@relation data

@attribute id string
@attribute 51422 numeric
@attribute 51719 numeric
@attribute 53632 numeric
@attribute 5494 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5571 numeric
@attribute 57521 numeric
@attribute 6009 numeric
@attribute 6794 numeric
@attribute 7248 numeric
@attribute 7249 numeric
@attribute 81617 numeric
@attribute 92335 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4646742284,0.6606304159,-0.1558575333,0.8506882505,0.3637731535,0.0360623569,0.3142809994,0.3793039653,1.2135343187,0.6337921652,0.3611703006,0.6672608734,0.6461576278,0.2109833946,-0.0728645358,0.5674426320,BRCA
GSM481003,0.6159307871,0.5657813285,-0.2066124493,0.6807385378,0.1332963157,0.2133807744,0.4006217571,0.2187216153,1.0570318964,0.8180099063,0.2914806832,0.7261097359,0.7252464143,0.3472401411,-0.0650269948,0.5324282837,BRCA
GSM481004,0.5280265394,0.5105410854,-0.1558413584,0.7755780015,0.2730250218,0.1387292464,0.4834087469,0.3671485339,1.1893046432,0.7314483158,0.2851919761,0.6515845122,0.7122327256,0.3063080642,-0.0573928333,0.7119792320,BRCA
GSM481005,0.5488899600,0.8912569354,-0.1503564806,1.0807385933,0.4465344528,0.3050140299,0.2665077821,0.5788243846,1.2283004059,0.5269451293,0.4454386475,0.6276260959,0.5899713008,0.2905315393,-0.0534741153,0.6620328182,BRCA
GSM481006,0.4568939241,0.8934054012,-0.2304550494,0.9090960224,0.4219468927,0.2677976949,0.3170180266,0.4696057636,1.2341631519,0.5587403923,0.3612289667,0.7024776620,0.4693815617,0.1776633329,-0.0648038915,0.5007980014,BRCA
GSM481007,0.4850304085,0.6600428571,-0.1132943790,0.8778631672,0.2078037398,0.3047560774,0.2882899219,0.2363376082,1.2034804754,0.5848846408,0.3689319468,0.8674837843,0.6344853499,0.1454368461,-0.0194338205,0.4574875232,BRCA
GSM481008,0.2731108888,0.8142788393,-0.1627681106,1.0422469492,0.4401012863,0.0270310399,0.2632278906,0.2450710803,0.7244602077,0.7781820617,0.2877606133,0.6947962312,0.9728959521,0.2522952942,-0.0626289225,0.6468804688,Control
GSM481009,0.3031819166,0.6071586992,-0.2230458952,0.8787150404,0.3317766436,0.0109881255,0.1414522223,0.4068521300,0.8363790043,0.4659746281,0.1606066669,0.4310861530,0.6165513101,0.0955880366,-0.0793077875,0.4213495773,Control
GSM481010,0.8215701136,0.8830358223,-0.1390014389,1.0758131399,0.3572219872,0.5812155417,0.3280633487,0.4695603981,1.0363030962,0.7239468619,0.3818521746,0.6138395346,0.7258119862,0.2539266995,-0.0406932327,0.3944462617,Control
GSM481011,0.5831935987,0.4189817042,-0.1638879136,0.7262114606,0.2984264700,0.2009746619,0.3781177578,0.2694914768,0.9615260942,0.7646111929,0.2344221220,0.6972152445,0.5511031762,0.2728890434,-0.0355642655,0.8399777501,Control
GSM481012,0.4073431280,0.7123553163,-0.1786582074,1.0014921192,0.4087869638,0.0076115517,0.3879325633,0.4391647754,1.0509915650,0.5430905292,0.2703565905,0.6466005790,0.9469613013,0.2857080279,-0.0702935101,0.5920915937,Control
GSM481013,0.1360421606,0.8148122863,-0.1728460779,0.6934936442,0.1846826039,-0.0146928144,0.2855955935,0.1662731245,0.7961556201,0.6440648430,0.2701963776,0.8133423201,0.8211395864,0.3663326715,-0.0410706921,0.6081337381,Control
GSM481014,0.3852008042,1.0442743229,-0.1611475941,1.3249437457,0.5820376340,0.1980671130,0.1825854234,0.3714381915,0.8993458616,0.6519416556,0.3183741029,0.7640338226,0.6391670926,0.3534177527,0.0226854740,0.5081123085,BRCA
GSM481015,0.2678793711,0.6383655376,-0.1689731893,0.8283767467,0.3755287588,-0.0220329384,0.4787849003,0.1439101115,1.2385282450,0.8045854934,0.1924248103,0.9122212937,0.6178811156,0.3790896791,-0.0271447495,0.5459779513,BRCA
GSM481016,0.4390678673,0.7863734532,-0.1548945986,1.1323058173,0.5570501529,0.1428151037,0.3664770756,0.4075831596,1.1575041611,0.8032301659,0.2917128009,0.5575365581,0.6839269441,0.1825429543,-0.0801788651,0.5838299508,BRCA
GSM481017,0.3900896119,1.2336620234,-0.1639669294,1.3422385805,0.7213434148,0.6224485244,0.2431533621,0.7658517120,1.0342343248,0.4113162878,0.2189506106,0.3928696744,0.6979383567,0.1375276341,-0.0527319555,0.3964978602,BRCA
GSM481018,0.2569391891,0.4614699309,-0.2279643184,0.7170996960,0.0937410737,-0.0231744475,0.5662298092,0.2908340923,1.4741737248,0.6363108013,0.1501166059,0.7619989434,0.6043557885,0.3713789050,-0.0181278945,0.7129241905,BRCA
GSM481019,0.4912142258,1.0691300405,-0.1261391026,0.8933527595,0.5183593054,0.2901540527,0.3002776569,0.3736502648,1.0138466657,0.5158224337,0.3841652143,0.6744183693,0.7161009519,0.2342664845,-0.0460257149,0.6072644015,BRCA
