@relation data

@attribute id string
@attribute 941 numeric
@attribute 2885 numeric
@attribute 942 numeric
@attribute 940 numeric
@attribute 7409 numeric
@attribute 2534 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 3932 numeric
@attribute 5879 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4421,1.6544,0.8499,2.1239,1.448,1.5632,1.1667,1.0217,1.9662,0.6432,1.3608,Control
A02,0.1621,1.493,0.8317,1.3376,1.3147,1.1722,1.1756,0.8893,1.7131,0.4992,1.0773,Control
A03,0.456,1.7906,1.0285,1.1393,1.5496,1.401,1.4289,0.9957,1.7413,0.7305,1.3643,Control
A04,0.2416,1.4914,0.7735,1.8994,1.283,1.3783,1.0247,0.9699,1.9976,0.4506,1.2398,Control
A05,0.2137,1.8851,1.1321,1.3903,1.5542,1.4167,1.3702,1.0637,1.7053,0.6788,1.3013,Control
A06,0.1887,1.5864,1.184,1.3944,1.4091,1.3172,1.2955,0.8999,1.6353,0.5315,1.1447,Control
A07,0.2877,1.89,1.2271,1.7264,1.4238,1.855,1.3668,1.0521,1.7391,0.7067,1.5858,Control
A08,0.191,1.7425,0.9739,2.1012,1.3149,2.0099,1.2078,1.218,1.5842,0.7992,1.6994,Control
A09,0.3199,1.8554,0.9946,1.8492,1.4389,1.6972,1.2824,0.9502,1.8564,0.5778,1.4239,Control
A10,0.3404,1.8284,1.2395,1.5323,1.3101,1.978,1.3673,1.0809,1.9077,0.709,1.6004,Control
A11,0.243,1.5674,0.7572,1.0509,1.1678,1.2727,1.166,0.7593,1.6756,0.4206,0.9791,Control
A12,0.4391,1.1338,0.7537,0.8876,0.7893,0.8099,0.6782,0.5503,1.4516,0.307,0.6876,Control
B01,0.3791,1.513,1.1021,1.8935,1.0718,1.4445,0.9999,0.9952,1.4767,0.7761,1.4666,Control
B02,0.3184,1.6209,1.0128,1.9669,1.4801,1.4931,1.1145,0.9993,2.0374,0.6982,1.4387,Control
B03,0.3586,1.5833,1.0179,2.0141,1.3199,1.6356,1.1141,0.933,1.853,0.7721,1.3911,BRCACancer
B04,0.3449,1.6575,0.9316,1.7529,1.184,2.1773,1.1366,1.2182,1.6128,0.8504,1.7601,BRCACancer
B05,0.2709,1.5074,0.9559,1.2293,1.2466,1.5353,1.0147,0.7795,1.388,0.4846,1.2624,BRCACancer
B06,0.4839,1.1253,0.9392,1.1768,0.8845,1.3611,0.8608,0.6924,1.1557,0.4988,1.0718,BRCACancer
B07,0.353,1.6451,0.8858,1.8345,1.4775,1.7565,1.26,1.0305,2.0606,0.7269,1.5184,BRCACancer
B08,0.5025,1.6528,0.7553,1.5297,1.3839,1.0547,1.2287,0.7563,1.7414,0.4862,1.0596,Control
B09,0.199,1.6703,0.7327,1.5911,1.0445,2.0965,0.8196,0.9353,1.2082,0.6499,1.5966,Control
B10,0.3207,1.5222,0.8541,1.3307,0.9307,1.7694,0.9727,0.9486,1.5782,0.8182,1.5265,Control
B11,0.331,1.7628,0.9018,1.4491,1.248,1.3446,1.2778,0.8346,1.4301,0.5737,1.1268,Control
B12,0.1523,1.3374,0.4746,1.194,0.7461,1.9139,0.7335,0.861,1.0799,0.6707,1.4994,Control
C01,0.2367,1.8228,1.1319,1.4053,1.61,1.5355,1.4181,1.0745,1.6042,0.7435,1.3296,BRCACancer
C02,0.4567,1.5148,0.7507,1.7929,1.4449,1.2675,1.0354,0.9516,1.9978,0.5309,1.0886,BRCACancer
C03,0.3334,1.5281,0.9072,1.4616,1.6581,1.5967,1.2486,1.0312,2.0789,0.747,1.3494,BRCACancer
C04,0.085,1.2653,0.3399,0.888,1.0324,0.717,0.8225,0.6169,1.4814,0.3925,0.6996,Control
C05,0.1669,1.157,0.5767,1.0818,0.9815,0.7848,0.7839,0.6373,1.644,0.4559,0.6797,BRCACancer
C06,0.1494,0.5373,0.1381,0.0866,0.1992,0.3585,0.1789,0.1142,0.6535,0.0011,0.3935,Control
C07,0.2411,1.2729,0.569,0.9823,1.1076,1.0499,0.7596,0.6666,1.8826,0.3857,0.7236,Control
C08,0.2235,1.422,0.762,1.534,1.364,1.0038,1.0215,0.7183,1.787,0.3339,0.8861,Control
C09,0.3338,1.2543,0.5079,1.4491,1.1302,1.036,0.7608,0.7745,1.8125,0.4361,0.8216,Control
C10,0.1505,1.2466,0.5833,1.5083,1.1635,0.9194,0.9055,0.7389,1.9207,0.3326,0.8316,BRCACancer
C11,0.119,1.5471,0.6002,1.5849,1.434,1.2161,0.9931,0.7182,1.8494,0.4923,1.0109,Control
C12,0.1294,1.142,0.2618,0.9129,0.9138,0.6215,0.7072,0.4327,1.4932,0.4485,0.5595,BRCACancer
D01,0.2023,1.5919,0.827,1.7712,1.1839,2.1241,1.1432,0.929,1.3014,0.7285,1.4819,BRCACancer
D02,0.0846,1.405,0.562,1.3196,1.1685,0.9532,0.8156,0.7489,1.563,0.4669,0.883,BRCACancer
D03,0.2758,1.4209,0.5589,1.1287,1.1568,0.9841,0.9149,0.657,1.5793,0.391,0.8321,BRCACancer
D04,0.1505,1.6436,0.7556,1.3063,1.273,0.996,1.1288,0.7984,1.4688,0.3948,0.9329,BRCACancer
D05,0.2895,1.5329,0.8667,0.8532,1.2709,1.1459,1.1412,0.838,1.5623,0.5829,1.0237,BRCACancer
D06,0.2483,1.5268,0.7944,1.525,1.3881,1.2731,1.1797,0.8508,1.7634,0.5398,1.1326,BRCACancer
D07,0.0728,1.4392,0.7282,1.2383,1.4182,1.2464,0.9408,0.6889,1.8205,0.3448,0.932,Control
D08,0.1482,1.2707,0.5473,1.0089,0.995,0.8923,0.6745,0.498,1.4986,0.506,0.7707,Control
D09,0.1436,1.436,0.746,1.6066,1.2262,1.0165,1.0365,0.7394,1.7092,0.4366,0.8898,Control
D10,0.109,1.5974,0.5887,1.0963,1.1678,0.7818,1.0871,0.7018,1.4864,0.2536,0.6282,Control
D11,0.0856,0.8122,0.421,0.6074,0.5236,0.4978,0.4322,0.25,1.0352,0.3206,0.4032,Control
D12,0.1028,1.4241,0.5167,1.1431,1.144,0.7376,1.0253,0.491,1.4562,0.3008,0.5519,Control
E01,0.2199,1.4116,0.6589,1.1535,1.1896,0.9646,0.7629,0.6668,1.7941,0.2605,0.7054,BRCACancer
E02,0.1036,1.4133,0.5807,1.743,1.3054,1.2548,0.8731,0.8486,1.9952,0.4711,0.9921,Control
E03,0.0597,1.6152,0.5795,1.3443,1.4575,0.9109,1.1793,0.752,1.9132,0.4061,0.7108,Control
E04,0.1905,1.5558,0.5335,1.7763,1.4646,1.215,1.0623,0.824,1.9991,0.547,1.0057,Control
E05,0.2008,1.2276,0.6802,1.7737,1.0346,1.2778,0.6615,0.7392,1.7366,0.4753,0.8599,Control
E06,0.2318,1.2885,0.9394,0.6702,0.785,1.0549,0.9588,0.7442,0.9551,0.5114,0.9758,BRCACancer
E07,0.3389,1.5248,0.6912,1.2297,1.3378,1.1246,0.9734,0.7684,1.5016,0.6306,1.1467,BRCACancer
E08,0.3527,1.5424,0.8194,1.755,1.4677,1.2643,1.1724,0.848,1.8855,0.4547,1.0323,Control
E09,0.2046,1.58,0.4991,1.5382,1.3029,1.0581,0.8369,0.7878,1.8855,0.3902,0.8823,BRCACancer
E10,0.4457,1.6937,0.8962,1.4445,1.4184,1.3957,1.1513,0.9267,1.6231,0.5307,1.2217,BRCACancer
E11,0.1651,1.4043,0.4203,1.4952,1.1034,0.9092,0.7406,0.5754,1.6873,0.3566,0.7292,Control
E12,0.2716,1.2328,0.6525,0.7833,0.985,0.816,0.8207,0.4933,1.3992,0.2197,0.5642,BRCACancer
F01,0.3117,1.6285,0.767,1.9345,1.4527,1.3427,1.0813,0.8839,1.8644,0.5271,1.1198,Control
F02,0.3309,1.5597,0.7948,1.8029,1.524,1.4158,1.1494,0.8973,2.0371,0.6714,1.1789,Control
F03,0.0973,1.4034,0.6368,1.2812,1.3229,1.037,1.0937,0.785,1.722,0.5004,0.7155,Control
F04,0.1501,1.6381,0.8661,1.1768,1.4425,1.5433,1.2725,0.7521,1.4762,0.5959,1.1508,Control
F05,0.2574,1.5204,0.7978,1.5283,1.4053,1.0585,1.1123,0.8434,1.9419,0.4498,0.9687,Control
F06,0.1098,1.3718,0.8064,0.8701,1.096,0.849,0.9759,0.7421,1.402,0.402,0.546,Control
F07,0.1151,1.5144,0.6076,1.9601,1.2782,1.7474,0.792,0.9429,1.9133,0.5176,1.2683,Control
F09,0.1226,1.6337,0.9647,1.6068,1.6419,1.2604,1.2788,0.9008,1.9522,0.4879,1.1257,Control
F10,0.1758,1.6802,1.0787,1.6808,1.551,1.5001,1.3382,0.9827,1.9525,0.5483,1.2801,Control
F11,0.3034,1.5843,0.7295,1.3799,1.516,0.8272,1.2706,0.7619,1.7449,0.2842,0.7575,Control
F12,0.4066,1.6701,1.1084,1.4421,1.3337,1.8708,1.3163,1.0037,1.6832,0.594,1.2803,Control
G01,0.0762,1.568,1.0063,1.2015,1.334,1.1768,1.365,0.8177,1.1226,0.5233,1.0078,Control
G02,0.371,1.4315,0.7687,1.2232,1.1813,0.9703,1.0126,0.6497,1.3338,0.4255,0.8037,Control
G03,0.2191,1.6594,0.9094,1.9107,1.4371,1.4383,1.2275,0.9734,1.802,0.4945,1.2815,Control
G04,0.1878,1.4917,0.7352,1.7959,1.332,1.028,1.0692,0.8762,2.2198,0.5095,1.0064,BRCACancer
G05,0.1526,1.1635,0.6849,0.6582,0.8321,1.0333,0.9368,0.3917,0.9226,0.1742,0.8757,BRCACancer
G06,0.3367,1.4111,1.1805,1.412,1.165,1.3923,1.0497,0.9465,1.4929,0.5178,1.2041,BRCACancer
G07,0.1485,1.4049,0.457,1.6057,1.1133,1.004,0.782,0.6419,1.7459,0.2468,0.7607,Control
G08,0.3975,1.5931,0.9736,1.4542,1.4101,1.2431,1.2808,0.8083,1.5296,0.5537,1.0639,Control
G09,0.1276,1.3162,0.6834,1.0857,1.0328,1.1001,1.0435,0.7903,1.1816,0.3544,0.9666,Control
G10,0.2336,1.1674,0.7134,0.8951,0.9124,1.3402,0.6493,0.7479,1.5502,0.3662,0.9592,BRCACancer
G11,0.1732,0.9951,0.2991,0.6477,0.5804,0.6259,0.6439,0.4237,0.8407,0.0341,0.4403,BRCACancer
G12,0.1632,1.3327,0.7053,1.1899,1.057,1.3595,0.8488,0.8508,1.4903,0.4664,1.2311,BRCACancer
H01,0.3195,1.3024,0.5129,0.9204,0.9064,0.9018,0.7677,0.6322,1.212,0.4309,0.713,Control
H02,0.3224,1.494,0.496,0.9789,1.3456,0.7457,1.1985,0.6037,1.615,0.3551,0.6224,Control
H03,0.2494,1.2683,0.5684,1.2057,1.0299,1.0366,0.8346,0.6628,1.4168,0.29,0.8896,Control
H04,0.2736,1.589,0.8509,1.4791,1.393,1.3224,1.2539,0.7338,1.5531,0.467,0.92,Control
