@relation data

@attribute id string
@attribute 9612 numeric
@attribute 1432 numeric
@attribute 4214 numeric
@attribute 7704 numeric
@attribute 1956 numeric
@attribute 5604 numeric
@attribute 7068 numeric
@attribute 5914 numeric
@attribute 7067 numeric
@attribute 6256 numeric
@attribute 1950 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3969,1.4449,2.265,0.1695,-0.0836,0.7341,-0.0594,0.6313,0.7378,0.5643,0.6001,Control
A02,0.3246,1.1614,1.9132,0.045,-0.0018,0.48,0.0019,0.514,0.5604,0.5698,0.4306,Control
A03,0.4966,1.3753,2.1264,0.1729,-0.0179,0.7059,-0.0154,0.8306,0.5492,0.7376,0.4898,Control
A04,0.4337,1.2634,2.2551,0.1173,-0.029,0.5113,0.0102,0.5643,0.6329,0.5621,0.406,Control
A05,0.5185,1.514,2.4117,0.2405,-0.0454,0.726,0.0182,0.849,0.6033,0.7456,0.8132,Control
A06,0.396,1.2099,2.0422,0.3656,-0.0159,0.6824,-0.0409,0.7355,0.589,0.6974,0.4684,Control
A07,0.3945,1.5901,2.3762,0.3655,-0.019,0.8669,0.008,0.6822,0.5147,0.6753,0.4347,Control
A08,0.4251,1.6278,2.6059,0.5168,-0.0439,0.8829,-0.0014,0.5923,0.7363,0.5417,0.2616,Control
A09,0.3846,1.4374,2.4502,0.2404,-0.0328,0.7767,-8e-04,0.6128,0.6253,0.5715,0.5351,Control
A10,0.4318,1.7306,2.3575,0.23,-0.0615,0.8171,-0.0216,0.5889,0.6973,0.5991,0.7675,Control
A11,0.3381,1.1347,1.776,0.2351,-0.018,0.6056,-0.0822,0.5715,0.7364,0.5704,0.2605,Control
A12,0.1734,0.8684,1.3066,0.1136,0.1048,0.3165,0.0603,0.4018,0.4612,0.3863,0.5833,Control
B01,0.1406,1.2269,2.2101,0.1258,0.0118,0.6567,0.0407,0.4899,0.619,0.3795,0.4203,Control
B02,0.404,1.3173,2.0489,0.142,-0.0267,0.6188,0.0089,0.6522,0.73,0.6502,0.4014,Control
B03,0.3504,1.3028,2.2094,0.1594,-0.0568,0.6536,-0.0397,0.5341,0.6215,0.5473,0.0772,BRCACancer
B04,0.4644,1.5564,2.5339,0.3889,-0.0234,0.8115,0.006,0.5895,0.5238,0.7011,0.4419,BRCACancer
B05,0.3364,1.0664,1.8667,0.2796,0.0386,0.4972,0.0117,0.7465,0.5848,0.5899,0.2665,BRCACancer
B06,-0.0307,1.0237,1.7181,0.104,-0.0104,0.5394,0.0793,0.2654,0.3394,0.2885,0.3649,BRCACancer
B07,0.4087,1.4653,2.0706,0.0127,-0.02,0.6951,0.0176,0.5849,0.7432,0.58,0.4331,BRCACancer
B08,0.4248,1.2449,1.8635,0.1745,-0.0716,0.682,0.0028,0.6098,0.6314,0.6699,0.6665,Control
B09,0.3902,1.3404,2.5792,0.4598,-0.0452,0.7372,0.0144,0.5388,0.5149,0.6848,0.562,Control
B10,0.2723,1.3804,2.4684,0.2519,-0.0056,0.624,-0.0325,0.4758,0.4219,0.5278,0.2694,Control
B11,0.388,1.3549,2.0871,0.1265,-0.0224,0.5479,0.0223,0.7679,0.5573,0.6804,0.6144,Control
B12,0.2956,1.1246,2.5139,0.2549,-0.0631,0.6269,-0.0217,0.3407,0.4347,0.6412,0.1879,Control
C01,0.5355,1.4497,2.1947,0.3117,-0.0174,0.8022,0.0019,0.8056,0.6788,0.8584,0.4123,BRCACancer
C02,0.4234,1.1894,1.9275,0.2134,0.0131,0.5312,0.004,0.6532,0.7066,0.6347,0.5748,BRCACancer
C03,0.5911,1.3579,2.0283,0.1402,-0.0228,0.6598,-0.0076,0.8288,0.8001,0.78,0.4901,BRCACancer
C04,0.412,0.6766,1.2702,0.1915,-0.0217,0.4523,-0.0509,0.5801,0.524,0.5793,0.5658,Control
C05,0.3645,0.7992,1.597,0.1231,-0.0049,0.3624,0.0095,0.5769,0.4411,0.6012,0.0764,BRCACancer
C06,0.1467,0.2537,0.3522,0.0962,0.0186,0.1769,-0.1332,0.1586,0.2409,0.2871,0.0799,Control
C07,0.3143,0.9322,1.5039,0.1001,0.0054,0.3623,-0.0195,0.455,0.6413,0.5384,0.5179,Control
C08,0.3812,1.0155,1.7148,0.1826,-0.0219,0.4813,0.023,0.6238,0.7448,0.6352,0.5093,Control
C09,0.3603,0.9567,1.6979,0.1417,-0.0412,0.4251,-0.0702,0.5449,0.5376,0.6238,0.4901,Control
C10,0.3491,1.0218,1.7154,0.1522,-0.0021,0.3825,-0.0142,0.5219,0.4861,0.582,0.518,BRCACancer
C11,0.4992,1.0379,1.6869,0.2422,-0.0476,0.5718,-0.043,0.7077,0.7226,0.651,0.5278,Control
C12,0.2949,0.6049,1.3805,0.1344,-0.03,0.2652,-0.0307,0.4652,0.3955,0.4353,0.5284,BRCACancer
D01,0.5202,1.4617,2.7613,0.5161,-0.0662,0.8801,-0.0266,0.5287,0.7177,0.7192,0.0867,BRCACancer
D02,0.4414,0.9554,2.0025,0.215,-0.0607,0.4381,-0.0049,0.6231,0.5864,0.557,0.6939,BRCACancer
D03,0.3894,0.9972,1.9059,0.1158,-0.0416,0.4145,-0.0395,0.5617,0.5628,0.6229,0.6602,BRCACancer
D04,0.463,1.1294,2.0988,0.134,-0.0306,0.5941,-0.0796,0.6904,0.5319,0.7176,0.4673,BRCACancer
D05,0.4128,1.1513,1.8024,0.1805,-9e-04,0.5086,0.0202,0.6039,0.4863,0.7119,0.6568,BRCACancer
D06,0.4542,1.1899,2.005,0.2273,-0.019,0.6168,-0.0205,0.649,0.6789,0.7243,0.5355,BRCACancer
D07,0.4105,1.0984,1.7326,0.2133,-0.0193,0.5184,-8e-04,0.6771,0.7001,0.684,0.6815,Control
D08,0.2838,0.8615,1.534,0.1746,0.0174,0.3849,-0.0305,0.5094,0.4367,0.5408,0.4573,Control
D09,0.4057,1.0529,1.8582,0.1337,-0.0099,0.4905,-0.0502,0.6218,0.6828,0.6425,0.53,Control
D10,0.3142,0.9916,1.513,0.1669,-0.0151,0.4452,-0.0058,0.5339,0.55,0.5852,0.3122,Control
D11,0.1823,0.4135,0.9506,0.18,2e-04,0.46,-0.0312,0.3108,0.3754,0.3712,0.1944,Control
D12,0.3693,0.6855,1.4426,0.1781,-0.0257,0.4226,-0.061,0.5237,0.4892,0.5748,0.2314,Control
E01,0.278,0.8725,1.6468,0.1065,-0.0372,0.4081,-0.0197,0.5272,0.3982,0.5617,0.029,BRCACancer
E02,0.4316,1.269,1.8813,0.1654,-0.0216,0.5434,0.0208,0.5841,0.7347,0.4757,0.7386,Control
E03,0.4687,1.0223,1.6891,0.186,-0.0163,0.5501,-0.0325,0.7328,0.6916,0.6895,0.4577,Control
E04,0.5216,1.1893,1.8013,0.2194,-0.0301,0.5435,6e-04,0.6511,0.958,0.6227,0.779,Control
