@relation data

@attribute id string
@attribute 10815 numeric
@attribute 1103 numeric
@attribute 22999 numeric
@attribute 5864 numeric
@attribute 60482 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6857 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0444664338,-0.1324340716,0.0252615181,1.0522450100,-0.1210887922,-0.0456900000,-0.0552885373,1.1388112530,1.0786292496,-0.0843706719,BRCA
GSM481003,0.0753224689,-0.0686369230,-0.0825234746,1.7516826259,-0.1201912766,-0.0066594572,0.0127547525,1.1873721258,1.7364641416,0.0034070281,BRCA
GSM481004,-0.0888542575,-0.0710035251,-0.0164021305,1.3204679311,-0.0713303005,-0.0633250830,0.1480868350,1.7396594435,1.2011611824,-0.1521861014,BRCA
GSM481005,-0.0690342178,-0.0412689472,0.1825720642,1.9416461256,-0.1068961464,-0.1054580987,-0.0763023099,1.2436823474,1.5213370321,-0.0243736743,BRCA
GSM481006,-0.0480704662,-0.1120946832,-0.0371603031,1.4943488272,-0.1183432675,-0.0640055704,-0.1040697926,0.9514377564,1.4031214709,-0.1131685462,BRCA
GSM481007,0.0366767199,-0.1120583271,-0.0484979307,1.6135633952,-0.1001035062,-0.0197325049,-0.0094139225,0.8984063305,1.4802961431,0.0951437674,BRCA
GSM481008,-0.0765277036,-0.0425964954,0.0026147419,1.7650228672,-0.1431323278,0.1833687913,0.2638991089,1.6709563623,1.2782856046,-0.0516874238,Control
GSM481009,-0.0859842336,-0.0496606141,0.0136104253,0.5431452904,-0.0119332355,-0.0140995929,-0.0597365369,0.6764004546,0.8199069514,-0.0475708786,Control
GSM481010,0.1261377278,-0.1018223188,-0.0362251676,1.4190072517,-0.1131207672,-0.0657373245,-0.0987638808,1.1256585270,1.3789806104,-0.0938714575,Control
GSM481011,0.0072615844,-0.0549581630,-0.0044451674,2.5701461898,-0.0917457479,-0.0356874147,-0.0764425730,1.4702925383,1.8174417607,-0.1676502545,Control
GSM481012,0.0230620598,-0.1481994374,-0.0683646449,0.8918456299,-0.1086893455,-0.0439259257,0.0673344469,1.4310947097,0.9728026518,-0.0863751624,Control
GSM481013,-0.0766030622,0.0123778906,-0.0547864398,1.7682441902,-0.1038376952,0.0132994475,0.1300180171,1.6047504543,1.4028791246,-0.0397306805,Control
GSM481014,-0.0971373796,-0.0579102006,-0.0541508857,1.5262403852,-0.0368912150,0.0659015219,-0.0379041892,1.4274913374,1.5664017581,-0.1152612547,BRCA
GSM481015,-0.0619126594,-0.1508890846,-0.0490411356,0.8395144047,-0.0744649639,0.3500051143,-0.0404550000,1.1054124011,1.8923861754,-0.0845562702,BRCA
GSM481016,-0.0523164382,-0.0334865292,-0.0324504944,1.5747916531,-0.0836992822,-0.0213544100,-0.0022974940,1.6824426875,1.2806784940,-0.0642567985,BRCA
GSM481017,-0.1273496398,-0.1052221670,-0.0236599526,0.8487261454,-0.0913244355,-0.0483373737,0.0252871584,0.8161033726,0.6369896930,0.0154289174,BRCA
GSM481018,-0.0190803309,0.0273254147,0.1761325025,0.9233590420,-0.0722396665,-0.0121275377,-0.0823176021,0.9304008295,1.2828844466,-0.1643575687,BRCA
GSM481019,0.2803713381,-0.0561487351,-0.0732071174,0.9860931908,-0.0832916104,0.2301437245,0.0987505933,1.1887612117,1.2779718274,0.1365743982,BRCA
