@relation data

@attribute id string
@attribute 10714 numeric
@attribute 10856 numeric
@attribute 1736 numeric
@attribute 1763 numeric
@attribute 2237 numeric
@attribute 23649 numeric
@attribute 3978 numeric
@attribute 5111 numeric
@attribute 5422 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 55135 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 55651 numeric
@attribute 57804 numeric
@attribute 5981 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6117 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 7015 numeric
@attribute 8607 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.2083497295,9.622427606,11.13121409,6.8981231695,8.6356430945,9.058425498,8.306085763,7.30666968733,7.122160823,7.558728975,12.66507944,7.905163024,7.168850407,7.157551892,7.9259666445,5.97561041567,9.8075468025,8.824450546,8.7287213215,6.4996565905,6.65416022267,8.8069355085,7.105454747,10.83471386,11.61752958,10.66108355,5.564530124,7.69872235233,Control
GSM427159,7.3078710955,9.744102689,11.57959421,6.8766851245,8.8318933355,9.413279443,9.214775128,7.18042006333,6.409474951,7.88603356,12.99332148,7.56639873,7.041826475,7.688776797,7.9503875055,6.06639047267,10.34597512,8.865378449,8.46553658,6.4959528655,6.803627506,8.3511951665,7.5130075585,10.800436875,11.88379655,10.48441034,5.282010214,7.53613586367,BRCA
GSM427160,7.33191487,10.57151592,12.00382718,6.9445841975,9.620597091,9.650235514,9.862320087,7.63223048933,7.180493836,8.575114814,13.23568448,8.099283532,8.010949209,7.909009687,8.517100268,5.72399821567,10.76802122,8.72987657,8.908217113,7.0004963375,7.26523884267,9.396101263,7.613135391,11.330452225,12.02968073,10.72737618,5.4876065925,8.08989895367,BRCA
GSM427162,6.472480484,9.792209165,11.74127222,7.4451283935,9.0906394765,10.18060575,9.825110289,6.55166353833,7.023923823,9.123553123,13.52549699,8.251862414,7.627900667,9.163857905,8.4986833315,5.36854192167,10.867448075,9.24062507,8.594608411,6.4544177505,6.47039307033,8.859174667,7.7690752125,11.057611095,12.38193096,10.83441597,5.551388961,7.717739228,Control
GSM427163,7.2216641085,10.41210434,11.91053229,6.885292262,9.329909791,9.590110341,8.767556421,7.35432909133,6.9330908945,7.821010387,12.73729283,7.31664612,7.098298285,6.7486998,8.3791173545,5.95280065933,10.590691195,8.91062109,8.8095545205,7.0312218105,7.072920173,8.74540583,7.403741513,10.93374845,11.96009799,10.45090222,5.6004877035,7.82510007933,BRCA
GSM427164,7.523174648,10.4054024,12.11709445,6.6341623465,9.476334725,9.225973251,9.430484502,7.408697217,6.8500213875,8.467973436,12.65702034,8.336909437,7.395150919,7.358280041,8.4061773715,6.237969269,9.1867040865,7.992656742,8.81729114,7.138537016,7.68158217733,9.358156732,7.0064152045,11.641461875,11.54965727,9.132050545,5.1806045875,7.70145242267,BRCA
GSM427165,6.6588492955,8.926311656,11.66997027,7.7532903405,8.2961196055,9.935902096,8.95908991,6.44602920733,6.349361739,8.346005182,13.63244094,7.690279365,6.452575359,8.847167874,7.114956815,5.788693131,10.208375227,9.121676695,7.738491062,6.220650197,6.54805513767,7.4871109445,7.0904318015,10.3458464955,12.52245777,10.38702135,5.579336685,7.41693158233,BRCA
GSM427166,7.325273656,10.16613832,11.28804432,6.773364932,8.609435701,9.369358036,9.111501597,8.02092389867,7.048256226,7.539955806,12.59766508,7.956610113,6.995289824,6.953966871,8.4155051985,6.32473713233,10.424072825,9.20124246,8.303306849,6.9810465865,6.93605146533,9.1247667975,7.5927585855,11.06229666,11.90810746,10.88785292,5.06495125,7.96243818933,Control
GSM427167,7.244781381,10.95801997,12.26689494,6.7731098095,9.642109982,9.357783524,9.394248914,7.82590120133,7.4543940705,8.608200408,13.17297049,8.048106907,7.782983675,7.554667747,9.0643521695,6.02795948867,10.963600715,8.811664588,8.9257842175,7.2222320135,7.65912161233,9.70168359,7.7796863265,11.49735519,11.92126273,10.77226531,5.3963354245,8.14481967667,BRCA
GSM427169,7.099785483,10.07634836,11.5798723,6.7659262955,8.75940589,9.162543096,9.143141549,7.315615812,7.011695558,8.45693048,12.92825655,7.391761545,6.840718531,7.581278035,8.3222045595,5.43016628233,10.43348514,9.25541878,8.7210455935,6.8236640905,6.42676862133,8.509561114,7.4371940695,10.656153568,12.52742331,10.47860813,5.2898639185,7.575934857,BRCA
GSM427170,7.463332523,11.03103278,11.58766984,6.710544499,9.107300824,9.645109494,9.309431518,7.19178534067,7.008129683,8.833563055,13.07564465,8.622089465,7.713319706,7.91898414,8.1297927905,5.90699724167,10.853916915,9.427680085,8.906142604,7.1596856165,6.23579617167,8.8655786105,7.2999723835,10.87490854,12.53830178,10.35810202,5.407081467,8.15260831167,BRCA
GSM427171,7.1852972805,10.12427033,11.62416272,6.7843201735,9.006318241,9.278554651,8.824657385,7.66789353567,6.914785761,7.324543144,12.68199828,7.321637554,7.322110956,7.049089233,8.207026822,6.10699417833,10.2168179045,8.66980731,8.716427139,6.8101934035,7.04973393733,9.023735752,7.544617301,11.11875956,11.75528414,10.88129775,5.648273867,7.87116972967,Control
GSM427172,7.4117681705,10.05747773,11.34287486,6.735522986,9.113554115,9.185483232,8.392855247,7.32601425833,6.9100955155,7.935107761,12.85738045,7.471189747,6.816699294,7.690523822,8.176539011,5.90664606667,10.161889319,8.962058135,8.7854943965,6.654977447,7.14436357833,8.823484927,7.3703045175,11.29475415,11.64562254,10.4887367,5.495538719,7.86766520033,Control
GSM427178,7.4282706955,10.35756331,11.75448264,6.9776320865,9.082795036,9.086873394,8.873598775,6.97591235933,7.2390370655,8.689964021,12.86342169,8.892179346,7.518655368,8.326127349,8.30919878,5.90581402733,10.661708895,9.223423229,8.3847614075,6.4175965355,7.35023516733,9.175989441,6.8935968215,10.666982815,12.03723816,10.55403266,5.5407640765,8.137677799,BRCA
GSM427181,7.1613884155,10.21059864,11.37897501,7.089233033,9.211922876,9.517788029,9.241179451,6.763530312,7.31912801,8.354559186,13.11037161,9.091660914,7.750105877,8.634049691,8.1555588695,5.73925937133,9.7162947885,8.538519855,8.774283818,6.5949871565,7.31315444567,8.9319577035,7.485098727,11.21590727,11.80073018,9.580042347,5.5659917415,8.35278146867,BRCA
GSM427182,7.2083211925,10.39899511,11.89497319,6.9385302655,9.372225132,9.521659876,9.807411729,7.03874911367,7.454481784,8.464169074,13.0474759,8.511556122,7.91898414,8.334587409,8.63293609,5.92688192933,10.77563569,9.290952566,8.604510827,6.527756701,7.21700452967,9.4157847835,7.527901723,10.39328649,12.21510531,10.64948099,5.58083948,8.15652655533,BRCA
GSM427183,7.2727011495,10.66644619,11.93396179,6.978753636,9.252004483,9.375713432,9.907754874,7.10016706667,7.3267110305,8.292691032,12.87039849,8.772299004,7.949609524,8.223423907,8.4837444445,5.82199268833,10.662352585,9.547357825,8.409953035,6.3941428145,7.43359077733,9.4100818935,7.357071643,10.861074535,11.98277091,10.9447818,5.511384299,8.01232981433,BRCA
GSM427187,7.070863253,10.62937509,11.83057078,6.9899737395,9.437168452,9.551372359,9.489968911,7.13735669233,7.345900669,8.43825243,13.36098494,8.567443842,8.122958834,8.078525946,8.705581547,5.94728233467,11.095080045,9.443524356,8.640800583,6.803953256,7.17986935967,9.2504395305,7.2299863925,10.620424425,12.11639279,11.12425722,5.3340884235,8.373028345,BRCA
GSM427189,7.409290949,11.10639627,11.8233355,6.789915729,9.352729044,9.101726968,9.770879053,7.301571066,7.188619934,8.463423345,12.83366697,8.792042831,7.739039878,8.110745757,8.528158071,5.97034949167,10.898648365,9.524924191,8.518554874,6.553387789,7.21428444467,9.283426389,7.224746219,11.17905754,11.90965135,10.84615266,5.4291609005,8.32999554,BRCA
GSM427193,7.6441090585,10.69375725,10.22118263,7.5028987285,9.732093048,10.10847909,7.877009719,6.78827803233,6.212221867,8.591897347,13.50065522,6.664629054,8.140089864,9.3312535,8.5665834615,5.90527172967,10.974644245,9.717642636,8.0635175495,6.348284926,6.94060400367,7.388460416,6.330087624,10.585395104,9.074115449,9.955032716,5.1790373235,8.31388023033,BRCA
