@relation data

@attribute id string
@attribute 10165 numeric
@attribute 1468 numeric
@attribute 178 numeric
@attribute 2023 numeric
@attribute 2026 numeric
@attribute 2027 numeric
@attribute 2203 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 230 numeric
@attribute 2597 numeric
@attribute 2632 numeric
@attribute 26330 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 2821 numeric
@attribute 2992 numeric
@attribute 2997 numeric
@attribute 2998 numeric
@attribute 4190 numeric
@attribute 4191 numeric
@attribute 5091 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 5207 numeric
@attribute 5208 numeric
@attribute 5209 numeric
@attribute 5210 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5224 numeric
@attribute 5230 numeric
@attribute 5236 numeric
@attribute 5255 numeric
@attribute 5256 numeric
@attribute 5257 numeric
@attribute 5260 numeric
@attribute 5261 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 55276 numeric
@attribute 5834 numeric
@attribute 5836 numeric
@attribute 5837 numeric
@attribute 6576 numeric
@attribute 7167 numeric
@attribute 7360 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8402 numeric
@attribute 8604 numeric
@attribute 8789 numeric
@attribute 8908 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.7752437489,0.4059451969,1.6282920440,1.1540563426,1.4770269913,-0.1143981450,-0.0691138696,3.1191021204,-0.1004817850,0.8104996549,3.3569518727,2.9104219014,-0.1493900672,0.7768369568,2.5969748497,1.1574663612,1.9806074502,0.8800389208,-0.1756566464,1.3800994138,1.8093232736,0.0773411354,-0.1444264617,0.9376104511,-0.1417844107,0.4699186207,3.0937554572,0.5190832701,0.4608132554,1.6823871507,2.1811593638,-0.1377829202,2.4528030482,2.1000959609,0.3873432372,0.1440184546,0.3543899164,-0.2550323360,0.6911630669,0.1637492007,1.2124351915,1.2118067468,2.6348616481,0.7525099729,-0.1497650635,0.6588945687,1.0061979023,1.7137481179,1.5891594400,0.9537983259,2.1997757852,1.0995463539,0.8426680101,-0.1115180363,-0.0496088175,BRCA
GSM480985,0.4841176725,0.0015632012,1.4212826689,0.9892546585,1.1891173498,-0.0348445209,0.1039610561,2.8172023893,-0.1190508436,1.1119598416,3.2649053733,2.8797172971,-0.0903156561,0.5491488435,2.4047347307,0.8091977908,2.1344113945,0.6232933140,-0.1153316148,1.5971224382,1.2419778732,0.1644645732,-0.1927850867,0.6580576253,-0.1452084794,0.4710485845,3.1987189454,0.3793049705,0.6562312139,1.5224550367,2.0769849486,-0.0767881525,2.0595349175,2.2909064160,0.2490339096,0.1415158003,0.6899332174,-0.2917020073,0.7656731569,0.1821799505,1.2593281625,0.8670244665,2.7335090786,0.9504363752,-0.2017123239,0.6574177740,0.7876512851,2.2795595788,1.2845784730,0.9828057632,1.9199515841,0.7216123287,0.9893406663,-0.0920141229,-0.0709445898,BRCA
GSM480986,0.8781414077,0.3500057970,1.5144040320,1.2265099656,1.2240091974,-0.0169130189,0.0670729885,3.1729900839,-0.1122202069,1.3892087210,3.7341542243,3.1892195278,-0.1119092240,0.7696635052,3.0418111483,1.1176056136,2.4035109878,1.1490174381,-0.1332036292,1.3298391514,2.0394658408,0.2019341409,-0.1530094652,0.6324311237,-0.1256008816,0.3849032834,3.3293409082,0.7578100929,0.7415232734,1.5664965882,2.4997676479,-0.1016126425,2.7481482083,2.5644266208,0.3422156592,0.1961503486,0.3476941294,-0.2962618373,0.7158358879,0.0966888740,1.1911504927,1.1603958395,2.3968094438,0.6328846561,-0.0623496073,0.7431227563,1.1751203536,1.9031595468,1.6418533209,0.7694473286,2.1900971755,1.1087770123,0.7810675783,-0.1279156161,-0.1135699079,BRCA
GSM480987,0.7305583248,-0.1026921274,0.7924847470,1.2667937372,1.2003767714,-0.0841759911,-0.1258200759,3.0307256580,-0.1362416810,0.4193452911,3.6346909207,3.7347769737,-0.1404926991,0.9765144884,2.7002402940,0.9951029609,1.8672693672,0.4763215855,-0.0969563892,1.0459910839,1.9707023876,-0.0700598642,-0.0867086934,1.1945999551,-0.1750976512,0.1733124284,3.2338553269,0.2841628347,0.4356939420,1.9207103552,2.0673179230,-0.0581494030,2.4801952812,2.1161691348,0.1834237688,0.0320354344,0.0616856080,-0.1822459947,0.4597345051,0.0097332111,0.7729866667,0.6631150356,1.5755798409,0.7962575388,-0.1195369796,0.5409081527,1.0250765123,1.1022062469,1.3375803794,0.6854064385,1.7749855086,0.9801192880,0.5908532096,-0.0662233863,0.1407868877,BRCA
GSM480988,0.7283735699,0.1218645458,1.5684895714,0.9353813466,1.0350123030,-0.0436900057,0.2617143734,2.6860279888,-0.0852625747,1.4752345087,2.8867309490,2.9741156102,-0.1503134316,0.9264586287,3.0337750910,1.0425981658,2.0483867625,1.2145387605,-0.1585679801,1.3926703650,1.9627060518,0.0617751969,-0.0916519680,0.7069095158,-0.1267963599,0.3327508624,3.3426210880,0.6619650228,0.6102328022,1.6181857957,2.6309204763,-0.0163911235,2.5994263617,2.4778852198,0.5477549808,0.1963387873,0.3589403529,-0.1796490997,0.4873358525,0.0375145020,0.9312757205,1.0023379406,2.1030567959,0.6559251074,-0.1136670599,0.6198862393,1.1771253664,1.7822790258,1.4518957679,0.8568994044,2.2009519134,1.0844462096,0.9270768945,-0.0921725004,-0.1037818683,BRCA
GSM480989,0.7650318016,0.3718222213,0.5213851978,1.3584975356,1.8733662440,-0.0927954214,0.3805141867,3.7068023680,-0.0405919630,2.0836580592,4.1127762797,2.9859909217,-0.1527719293,0.8011272412,3.1330703897,1.2955676043,2.2532869178,1.0472242758,-0.2227816099,0.9073754744,2.1274054347,0.3210572358,-0.0624024301,0.9352218139,-0.2014268915,0.2918639932,3.7055528693,0.9326477847,0.7433620111,1.4731965326,2.7389387290,-0.1135746031,3.2133402771,2.9022392698,0.2018289186,0.1375677007,0.1676861787,-0.4042240183,0.6317989156,0.0825043132,1.1754339944,0.3692548704,3.1710336804,0.6630678256,-0.1946766595,1.0316090387,1.3883722507,1.2709925399,1.5590544180,0.7983118814,2.9188919440,1.3315748596,0.3624213039,-0.1591452546,-0.0472886484,BRCA
GSM480990,0.6667042025,0.2637286318,1.0107811359,1.2902029069,0.7312256614,-0.0589349617,0.4365825751,3.6642830071,-0.0880344504,0.7687268687,4.0299192270,2.7287946806,-0.1348014611,0.6278177781,3.4345294637,1.4479907993,1.8206640978,0.9230995736,-0.1865082860,0.7899052416,2.1929190234,0.3500844124,-0.1691237926,1.0199502715,-0.1539241340,0.2124590095,3.8149700431,0.5195826526,0.6646611701,1.6591785439,2.5505403279,-0.0157638356,2.0443916720,2.4185049138,0.1407260795,0.0500234758,0.1315017005,-0.3136874437,0.6600002684,0.0356109999,1.2384746735,0.8339975891,3.0830310435,0.5738123786,-0.2434898136,0.9247852963,1.1889467905,1.1996379613,1.4453520321,0.6829452796,2.5856389926,1.5276953854,0.5116995126,-0.1214070126,-0.0841117563,Control
GSM480991,0.7306777344,0.2854862927,1.2108168207,1.1943576631,0.8049711057,-0.0913220812,0.6979058134,3.3511493803,0.0187055081,0.9393220113,3.5006267230,3.2292598619,-0.0731718656,0.7227592406,3.1577889920,1.1540018956,2.4216815033,1.1645184531,-0.1008395714,1.0238928092,2.1187055112,0.2504915756,-0.1218489380,0.8585999242,-0.1328258199,0.4201692762,3.4244513777,0.6647858409,0.7867336054,1.4498729409,2.5239834256,-0.0643736766,2.6388060668,2.5110006861,0.2532083157,0.0847416197,0.3199149534,-0.2572101950,0.7587580719,-0.0017519026,1.0837592061,0.8646111682,3.0968045891,0.6190517810,-0.1434804169,0.8317356307,1.2527781763,1.6022588639,1.5451146222,0.7246558555,2.3986895680,1.1916794891,0.5798827882,-0.0757742637,-0.0861796175,Control
GSM480992,0.7232732411,0.5032216228,0.8885529934,1.3129814466,0.9358635689,-0.0106469618,0.6483646356,4.0008762477,-0.1052813891,1.3573195999,4.2335794767,3.0634179909,-0.0931469454,0.6307045531,3.4128646853,1.4153915515,2.0590241948,1.4960931240,-0.1738737124,0.8901482484,2.3114977999,0.6409874708,-0.0546786810,0.9904718334,-0.1978659131,0.2263130796,3.5782756804,0.7507210554,0.8926648379,1.4949450009,2.7886193726,-0.0659236095,2.3291698586,2.9159775046,0.1699085075,0.1271233572,0.2092101147,-0.3287750233,0.8117806949,0.0948297891,1.1784894812,0.6539650171,3.2102820278,0.7232120477,-0.1170005084,1.2266542513,1.3005413837,0.9822485969,1.4246134289,0.7415068230,2.6897532866,1.3227176582,0.4234856284,-0.0948739736,-0.0758050986,Control
GSM480993,0.9405920828,0.4599588482,1.0787939959,1.2059193881,1.5582664870,-0.1311150084,0.4405312035,3.3487095834,-0.1080132356,1.6362959810,3.9189611273,3.0844080712,-0.1876187269,0.8724870043,3.1817195413,1.2571051989,2.5244372885,1.2023147569,-0.1446855561,1.2874530945,2.1363390982,0.3881648176,-0.1323098540,1.0226243456,-0.0819883886,0.3327328570,3.1475992467,0.6820447637,0.9109335344,1.7650410084,2.7210100094,-0.0033562295,2.8261593364,2.6456631024,0.3733730900,0.1685671199,0.3158224287,-0.1337416920,0.6697554700,0.0762583770,0.9992275332,0.8987807321,2.5091520845,0.6513340759,-0.1345058078,0.8922949433,1.1868843715,1.4723144622,1.5856227239,0.8005855027,2.4490207491,1.2510732338,0.5519662279,-0.1611804952,-0.0532123620,Control
