@relation data

@attribute 1938 numeric
@attribute 10209 numeric
@attribute 1968 numeric
@attribute 1965 numeric
@attribute 8661 numeric
@attribute 1964 numeric
@attribute 3692 numeric
@attribute 8672 numeric
@attribute 1982 numeric
@attribute 1983 numeric
@attribute 29904 numeric
@attribute 1981 numeric
@attribute 1973 numeric
@attribute 1974 numeric
@attribute 1977 numeric
@attribute 8894 numeric
@attribute Class {Control,BRCA}

@data
14.42029878,14.24390588,12.54698855,9.04464761,10.15199993,7.491517143,9.42725626533,10.7267442,12.2348785333,8.30208090125,11.56243576,8.34459771725,14.29545473,13.91614961,5.3832028615,8.011871746,Control
14.34873163,13.49883304,12.41355925,9.062600116,10.55192478,7.52201113033,9.47433587733,11.00071151,11.7613965703,7.8618298665,11.53336151,8.3610623935,14.23655206,13.78053775,5.478418359,8.206820391,BRCA
14.65913186,13.53124563,12.58650212,8.757715954,10.43144566,7.46186956433,9.844833354,10.38165681,11.8319624857,7.572178161,11.51908594,8.390530265,14.42653276,13.86848405,5.231526198,8.451284404,BRCA
14.64352734,13.11183912,12.32689017,9.881236778,10.82735881,7.40046677867,9.7740233,10.32699711,11.3368228093,7.1905176805,11.32101501,8.382971217,14.24390588,14.02134875,5.0419966805,8.088365735,Control
14.89141327,13.62353635,12.61750082,9.021133451,10.64364002,7.92156834767,10.047797138,9.919660793,11.7855214223,7.5496504275,11.36922669,8.19236132175,14.56668795,13.82037647,5.609549966,8.132963791,BRCA
14.94179249,14.12251745,12.56435203,9.234303192,10.49374317,7.66904226933,9.54342273533,10.19944265,12.9583260133,8.06943447975,11.36276316,8.41952105375,14.91431039,14.14434519,5.428588795,8.582933341,BRCA
14.44825283,11.88331926,11.89363345,10.27966894,11.32464765,7.812048658,9.542003735,11.68087826,11.71130042,7.39038211675,11.42649031,8.41313930575,14.04737959,14.06996075,5.593019755,7.481256805,BRCA
14.67922443,13.68255687,12.82346582,8.729128822,10.02146624,7.684917063,9.86169653233,9.889405521,12.1820561233,7.63530847525,10.96976983,8.26782455825,14.1393823,14.02580012,5.2934412195,7.476667486,Control
14.92253006,13.87385551,12.62461163,8.943233566,10.68061031,7.66442430367,10.1803754283,9.859092563,12.0049971767,7.991473406,11.39549546,8.44736918625,14.99189227,13.85986526,5.6159439165,8.36573313,BRCA
14.41297137,13.29267684,12.52393564,9.041249229,10.13612637,7.911450455,10.0464889837,10.63957159,11.4650143593,7.6060092145,11.07134187,8.355856072,14.08054111,13.85125179,5.59106726,7.620111894,BRCA
14.83944618,13.71343219,12.02694363,8.700908799,10.60335306,7.15454072767,10.1320174237,9.964240181,11.1249790243,7.1416488745,10.77455876,8.61824620425,14.36769016,13.7606441,5.6362406355,8.469917638,BRCA
14.83944618,13.55093015,12.34260121,8.798262085,10.32396703,7.402280551,9.56541020167,10.17588668,12.2412676467,7.76869199125,11.04774441,8.126741237,14.81202536,13.96600025,4.9107340725,7.889977115,Control
14.68689306,13.8452715,12.51631937,8.735937695,9.540118894,7.37679594167,9.73527258233,10.35566524,11.94389764,7.99378231275,11.05586894,8.09491549125,14.29545473,13.94334633,5.521543841,7.772530879,Control
14.42653276,13.78304532,12.65253473,7.356850554,7.504801363,5.949464551,10.24475921,10.04412807,11.82660373,7.8614020395,11.47190394,8.5641207665,14.33042537,14.04206419,5.296964961,8.091145926,BRCA
14.86071456,13.37610779,12.26795863,8.580617665,8.431853925,6.23907221867,9.96088023967,11.38258365,12.14359696,7.2235006385,11.50429776,8.65826985425,14.27361389,14.34873163,5.107609878,8.334453331,BRCA
14.43231028,13.59555882,12.94317143,7.698359359,7.578488036,6.38720504767,10.3173063417,10.15718937,11.3588390883,7.7918103,11.7240492,8.2623949255,14.17314893,14.08054111,5.2643122405,8.11816389,BRCA
14.53323483,13.86388477,12.89271362,7.382107644,7.660568443,6.192455052,10.2042947267,9.887301022,11.3672132267,7.83154808125,11.49398064,8.31187329725,14.21113545,13.96294256,4.7722227,8.043931078,BRCA
14.72963536,13.73047547,13.02126635,7.86996565,7.966939601,6.20491623067,10.3086715617,10.34889994,11.273639684,7.5914202035,11.4075202,8.358305307,14.66423422,13.99825372,5.5008898215,8.28785217,BRCA
15.02279519,13.46969908,12.90226493,7.437629589,7.737756253,6.22312114833,10.3849150823,9.79703776,11.6748578833,7.67109926025,11.46692035,8.26751803975,14.97957035,14.03833906,5.5432517045,8.063477494,BRCA
14.5197155,13.85986526,12.90606669,8.730980488,5.002940155,6.564269378,10.7028845517,9.212168732,9.79775974967,7.97831046975,6.966133735,8.31909203125,14.07409548,13.83559602,5.0158799165,8.704639545,BRCA
