@relation data

@attribute 3725 numeric
@attribute 5599 numeric
@attribute 1432 numeric
@attribute 5579 numeric
@attribute 5578 numeric
@attribute 7975 numeric
@attribute 486 numeric
@attribute 9817 numeric
@attribute 1385 numeric
@attribute 4097 numeric
@attribute 23764 numeric
@attribute 2353 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCA}

@data
14.72492149,5.939777752,7.09994864525,6.21136540967,8.688181342,6.018595926,5.76249236625,8.770233385,10.707890538,7.41052577533,7.89244894275,14.72004222,8.27215776867,Control
14.11502538,5.0886580415,6.60639379225,6.479820979,9.433471275,6.232378353,5.667460738,8.499656515,11.4528809893,7.45998827867,7.75915203675,13.75148289,7.85669691467,BRCA
14.41297137,5.6701097255,6.58493097,5.889051372,8.48506563,5.442952823,5.53236536425,8.67532211433,10.8440250817,7.382876016,7.12128577975,14.33042537,8.11094053067,BRCA
14.08054111,5.7758281875,6.0589973865,6.312672729,9.211511834,5.249456007,5.29784002825,8.07880165867,11.337274206,7.48103111033,7.7505385125,12.01436934,7.98209816267,Control
13.43392773,5.704258658,6.730522711,7.50900425433,8.977409535,6.045165126,5.411301389,8.818310988,11.0490871027,7.18883204033,7.17464918725,12.40857396,7.82991936767,BRCA
13.80946823,6.517858181,6.87151716925,6.98490046733,8.467749328,6.41304026,5.25698314425,9.07187749467,10.8002004453,7.177670115,7.6924596575,13.96600025,8.18650002,BRCA
13.91249272,5.6011167705,6.362735412,6.81582852467,9.024558716,6.249071368,5.3340312765,7.824653603,11.1354255073,7.387672823,7.275159428,10.44201071,8.451561107,BRCA
13.96294256,5.401013329,7.0975611175,6.87117032933,8.419813926,5.72261032,5.71394497725,8.47148382167,10.258386433,7.504017344,7.00779428875,14.08516788,8.171538624,Control
14.44356588,5.8779809975,6.41978303225,6.13414385767,8.419971893,5.927666126,5.4692828215,8.72046732167,10.6759547673,7.25137095133,7.77319600825,14.82357723,7.91861634733,BRCA
13.15952927,5.5839936855,6.2012063225,6.39658479233,8.01888328,6.257911667,5.003627072,8.697835394,11.1110274023,7.24208734167,7.31230294775,11.55023948,7.74245236133,BRCA
14.17314893,5.9065229025,5.5612686795,6.39932068633,8.202296649,6.236976265,5.75134621775,8.96236958933,11.005151922,7.77811034833,7.82265372325,14.20597115,8.06297051567,BRCA
13.87385551,5.767601547,6.791169903,6.68769140167,8.474558864,5.963942952,5.4767225275,8.632979051,10.78322175,7.20952719033,7.39299873675,14.15265365,8.197304519,Control
14.67256817,6.1670985755,6.935865955,6.24070564267,8.584390499,6.065341406,5.48068620525,8.686541868,10.4041484903,7.30305393233,7.70292189325,14.61254488,8.151507585,Control
13.48222565,5.967633391,6.23780006725,6.35314852433,7.646632733,6.095877621,5.595822893,8.484416276,10.5074705227,7.50082842433,7.24857968275,13.61588998,8.08129530567,BRCA
13.17144427,5.329465727,6.155251749,6.73899581333,7.883225397,6.227958227,5.12013790425,8.813079128,9.90083481867,7.47461517033,6.663286291,12.35733627,7.95451796533,BRCA
14.09890062,5.656097949,6.273689165,6.39469361333,8.420129842,5.524197895,5.63184775375,8.667506371,10.2584479883,7.53148618733,7.0007437195,13.96294256,8.00665617633,BRCA
14.01211384,6.071716146,6.46315116575,6.135427533,7.621284726,6.209166382,5.39462846875,8.48043274467,10.0323493423,7.61395743267,7.601292878,13.92451704,7.86577453733,BRCA
13.34674991,6.259376137,6.3805448535,6.82794277033,7.779918143,5.919167989,5.68218173225,8.56014113033,9.692770319,7.44066794367,7.041403008,12.40276968,8.01917131267,BRCA
12.76004735,6.1648761405,6.522968526,6.69079792733,7.098719371,6.007650337,5.60282398025,8.69102879667,9.570767933,7.71538019467,7.09021993,13.08977243,7.890844983,BRCA
12.03663478,5.593235253,6.65967948325,6.127634878,7.791197286,5.910259709,5.2951767505,7.08006060867,10.2933462963,7.803560659,7.42024916675,8.405238411,8.742530249,BRCA
