@relation data

@attribute id string
@attribute 79023 numeric
@attribute 23511 numeric
@attribute 55746 numeric
@attribute 7514 numeric
@attribute 23279 numeric
@attribute 79902 numeric
@attribute 9883 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 348995 numeric
@attribute 11097 numeric
@attribute 53371 numeric
@attribute 9972 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 8021 numeric
@attribute 23225 numeric
@attribute 5905 numeric
@attribute 9818 numeric
@attribute 8086 numeric
@attribute 57122 numeric
@attribute 5901 numeric
@attribute 23165 numeric
@attribute 5902 numeric
@attribute 5903 numeric
@attribute 7175 numeric
@attribute 9688 numeric
@attribute 129401 numeric
@attribute 81929 numeric
@attribute 10762 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.113,1.559,1.2719,1.7837,1.5518,1.0152,0.7887,1.8716,1.7406,1.6503,0.9331,1.0429,1.6197,0.9643,1.7616,1.1994,1.4126,0.8532,1.4573,1.16,1.2246,1.3201,1.781,0.2773,2.4923,1.9711,0.8706,0.707,1.475,0.9924,Control
A02,0.8601,1.231,1.0194,1.5645,1.149,0.6466,0.463,1.5999,1.4673,1.2745,0.5968,0.809,1.4304,0.7338,1.418,0.9104,1.0923,0.6264,1.1014,0.8312,0.8946,0.943,1.4507,0.2169,2.2523,1.6312,0.742,0.3625,1.1084,0.7877,Control
A03,1.0509,1.4163,1.1758,1.6547,1.2156,0.8692,0.7508,1.6654,1.5975,1.2742,0.7366,0.9157,1.5408,0.9729,1.6312,1.1255,1.4092,0.7907,1.3599,0.9591,1.0998,1.1903,1.6501,0.2562,2.2838,1.785,0.9594,0.4868,1.261,1.0438,Control
A04,0.7024,1.2665,1.0599,1.7888,1.0713,0.6269,0.5594,1.6618,1.4678,1.3348,0.5699,0.839,1.4799,0.8062,1.5554,0.9735,1.4377,0.637,1.0888,0.728,0.8743,0.9705,1.5614,0.2736,2.4381,1.7619,0.7138,0.5264,1.0613,0.6573,Control
A05,0.9305,1.3788,1.1941,1.6669,1.2609,0.7466,0.7742,1.5829,1.634,1.4387,0.816,0.8649,1.5712,0.9451,1.6548,1.1461,1.3625,0.7787,1.2936,1.0226,0.9672,1.1205,1.5985,0.2846,2.3341,1.797,0.9219,0.4824,1.2879,0.8523,Control
A06,0.8531,1.3327,1.1345,1.566,1.2489,0.7531,0.58,1.5326,1.5316,1.2963,0.7379,0.7973,1.4058,0.8893,1.5439,1.1105,1.2983,0.6644,1.2429,1.0083,0.9473,1.0417,1.5396,0.1302,2.3524,1.5999,0.8654,0.4659,1.2153,0.8937,Control
A07,0.9491,1.2873,1.1774,1.7718,1.4262,0.9098,0.8226,1.6565,1.6599,1.4989,0.8727,0.9505,1.5655,0.9469,1.6005,1.2095,1.4037,0.7279,1.4865,0.9487,1.0432,1.0219,1.6216,0.1999,2.4787,1.778,0.9113,0.6323,1.3738,0.9877,Control
A08,0.8774,1.3448,1.2138,1.8499,1.4512,0.8676,0.9083,1.6717,1.6303,1.4121,0.7243,1.0533,1.6948,0.8257,1.6376,1.3571,1.4937,0.7275,1.5301,0.8335,1.0932,0.9443,1.6363,0.1778,2.5038,2.0249,0.9033,0.8816,1.2391,0.9117,Control
A09,0.9604,1.3604,1.0276,1.5303,1.3406,0.7555,0.6299,1.6925,1.6396,1.2829,0.7401,0.7615,1.4506,0.898,1.4273,1.19,1.3474,0.6614,1.365,0.935,1.1025,1.0276,1.4965,0.1723,2.2813,1.7107,0.8824,0.5181,1.2932,0.943,Control
A10,0.8929,1.3589,1.2229,1.8095,1.2814,0.809,0.7326,1.5354,1.6361,1.4783,0.7537,0.9648,1.6748,0.8681,1.7359,1.2353,1.4806,0.711,1.5062,0.838,1.082,0.8228,1.733,0.1923,2.5811,1.8496,0.8718,0.8031,1.1613,0.949,Control
