@relation data

@attribute id string
@attribute 1457 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3716 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 5154 numeric
@attribute 5156 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6722 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 6775 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.7051456760,0.4598573640,-0.0801269710,1.6104626348,0.8212452234,0.5082450581,1.7024177213,0.4242359363,1.2706931260,1.1882759057,0.3417825494,-0.0743738270,0.0027666772,0.8370002049,0.2608651281,-0.0981862237,1.1201675758,0.6904673187,0.3860900013,0.1579244040,0.2565123712,2.2882412161,-0.0234144181,0.9649849235,0.7381155855,1.3586393981,0.9251024214,0.0634830460,0.2833559974,0.2282767607,1.1754855409,BRCA
GSM481003,0.7230326441,0.5094530717,-0.1516893194,1.7524189089,0.9474795161,0.4776535522,2.4163282448,0.4940745450,1.4126835802,0.8321520830,0.1791957579,-0.0506758328,0.0220997693,0.9900261754,0.2829620648,-0.0518483993,1.1333078442,0.6729280780,0.2815908568,0.1682114578,0.2222999979,2.4272642752,-0.0553885548,0.9143839046,0.8860665159,1.3704885968,0.6155722956,0.1324613132,0.3305765474,0.2317580214,1.3898797435,BRCA
GSM481004,0.6788964829,0.3519630753,-0.2391101478,1.7306030480,0.8814408686,0.5671119911,1.9569436598,0.2035975778,0.8181429756,1.3243709992,0.1934292825,-0.1540841441,0.0015714503,1.0766678804,0.4684481415,-0.1085750333,1.3982536542,0.6871232500,0.4157156661,0.0579749180,0.2880970038,2.7043259995,-0.0500999228,1.1008346777,0.9381063713,1.3747833751,0.6308917645,0.0764122009,0.6760884334,0.3548092483,1.6768926508,BRCA
GSM481005,0.7450451644,0.4627470135,-0.1103455591,1.6458761891,0.8521304950,0.5830370403,1.9105042447,0.5196754609,0.9901911059,1.5465550827,0.2936143763,-0.1223234448,0.3289049813,0.8211322722,0.3166812967,-0.0871069950,1.3712493853,0.8086081992,0.3888399490,0.3371186671,0.4676337253,2.3308550971,0.0180744121,1.0098944344,1.1652991205,1.3042705339,0.7679728692,0.2287574132,0.4335148484,0.3095768749,1.2180027991,BRCA
GSM481006,0.8821366779,0.7458138092,-0.1162875150,1.6704388113,0.8876503406,0.5490418825,1.8248747664,0.4536705289,1.3985878927,1.0082624361,0.2433270854,-0.0515387084,0.2390861619,0.9354205676,0.2588561041,-0.1044239603,0.9865753614,0.7695189350,0.3354175018,0.1895260366,0.3639865402,2.3295555881,0.0128678733,1.1963671965,1.0724941031,1.6334221279,1.0187069334,-0.0407072010,0.6613827465,0.3820596916,1.1069196426,BRCA
GSM481007,0.6039152184,0.6824327353,-0.0361999132,1.7786090209,1.1560421735,0.2825788311,2.0019709589,0.3479610627,1.1189648246,0.7691124505,0.1014056848,-0.1263724936,0.1471414633,1.0210435065,0.2214731303,-0.0580448157,1.0516917631,0.3326362380,0.2957258879,0.1509567570,0.2094873252,2.3985712954,-0.0621160632,1.0428616116,0.6220977374,1.4995795300,0.7596731636,-0.0004476134,0.6584754725,0.2433287780,1.1726965294,BRCA
GSM481008,0.6618162519,0.6088109500,-0.1402303537,1.6622805248,1.2938889639,0.4309778051,2.1130765477,0.3505251462,1.1268164873,1.0284593088,0.1758980179,-0.0720937303,0.0879067641,0.8990125299,0.2738108856,-0.1056714096,1.0726860836,0.7429268004,0.3589827556,0.4550492956,0.3020598857,2.4446920753,0.0012555714,0.8612200763,0.6182682188,1.1095502487,0.4238343863,0.1077109559,0.1243573846,0.2195734002,1.2228275439,Control
GSM481009,0.5734758147,0.4693302326,-0.1590186953,1.3427748691,0.5253295350,0.4693481246,1.1429168019,0.3211863863,1.2916804486,1.1036103142,0.2437746771,-0.1321362915,0.1336468826,0.4572595951,0.3586061170,-0.1066654161,0.7096309500,0.6203827706,0.2270372226,0.1961167315,0.0517636729,2.4154436141,-0.0048567386,0.5536867388,0.7020093558,1.6191287208,0.7435965043,-0.0631009006,0.1552610239,0.1357923958,0.7356271796,Control
GSM481010,0.7929901754,0.4728208937,-0.0893704778,1.7509254467,0.9039840400,0.6016551096,2.0214559557,0.6825766645,1.0661633827,1.3947409310,0.2892597577,-0.0223426086,0.1319778106,0.7915824455,0.3844459151,-0.1128206664,1.1154199801,0.8636795770,0.3965836786,0.2553614844,0.7657218578,2.2814118394,0.0688335455,0.7004179189,0.9930470879,1.2437989137,0.8288929381,-0.0447325703,0.1787025944,0.2733712041,1.1627908613,Control
GSM481011,0.5969067344,0.4902841595,-0.1973138971,1.9492786230,1.1300241724,0.3680541691,1.9929131126,0.1779143085,0.5065772017,0.8596753620,0.2223992294,-0.0940577877,0.0018939260,0.8280705125,0.2189997299,-0.0728182171,1.5733309313,0.4733123278,0.2711141126,0.1100335099,0.1213096739,2.8155515152,-0.0475626586,1.3913516626,0.6050271742,1.0904010859,0.5340521790,0.0766140128,0.3469468820,0.2940408219,1.1955238983,Control
