@relation data

@attribute id string
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 84515 numeric
@attribute 891 numeric
@attribute 983 numeric
@attribute 993 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.4587505585,0.8791963657,0.5549384468,1.5400457291,1.3579724659,0.3267498687,0.4285908454,1.6099218839,1.5315232102,0.6374414872,BRCA
GSM480985,0.4213877240,0.6842736007,-0.0440001544,1.1292166882,0.9880057346,0.2193341339,0.1589688681,0.5083322379,0.5325953874,0.0492526630,BRCA
GSM480986,1.0435359898,0.4364681643,0.3006181142,1.4037100283,0.9499224950,0.3449784663,0.2655783963,1.5251714177,1.0733144594,0.4390877198,BRCA
GSM480987,0.8970002753,0.3747971260,0.3179577874,1.0423067970,0.7834857352,0.2964313886,0.1658736350,0.9127785694,0.5592251090,0.3928541201,BRCA
GSM480988,0.7446842368,0.6582257350,0.4079725579,1.0918431122,0.8406549964,0.2886495519,0.1878929090,1.3155103103,1.2855403286,0.3899331939,BRCA
GSM480989,0.8035477820,0.0431882983,0.2733726352,0.9103897145,0.4962596271,0.1616830429,0.1145023524,1.5206583849,0.8374702217,0.3898263973,BRCA
GSM480990,0.4389587243,0.1304717187,0.2982221197,1.0234662261,0.5144111839,0.2123258120,0.2067458208,0.9279535208,0.8005220020,0.4009001907,Control
GSM480991,0.4027385712,0.5699715713,0.0889896469,0.9371337671,0.6741360988,0.2044146519,0.0095469098,0.5849728780,0.3363024906,0.1965093458,Control
GSM480992,0.3415904343,0.1949512140,0.2454735442,1.0247392775,0.4455925808,0.1157809587,0.0990161895,0.9908523523,0.5412993354,0.3960243086,Control
GSM480993,1.0328789352,0.2439083853,0.4953490368,1.1828509866,0.6681712095,0.1734232856,0.1611754498,1.7259579934,0.8794380091,0.6375025820,Control
GSM480994,0.8133049260,0.1035027093,0.3640101330,0.7944431510,0.5632118012,0.1715380964,0.0450177066,1.5595968664,0.9282057015,0.3717233012,Control
GSM480995,0.3134004448,0.3862112213,0.0972886697,1.2397688794,0.7322267794,0.2525020170,0.0424039810,0.6790843994,0.1894461501,0.1847253082,Control
GSM480996,1.1832482715,0.2943296780,0.5273663103,1.2247062554,0.8137767406,0.1812650358,0.1170004510,1.1557074933,0.6823484770,0.4991436346,BRCA
GSM480997,0.0742296128,0.2186193567,-0.1210879447,0.6293239610,0.5498642045,0.1886493313,0.1467878864,0.3132035313,0.1356845416,0.1082989961,BRCA
GSM480998,1.5398477812,0.6071939270,0.7260117732,1.3769772258,0.7477664536,0.2327208528,0.1843807300,1.9808394386,1.1046386014,0.5541086284,BRCA
GSM480999,0.3865909080,0.8620225790,-0.0175674161,1.2437564145,1.1993815478,0.3349349777,0.2082007561,0.6853480424,0.4941884405,0.1121939807,BRCA
GSM481000,0.5095711578,1.0081385173,0.1339162451,1.3894035678,1.0630593808,0.2085675395,0.1224600070,0.6943418484,0.5902756743,0.1285960922,BRCA
GSM481001,0.0734112455,0.5927089650,-0.0998127240,1.1681746685,1.1524256924,0.2498475887,0.0665315288,0.4539220081,0.0903517185,0.0576625303,BRCA
