@relation data

@attribute id string
@attribute 10673 numeric
@attribute 10803 numeric
@attribute 10850 numeric
@attribute 115650 numeric
@attribute 23308 numeric
@attribute 23495 numeric
@attribute 2826 numeric
@attribute 29851 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3126 numeric
@attribute 3127 numeric
@attribute 3558 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3569 numeric
@attribute 3586 numeric
@attribute 3600 numeric
@attribute 3601 numeric
@attribute 3676 numeric
@attribute 3695 numeric
@attribute 4055 numeric
@attribute 5284 numeric
@attribute 56477 numeric
@attribute 57379 numeric
@attribute 608 numeric
@attribute 6370 numeric
@attribute 6387 numeric
@attribute 7040 numeric
@attribute 7852 numeric
@attribute 8174 numeric
@attribute 8741 numeric
@attribute 9020 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,9.031419621,5.3405893605,4.585033079,6.280172809,6.777653542,6.089906589,7.084439364,6.083219352,12.53699151,11.71707458,8.653437275,6.986698549,12.55918115,7.781935242,11.54630621,5.298302041,9.05221557,13.17461947,5.209464331,8.455307825,10.872628553,4.927435762,5.726430204,5.0072306655,5.421372531,13.60771409,8.621509826,6.46544247525,6.96317700233,6.297013109,7.631852081,10.8849167,10.56172258,9.029612527,5.45451419,7.802986618,5.3759441485,12.2081083467,5.682300273,8.430868108,4.986744626,6.108866707,7.12458953,6.411176756,4.757305356,6.79245448633,7.8256296225,5.703219255,Control
GSM427159,8.347525243,5.1537397155,5.41126628,5.911818141,6.732544377,6.590291838,6.633253641,6.353195907,12.64414927,12.24572955,9.739840141,7.281144442,13.34981755,8.649032592,11.98934847,5.536838744,10.20167708,13.80159564,6.166218956,10.05747773,11.272491057,4.805564985,5.368428976,4.7333277815,5.340579688,8.608616259,9.0225626735,6.34347006575,6.68145107967,6.043635001,9.113248027,10.85995812,11.87223249,10.2159687977,6.170531632,8.154895462,5.2645647555,11.2339328333,5.101199635,7.282603072,5.104604996,6.036669562,7.618204007,5.313618859,5.244897759,6.92323968,7.1910294905,5.355449107,BRCA
GSM427160,8.194282481,5.1498043935,5.152803256,6.343279559,7.462177348,5.838328613,5.579701547,6.765173778,12.41967063,12.12389031,10.36525103,7.608404767,13.42453443,8.937801287,12.03603115,6.236545833,10.70468636,13.830710045,6.220528877,9.645289663,11.203772912,5.616777635,5.465820435,5.313506773,5.7194123975,7.664022547,8.5481499285,6.752661952,6.30516797333,6.268430299,8.540477891,11.23629545,12.8619748,10.6992283697,5.826428522,7.593057023,5.3444590655,10.069809966,5.014814152,8.62440485833,4.820426964,6.2975400755,7.363480204,6.037388399,4.516306872,6.76904778167,7.2054038215,6.511322251,BRCA
GSM427162,8.070906513,4.3791875,5.485435883,7.112338175,8.284235482,7.035214588,6.235732444,6.7486998,12.73729283,12.44264168,9.910005977,7.829676956,12.65253473,8.826152109,10.73799536,6.235732444,10.52975779,13.10958531,5.78869305,9.452334495,10.460565705,5.99820185,4.899672619,5.4457486575,5.472305765,6.879402901,8.7223001635,6.0497296355,6.084485371,5.660003917,8.695559886,11.30449979,11.14213915,10.3783245747,5.767662245,6.891179543,5.384272051,9.472194406,4.808914358,7.01915103033,5.4355322335,5.9304480925,7.782574222,5.706538322,5.660003917,6.47797389533,6.308850296,6.235732444,Control
GSM427163,9.003667681,5.3273354445,5.252865266,6.593656759,7.538811912,7.370101329,6.930119699,6.510016917,12.54078076,11.97837451,9.620316579,7.554207264,13.40746897,8.252229158,11.62550351,5.561716584,9.840864894,13.67035693,12.58150432,11.12211636,9.409379341,5.56971228,5.536217098,4.9685946665,5.0515537875,6.192791506,8.63491322,6.5226000095,6.56612937967,5.694748763,8.398146319,11.23932421,13.1958974,11.0828536327,5.435804628,9.634702674,5.5165824965,11.299237984,4.828848945,8.171365118,5.2521023505,7.268649333,7.444230413,5.593959684,5.661216049,6.589569865,7.0635894335,6.303968491,BRCA
GSM427164,8.116591834,5.0027842675,5.630093262,6.511519926,7.250680065,5.597911946,6.167925508,6.337626919,12.60891324,11.80634431,9.126537434,7.231847873,12.82188064,7.960568361,11.3294966,5.78110476,6.358348455,13.80707185,12.50251243,10.51325413,9.4130184875,13.23175973,5.032554093,4.916242232,5.1215765945,10.84461576,8.5984358945,6.6929625465,6.399556188,7.092337284,8.129439032,10.86165323,12.68837278,10.2075019563,5.646098738,6.455126318,5.514124,11.5640730823,5.321216715,8.540582058,5.569441994,6.615165733,8.197856947,6.062214149,5.443615974,7.12296279167,7.223262653,5.453691444,BRCA
GSM427165,8.103073427,5.5019606425,5.301415026,6.85642903,7.963475749,7.723969969,6.731933742,5.388199225,13.03029388,12.38541089,9.037218243,8.219678124,11.51045032,8.154072682,9.519577839,5.920240442,7.503032882,12.56767587,10.54658128,9.4537342,8.787562717,11.67464041,4.759703782,5.173542303,5.2625027255,6.331772944,9.1479749325,5.996825153,6.02373905933,6.042759915,8.067946709,10.67558245,10.76412956,9.99966447367,5.689866096,8.912141698,5.690799863,10.0317075027,4.73770262,7.443708709,5.32493768,5.579246765,6.740661566,6.314112464,4.932168974,7.111896621,6.3213830765,5.665201768,BRCA
GSM427166,8.2740283845,4.9622592585,5.712741067,6.453069445,6.805554052,6.813079309,7.337758193,6.539938605,12.60023009,12.15504123,9.091403071,7.56483756,13.04549694,7.851001152,12.09119909,5.651777341,8.982538116,13.646442645,11.59208337,9.770623066,10.614422057,5.464350722,4.823508981,5.2313828535,5.5434679,10.45145612,8.2346108605,6.579364594,6.869297303,6.51601958,7.600435399,10.72737618,12.38193096,9.802281002,5.388371455,8.841234986,5.575361558,12.3700895033,5.167931151,9.188979403,4.9385273865,6.7528712725,7.797176966,5.651777341,5.212093857,6.889955486,7.3111102725,6.597423627,Control
GSM427167,8.157600192,5.353279275,5.432718311,6.369558634,7.641800915,6.779854345,6.599024363,6.899843656,12.23971048,11.79378019,9.779514641,7.754087662,13.32090986,7.884523325,12.05538931,5.841225451,9.306774385,13.92629211,12.10466109,10.89786457,9.5314758395,12.95548196,5.307438771,4.865162184,5.272333773,10.12252426,8.326192676,6.70918222025,6.67795403167,6.379383241,7.713285334,11.25679855,13.29068995,10.9302854327,5.643720028,8.254628438,5.477513767,11.2101182433,5.46083367,8.49157371467,5.630264262,6.622672769,7.392491577,5.802975918,5.028581582,6.54146572467,7.191795379,5.849756153,BRCA
GSM427169,8.5057582055,4.5794531155,5.641120592,6.684401928,7.214637559,6.314746933,6.879464168,6.759292761,12.08864757,11.68597092,9.513254412,7.082364963,12.38431166,7.134300849,10.29950601,5.241850906,8.930486858,12.911595045,11.29724747,9.397268784,9.642308618,6.698430771,5.044406414,5.2729194505,5.5195452685,7.723389827,8.946522269,6.26952184325,6.23860429733,5.729220505,7.721237853,10.77967445,12.74323457,9.995974675,5.2209212,7.419119853,4.996340358,10.3747071333,5.062004299,7.70676359567,5.3261257955,6.1463607915,7.396307489,5.909779853,5.287630431,6.567837574,7.028214693,6.052030675,BRCA
GSM427170,8.820444866,5.143216808,5.69300685,6.794257047,7.921991334,8.144723398,7.845303625,7.374672464,12.33906368,12.16828986,9.699746436,7.711014946,12.91282298,7.910644417,10.84714372,5.515077886,9.158313751,13.336444535,12.12065594,10.83822324,9.558860226,5.387510099,4.879474508,5.4767379555,5.2954882695,9.620715209,8.8805531315,6.2720263615,6.98240652267,5.442289366,9.243210363,11.14357791,12.38876812,9.39163019333,5.920180882,9.798002353,5.406763132,11.4707490367,6.147057976,7.52433658333,5.191865672,6.248142288,8.101189293,6.661853347,4.893133131,6.75804793267,7.398515374,6.586994086,BRCA
GSM427171,8.7668930885,4.922924076,5.166827146,6.614713984,6.826170683,6.925765451,6.762286105,6.477034208,12.30321003,12.69228318,9.822443813,7.953456048,13.49077697,8.695855636,11.67143283,5.447257868,5.420222366,14.133262905,12.13760287,11.43314739,9.3921496365,5.257964097,5.572595075,4.9594614325,5.236038782,10.86030351,8.629169544,6.70046713225,6.34146203733,6.711395528,8.324226826,11.06078055,12.09119909,10.0354738143,5.715283369,9.242031472,5.598224444,12.3427728967,5.382071697,8.662151022,5.600274296,6.4402856645,7.320667722,6.267072826,5.360022921,6.84553593567,7.2307473315,5.575699011,Control
GSM427172,8.222719482,5.2958041555,5.440131024,6.47151722,7.186513247,6.385953509,6.977855527,6.06243004,12.51214052,12.18670552,9.650073918,7.021260744,13.12486126,8.086509293,11.58870072,5.279110251,5.457225929,13.717874695,11.35464901,10.4353997,8.7147983615,5.431465218,5.006310647,5.0479553105,5.753817663,11.58397843,8.100279525,6.6768642975,6.74455888867,5.692100223,7.402801304,11.19882886,11.32897515,9.978487393,5.36107636,7.274776776,5.150005544,11.8230095967,5.502084908,8.46853633133,4.8571803435,6.2198562995,7.585039752,5.612950486,5.04046645,7.14763895667,7.3267732685,5.411605257,Control
