@relation data

@attribute id string
@attribute 10449 numeric
@attribute 1892 numeric
@attribute 3030 numeric
@attribute 3032 numeric
@attribute 3033 numeric
@attribute 51102 numeric
@attribute 5538 numeric
@attribute 9374 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,9.952104605,11.94269603,10.55163644,9.643396765,12.97619003,7.160635067,11.60772112,6.9472505425,Control
GSM427159,9.15231091,11.58443655,10.43684194,8.477557049,12.31303756,7.379223758,11.85055617,6.6562337785,BRCA
GSM427160,9.437398961,11.54512148,10.87780964,9.318577337,12.7003986,7.219607154,11.88931963,6.208460147,BRCA
GSM427162,9.476443016,12.14532727,11.03657221,8.469785393,12.45547628,6.8563280475,11.70152102,6.6690033245,Control
GSM427163,10.05680742,11.81929108,10.24516082,9.531343017,12.83289551,7.7172501765,11.77183206,5.8743047445,BRCA
GSM427164,9.671576946,11.50616141,10.458089,9.872852273,12.2076581,7.0917646085,12.21510531,6.6632091305,BRCA
GSM427165,9.633368144,11.52066056,11.12425722,6.583763983,11.74088764,6.105749431,11.91053229,5.976756701,BRCA
GSM427166,9.70471686,11.81218745,10.26349255,9.176148912,12.55220564,6.9230938875,11.74892461,6.9327400165,Control
GSM427167,9.45453636,11.59869472,10.23245125,9.584681225,12.70768381,7.4328789325,12.07353083,6.265187564,BRCA
GSM427169,10.27801993,12.03524768,10.66366508,9.186139703,12.61931219,7.6451880115,12.36769602,6.6490791865,BRCA
GSM427170,10.22045122,12.27732381,11.0078229,9.2389308,12.35961925,7.5458327505,11.71457622,6.345784175,BRCA
GSM427171,9.625197931,11.84033352,10.36324806,9.298361117,12.91155214,6.9977671885,11.7674087,6.196803621,Control
GSM427172,10.00415062,12.59449147,10.6865533,9.721902842,12.95175557,7.3735323715,11.23348204,6.5198662215,Control
GSM427178,8.280493715,11.63008747,10.31343892,9.204131621,12.67768778,7.489086528,10.53833958,6.734317271,BRCA
GSM427181,9.166031944,11.47762688,11.39453251,9.810427489,12.53830178,6.9208945615,10.48239483,6.6949311365,BRCA
GSM427182,8.717266109,11.75795051,10.20626383,9.300890825,12.59315889,7.3905215595,10.50876069,6.6031796155,BRCA
GSM427183,8.408500779,11.86842336,10.09354338,9.202810181,12.54827894,7.585758967,10.31271881,6.7968839665,BRCA
GSM427187,8.937153923,12.25692522,10.58354379,9.332652626,12.80095353,7.335393397,10.48357425,6.9924973185,BRCA
GSM427189,8.497334055,12.09022832,10.38957787,9.161560926,12.5708958,7.0928622625,10.44381412,6.852426662,BRCA
GSM427193,5.823692844,12.66850837,11.268855,10.03057097,9.417146352,7.059407419,8.723576586,7.282279667,BRCA
