@relation data

@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1029 numeric
@attribute 163688 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 25759 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 399694 numeric
@attribute 4193 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 51806 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 53358 numeric
@attribute 5336 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 7039 numeric
@attribute 7157 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8503 numeric
@attribute Class {Control,BRCA}

@data
6.02664600925,10.36475876,9.861095099,11.459753229,6.348705253,5.118745153,5.763286242,7.6916757,9.274157466,6.141397664,7.05035509475,9.746089281,7.466690585,6.033979735,10.40794251,6.35664089167,9.4954151895,7.4423513115,7.6246849295,7.634903824,10.17550624,6.8286116825,7.137455172,5.4774530015,8.74899041,6.70121473533,8.08474537867,10.73337264,12.86051578,9.095911979,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,7.6745180755,5.814878023,10.98014335,8.688181342,6.21136540967,5.313256056,8.27215776867,11.634256725,10.49127719,11.44994835,10.48283344,10.11570732,8.976299993,13.0689563,9.15105029633,8.001564595,7.867620258,6.513534664,7.5001189985,8.333402628,13.11037161,13.59313376,12.33572539,7.680836167,4.967873236,6.3931703428,6.71763387475,8.533227316,6.660285205,Control
5.94776533325,10.22717101,9.469403277,8.288611166,5.79053164567,5.98658799,6.058322584,6.931656836,9.646289192,6.795134192,6.79791370075,9.68028616833,6.43012268,6.539395847,10.37262599,6.54570248567,9.5539178325,7.8897640555,6.947135646,7.713354077,10.06599536,6.4300637355,7.646272708,5.63969746625,8.474680533,6.927342899,7.53677712533,10.73397278,12.72067933,6.451092084,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,7.862876923,5.911818141,10.64134532,9.433471275,6.479820979,5.115003321,7.85669691467,11.27623323,9.559434991,11.52169626,10.32512022,10.34726733,7.958452847,12.87039849,8.42779587067,7.481398095,7.609956448,5.99820185,6.753678231,8.508984299,12.75620088,13.5121695,12.47764072,7.335080175,5.03365563,6.9553527598,6.8818081325,8.715636586,6.249592888,BRCA
5.52044016575,11.04936549,10.38239737,8.320702773,5.34429371167,5.757030749,6.031886566,8.360672771,9.837470696,7.503172055,6.80402066425,9.69256516467,6.416760061,5.844744204,10.44466839,5.873035507,9.480270588,7.856102429,5.9026635435,7.935549803,10.30533535,6.720661627,8.137709878,5.8602843415,8.690112479,6.43184992733,7.226160153,10.053395164,11.31253714,8.606850376,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,7.7021225845,5.503993644,10.4984955,8.48506563,5.889051372,5.434470814,8.11094053067,11.198356615,9.65317699,11.72288448,10.4297627,10.45388564,8.409052632,13.5121695,8.45925672733,7.228580927,7.575257723,6.84843868,8.6060442205,9.660905593,12.13760287,13.47944813,12.54827894,10.35235277,5.935819934,8.109608713,6.405921396,8.2596790005,6.638439986,BRCA
5.58777326775,10.81911353,9.614162807,8.2000896335,5.62556244233,6.492979261,5.460424154,8.162745192,10.27390663,7.0134654,6.3257817405,9.98949733167,5.863140121,5.341462114,10.39039231,6.403711392,9.432546201,8.398114105,6.5710894325,7.68113495,10.35265071,6.243898751,8.004250142,5.5016593965,8.847629866,6.29958050633,7.314341457,9.4016975135,11.45985565,9.664661106,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,8.054801422,5.602001935,10.35580562,9.211511834,6.312672729,5.36790503,7.98209816267,11.274247985,9.580847928,11.42772678,10.18190731,10.09500831,6.610216975,13.61588998,7.73867912133,6.648325671,6.838009842,6.723630657,8.2859047325,8.338826757,12.20536419,13.35270561,12.76004735,9.938977155,5.198898037,8.725184586,6.1456479,7.7082282335,7.411068419,Control
5.87271996825,10.92385505,10.33984475,7.875076566,5.72645123933,4.93618003,6.053008806,7.617800091,9.962375907,8.466587485,6.78190965925,9.506100771,6.860966288,6.042212717,9.62228117,6.34452495067,9.66718229,7.697637374,7.739494752,7.919550328,10.14697308,6.8833304115,6.589056064,5.80954885825,8.770532686,7.33859063467,7.39241541167,10.594310045,11.9729763,6.345898074,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,7.930765467,5.633294061,10.43232295,8.977409535,7.50900425433,5.333791561,7.82991936767,11.21839075,9.966174165,11.8471671,10.27256013,10.22872886,8.022008655,13.04549694,8.10318445333,7.634958261,7.652900753,6.818713579,7.8260671385,9.701150974,12.34682957,13.37889296,12.45248586,7.089109133,5.062220221,6.9100805066,7.045711086,8.3252183155,6.561483187,BRCA
6.0241266485,10.4760984,10.24168562,10.112371314,5.244334811,5.660645761,5.770572224,7.123969084,10.05069253,7.455781587,7.10041818325,9.688092646,7.477052175,5.759695977,10.04182378,6.44851453633,9.9164802245,7.3388634815,7.375850429,9.087722135,10.77106872,7.019536675,7.022259953,5.889292139,9.445243095,6.96108608367,7.26030069533,10.813430195,12.55918115,5.930448326,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,7.6687152575,5.353244986,10.6767992,8.467749328,6.98490046733,4.940884687,8.18650002,11.07534033,10.23164154,11.5852209,10.16250498,10.624983,9.286795183,13.37610779,8.70127661067,8.19601328,8.522033306,6.520033725,7.0683788045,8.868576523,13.11510467,13.71343219,12.66384721,5.996451597,5.093825554,6.3166102882,7.03324440275,8.4054699995,6.446881172,BRCA
5.88751933675,10.77554879,9.112401142,7.8281740715,5.81224373133,5.548136995,6.146803484,7.972134198,11.29154789,6.973327498,6.9842760015,10.0480993307,6.742953157,5.942169184,9.710815526,6.328291098,9.167523377,7.9742866725,10.349737175,7.203154957,10.66411416,6.6232326,9.113137308,5.78129302475,9.358008891,6.89649601933,6.684352383,10.86366497,12.84338824,9.276724119,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,8.590203577,5.876892151,10.27409306,9.024558716,6.81582852467,5.832707292,8.451561107,11.151396135,8.977681421,11.16076662,10.31455241,9.961088297,8.555107826,13.46367638,8.36198243367,7.292025067,6.760091594,6.949071249,6.4105816125,8.315445233,12.34260121,13.29267684,12.61750082,10.40794251,5.754494213,9.356122659,6.55286557675,7.7168387545,6.282259665,BRCA
5.55851851825,10.6537276,9.92562903,9.436657679,6.476135957,5.655646098,5.920180882,6.945271536,9.654399345,6.405231362,6.998917209,9.436876068,6.689303092,6.015923042,9.922785491,6.443340444,9.1611827995,7.7095138065,7.733044401,7.320803087,10.26119615,7.0670465565,8.319853998,5.3501390665,8.993477034,6.60636141433,7.606488298,11.03550101,12.5617021,9.164543144,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,7.7549264415,5.783660451,10.75653988,8.419813926,6.87117032933,5.495064524,8.171538624,11.40345044,10.00443156,11.28922369,10.71573921,10.12277013,9.023671978,12.73729283,8.53051419067,7.787382059,7.907583411,6.880413479,8.009231702,8.92056956,12.57155186,13.44200721,12.74796537,9.572823899,5.619127766,7.580338669,6.064234489,8.729778512,6.094030827,Control
5.650041658,11.33166731,10.90635345,8.6840196725,5.35894690833,5.375570566,5.598879718,8.258590913,10.12192882,7.872399588,6.85070537275,9.58057105933,6.500527718,5.978888461,10.26710886,6.39158794533,9.3657406255,7.94496816,7.2965384015,7.809255459,10.30631839,6.5497902615,8.187798825,5.591806779,8.769533015,7.743697197,7.45408843267,10.45062521,11.93257475,9.148261195,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,8.1175343725,5.675118156,10.57213676,8.419971893,6.13414385767,5.606746643,7.91861634733,10.99057863,9.452231522,11.82274022,10.36365325,9.9831294,8.717951507,13.81715158,8.16926655967,6.878728789,7.65031782,6.894518054,9.2984794075,9.680166591,12.3148028,13.70458133,12.4865699,8.367000914,5.662925563,7.4789113804,6.4879534175,8.057131251,6.225020007,BRCA
5.56331123875,10.5411695,8.967515291,8.5305745065,5.788030138,5.442621133,5.672857555,6.888624921,9.387097072,6.79717879,6.30061577025,9.75364579767,6.827314517,5.906897358,9.976514407,6.12471153133,9.70078824,8.148239231,6.6155769395,8.284894788,10.44466839,6.1985753455,7.125313046,5.8421495495,8.271931157,6.83351091333,7.30480703767,10.182966585,11.42963442,8.922124336,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,8.2287174245,6.078850631,10.09533805,8.01888328,6.39658479233,5.139972076,7.74245236133,11.551814785,9.69476318,11.64681981,9.653830832,10.28660429,7.473200667,13.40233131,8.39504068233,7.4960371,6.965931792,6.877072814,7.1581465865,7.766597025,12.71572616,13.30755735,12.57561022,9.331471853,4.482788153,7.9155472442,6.59589787525,8.3082798515,5.941347708,BRCA
5.4786784915,11.20375193,9.62214845,8.836754421,5.712608247,5.561334729,6.357820835,7.227811157,9.342830898,6.522938973,6.71360662325,9.592833039,5.479142629,5.758230711,10.36865954,6.644868335,9.153599552,8.198599078,7.5228200195,6.94204856,10.54691402,6.7499434665,6.955013775,5.125223824,8.359597076,6.364402101,7.130408023,10.661861475,12.67483341,9.955032716,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,8.709822916,5.859479655,10.37037168,8.202296649,6.39932068633,5.996621069,8.06297051567,11.573459625,9.736317839,11.94944384,9.658595819,10.23292486,6.142419181,13.46367638,8.62624266567,6.507481989,7.055014278,6.461320332,6.932390265,8.06060289,12.72208073,13.38150649,12.59449147,8.258590913,4.893133131,6.6343243228,6.093509969,8.432536035,6.759359347,BRCA
5.7708818765,10.68360899,9.837833335,9.0515115425,5.99415791867,5.302694893,5.853877943,7.045216672,10.01526211,6.776897268,6.904091352,9.66262953467,6.97372929,6.146498034,9.964760013,6.02245582833,9.5256586835,7.4409667175,8.087964069,7.723969969,10.41792663,6.5565791765,7.765171913,5.5617899825,8.700336649,6.21373216567,7.81350201967,10.824399575,12.56790862,8.659524242,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,7.877739246,5.639963781,10.77070542,8.474558864,6.68769140167,5.507010655,8.197304519,11.32136754,9.990983614,11.38105635,10.53537772,10.11618835,9.062316786,12.99332148,8.601359139,8.512524314,7.958945778,6.276408844,7.2477123515,9.069960645,12.77087865,13.60583775,12.7232493,7.980483962,5.487045126,7.4279636484,6.32819879025,8.398001158,6.988744679,Control
5.8854976,10.23700709,9.342986415,9.93093261,5.68078141,5.844744204,5.687208569,7.30193311,9.817175993,6.832703733,6.94855824675,9.935713008,7.400262798,5.937527571,10.29122283,6.0986811,9.597360232,7.6537280945,8.090572707,7.678848562,10.64948099,7.0758260015,6.476467256,5.7278366545,8.782311189,6.15490403367,7.99630453833,10.677614845,12.74323457,6.415070431,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,7.919144247,5.962092758,10.77027594,8.584390499,6.24070564267,5.499695432,8.151507585,11.488573795,10.29596436,11.33166731,10.73844933,10.13087976,8.997758931,13.31043176,8.523978557,8.640083234,8.326250965,6.674054967,6.668032648,8.376018051,12.97797754,13.47298527,12.52742331,7.190568257,5.032994809,6.2234283246,6.3057024235,8.5689651635,7.010810952,Control
5.6707063705,10.96383915,9.335714771,9.024549301,5.986607541,5.930152602,6.099827094,7.237642883,9.061938927,6.0664182,6.51319229175,10.2127518167,6.998819226,6.646238725,11.20290453,6.334076616,9.06038523,8.1909422715,5.899641789,7.84580541,10.56653005,6.6476128175,7.472835254,5.53215868525,8.647099619,5.8424588,7.66686941333,9.297859121,12.07757191,8.179338273,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,7.988942668,5.7012796,10.48711175,7.646632733,6.35314852433,5.292792099,8.08129530567,11.695521545,10.01433476,11.29445435,9.656380672,10.76657469,9.187897079,13.18898907,9.16094315833,7.7584583,7.997872605,6.855868653,6.7453006775,8.641980482,12.99135537,12.16391545,13.2860567,9.583882482,5.825792781,7.3891393726,5.77084102,8.8803822835,6.396738021,BRCA
5.6644220515,10.80365511,10.89385156,8.423284332,6.04954423267,5.560417864,5.927310565,8.462748793,9.928363336,6.807100898,6.77269984975,10.3303371883,6.457877938,6.131451225,11.0078229,6.36041764567,9.5800955565,7.2806843915,8.452876529,7.737992796,10.45621094,7.0204037355,7.983451294,5.59239170375,8.81729638,6.864827898,7.50329381,10.2596695795,13.7365584,8.639920497,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,7.9147536295,5.964982644,10.27293332,7.883225397,6.73899581333,5.670168482,7.95451796533,11.206231375,9.712540381,11.28106518,10.45510657,10.37973064,9.308988054,14.23655206,8.789516499,7.8511886,8.051101686,6.771559209,7.052826668,7.522171761,13.22427159,12.44601199,13.16228672,9.387974825,6.622202397,7.102716789,6.31097129675,9.045054579,6.924132926,BRCA
5.4935537865,11.19882886,9.82934264,8.254945825,5.98239616367,5.561792943,6.0664182,8.146264608,8.857670911,6.406592471,6.93725355825,10.0295226957,6.272541727,6.30204996,10.76808942,6.07268852967,9.0393998015,8.539009948,5.929829729,7.440414751,10.37355608,7.1398498025,8.37333405,5.290656016,8.541833388,7.08695119167,7.713451135,9.9400371915,12.37045183,9.341202521,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,7.7272309565,6.354474751,10.41229492,8.420129842,6.39469361333,5.558582385,8.00665617633,11.49634678,9.812386363,11.36168902,9.799419701,10.55366796,8.652093075,13.61588998,8.419142242,7.192690117,7.815353072,6.67359573,7.1159930625,8.151525421,12.53522562,12.2076581,13.15138292,8.224316626,5.504788206,6.7947153724,6.125065043,8.936266678,6.641730707,BRCA
5.65532370625,10.83893427,9.506506502,9.9223698205,5.58848003267,6.099195905,6.240701309,7.325532861,8.667928594,6.185475721,6.51560473275,10.1231177773,7.39763426,6.244797292,10.72173602,6.65884761167,8.9731778835,8.146852134,5.5987233425,8.081511566,10.29305807,6.9933104255,6.893426301,5.601343453,8.366847964,6.03008672167,8.147819264,8.6710485955,12.18956987,7.609956448,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,7.5975884795,6.161591078,10.07347253,7.621284726,6.135427533,5.391811746,7.86577453733,11.796022585,9.916141133,11.42163372,9.411691645,10.73881029,8.567082519,13.2267238,8.58330978467,7.688986551,7.672568764,6.936287895,7.1246937615,8.650083401,12.56790862,12.15610687,13.15138292,8.224798947,5.487527549,7.080579106,5.8364187005,9.0825127945,6.351827612,BRCA
