@relation data

@attribute id string
@attribute 11181 numeric
@attribute 3098 numeric
@attribute 3795 numeric
@attribute 3938 numeric
@attribute 4351 numeric
@attribute 5236 numeric
@attribute 5836 numeric
@attribute 5837 numeric
@attribute 7167 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1837415141,1.3994206257,0.0771303572,-0.0320503111,0.1718980626,2.1000959609,0.7525099729,-0.1497650635,1.0061979023,BRCA
GSM480985,-0.1660593679,1.3098771902,0.0016247630,-0.0200506869,0.1019924859,2.2909064160,0.9504363752,-0.2017123239,0.7876512851,BRCA
GSM480986,-0.1425810719,1.6515836384,0.0461965507,-0.1048403268,0.2489442058,2.5644266208,0.6328846561,-0.0623496073,1.1751203536,BRCA
GSM480987,-0.1837464163,1.4759236767,0.0178381483,-0.0906124614,0.0461941522,2.1161691348,0.7962575388,-0.1195369796,1.0250765123,BRCA
GSM480988,-0.1223575131,2.3745053726,0.0233269358,-0.0101833000,0.1798827539,2.4778852198,0.6559251074,-0.1136670599,1.1771253664,BRCA
GSM480989,-0.1319290597,1.5326526310,0.0502131411,-0.0320391207,0.1988700135,2.9022392698,0.6630678256,-0.1946766595,1.3883722507,BRCA
GSM480990,-0.1328993880,1.6475055946,-0.0025071472,-0.0420922173,0.1609269070,2.4185049138,0.5738123786,-0.2434898136,1.1889467905,Control
GSM480991,-0.0305267686,1.6430448198,0.1038814277,-0.0416575251,0.2269916683,2.5110006861,0.6190517810,-0.1434804169,1.2527781763,Control
GSM480992,-0.1546234407,1.8549194104,0.0514600753,-0.0950192852,0.2302854984,2.9159775046,0.7232120477,-0.1170005084,1.3005413837,Control
GSM480993,-0.1236262871,1.9034907849,0.0785624915,-0.0592144627,0.2491872192,2.6456631024,0.6513340759,-0.1345058078,1.1868843715,Control
GSM480994,-0.0453534199,1.6344191167,0.0816397711,-0.1193315821,0.0899664949,2.6359668309,0.5509668486,-0.1513572994,1.2490550485,Control
GSM480995,-0.1451837347,1.5033320008,-0.0662374920,-0.0790910374,0.0594169710,2.3476729790,0.8668617283,-0.0807509845,0.9258482681,Control
GSM480996,-0.0554890457,1.6139943053,0.0517568081,0.0352219804,0.0907183491,2.5790531239,0.6925673390,-0.1532182250,1.1580556093,BRCA
GSM480997,-0.1056967813,1.5748751709,-0.0074822411,-0.0868017749,0.4168675961,2.9054417080,0.7143348177,0.0097020189,1.2597541931,BRCA
GSM480998,-0.0594899510,1.6972922814,0.0711196323,-0.0341270711,0.3112857853,2.2061912352,0.7939896494,-0.1668730326,1.4058364470,BRCA
GSM480999,-0.0734295806,1.5144686002,-0.0498640025,-0.0767266781,0.1370968142,2.3490187724,0.9182218759,-0.2141935476,0.9433949714,BRCA
GSM481000,-0.0883314054,1.6697019406,-0.0068087673,-0.0115771692,0.0954131385,2.0243511003,0.7592537797,-0.1104239165,1.0025834190,BRCA
GSM481001,-0.0647399816,1.6576406772,-0.0591710373,-0.0880794827,0.0419186491,2.5201118257,0.9155454415,-0.1790355180,0.6404136935,BRCA
