@relation data

@attribute 7867 numeric
@attribute 5600 numeric
@attribute 148022 numeric
@attribute 257397 numeric
@attribute 1432 numeric
@attribute 5606 numeric
@attribute 9261 numeric
@attribute 5608 numeric
@attribute 6885 numeric
@attribute 7189 numeric
@attribute 7098 numeric
@attribute 10454 numeric
@attribute 23118 numeric
@attribute Class {Control,BRCA}

@data
10.72737618,7.4995792045,8.990502651,5.7827021795,7.09994864525,5.86129168933,7.3429582785,5.85530403967,9.487800372,7.37822060033,6.277029476,6.76556701167,6.0750662075,Control
11.28922369,7.383968157,8.8269228395,6.0886892785,6.60639379225,5.85702554217,7.508147197,6.054235957,9.4310771815,7.05787236967,6.1753908245,6.67949367567,6.2352424805,BRCA
11.524772,7.0833900895,8.854112445,5.6822479045,6.58493097,5.82716031317,7.067906808,6.35618041933,8.9013859115,7.01943370733,5.9744687035,7.13302304567,6.077757674,BRCA
11.77058762,7.0038486335,9.374046924,5.8913697235,6.0589973865,5.05698450317,7.5757878185,6.36100294267,8.417672848,6.46814411567,5.0089445615,7.27747024367,6.211699109,Control
11.29922535,6.931778481,9.049980109,5.7240857145,6.730522711,6.07725681717,7.645516256,5.979395943,9.2133861525,7.059741909,6.298171367,6.68095800667,6.0872080685,BRCA
11.31140223,7.4215310095,8.959527725,6.029552273,6.87151716925,7.15443493,7.5964459115,5.98125183967,9.9163703245,7.331943975,6.4009452435,6.273083892,6.15580083,BRCA
11.77105209,6.239058915,8.833378894,6.236986736,6.362735412,5.4415442,7.3846532985,6.79660585167,8.575344218,6.42166024533,5.345123689,6.779059113,6.572961414,BRCA
11.03612228,6.487104221,8.588742572,5.7126180115,7.0975611175,5.8607249385,7.097562405,5.93944441167,8.9471097785,7.018808194,6.1474658955,7.020737198,6.095394251,Control
11.27393851,6.9655385505,9.2449642545,5.505202515,6.41978303225,6.020187685,7.4254276565,6.398579306,9.204869818,7.05702786333,6.4335405075,6.649348596,6.3311955985,BRCA
11.09393927,6.9279187635,8.4216094845,6.0411300525,6.2012063225,5.75900304267,7.581342169,5.92169088967,8.9430429875,6.71155131933,5.4338499695,7.04562845567,6.2017657865,BRCA
10.84003064,7.8209172285,8.644467415,5.0222848205,5.5612686795,5.63874470533,7.82250581,5.64379041867,8.596587527,6.56440695667,5.561571382,6.73906535867,6.506414513,BRCA
11.04264453,7.3186471095,8.9410095965,5.6053692185,6.791169903,5.63836021117,7.457900782,6.10103173667,9.0816140535,6.78874329567,6.2340896,6.67560015067,6.132729324,Control
11.0724812,7.67532014,9.0956836405,5.678623081,6.935865955,6.10693756767,7.747843835,5.82446156933,9.1999885685,7.02586490967,6.237572491,6.53137599367,6.0027082745,Control
10.76712945,8.0652644275,8.889311524,5.949517696,6.23780006725,5.68339117333,8.0739560435,6.17992307233,8.733092931,7.215576291,6.4373989235,7.05252053933,5.9528423095,BRCA
11.83915468,7.6098380195,8.573754578,5.5721343885,6.155251749,5.76476224117,7.467041959,6.406842111,9.2660120735,6.78915135733,6.249303584,7.01209387333,6.2009150755,BRCA
11.10921707,7.0284721055,8.781924287,5.9976789215,6.273689165,5.51281927767,7.7812287505,6.318598458,8.692934023,7.091595276,6.370558042,7.22201205233,6.024113024,BRCA
11.01508764,7.455521977,9.2561154625,5.8526834815,6.46315116575,5.7480082465,7.8494133085,6.132790906,8.4734774435,7.36477082733,6.2183765775,7.39735229933,5.8797644155,BRCA
11.49963678,6.6752901625,8.9141647275,5.852284372,6.3805448535,5.4970801105,8.0462685015,6.31258353867,8.580432115,7.06833791633,6.0887305845,7.19601476967,6.013518634,BRCA
11.05606207,7.151868078,9.0777368,5.9427897325,6.522968526,5.73544914683,8.1239601125,6.56668181467,8.5357374825,6.99678506233,6.184436099,7.43260419933,6.1177243565,BRCA
12.34771002,7.830943777,9.1051538585,5.560376996,6.65967948325,5.95434088933,7.935994932,5.459774314,7.348718546,7.079701867,6.7063430695,7.189092449,6.0495366965,BRCA
