@relation data

@attribute id string
@attribute 10327 numeric
@attribute 10554 numeric
@attribute 10555 numeric
@attribute 1056 numeric
@attribute 11343 numeric
@attribute 119548 numeric
@attribute 129642 numeric
@attribute 132158 numeric
@attribute 137964 numeric
@attribute 154141 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 217 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 253558 numeric
@attribute 26007 numeric
@attribute 2710 numeric
@attribute 2712 numeric
@attribute 2717 numeric
@attribute 346606 numeric
@attribute 3990 numeric
@attribute 4023 numeric
@attribute 5406 numeric
@attribute 5407 numeric
@attribute 5408 numeric
@attribute 55750 numeric
@attribute 56894 numeric
@attribute 56895 numeric
@attribute 57678 numeric
@attribute 80339 numeric
@attribute 84649 numeric
@attribute 84803 numeric
@attribute 8513 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8694 numeric
@attribute 9162 numeric
@attribute 9388 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5914965142,0.3872897028,0.4498238616,-0.2434493676,0.3770990206,2.2996238073,2.3574892730,0.2229766714,2.3549105974,2.2927873796,0.6964127130,-0.1426376413,-0.0953498588,-0.0189863854,0.1055467611,-0.0491912957,0.1755788683,1.8984102209,0.8929987569,2.0333694447,0.0569659436,1.3518743339,-0.0453288054,1.4869275291,-0.2357538345,-0.1482766747,0.1267259041,-0.0859240341,-0.0924839929,-0.1195256680,0.8225171549,0.5493180106,0.3054206296,0.6413368119,0.4062757119,0.0447989912,3.1676848827,-0.1593725579,0.2246479315,0.3706158894,0.5603605120,0.3909275765,0.3729177349,0.0317571269,0.3142988276,-0.1149689322,2.0686808080,BRCA
GSM480985,0.6176835527,0.4732324886,0.2843797535,-0.1766597045,0.2636717989,1.8082956341,2.3487263173,0.0927525849,2.2365749180,2.5481752421,0.7917072178,-0.1380662203,-0.1256694401,0.0012701846,0.0980978623,0.0875286907,0.1119160410,2.1269488334,0.8534813434,1.3922198017,0.0874698347,0.8259648530,-0.1308543877,1.1626390582,-0.2572231916,-0.1016361118,-0.0275106371,-0.1217572203,-0.0915715961,-0.1875495502,0.6853051715,0.4977168961,0.6086756261,0.6336149904,0.7835474364,0.1823954306,2.3619859516,-0.1117541801,0.0955536924,0.1519350324,0.4711917172,0.7070849707,0.3855806913,0.2143456636,0.3291680034,0.1023831313,1.9981933533,BRCA
GSM480986,0.5879962977,0.3699896626,0.3676436635,-0.1566127916,0.2904256147,1.9165491594,2.2831482739,0.3064552397,2.1820910276,2.0413153834,0.7270491856,-0.0760821453,-0.1051775170,0.0742146982,0.1734412838,-0.1099596126,0.2063474548,2.3948222002,1.1061738514,1.9010981006,-0.0169819776,0.8910790684,-0.1205062140,1.6262730892,-0.2571168541,-0.1222520817,0.3012187225,-0.0875689417,-0.0832807774,-0.1057512667,0.7550948886,0.6448866751,0.5367619020,0.5343608674,0.4530657092,0.1053938791,2.9631665053,-0.0886464927,0.2269858237,0.2520632934,0.4720611820,0.6126080586,0.2576979708,0.1076434083,0.4435675061,-0.0927709044,2.2412423640,BRCA
GSM480987,0.6328920253,0.3025480912,0.3108282551,-0.1905403090,0.5594803033,0.1627625899,0.7567743361,0.1404374828,2.1209951639,0.9186489084,0.2181412509,-0.0710832519,-0.0982101164,-0.0023267549,0.0906401386,1.7816735108,0.3015840252,2.2666113508,0.7192438530,2.0587162367,-0.0639961311,1.0051258886,-0.1814559596,1.6990640264,-0.1732632612,-0.1061596053,-0.0338999937,-0.0708995942,-0.1036395134,-0.1772123096,0.8181988600,0.4740931168,0.5009661894,0.6749251965,0.0323104555,0.4716383504,1.0681524611,-0.1389393126,0.1429315017,0.2413244858,0.4341546498,0.6644792519,-0.0882961653,0.5601784229,0.1416517081,0.4270084886,0.8126319574,BRCA
GSM480988,0.6067299266,0.3414146426,0.1576129854,-0.0040952943,0.2037352240,1.8219386604,2.5807355715,0.2171142614,2.0217766391,2.0967539417,0.7332848575,-0.0796529795,-0.1106746151,0.1118362027,0.1645765964,-0.0056832970,0.1369016643,2.2369184494,0.9066358447,1.7838663624,0.0103494000,0.7667392269,-0.0853894871,1.5060873612,-0.2094874205,-0.0644178851,0.3139453566,-0.0642602108,-0.0779811164,0.0264795310,0.6536845321,0.5212233755,0.4851940154,0.3996715307,0.3011023619,0.2517961361,2.6891911775,-0.0554056781,0.2001647330,0.4229581737,0.3834461230,0.5203246648,0.0727043268,0.0333642468,0.4407640419,0.0142835818,1.6266266033,BRCA
GSM480989,0.7911984045,0.6159683154,0.3681904522,-0.1508483126,0.4996525099,1.0333467721,1.9745267480,0.3145555306,2.2220433802,2.6156461503,0.8237829176,-0.0209701677,-0.1045073111,-0.1291753983,0.1285873807,-0.0242702600,0.2410951006,1.9671972129,0.6953486627,1.4908356826,0.0926737893,0.4740045093,0.0084704884,1.5230114196,-0.2644264181,-0.1679408123,0.1279155671,-0.1296859520,-0.0302954978,-0.1998296036,0.4744181138,0.6080332160,0.2839942772,0.1729966307,0.4370906607,0.3126147242,2.9348212779,-0.0804040296,0.1798113384,0.3548537527,0.2892783897,0.4854663858,0.4838092881,0.1065780400,0.6181339796,-0.0686880408,1.2923154234,BRCA
GSM480990,0.5817758771,0.6057647552,0.4960622981,0.0275639849,0.4820753720,0.9814648230,2.0368071198,0.3927544271,2.1767725199,1.7424726352,0.7542289495,-0.1003466001,-0.0757923236,0.0629833424,0.1596049388,-0.0668057338,0.1896004626,1.8043094478,0.6985147433,1.6428444384,0.0404964643,0.6716889797,-0.1285737016,1.0576910260,-0.2663277895,-0.1078563838,0.0493954116,-0.0600539796,-0.1060922381,-0.0995743494,0.5319086536,0.5223218626,0.3419129772,0.4537777576,0.2765908628,0.2357376791,2.7421029808,-0.0447014823,0.2009610060,0.0431760593,0.2722333059,0.3991040039,0.0872492272,0.0062611444,0.4956525962,-0.1609762849,1.4001656136,Control
GSM480991,0.6266307731,0.5248240242,0.4880092538,-0.0172815720,0.5779419777,1.5375481977,2.2429252565,0.1878255338,2.2213220000,2.1739342609,0.7508979689,-0.0823391770,-0.0725986806,-0.0833072413,0.2274458459,-0.0233735611,0.2089695791,2.3212478954,0.8245137883,1.6977883388,0.1078198503,0.8124726944,-0.0374829405,1.4865300919,-0.2354160359,-0.1086624076,0.0072355776,-0.1165831143,-0.0859004905,-0.0943903597,0.6070730319,0.7291436878,0.3543496319,0.3248219319,0.2561320759,0.3106309421,2.6595058591,-0.0645679814,0.3244404042,0.2163628256,0.4738269630,0.6362772662,0.2957282108,0.1998940711,0.5055639868,-0.0519983042,2.0334909855,Control
GSM480992,0.6654399796,0.7113632667,0.4930985513,0.2134774178,0.4152236397,1.3760518233,1.9806689919,0.3767471383,2.0048628746,2.2244365480,0.8125386136,-0.0808625008,-0.1312173466,-0.0784235274,0.3054054988,-0.0362600798,0.1794442621,1.9536824093,0.5097402134,1.3411583883,0.1032008441,0.4392914847,-0.0893107516,1.0601867206,-0.2801318169,-0.1250395619,0.2414078728,-0.0870531379,-0.1194066495,-0.1310960580,0.4575108676,0.7493597335,0.4024763056,0.3282209059,0.4597819219,0.2650237917,3.3819840251,-0.0751657917,0.4934956760,0.0807077732,0.4585221774,0.3524402847,0.4092456758,-0.0293832909,0.7692869493,-0.0917853638,1.2274269239,Control
GSM480993,0.6990027123,0.6358632516,0.4536234302,0.1081015797,0.4455764085,1.8086134328,2.2391088753,0.3263024855,2.1306435913,2.0136585633,0.7431466213,-0.0555049286,-0.1125563217,-0.0356420063,0.1181743469,-0.0292226803,0.3845479185,2.2813484934,0.8032673724,1.7732866357,0.1155734142,0.7471735146,-0.1497825502,1.3688402838,-0.2086047871,-0.1004603981,0.5613728936,-0.0933586632,-0.1363727372,-0.0807869201,0.4619805745,0.6960725087,0.3736810794,0.1542421431,0.3701513021,0.2828768056,3.1425318123,-0.1412493583,0.3586990287,0.1615769068,0.4276143277,0.4978895722,0.4829653310,0.0885626290,0.6600612576,-0.0083652670,2.0764876304,Control
