@relation data

@attribute id string
@attribute 119391 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1544 numeric
@attribute 1548 numeric
@attribute 1553 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 218 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 2326 numeric
@attribute 2327 numeric
@attribute 2328 numeric
@attribute 2330 numeric
@attribute 2938 numeric
@attribute 2940 numeric
@attribute 2941 numeric
@attribute 2947 numeric
@attribute 2948 numeric
@attribute 2949 numeric
@attribute 2950 numeric
@attribute 2952 numeric
@attribute 2954 numeric
@attribute 316 numeric
@attribute 373156 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4257 numeric
@attribute 4258 numeric
@attribute 4259 numeric
@attribute 64816 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 9446 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2871968024,-0.0524310057,-0.1347198700,0.0613976857,-0.1346931132,0.6253889886,-0.0707705465,-0.0907943317,-0.0460826877,0.1042841264,-0.1550936084,0.1585659757,0.0271161102,-0.0862011614,-0.0757955666,-0.1442158234,0.3184088073,-0.2854896040,1.2724361456,0.4390143225,-0.1159840439,-0.0711916270,-0.0299536475,-0.2680223870,-0.0677312526,-0.0645749750,-0.1674627581,0.7235316092,1.2900987227,0.0754495595,0.5898664068,3.0324918032,0.4365172578,0.9395131395,0.1939221078,0.8027391701,0.1451245776,-0.0869280419,0.6833649149,1.4313971996,0.8491748477,-0.0790467571,-0.2121124591,-0.0962539443,0.0985704417,3.0878336827,BRCA
GSM481003,0.6053804811,-0.0628011676,-0.0588399746,-0.2279347480,-0.1010824245,0.5544932642,-0.1061360456,-0.1076664133,-0.0091044840,0.0950752525,-0.1756853540,0.1722779573,-0.0056316560,-0.0496677926,-0.0982124244,-0.1283854654,0.0888888314,-0.2035900616,2.3741602134,0.3642119825,-0.0836361832,-0.0206402863,-0.0951176276,-0.2074023187,-0.0722296713,1.5765786022,-0.1301341234,0.5812151789,1.3475071891,0.0777414320,-0.1665700966,3.2733086745,-0.1354123021,1.1483629123,0.2487585688,0.9910572724,0.0484505714,0.0015658356,0.7216033130,2.1507091524,0.9791663661,-0.0795240324,-0.1256563828,-0.0842307139,0.2728698711,3.3585660988,BRCA
GSM481004,0.5861253571,-0.0942149338,-0.0325418087,-0.0818094390,-0.0825328696,0.6702453066,-0.0472293821,-0.0060980176,-0.0421962722,0.1243703576,-0.1119275551,0.2313475910,-0.0731946221,-0.0818093957,-0.0435855907,-0.0464546807,0.1783724768,-0.2686957158,2.1709424416,0.5950805777,-0.0865501958,-0.1416384950,-0.0944355575,-0.1910008907,-0.0795458273,-0.1565946837,-0.1730953976,0.3957744540,1.1279311243,0.1614834163,0.0373933017,2.5708290735,0.2778376603,0.7132488500,0.2808902524,0.9127013914,0.2435479094,-0.0635522279,0.6514737495,1.5372133926,0.9231776259,-0.0542486840,-0.1349669725,-0.0850919253,0.1950047462,3.2913744979,BRCA
GSM481005,0.2515850984,-0.1359807491,-0.0978901217,0.1046764377,-0.1295259394,0.6667113444,-0.0822802793,0.0134372121,-0.0620816253,0.0402766842,-0.1469593113,0.1046610113,-0.0065029429,-0.0992456471,-0.0325022561,-0.1331450652,0.0761728937,-0.2333305496,1.3321897744,0.2255821759,-0.1352569876,-0.1128485670,-0.0737757406,-0.2086457370,-0.0566512829,-0.0337624953,-0.0900181431,0.6689937415,1.2629191918,0.0141258122,0.7389497161,2.9548474550,0.2918841280,0.6578700376,0.3733750724,0.8504860158,0.1857583780,-0.1267775762,1.1099973139,1.5855797456,0.8683534997,-0.0932976830,-0.1150697751,-0.0451880510,0.1358078589,2.8794106643,BRCA
GSM481006,0.4445812414,-0.2108166909,-0.0805793162,-0.1030335463,-0.1095244659,0.4597174816,-0.1015294299,-0.0258435596,-0.0674216570,0.0673590304,-0.1408655591,-0.1440608303,0.0111786044,-0.0387587958,-0.0438407126,-0.1012677014,0.1763603556,-0.3008817545,2.0070518163,0.4114961186,-0.1216376777,-0.1416810437,-0.0785317640,-0.1314970176,-0.1040077837,0.0379432075,-0.1321361279,0.5336723185,1.2691511857,0.0898171258,-0.0496254207,3.5155734023,-0.1378100211,1.0643834956,0.0753132584,0.8411193122,0.2731100519,-0.0209217585,1.2837436007,1.6803067921,0.8798222710,-0.0890974073,-0.0919221442,-0.1436340136,0.0190791620,2.7503366602,BRCA
GSM481007,0.1206142091,-0.0505406322,-0.0999831486,-0.0483416160,-0.0626799167,0.4754699913,-0.0399487634,0.0323586727,-0.1068105597,0.1239469776,-0.1320426284,0.1385402210,0.0354357037,-0.0065737251,-0.0776154143,-0.1151327348,0.2498509929,-0.3107484635,1.7591606010,0.5989918505,-0.1305413990,-0.0385646664,-0.0545343608,-0.1418949775,-0.0378558323,0.1914886362,-0.0660563426,0.6273536583,1.0136418911,0.2195099760,-0.0565266959,3.3267954192,0.3234848400,0.9248790181,0.2111238170,0.9599149746,0.4147273969,-0.0663053751,1.1558250193,2.3467192351,1.0506644813,-0.0537126830,-0.0882182437,-0.0111406069,0.2616688719,2.4736842313,BRCA
GSM481008,0.0735217189,-0.1226232383,-0.1182529541,-0.1074391420,-0.0697250808,0.5187395788,-0.0369367304,-0.0538307900,-0.0424204741,0.1164777446,-0.1657974294,0.1209009113,-0.0603472893,-0.0438651082,-0.0740819126,-0.0450347919,-0.0637183877,-0.2534886757,1.7301716414,0.3176785913,-0.0930229935,-0.0474297180,-0.0583089022,-0.2019838901,-0.1111672848,-0.1048934502,-0.1165593553,0.3664562252,0.6602728483,0.1208596925,0.0208272412,3.1949354410,0.0267324713,0.8017106932,0.2509681765,0.7671741003,0.0451314856,-0.1486230927,0.6343656884,0.7879048195,0.7532638147,-0.0445579210,-0.1635736044,-0.0905286293,0.2443533842,2.8314743307,Control
GSM481009,0.1274033058,-0.0897806554,0.4015985835,1.5265520810,-0.1022301665,0.6267679782,-0.0866576479,-0.1129501712,-0.2124584218,0.1351302527,-0.3356449434,-0.1521529877,-0.0297823290,-0.0593741846,-0.0503968609,-0.0856838824,0.1378533497,-0.4060247298,2.1016619261,0.2640226102,-0.0507299871,-0.0805607548,-0.1028681701,-0.2523831877,-0.0932879854,-0.2110481308,-0.2092095391,0.4818306970,1.0716222626,-0.1033275068,0.7586115700,2.9631728730,0.1302732684,0.6324392874,0.0827444900,0.8895446044,-0.0830280202,-0.0906468695,1.1880085426,1.2531525676,0.7764151155,-0.0331416704,-0.1308127437,-0.0163137240,0.0682427717,2.6578508848,Control
GSM481010,0.3546320464,-0.0922809699,-0.0685862102,-0.2346951363,-0.0906205110,0.5929383701,-0.0452846128,-0.0210349226,-0.1435788730,0.0463476428,-0.0765744114,0.0454600920,-0.0076466147,-0.0386769528,-0.0676946584,-0.1009081261,0.4197627317,-0.0958842543,2.3740760535,0.3253444095,-0.0682366275,0.3606417493,-0.0589794712,-0.1530768232,-0.0837511858,0.2900697653,-0.1107601541,0.7096368441,1.7895016297,0.2747934574,-0.0083309240,2.9571587640,0.2336557153,0.8935827463,0.7114939772,0.8103014695,0.0537018078,0.0547498727,1.1010034873,1.4071667644,0.8617870488,-0.1100907888,-0.1056606520,-0.1018224571,-0.0167547460,2.9120071598,Control
GSM481011,0.3136596290,-0.1052115387,-0.1361586765,-0.1073137047,-0.0029908553,0.5669863396,0.0027235979,0.0021021766,-0.0727506376,0.1720935318,-0.1716529376,0.1952806217,0.0541730740,-0.0811034764,0.0213148153,-0.1279543551,0.2275359989,-0.2011037404,1.1143954872,0.3225665058,-0.1064031793,-0.0339521298,-0.0034107756,-0.2076176166,-0.0328733568,-0.1507767677,-0.0995877786,0.5895036292,1.1120933639,0.1773938203,0.9709620699,3.2838686707,0.3981703213,1.2148902156,0.1194972085,1.0305843881,-0.0094730394,-0.1208987912,1.2240768454,2.2494151594,1.0687776043,-0.0682337564,-0.1457992264,-0.0463264186,0.2097145969,2.9254122709,Control
GSM481012,0.3269967069,-0.0184882593,-0.0352574696,1.4199927647,-0.1190556045,0.6795037834,-0.0955665409,-0.0960110578,-0.0873868778,0.0345664126,-0.0493030161,0.0691595080,-0.0209456059,-0.0447246676,-0.0635759855,-0.1433223902,0.1250493962,-0.2548927479,1.9857749837,0.3324479876,-0.1124323025,0.0366333657,-0.0523101044,-0.2166798137,-0.1235057369,-0.0433583480,-0.0590846289,0.6628927304,1.3751783408,-0.0217145235,-0.0782076883,2.5206117630,0.2138285970,0.8563625906,0.2600325987,0.7938503299,0.0814725191,-0.1051259570,0.7859064037,1.4101896135,0.8617203778,-0.0802145209,-0.1972912079,-0.0854950804,0.1841936964,2.7092696693,Control
GSM481013,0.1923785387,-0.1552912878,-0.0341075985,-0.1185440743,-0.1180024771,0.2653492315,-0.0692502154,-0.0679312416,-0.0717779150,0.0456860106,-0.1042506569,-0.0164149567,-0.0458651079,-0.0665375880,-0.0603917918,-0.0569514935,-0.0655939557,-0.1762991650,1.1051708123,0.2618319734,-0.1198602065,-0.1527696664,-0.0604859598,-0.1421653307,-0.0807893563,-0.1284423235,-0.1692939927,0.1690652459,0.7405399349,0.2998629777,0.0980345849,3.9510181348,-0.0699003333,0.7285451927,0.1415350580,0.6966713131,-0.0005384729,-0.0456763907,0.7202282032,0.8259825110,0.8668709785,-0.0529581238,-0.0876232781,-0.1254279501,0.0695803959,3.0441369878,Control
GSM481014,0.0389885744,-0.1447819537,1.0578764840,-0.1195492360,-0.0983722949,0.3421001510,-0.0534529035,-0.0008937842,-0.0480680350,0.0744866368,-0.1248048740,-0.0187235960,-0.0565479060,-0.0819737417,-0.0662376843,-0.1029650438,0.0925861239,-0.2180738450,1.6544708211,0.5036838599,-0.1241808488,-0.1092679148,-0.0394084886,-0.1400306953,-0.0846685230,0.0497804322,0.0479130991,0.3306073606,1.0526969947,0.0919043801,-0.0853967554,2.8069532317,0.2855486165,1.0155547449,0.2038180482,0.7237437692,0.0198605014,-0.1061101545,1.0834758814,1.5270891786,0.8615128008,-0.0444258826,-0.1122836885,-0.0842493333,0.0195748039,2.6406740414,BRCA
GSM481015,0.3386794951,-0.0260566954,0.0744307573,-0.1769546817,-0.1351405902,0.5174206523,-0.0607982569,-0.0933838332,-0.0523589574,0.1598472781,-0.0798821061,0.0495524553,-0.0238526568,-0.0584767164,-0.0576589804,-0.1253289669,0.0487162992,-0.2874146440,0.4882127332,0.9506077614,-0.1269817500,-0.0756829348,-0.0946963046,-0.1780743365,-0.1041054230,-0.0862002607,-0.1711152379,0.6050844938,1.2858016890,0.3832319763,0.0493112789,3.4516103665,-0.0825941172,1.2186864019,0.0560171132,1.1033838679,-0.0136525102,-0.0825329420,0.8518645148,1.0110742672,0.8955907198,-0.0564656543,-0.1456721369,-0.0932158169,0.1742614056,2.6386362911,BRCA
GSM481016,0.1650420684,-0.0961169523,-0.1203573975,-0.1435406103,-0.1445689011,0.6410811016,-0.0696380027,-0.0550385882,-0.0759958223,0.0991393462,-0.1636515889,0.6777844033,-0.0146681939,-0.0759736873,0.0328077140,-0.0924731916,0.0708982899,-0.2656064938,1.7154753748,0.2105954311,-0.0659806155,-0.0927074709,-0.0251877729,-0.2533922707,-0.0697659085,-0.1497852590,-0.1037481677,0.6322818746,1.4667078916,0.0103562313,-0.1156879562,2.7643541100,-0.1505371089,0.9433859101,0.2708097262,0.8462862810,-0.0230232794,-0.1032028017,1.0990280752,1.6561376304,0.9086828087,-0.0757763932,-0.1529431811,-0.0874464523,0.2490033376,3.1312711239,BRCA
