@relation data

@attribute id string
@attribute 10352 numeric
@attribute 11185 numeric
@attribute 121278 numeric
@attribute 125061 numeric
@attribute 130013 numeric
@attribute 15 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1545 numeric
@attribute 1644 numeric
@attribute 169355 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 217 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 23498 numeric
@attribute 259307 numeric
@attribute 26 numeric
@attribute 2639 numeric
@attribute 3030 numeric
@attribute 3033 numeric
@attribute 316 numeric
@attribute 3620 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4967 numeric
@attribute 51166 numeric
@attribute 55753 numeric
@attribute 56267 numeric
@attribute 6999 numeric
@attribute 7166 numeric
@attribute 7453 numeric
@attribute 847 numeric
@attribute 8564 numeric
@attribute 883 numeric
@attribute 8942 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0637500200,2.4584732055,-0.0810693347,-0.0875356070,-0.0788737649,-0.2969099286,-0.0348658793,-0.0460826877,1.5490698931,-0.0875897597,-0.2479000126,2.6660028845,0.2505638963,1.3596210412,0.7289875286,2.8428906733,0.2975739609,-0.0450928288,-0.2454691876,-0.1023371787,0.0600116474,1.3110771498,0.9244120855,0.1939221078,-0.1194634509,0.2329695442,0.8043620022,0.1451245776,-0.0869280419,0.1014964005,-0.1664306341,0.0757310340,0.4948806191,-0.1374666839,-0.0815516752,2.5544525088,0.2394049198,-0.1379505408,0.0560982172,-0.0427182742,BRCA
GSM481003,0.0854828185,1.3033718651,-0.1238129389,0.1020449013,-0.1034035120,-0.2091025279,-0.0768039503,-0.0091044840,1.3042658552,-0.0910439536,-0.2643734399,3.2305892409,0.1019095926,1.3603782851,0.5956070592,2.2803979187,0.5232550384,-0.0136532009,0.1988751299,-0.0667073868,0.3219359535,1.1338240419,1.0252349251,0.2487585688,-0.0731324871,0.1626574735,0.6590264871,0.0484505714,0.0015658356,0.0486644649,-0.1243021974,0.1209927746,0.3089077038,-0.0775449226,-0.1266653358,1.7766368297,0.3043369050,-0.0754304167,0.0265669218,-0.0237227342,BRCA
GSM481004,0.0144592612,1.6559655966,-0.0815453844,-0.0064295896,-0.0867328843,-0.2227873971,-0.0553187507,-0.0421962722,1.3608925111,-0.0636410970,-0.1383271489,3.1848408877,0.0615678967,1.5765960482,0.5920443669,2.6771345403,0.4387184336,-0.0565298477,0.6251669753,-0.0775374436,0.3702530919,1.4512041233,1.1561475694,0.2808902524,-0.1451691340,0.1535801164,1.2142931753,0.2435479094,-0.0635522279,0.0970933052,-0.1702644243,0.1324940018,0.4042271537,-0.0476506077,-0.1699495448,2.3079900705,0.2741349299,-0.1211336680,0.0096285491,-0.0283187375,BRCA
GSM481005,0.0381698053,2.1608271599,-0.1004899189,-0.0039727364,-0.0380074151,-0.2292530868,-0.0380769480,-0.0620816253,2.2189430910,-0.1217813995,-0.2284743050,2.6756236701,0.1532871830,1.1894485554,0.7706936300,2.1997977231,0.2393710208,0.0382609844,-0.1438278636,-0.0975087136,0.2195510766,1.1165049651,1.1556717095,0.3733750724,-0.1424242677,0.1946560883,0.5150022018,0.1857583780,-0.1267775762,0.0370098016,-0.0175042200,0.0425052633,0.4971720066,-0.1389564271,-0.0960581243,1.6454608663,0.2945727162,-0.0995755845,-0.0344125496,-0.0204322875,BRCA
GSM481006,-0.0568115458,2.9699676632,-0.1065180918,-0.0459014006,-0.1168703052,-0.2480588514,-0.0841182099,-0.0674216570,1.4740580786,-0.0822029562,-0.1070374709,2.5622581394,-0.0091416504,0.9011514651,0.7918512212,2.4002272552,0.3883146761,0.0191658891,0.0760559282,-0.1182206747,0.4139217434,0.9434966796,1.1247779455,0.0753132584,-0.1356702192,0.2236505037,0.5390144610,0.2731100519,-0.0209217585,0.0995135659,-0.0117081350,0.0211164680,0.3712736157,-0.0786912089,-0.1475777855,2.0482578800,0.2179931731,-0.1032589258,0.0063389701,-0.0611045131,BRCA
GSM481007,0.0769015055,2.5947192163,-0.1112535984,-0.0211491664,-0.1137045183,-0.1865704814,-0.1304849890,-0.1068105597,1.4006102977,-0.0765860844,-0.1268137634,2.6799716949,-0.0824301871,1.1416312754,0.8333636560,2.1771405738,0.5255545913,0.0399772018,0.3044010517,-0.1066288359,0.3975271427,0.6343219104,1.0988051215,0.2111238170,-0.1748537178,0.1464285038,0.4731118953,0.4147273969,-0.0663053751,0.0487666074,-0.1357851355,0.1447800740,0.1766248294,0.0578404247,-0.1020623475,1.7381122037,0.2298235172,-0.0458449450,-0.0015537252,-0.0245457442,BRCA
GSM481008,-0.0421608684,-0.1136652250,-0.0579879571,0.1078353261,-0.1156225347,-0.2328410536,0.0096362956,-0.0424204741,0.9722351016,-0.0771261006,-0.1782201230,2.8481054308,0.0738928081,1.7179112501,0.2407050450,2.0121529632,0.1811918107,0.0337556288,0.4847984499,0.0030469307,0.5214457038,1.0770134501,1.0020162798,0.2509681765,-0.1601104934,0.2066257624,1.0673959981,0.0451314856,-0.1486230927,0.0648288636,-0.0691217686,0.0809079138,0.4701076027,-0.0935194882,-0.1206592271,1.4309977232,0.1904267217,-0.1116013341,0.2366590972,0.1920012623,Control
GSM481009,-0.0099590468,3.0446480065,-0.1309144109,-0.0888492674,-0.0783822366,-0.6214009846,-0.1358593181,-0.2124584218,1.8394608784,-0.1145213829,-0.3362633374,2.0697222800,-0.0799766013,1.5246361561,0.3136098313,2.8812776672,0.0613896178,-0.2621827572,-0.2309491953,-0.0490350487,-0.0184499093,0.8158988580,0.7607716068,0.0827444900,-0.2062300241,0.1189971501,0.3859830366,-0.0830280202,-0.0906468695,-0.0086393547,-0.1681183784,-0.0190244792,0.4587525505,-0.1368684440,-0.1802168635,2.5115798413,0.2013182675,-0.1871863331,-0.1173172752,-0.0409520906,Control
GSM481010,0.0484685263,0.8858259209,-0.1395140583,-0.0109132555,-0.0982186904,-0.1189175444,-0.0601571222,-0.1435788730,1.8642199116,-0.1344144997,-0.1438533090,3.1086775659,0.2136401419,1.4316206639,0.5528815033,2.5246802834,0.6241290761,-0.0158017368,0.0672627829,-0.1497569466,0.3125310836,1.3943034368,1.2880304034,0.7114939772,-0.0980795088,0.2771623034,0.9721961287,0.0537018078,0.0547498727,0.0751152021,-0.1036067594,0.0228029536,0.8013042453,-0.1554051813,-0.1100942675,2.1261809020,0.4750303891,-0.0987574990,-0.0222653889,-0.0846194442,Control
GSM481011,-0.0142008100,2.4205592425,-0.1345765664,-0.1346130370,-0.1241599211,-0.3229690531,-0.1110694838,-0.0727506376,1.7002960709,-0.1056464588,-0.1913002579,2.9903289974,-0.0053312622,1.3559073807,0.5797773188,2.1697107354,0.2239222685,0.0117340672,-0.1174775181,-0.0803818490,0.4291231129,0.6216208733,0.8517637458,0.1194972085,-0.1458852894,0.1217276184,0.3153266054,-0.0094730394,-0.1208987912,0.0559968131,-0.0368525576,0.0795947021,0.1240111663,-0.0054990543,-0.1445481531,1.6759403953,0.1719347363,-0.1323418839,0.1016260113,-0.0131771741,Control
