@relation data

@attribute id string
@attribute 10083 numeric
@attribute 30851 numeric
@attribute 3303 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3717 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5925 numeric
@attribute 5970 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7133 numeric
@attribute 7157 numeric
@attribute 7490 numeric
@attribute 8825 numeric
@attribute 9093 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1236180682,2.3326685726,3.3360325097,-0.1280158754,0.4557906479,2.5938532501,0.2679063242,0.0485487563,0.0372776528,0.8098630121,0.4170598776,1.2157194917,-0.1203307158,1.4667636421,0.0407503399,0.9853307140,1.0576603955,-0.1106458212,1.7207606161,BRCA
GSM481003,-0.0838761744,2.4539568700,3.7385061980,-0.1236682045,0.3250210694,2.2865577637,0.4162924297,0.0121588141,0.0608519517,1.4016762564,0.4086979734,1.5458108518,0.3678463830,1.3210169064,-0.0150242090,0.9925875762,1.6341606289,-0.0710525361,1.9399608110,BRCA
GSM481004,-0.0982908929,2.2840197989,3.5415028036,-0.1066800437,0.2758434620,2.1729679853,0.4565757285,0.1063429446,0.1890115326,1.3433312625,0.2011434678,1.4715695732,-0.0368083989,1.4022095196,0.8039232566,0.8802483742,1.3768632757,-0.0842116048,2.0125764592,BRCA
GSM481005,-0.1005398016,2.2156317172,3.3680374623,-0.1683066803,0.5546432902,2.3114442678,0.3903404364,0.0221718806,0.0661443981,0.7793831442,0.7030548256,1.2129281088,-0.1027448054,1.3140131507,0.1196174981,0.9015575944,1.0848379487,-0.1272621480,1.7753478139,BRCA
GSM481006,-0.0974865472,2.2626675553,3.5637452900,-0.2032751216,0.5267736223,2.5094886421,0.2354427614,0.0171736931,0.1223146532,1.0869957842,0.6889269474,1.3122026393,-0.0591356744,1.1998099668,0.3729235640,1.3752852871,1.4494867286,-0.1289932166,2.2159305976,BRCA
GSM481007,-0.0527229493,2.4189836227,4.0088908971,-0.1352403009,0.5209690785,2.2709788829,0.2572633833,0.0266022543,0.0016019143,1.3999506757,0.6629691342,1.4910032429,0.1398046748,1.5900844355,0.1503481193,1.2977375326,1.7362987737,-0.0310723388,2.2312814163,BRCA
GSM481008,-0.0973445239,2.2576797645,3.3265556395,-0.2036045082,0.1998051750,2.1560482681,0.3088421996,0.0374788624,0.2086261566,1.2762110606,0.6538910852,1.3571830794,-0.0821399172,1.2373752406,1.1995626164,0.9878225434,0.6976467348,-0.0807350702,2.0557054944,Control
GSM481009,-0.0687187734,2.3524033409,3.9816480276,-0.2011497214,0.3250879490,2.0593769551,0.1725846681,0.0230332860,0.0623427681,0.6739098801,0.6089003728,0.9630623995,-0.1245508698,1.0942457432,0.3269099770,0.9829903326,1.7563835644,-0.1200871848,1.6895006216,Control
GSM481010,-0.1069864960,2.0326228212,3.1308566926,-0.1147065031,0.7057379800,2.1362189799,0.3174347172,-0.0186596700,0.1809599443,1.1876550054,0.6300583106,1.2152642781,-0.0689478631,1.2312859525,0.1169206984,0.7534921082,1.3968219986,-0.0903859934,1.7597858939,Control
GSM481011,-0.0431780230,2.5838327247,3.7609323560,-0.0782974666,0.2512683526,2.0899075419,0.2600992171,0.0504960761,0.0443784665,1.0963865406,0.2998918322,1.4994342731,-0.0423061008,1.2472988190,0.4780643796,0.9952894231,1.3150853843,-0.1338797872,2.1028463826,Control
GSM481012,-0.1071456830,2.2030923916,3.1376349627,-0.1929259235,0.4951664713,1.9709261206,0.4779004869,0.0850258547,0.1195168558,1.0682685711,0.3807823643,1.1187853771,-0.0311700639,1.4204823094,0.6699163205,0.8725762112,1.6385568733,-0.0472823540,1.9592635002,Control
GSM481013,-0.0453145385,2.5744353638,3.6527179180,-0.1717615265,0.1513615711,2.2671760321,0.2342290882,-0.0107482306,0.2367984392,1.1585673729,0.6071917989,1.5556905367,-0.0627147092,1.1602775286,1.2977037133,1.3992428302,0.8693153918,-0.1136682444,2.6288512713,Control
GSM481014,-0.1503061490,2.0425723240,3.1621062756,-0.1365949749,0.4556383652,1.8419883995,0.4391812867,0.0364320597,0.3497016751,1.7298833281,0.8343954146,1.1714154971,-0.0723417840,1.0337367212,0.8985677025,1.0247983021,0.7068287601,-0.1000823243,1.8656423655,BRCA
GSM481015,-0.0781820984,2.3353411681,3.5531160832,-0.1233211155,0.3979181674,2.5723635256,0.4624862845,0.0352191013,0.1032914892,1.7167509645,0.6405201038,1.3739821009,-0.0646013246,1.5024561775,0.7171469181,1.2436508052,-0.0617289922,-0.0234494948,2.2142198351,BRCA
GSM481016,-0.0973193180,2.1588451101,3.2284983395,-0.0436189190,0.4128808133,2.3457580655,0.2666076076,0.0166699116,0.0883782635,1.3441841190,0.6720304335,1.1017041531,-0.0621314616,1.3481743960,0.3093695964,0.7893344704,1.2717583668,-0.1090245946,1.9006385372,BRCA
GSM481017,-0.0801693779,1.8246783447,2.3927213624,-0.0945593516,0.9068487849,1.9850204885,0.3823814951,0.2420565581,0.1718103302,0.5404151384,1.1168828047,0.8351121861,-0.1499083621,0.9211265244,0.0495729831,0.5631712906,1.4421660996,-0.0751390419,1.6611985646,BRCA
GSM481018,-0.1212480464,2.1401466698,1.1583630220,-0.1329033871,0.3569461395,2.0647952259,0.7476205934,0.0515010548,-0.0151011771,1.3200290201,0.0730488367,1.2476541475,-0.0238405286,1.5005533980,1.4134982526,1.3061695902,-0.0098826140,-0.0742621780,2.1434199643,BRCA
GSM481019,-0.0854031983,2.2315503122,3.0294187515,-0.1126363849,0.5057989404,1.9509707543,0.4987236189,0.0446857553,0.1585245694,1.3647546135,0.7332620420,1.1705218292,-0.0762645153,1.1889668928,0.1968713579,0.8534259407,1.0487720071,-0.0803048591,2.0047304664,BRCA
