@relation data

@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 1029 numeric
@attribute 1147 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1487 numeric
@attribute 1488 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2122 numeric
@attribute 23533 numeric
@attribute 23624 numeric
@attribute 25 numeric
@attribute 25759 numeric
@attribute 2885 numeric
@attribute 3065 numeric
@attribute 3066 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 399694 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4193 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4893 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53358 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 613 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7157 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 861 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 9846 numeric
@attribute Class {Control,BRCA}

@data
6.02664600925,10.36475876,9.861095099,11.459753229,9.994983337,6.348705253,9.004698798,10.9291550067,12.02214941,9.43116048233,6.657575505,5.763286242,7.6916757,9.274157466,9.746089281,7.466690585,11.50067275,6.033979735,6.283741817,8.477645733,6.35664089167,9.4954151895,11.78440594,10.03057097,7.4423513115,7.1307406325,10.17550624,6.8286116825,7.137455172,10.68629503,11.0532575,5.4774530015,11.83974258,12.34771002,15.00532806,8.74899041,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,5.814878023,8.27215776867,11.634256725,10.49127719,11.44994835,7.546352606,11.64123906,10.11570732,8.976299993,13.0689563,8.69026092,9.8313225965,7.402056661,9.15105029633,8.001564595,7.867620258,6.513534664,11.46083484,9.961088297,5.682300273,6.78103548,9.289875449,6.451380618,11.1277065827,8.333402628,6.660285205,10.2072374,7.44833841333,7.886226753,11.07481734,7.279378527,Control
5.94776533325,10.22717101,9.469403277,8.288611166,9.7467670155,5.79053164567,8.974945912,10.8430461553,12.15020274,8.93751653133,6.753528033,6.058322584,6.931656836,9.646289192,9.68028616833,6.43012268,11.78375755,6.539395847,6.845117176,8.14341671633,6.54570248567,9.5539178325,11.91473092,10.32139858,7.8897640555,7.787354885,10.06599536,6.4300637355,7.646272708,10.45921159,10.8409276,5.63969746625,10.569760214,12.34109771,13.91249272,8.474680533,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,5.911818141,7.85669691467,11.27623323,9.559434991,11.52169626,7.48196166867,11.64123906,10.34726733,7.958452847,12.87039849,8.669346719,9.2628993675,7.1289164645,8.42779587067,7.481398095,7.609956448,5.99820185,11.3989816,10.15001415,5.101199635,6.166218956,9.578863787,6.425850025,10.8486273113,8.508984299,6.249592888,10.39985497,7.37794538267,7.645116667,11.53262879,6.75604817167,BRCA
5.52044016575,11.04936549,10.38239737,8.320702773,9.760065891,5.34429371167,8.986710369,10.353336411,12.31403378,9.45865010667,6.463436092,6.031886566,8.360672771,9.837470696,9.69256516467,6.416760061,9.995463717,5.844744204,8.115760429,7.833762168,5.873035507,9.480270588,12.53830178,10.48357425,7.856102429,7.4532495275,10.30533535,6.720661627,8.137709878,10.2807653,11.02832761,5.8602843415,11.54593261,12.51631937,14.51605303,8.690112479,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,5.503993644,8.11094053067,11.198356615,9.65317699,11.72288448,7.496409352,11.37070935,10.45388564,8.409052632,13.5121695,9.073024297,9.6706944665,7.0926896005,8.45925672733,7.228580927,7.575257723,6.84843868,12.10466109,10.28344757,5.014814152,5.995434345,9.330514214,6.18913825,10.3325384797,9.660905593,6.638439986,10.04121461,7.343849685,7.644869593,10.22614155,6.93694906167,BRCA
5.58777326775,10.81911353,9.614162807,8.2000896335,9.344181055,5.62556244233,8.742495656,9.24789131367,11.37479785,8.30267454133,6.8221583115,5.460424154,8.162745192,10.27390663,9.98949733167,5.863140121,11.23866464,5.341462114,7.935328799,8.03563056533,6.403711392,9.432546201,12.34480084,10.86238187,8.398114105,7.4011955135,10.35265071,6.243898751,8.004250142,10.1682337,10.65863127,5.5016593965,10.2570662725,12.26985874,14.35403309,8.847629866,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,5.602001935,7.98209816267,11.274247985,9.580847928,11.42772678,7.166098701,11.77608148,10.09500831,6.610216975,13.61588998,7.67194989,8.999297312,6.88167523675,7.73867912133,6.648325671,6.838009842,6.723630657,11.96551025,10.10956988,4.808914358,5.797150007,10.06419075,5.673352364,9.576518828,8.338826757,7.411068419,10.50969117,7.55925720367,7.1870936865,10.63957159,6.46109575667,Control
5.87271996825,10.92385505,10.33984475,7.875076566,10.049946495,5.72645123933,8.684828488,11.076519951,11.90965135,9.64571013467,6.807293415,6.053008806,7.617800091,9.962375907,9.506100771,6.860966288,10.74160205,6.042212717,7.248072547,7.73201711767,6.34452495067,9.66718229,12.03215778,10.84509426,7.697637374,7.5245616955,10.14697308,6.8833304115,6.589056064,9.769929197,11.06244102,5.80954885825,11.50644256,12.37603319,13.73047547,8.770532686,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,5.633294061,7.82991936767,11.21839075,9.966174165,11.8471671,7.33013335533,11.54684638,10.22872886,8.022008655,13.04549694,9.268495874,9.819947042,7.4523840255,8.10318445333,7.634958261,7.652900753,6.818713579,11.9164133,9.833894617,4.828848945,6.737352562,9.272076349,6.53056679,10.893048167,9.701150974,6.561483187,9.78258103,7.465188787,7.59092276,11.04264453,6.887249348,BRCA
6.0241266485,10.4760984,10.24168562,10.112371314,9.5007422985,5.244334811,9.33884841,11.51028325,12.34480084,9.74299673667,7.20182749,5.770572224,7.123969084,10.05069253,9.688092646,7.477052175,10.39985497,5.759695977,6.849127091,8.347844869,6.44851453633,9.9164802245,12.38876812,10.68266132,7.3388634815,7.5689740425,10.77106872,7.019536675,7.022259953,10.22471354,11.60575973,5.889292139,12.17961768,12.87483063,13.77694807,9.445243095,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,5.353244986,8.18650002,11.07534033,10.23164154,11.5852209,6.96976629,11.95147243,10.624983,9.286795183,13.37610779,9.673230059,9.444171974,8.244265727,8.70127661067,8.19601328,8.522033306,6.520033725,11.1888517,10.29596436,5.321216715,7.238598499,9.540317507,6.537921615,11.242027743,8.868576523,6.446881172,10.54285319,7.414782488,7.9410335545,10.56036654,6.99431926867,BRCA
5.88751933675,10.77554879,9.112401142,7.8281740715,9.015559992,5.81224373133,8.17437786,9.54237477033,11.50866771,8.062627844,7.234848386,6.146803484,7.972134198,11.29154789,10.0480993307,6.742953157,11.11086842,5.942169184,7.922823903,8.06255483,6.328291098,9.167523377,12.20235811,10.79412363,7.9742866725,7.550193916,10.66411416,6.6232326,9.113137308,10.43082915,10.12003731,5.78129302475,10.2032142635,12.52075501,15.02279519,9.358008891,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,5.876892151,8.451561107,11.151396135,8.977681421,11.16076662,6.54175895867,12.03524768,9.961088297,8.555107826,13.46367638,7.262755244,9.718924317,6.14302696,8.36198243367,7.292025067,6.760091594,6.949071249,10.72234672,9.214514093,4.73770262,6.518854253,11.79415195,7.387675143,10.2865973123,8.315445233,6.282259665,10.10111594,7.85830559467,7.242328474,11.8442763,6.87652633267,BRCA
5.55851851825,10.6537276,9.92562903,9.436657679,10.6232973005,6.476135957,8.824657385,10.4230262683,11.90894245,9.47203178033,6.9090590495,5.920180882,6.945271536,9.654399345,9.436876068,6.689303092,10.49423086,6.015923042,6.962234136,8.098905571,6.443340444,9.1611827995,12.36089516,10.51975691,7.7095138065,7.4520617975,10.26119615,7.0670465565,8.319853998,10.42491714,10.90767581,5.3501390665,11.820520445,12.20475003,14.22362506,8.993477034,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,5.783660451,8.171538624,11.40345044,10.00443156,11.28922369,7.84441516067,11.28411575,10.12277013,9.023671978,12.73729283,9.194320487,9.632114784,6.9500503585,8.53051419067,7.787382059,7.907583411,6.880413479,10.75261086,9.788616845,5.167931151,7.822174254,10.56613044,6.018039483,10.851322655,8.92056956,6.094030827,10.4077487,7.01702627133,7.794277783,10.57075254,6.62165844533,Control
5.650041658,11.33166731,10.90635345,8.6840196725,10.059640231,5.35894690833,8.659854224,10.3226626667,11.86434298,9.602135287,7.3196246015,5.598879718,8.258590913,10.12192882,9.58057105933,6.500527718,9.812386363,5.978888461,7.674829818,7.97372860733,6.39158794533,9.3657406255,12.41104094,11.06078055,7.94496816,7.530604743,10.30631839,6.5497902615,8.187798825,10.30035288,11.18856429,5.591806779,12.140966635,12.42766909,14.37348409,8.769533015,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,5.675118156,7.91861634733,10.99057863,9.452231522,11.82274022,7.80894971567,11.64347756,9.9831294,8.717951507,13.81715158,9.012625324,9.7227322955,7.14309656525,8.16926655967,6.878728789,7.65031782,6.894518054,11.94573106,9.93285737,5.46083367,6.303694572,9.938499406,6.385953509,10.487156052,9.680166591,6.225020007,9.861979055,7.526499833,7.465168109,10.50876069,6.82311795433,BRCA
5.56331123875,10.5411695,8.967515291,8.5305745065,9.9202580165,5.788030138,8.645245129,10.545324375,11.70471109,9.103925795,6.7018312715,5.672857555,6.888624921,9.387097072,9.75364579767,6.827314517,10.77656897,5.906897358,7.706221655,7.55814684467,6.12471153133,9.70078824,12.70249961,10.7059911,8.148239231,7.6541093245,10.44466839,6.1985753455,7.125313046,10.53162541,10.84298691,5.8421495495,9.975804059,12.09766027,13.54172225,8.271931157,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,6.078850631,7.74245236133,11.551814785,9.69476318,11.64681981,7.79374473733,11.52775569,10.28660429,7.473200667,13.40233131,8.33670864,9.564546958,7.10464715825,8.39504068233,7.4960371,6.965931792,6.877072814,11.45097165,9.955468697,5.062004299,6.274406692,9.642061229,6.276734513,10.2302503277,7.766597025,5.941347708,10.22738163,7.33466205433,7.356733999,11.22557215,6.600914935,BRCA
