@relation data

@attribute id string
@attribute 1173 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 1601 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 4646 numeric
@attribute 8218 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,2.1056936517,1.1811603262,0.8092733725,0.8143940355,1.5840017384,0.1460827659,0.4486934303,0.7186576362,1.1241359489,BRCA
GSM481003,2.2337767680,1.3912595814,0.9799566224,0.6049503636,1.1157201965,0.6843012999,0.7072778254,0.6841135982,0.7902057804,BRCA
GSM481004,2.1819931137,1.2894276836,0.7819549473,0.7267074391,1.6358210948,0.0680022923,0.6956610911,0.6832079978,0.8093598502,BRCA
GSM481005,2.0474239456,1.1401585482,0.8571424412,0.8208321277,1.5456170559,-0.0670339573,0.5276482406,1.1669475048,0.9056316055,BRCA
GSM481006,1.9427664413,1.3272515258,0.8538715552,0.8228896988,1.4516697038,0.0909869106,0.3109419012,0.7867397796,0.9395125434,BRCA
GSM481007,2.1076881356,1.4230721867,1.4342523179,0.6452717698,1.4129652636,0.1756674043,0.4991430887,0.4954383432,0.5632362459,BRCA
GSM481008,1.5958242616,1.2605167206,0.9014315567,0.8625828716,0.4455411107,0.7872107669,0.5630399126,0.9261376254,0.7837754806,Control
GSM481009,1.6059574718,0.9139744673,0.4393088868,0.7370027589,1.4565322439,0.0466257851,-0.0825365151,0.6116452804,0.5483762496,Control
GSM481010,2.1223495139,1.1396187419,0.7965444810,0.8254797151,1.7236792496,0.0164115317,0.5407712498,1.0878427773,1.3034805095,Control
GSM481011,2.2543577088,1.4837687343,1.4067092926,0.6456970798,1.5920275240,-0.0375684200,0.5139661300,0.5939756704,0.8012307266,Control
GSM481012,2.0955189997,1.1756206750,0.6032396090,0.8109270836,1.4884626509,0.6456180043,0.4936699131,1.0013591044,0.8489606036,Control
GSM481013,1.7306784391,1.4622761001,1.3200041047,0.7309980799,0.4951228004,1.3171607173,0.5499148659,0.6798862436,0.6889454796,Control
GSM481014,1.0543301802,1.1108619541,0.9665900675,0.7446752659,0.9450671278,0.1353592316,0.3394643524,0.9405683847,0.7939079759,BRCA
GSM481015,2.0110734966,1.3680751917,0.9895407374,0.7103981255,1.4487133417,1.5665310451,0.6996233224,1.0574000671,0.5146485490,BRCA
GSM481016,2.0327460369,0.9600750256,0.6840877805,0.7983026428,1.0756836793,0.2311909773,0.4020517052,0.9108940073,0.8517644318,BRCA
GSM481017,1.4756873911,0.9750469081,0.4551018961,0.9206720161,1.1658969762,-0.0381279767,0.1943160628,1.3376961183,0.9652573772,BRCA
GSM481018,1.9858496123,1.2181873165,0.8118363868,0.4898982972,1.0524943162,1.5271546670,0.4657568293,0.2530452812,0.8516307361,BRCA
GSM481019,2.1240834130,1.3881701345,1.2280741894,0.7960549370,1.1590555105,0.6884102203,0.4644983837,0.7480606583,0.8170687469,BRCA
