@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2277 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 253260 numeric
@attribute 25989 numeric
@attribute 27330 numeric
@attribute 3091 numeric
@attribute 3479 numeric
@attribute 5170 numeric
@attribute 51719 numeric
@attribute 5228 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54541 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 57521 numeric
@attribute 6009 numeric
@attribute 6194 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 64223 numeric
@attribute 673 numeric
@attribute 6794 numeric
@attribute 7248 numeric
@attribute 7249 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 81617 numeric
@attribute 8408 numeric
@attribute 8503 numeric
@attribute 92335 numeric
@attribute 9470 numeric
@attribute 9706 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,0.3262102189,1.8609808237,2.3584245311,0.3070585448,-0.1300933296,-0.0131690648,0.3341965944,0.3005721527,0.2816597599,0.1040893929,2.0535067381,-0.0070168312,0.6485961018,0.6606304159,-0.0189350165,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,3.9002012146,0.3637731535,0.0360623569,0.3768321643,1.1201675758,0.6337921652,0.3611703006,1.4831877461,0.1011311368,0.5924470919,0.1526270688,0.2291788254,0.4274157418,0.5399298057,0.1777965052,0.6672608734,0.6461576278,0.2109833946,1.2743816055,0.6779944602,1.9057782366,-0.0728645358,0.4359216975,-0.0795126762,0.5674426320,0.9083811006,0.5422054450,BRCA
GSM481003,0.3007907103,0.3141217654,1.5956025160,2.5114432043,0.3973698837,-0.0755843232,-0.0067144994,0.2224102620,0.1220104078,0.4441385397,-0.0394911056,1.6731327406,0.0254755334,0.6032710826,0.5657813285,0.0792924826,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,3.5085691877,0.1332963157,0.2133807744,0.4223379152,1.1333078442,0.8180099063,0.2914806832,1.1764485384,0.4883067481,0.2958588585,0.0602988192,0.1360396983,0.6306912280,0.5658434408,0.0848102706,0.7261097359,0.7252464143,0.3472401411,0.7908059188,0.4758072181,1.5231428147,-0.0650269948,0.5849875985,0.1190332978,0.5324282837,0.8544669929,0.3420558221,BRCA
GSM481004,0.4733082638,0.1372993612,1.3697862736,2.2194539971,0.4676012300,-0.1058017287,-0.0146582856,0.2934368548,0.1895917882,0.5654073640,0.1060783296,1.9183078184,-0.0085871777,0.6172203298,0.5105410854,-0.0185172471,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,3.4066639081,0.2730250218,0.1387292464,0.5495924441,1.3982536542,0.7314483158,0.2851919761,1.2398634733,0.2034561099,0.5405640510,0.1951900609,0.0275244191,0.4066202738,0.7046424368,0.1890694758,0.6515845122,0.7122327256,0.3063080642,0.9908479975,0.8024594974,2.9307683705,-0.0573928333,0.4260912912,0.1043470586,0.7119792320,0.9280339935,0.4453141912,BRCA
GSM481005,0.7983672971,0.6032439420,1.2945557835,2.3890128664,0.4302809539,-0.0937935161,0.0304015636,0.2603539082,0.3458943082,0.3289006050,0.1450708613,2.2060089959,0.0353970129,0.8054027840,0.8912569354,-0.0233227595,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,3.2584933308,0.4465344528,0.3050140299,0.4403047296,1.3712493853,0.5269451293,0.4454386475,1.1002343889,0.1795327044,0.6260850528,0.2324255008,0.6309395681,0.4885815124,0.4047300673,0.1629802437,0.6276260959,0.5899713008,0.2905315393,1.2501884444,0.5904648976,2.3526480645,-0.0534741153,0.5229033822,0.0457376592,0.6620328182,0.8493333610,0.6716822529,BRCA
GSM481006,0.6102282105,0.4558320585,1.7321545370,2.7993582883,0.4174783649,-0.1336279527,0.0247047886,0.2802438269,0.4984882198,0.4193675559,0.0911347330,2.1499884225,0.2205455596,1.0976617766,0.8934054012,0.0082042387,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,3.8791393970,0.4219468927,0.2677976949,0.3909603753,0.9865753614,0.5587403923,0.3612289667,1.2477024343,0.4654468534,0.8888126867,0.1809252382,0.4139080834,0.2278557571,0.4619503272,0.2528915434,0.7024776620,0.4693815617,0.1776633329,1.4694099681,0.6899303348,1.9096163734,-0.0648038915,0.6239119217,0.1659671659,0.5007980014,0.6905712129,0.4741639316,BRCA
GSM481007,0.3836162349,0.1246853065,1.8791123627,2.4604020782,0.2757121727,-0.1794179511,0.0693962222,0.0997455566,0.2576141527,0.5458837201,-0.0385187764,2.0488469944,0.0681594072,0.8467260383,0.6600428571,-0.0282744502,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,3.7323240837,0.2078037398,0.3047560774,0.2606000659,1.0516917631,0.5848846408,0.3689319468,1.0543329066,0.5399327676,0.5904063099,0.1111655720,0.1694968132,0.6210500084,1.0905699930,0.2699643974,0.8674837843,0.6344853499,0.1454368461,0.7867835067,0.9740841606,1.9130351394,-0.0194338205,0.5653860504,0.0523188741,0.4574875232,0.5457704911,0.3978293391,BRCA
GSM481008,0.5217626055,0.4269127093,2.0799901485,2.1300801171,0.4476290999,-0.0237828147,-0.0033952392,0.1532034397,0.2721167824,0.8645847342,0.1355752863,1.7780412394,-0.0105432316,0.6941363809,0.8142788393,0.4494792026,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,3.7453087966,0.4401012863,0.0270310399,0.4047704326,1.0726860836,0.7781820617,0.2877606133,1.1706224757,0.4682674665,0.2612752523,0.2616817639,0.5929385196,0.5373691567,0.8044336510,0.1605632000,0.6947962312,0.9728959521,0.2522952942,1.8535234271,0.6140945670,2.3352718130,-0.0626289225,0.5531254109,0.0282589524,0.6468804688,0.7461101233,0.4706899622,Control
GSM481009,0.5489170128,0.2450311447,1.2341214847,1.7882246540,0.1436777954,-0.0432245343,-0.0460119554,0.1104632507,0.1893804825,0.0660179388,0.1608502608,2.2950423185,0.4388621020,0.5816204784,0.6071586992,0.0126522685,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,4.3596806527,0.3317766436,0.0109881255,0.2795271149,0.7096309500,0.4659746281,0.1606066669,1.2982513061,0.1445371820,0.4793521173,0.1553505233,0.1911922992,-0.1626200724,0.1962660708,-0.0320870272,0.4310861530,0.6165513101,0.0955880366,0.9757552594,0.1646558709,1.1064806955,-0.0793077875,0.2598647043,0.0289410084,0.4213495773,0.6071920866,0.3966743640,Control
GSM481010,0.6249280034,0.6958391050,1.9422432633,2.1086231072,0.3798376370,-0.1263709674,0.0036142197,0.3681621031,0.4577725240,0.4067846708,0.2071903047,2.1540872872,0.1285491438,0.6870637622,0.8830358223,-0.0324196392,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,3.6760902140,0.3572219872,0.5812155417,0.5158594621,1.1154199801,0.7239468619,0.3818521746,1.3803528878,0.2815044061,0.3356299657,0.2383755020,0.5689818496,0.4924584213,0.5605236076,0.2509317977,0.6138395346,0.7258119862,0.2539266995,0.9745329110,0.5582854632,1.9576278516,-0.0406932327,0.2861835369,0.2118905579,0.3944462617,0.8231799455,0.8655460878,Control
GSM481011,0.3773361022,0.3554290061,1.8786059805,2.7272794777,0.4895673924,-0.0338184122,0.0986143788,0.1710649889,0.1985828435,0.6068762682,0.0023020533,1.6922105924,-0.0327065625,0.9310768999,0.4189817042,-0.0874960178,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,3.6353985866,0.2984264700,0.2009746619,0.3978262835,1.5733309313,0.7646111929,0.2344221220,1.1968973041,0.2143740578,0.4277374177,0.1608414260,0.2854890496,0.6076260573,0.7087018626,0.2114646371,0.6972152445,0.5511031762,0.2728890434,1.0054025888,0.5271461043,2.1945746766,-0.0355642655,0.4836831965,-0.0562693753,0.8399777501,0.8774921773,0.2628768615,Control
