@relation data

@attribute id string
@attribute 10052 numeric
@attribute 10804 numeric
@attribute 1173 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 125111 numeric
@attribute 127534 numeric
@attribute 1601 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 219770 numeric
@attribute 2700 numeric
@attribute 2701 numeric
@attribute 2702 numeric
@attribute 2703 numeric
@attribute 2705 numeric
@attribute 2706 numeric
@attribute 2707 numeric
@attribute 2709 numeric
@attribute 4646 numeric
@attribute 57165 numeric
@attribute 57369 numeric
@attribute 81025 numeric
@attribute 8218 numeric
@attribute 84694 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0975164025,0.5234713272,1.1524037090,1.1994170448,1.1314834352,0.9762964896,-0.1670334939,-0.1234222387,0.2276446575,0.0314233159,0.3430034544,-0.0716527501,-0.1075403216,-0.1078102428,0.1545528256,-0.1260815956,-0.0283133540,1.1347877980,0.8880484438,0.6698221102,1.8432836640,0.0248362613,-0.0355313209,-0.1192820392,0.2304289394,-0.1507432444,BRCA
GSM480985,-0.0368460738,-0.0056634150,1.0972410342,1.0686403018,0.6391484147,0.9761699387,-0.1814936142,-0.1717345444,0.6635565944,0.0974047546,0.3140053197,-0.1177477501,-0.0512530246,-0.1090235116,0.3687703431,-0.0496896752,-0.0442368546,0.1026807476,0.3073240762,0.1654938204,2.2744193030,-0.0673635193,-0.1231460814,-0.1210682266,0.3611563333,-0.0974505654,BRCA
GSM480986,0.0429102104,0.2889631451,1.3037325410,1.1128240418,1.0619463432,0.9186360455,-0.1315373812,-0.0810626725,0.3954432007,0.0649218277,0.4156449989,-0.1021953417,0.0566346509,-0.1232878734,0.1933663609,-0.0400009021,-0.0647025843,1.0963617283,0.8314629437,0.4947886121,1.8071364569,-0.0620117212,-0.0676274607,-0.0771488339,0.3196731228,-0.1177709022,BRCA
GSM480987,0.3811572935,-0.1128196240,1.3146498003,1.1973683200,0.3991383267,0.8633190452,-0.1155517102,-0.1141156444,0.6041617343,0.1174163474,0.1814545716,-0.1427880353,0.4006411602,-0.0800093787,-0.1922546378,-0.0317351601,-0.0093677360,-0.0597095883,-0.0734576250,-0.0861726206,0.8569654733,0.0169722032,-0.1292126988,-0.1461071129,0.7448681519,-0.1164553199,BRCA
GSM480988,0.0380114697,0.2492663829,0.9602763783,0.9692984145,0.4196553928,0.8550069128,-0.1661057819,-0.1203337215,0.2686327447,0.1270690214,0.3676225796,-0.1265566363,-0.0660672716,-0.1038276962,-0.0621790834,0.0030791854,0.0118423792,0.8124887091,0.5294161199,-0.0772667289,2.1805479097,0.0082395436,-0.0848140835,-0.0150151121,0.2309859506,-0.1029190748,BRCA
GSM480989,0.0618005979,0.0633597123,1.5578947200,1.1803665832,1.1025918848,0.7178036943,-0.2280111464,-0.1124561280,0.2869442466,0.1480599701,0.4657025909,-0.0803302254,-0.0286119814,-0.1611597375,0.0258282101,-0.1350720737,-0.0203490161,0.7972132624,0.7966324590,0.5606542842,1.5394107586,0.0223121674,-0.1500628426,-0.2116459516,0.2098831874,-0.1304723298,BRCA
GSM480990,0.4129604383,0.4008962283,1.2710338862,1.1604397012,1.1913729861,0.8432761808,-0.1682510597,-0.0876506448,0.2509144175,0.0108983677,0.3704887947,-0.1001791097,-0.0011258737,-0.1008087052,0.1642306724,-0.0537986160,0.0033729650,2.4824576751,0.9498520191,0.7221997613,1.4622726395,-0.0065276092,-0.1697774710,-0.1527875594,0.6899175100,-0.0891335526,Control
GSM480991,0.0012900002,0.2473348624,1.3845505780,1.2246226268,1.3150380452,0.7870749709,-0.2113607060,-0.0631257458,0.3816927376,-0.0304844107,0.5611051288,-0.1299480027,0.1186218048,-0.1251943481,0.1172908314,-0.0603090547,0.0184993515,1.6139562539,0.9791197327,0.8012449741,1.8450772846,-0.0463995138,-0.1214312441,-0.1645846191,0.2873288737,-0.1111327890,Control
GSM480992,0.0314218477,0.7799741759,1.4126932023,1.1392125174,1.3967628189,0.8327260339,-0.1384941692,-0.1338546691,0.3124631203,0.2187094707,0.6633116213,-0.0728275668,0.1197229266,-0.1180085056,0.1965207405,-0.1602121224,0.0087279634,2.6522755103,1.1529973277,0.6666447121,1.5374248025,0.0148738756,-0.0644563050,-0.1100967850,0.4589779524,-0.1219428442,Control
GSM480993,0.2819591980,0.0716802714,1.3460859921,1.0328274289,0.9267996791,0.8213512268,-0.1272962037,-0.1198515655,0.3141446731,0.1785747940,0.5442133550,-0.1015860688,-0.0162500837,-0.0607840877,0.3484272563,-0.0201461387,-0.0337017870,0.7455660180,0.9334538224,0.3054441929,1.6948885482,0.0349757530,-0.0985278465,-0.1223143105,0.2601383731,-0.1561263022,Control
