@relation data

@attribute 79717 numeric
@attribute 79646 numeric
@attribute 60490 numeric
@attribute 80347 numeric
@attribute 2194 numeric
@attribute 60496 numeric
@attribute 8884 numeric
@attribute 53354 numeric
@attribute 80025 numeric
@attribute 8034 numeric
@attribute 55229 numeric
@attribute Class {Control,BRCA}

@data
9.642928473,6.986101214,6.076287179,9.8620552715,12.83735302,8.7815539935,11.2302278,6.54308138267,8.13764138667,7.2165981255,7.530701137,Control
9.7081750635,6.814746271,5.874189107,10.128928281,12.45159499,8.513798179,11.21556957,5.923114472,7.89384099633,6.4350511555,7.855929176,BRCA
9.8063503225,7.634903824,5.84800395,10.5420491125,11.87062298,8.7760236225,12.04611629,6.462974701,7.84566876333,6.304858697,7.500047382,BRCA
9.653226167,7.918835106,6.090118375,10.7070374925,13.77694807,7.465652409,12.46042141,6.35063514867,7.89895777933,6.837023289,7.649940756,Control
10.312529967,7.442987284,5.947964885,10.741283937,13.85629375,8.7566891905,11.39216863,5.69813852267,8.08417923167,6.6280304325,7.00660975,BRCA
9.616437592,7.408714249,5.649048651,10.493392791,13.21954598,9.2853179235,11.21374538,6.279395827,8.03580784133,6.859785034,7.634849385,BRCA
9.60006278,7.623042188,5.273339877,10.5351152325,13.25616376,7.448218188,11.10564356,6.64307678233,7.98216989567,6.983140895,7.213398623,BRCA
9.8637739325,7.200067621,6.24289363,10.200511827,12.53965448,9.226404728,10.86957864,6.63089707733,8.433800095,6.034938036,7.876825596,Control
10.001597342,7.540420859,5.872096916,10.8494815595,13.23871974,9.18438919,12.22921997,6.837751553,8.13958872633,6.161938,7.377494973,BRCA
10.0486919695,7.500445806,6.362956922,10.7710819545,11.80338054,8.3555083,10.7004573,6.81354169967,8.09011954333,7.2517031455,7.680959203,BRCA
9.8981471455,6.964055261,5.820888166,10.96200609,12.93579034,8.078471345,11.61468237,6.051367867,8.22585239667,7.079610595,8.398680773,BRCA
10.215006051,7.613994069,5.639963781,10.397117471,13.63244094,9.1114672685,11.35660343,6.36236707467,8.445055861,6.901864808,7.191555557,Control
9.91931203,7.126500894,5.784118687,10.161807824,14.02134875,8.724579395,11.02231599,6.32061619833,8.437639664,6.884590261,7.717524135,Control
8.845554032,7.390773267,5.757697518,10.5412201785,13.91249272,7.787107336,12.02771607,6.76955102733,8.29736287233,6.372014634,8.317549556,BRCA
8.541200674,7.550383421,5.673988298,10.8192643215,14.66423422,8.0861848335,11.83178435,7.14564004,8.42316064167,6.8648883935,8.364332902,BRCA
8.7067270515,7.327734794,5.923274739,10.5894145495,13.40512953,7.902607137,11.95147243,6.61233367433,8.47158484133,6.29262633,8.311295486,BRCA
8.991823331,7.531403149,6.30866269,10.5127468455,13.24869779,7.8357577825,11.69812525,6.54193414267,8.11103921533,6.2272933495,8.35012274,BRCA
9.175470815,8.058060912,6.354474751,10.690000772,14.5376428,7.92181794,12.06323168,7.03141821067,8.209049713,6.613895275,8.593018612,BRCA
9.2046709795,7.647208586,6.36737598,10.5857562085,13.73376056,8.086046283,11.46565582,6.57734567133,8.400468271,6.4957725315,8.661868152,BRCA
8.710388742,8.38999815,5.616777635,8.75571661,10.83520192,7.471818623,12.40526256,6.16139176633,6.970835585,7.211940706,8.168184609,BRCA
