@relation data

@attribute 595 numeric
@attribute 4331 numeric
@attribute 1869 numeric
@attribute 7027 numeric
@attribute 1019 numeric
@attribute 1875 numeric
@attribute 1874 numeric
@attribute 5925 numeric
@attribute 1026 numeric
@attribute 1871 numeric
@attribute 1870 numeric
@attribute 1021 numeric
@attribute 1022 numeric
@attribute 894 numeric
@attribute 902 numeric
@attribute 896 numeric
@attribute Class {Control,BRCA}

@data
13.0689563,6.69676284,5.763286242,10.489828235,10.36475876,7.966708936,9.734451845,8.976299993,11.459753229,9.274157466,7.6916757,9.861095099,9.361681261,12.078666735,8.45525079,12.88385376,Control
12.87039849,7.086882265,6.058322584,10.46698639,10.22717101,8.058372139,9.822077285,7.958452847,8.288611166,9.646289192,6.931656836,9.469403277,9.155780297,11.611352095,7.832012647,12.94317143,BRCA
13.5121695,6.839081327,6.031886566,10.89809876,11.04936549,8.872275583,9.687682355,8.409052632,8.320702773,9.837470696,8.360672771,10.38239737,9.394656215,11.239416115,7.667131787,12.91933548,BRCA
13.61588998,7.265055029,5.460424154,10.14224707,10.81911353,7.56044963,9.569096629,6.610216975,8.2000896335,10.27390663,8.162745192,9.614162807,9.99050151,10.3890085145,7.517316273,13.45687162,Control
13.04549694,6.867961695,6.053008806,10.17761519,10.92385505,8.421603203,9.953272925,8.022008655,7.875076566,9.962375907,7.617800091,10.33984475,9.627078354,11.263402045,8.195898639,12.53699151,BRCA
13.37610779,6.499332184,5.770572224,10.807258755,10.4760984,8.990643721,9.77568481,9.286795183,10.112371314,10.05069253,7.123969084,10.24168562,9.01498366,12.09514334,8.0884774495,12.17175704,BRCA
13.46367638,5.895672973,6.146803484,10.526885685,10.77554879,7.344808806,9.957893248,8.555107826,7.8281740715,11.29154789,7.972134198,9.112401142,9.547121611,10.946341345,7.0980443305,13.85125179,BRCA
12.73729283,6.573196985,5.920180882,10.77234512,10.6537276,9.027201837,9.817791564,9.023671978,9.436657679,9.654399345,6.945271536,9.92562903,9.825825817,11.88460825,8.2150115435,12.71834242,Control
13.81715158,7.327824597,5.598879718,10.885151175,11.33166731,8.953848047,9.438246646,8.717951507,8.6840196725,10.12192882,8.258590913,10.90635345,10.15470456,11.41159953,8.2231503775,12.66988608,BRCA
13.40233131,6.996504912,5.672857555,9.9169571465,10.5411695,7.481115503,9.542955006,7.473200667,8.5305745065,9.387097072,6.888624921,8.967515291,9.154553037,11.66871985,8.1149854775,12.79544315,BRCA
13.46367638,7.173305173,6.357820835,9.794661619,11.20375193,7.554667747,9.728426978,6.142419181,8.836754421,9.342830898,7.227811157,9.62214845,9.6014742,11.625566415,8.174296834,12.43207997,BRCA
12.99332148,7.443588263,5.853877943,10.79646675,10.68360899,8.619597449,9.658908167,9.062316786,9.0515115425,10.01526211,7.045216672,9.837833335,9.65659519,11.59706918,8.4740299995,12.41967063,Control
13.31043176,7.108370574,5.687208569,10.63857576,10.23700709,8.25556107,9.879453495,8.997758931,9.93093261,9.817175993,7.30193311,9.342986415,9.597587563,11.855013655,8.5940360615,12.53119874,Control
13.18898907,5.771628945,6.099827094,11.152632775,10.96383915,8.872429505,10.14178182,9.187897079,9.024549301,9.061938927,7.237642883,9.335714771,9.617614907,11.12952345,7.1655308455,13.11936595,BRCA
14.23655206,5.902683368,5.927310565,11.52254988,10.80365511,8.881153068,10.33550233,9.308988054,8.423284332,9.928363336,8.462748793,10.89385156,10.07000053,12.551416785,7.126664761,13.00646289,BRCA
13.61588998,6.196042028,6.0664182,10.877554945,11.19882886,8.821312505,10.08776153,8.652093075,8.254945825,8.857670911,8.146264608,9.82934264,10.12919321,11.093729415,7.207971487,13.06098469,BRCA
13.2267238,6.101719008,6.240701309,11.10197649,10.83893427,8.929717871,9.863040638,8.567082519,9.9223698205,8.667928594,7.325532861,9.506506502,10.19591385,11.108364475,7.3753302775,12.5708958,BRCA
14.16199356,5.913853554,6.12918576,11.244230505,11.23443143,9.471899285,9.80023708,8.774162024,8.2659789275,9.626777286,8.1655868,10.33792321,10.21780056,11.940891065,7.5514060975,12.37838706,BRCA
14.14434519,5.669530862,6.065072081,11.353999045,11.16747477,9.617054675,9.497528105,8.989423683,8.414155895,8.975526388,7.252739043,9.901093579,10.13564553,11.844809665,7.2303432025,12.85954552,BRCA
13.03513077,5.781235931,5.901899413,10.4543565965,10.8875331,7.667681276,10.90179859,9.119292054,8.570169323,7.570673773,9.009885376,9.391867114,8.777182254,11.310421865,7.3442798615,12.22502371,BRCA
