@relation data

@attribute id string
@attribute 119391 numeric
@attribute 124975 numeric
@attribute 2539 numeric
@attribute 2678 numeric
@attribute 2686 numeric
@attribute 2687 numeric
@attribute 26873 numeric
@attribute 2729 numeric
@attribute 2730 numeric
@attribute 2877 numeric
@attribute 2878 numeric
@attribute 2879 numeric
@attribute 2880 numeric
@attribute 2882 numeric
@attribute 290 numeric
@attribute 2936 numeric
@attribute 2937 numeric
@attribute 2938 numeric
@attribute 2940 numeric
@attribute 2941 numeric
@attribute 2947 numeric
@attribute 2948 numeric
@attribute 2949 numeric
@attribute 2950 numeric
@attribute 2952 numeric
@attribute 2954 numeric
@attribute 3417 numeric
@attribute 3418 numeric
@attribute 373156 numeric
@attribute 4257 numeric
@attribute 4258 numeric
@attribute 4259 numeric
@attribute 4953 numeric
@attribute 50484 numeric
@attribute 51056 numeric
@attribute 51060 numeric
@attribute 6240 numeric
@attribute 6241 numeric
@attribute 6723 numeric
@attribute 79017 numeric
@attribute 9446 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.2619177774,0.7389260001,0.2927487712,0.0531607943,-0.0086026280,-0.1419736327,-0.1167126280,1.1587611852,1.1655217446,0.0048880690,0.4014859386,1.2749502882,-0.1318966722,-0.0460978108,2.3332005591,0.6760593470,1.2734077572,0.2287295295,-0.0157515826,0.4951751189,0.5443767986,-0.1174937976,-0.1800471614,2.7201523385,0.2611174497,0.8988617731,1.3362917847,0.6868903646,0.7432666857,2.1496543896,1.8513380590,0.8550518854,2.1307453811,1.4295305485,1.8881519833,1.7738567192,1.1391247139,3.0128963211,1.7196913958,0.9476740309,1.9528950121,BRCA
GSM480985,1.0106400325,0.2733634697,0.2359148110,0.0478654739,0.2124802101,-0.0617751201,-0.1046316465,1.1236240834,0.9507935531,-0.0823809259,0.9607613703,2.1055103689,-0.1615301427,0.0707341596,2.6424524339,0.5375696058,1.4062304316,2.7194922765,0.0223620003,1.5069745219,0.6105812199,0.0158703658,-0.1499267929,2.1407698392,0.3864412425,0.8952200674,1.3866103180,0.9287207708,0.9419494618,2.1307989589,1.9216774105,0.8683664545,0.8060265044,1.6584459842,1.4858970468,1.8643750218,0.5427789214,1.2142698060,0.6345264660,0.7266129991,2.0805940562,BRCA
GSM480986,1.0802195913,0.3922387589,0.5889435998,-0.0050161532,-0.0056226428,-0.1102548969,-0.1457589445,0.9923093470,1.1540432349,0.2091179473,0.4127485082,1.6064535005,-0.1310410238,0.0138563238,2.3811360746,0.5981300930,1.4685464511,1.0981583745,-0.1119128343,0.6251887592,0.6134862383,-0.0796818527,-0.1414170871,2.6429281233,0.3156507300,1.1585102472,1.3084753269,0.8340149528,0.8917767783,1.8293521281,2.0744294376,0.7918323894,2.0570040865,1.2813249430,1.7124538917,2.1533660490,0.8564470820,3.0737281278,1.7719425229,0.7277641941,2.1442311672,BRCA
GSM480987,0.0159916769,-0.1888656420,0.5263288467,0.1459580257,-0.0365067994,0.1948309065,-0.1445615077,0.9933562142,0.9750054124,-0.1029928017,0.3178916992,2.0337854175,-0.1151012010,0.7181528692,1.4517112300,0.7836476969,1.2724799488,-0.1075860190,-0.1454353491,0.7883711672,1.1319400267,0.0820554939,0.2713734715,2.5742935737,-0.0114520950,0.8529488484,1.3121032582,0.1976710024,0.7416871982,2.1570115199,1.4179420210,0.7748265977,2.5893073531,1.3640675447,1.5146001203,2.2576316860,0.6402449443,2.9764761492,1.9999060498,0.4759400506,2.8820779059,BRCA
GSM480988,1.1786555580,0.1533369240,0.6866289174,-0.0272120974,0.0000935336,-0.1269290171,-0.1501385905,0.8019018076,0.3823244341,0.0323402202,0.1011049984,1.2790156529,-0.0755240083,0.0768786669,2.2720825822,0.5196468320,1.5877720913,0.6951667367,-0.0989081364,0.6378520605,0.2587130368,-0.1360377015,-0.0766236980,1.4534148175,-0.0985816521,0.7870989515,1.2194789740,0.6682596110,0.7563303585,1.3240973094,1.7696652226,0.7436812909,1.3520219215,1.2677349825,1.6251955705,2.2758855554,0.7932283912,3.0932169936,1.4318624933,0.6643348403,1.7723969023,BRCA
GSM480989,1.3063877673,0.6026586369,0.6401455137,-0.0204546223,0.0049610597,-0.1865025629,-0.2041409880,0.5711150573,0.4336795968,0.0646271766,0.8450965133,2.4371581376,-0.1289833325,0.1016196467,2.5960790814,0.6433989968,1.7494792309,1.1412372340,-0.1524539029,0.3705937868,0.8279967929,-0.1537345632,-0.1981713008,2.9288898905,0.2572428299,1.4756323696,1.2997921291,1.4068266229,0.9659190017,1.8974304811,2.0237195419,0.9222045175,1.7242761774,0.9884952475,1.2278946912,1.7040245467,0.5422876878,3.2419244376,1.7352698940,0.4777050873,2.5263199542,BRCA
GSM480990,1.0606840941,0.1094741772,0.4658369653,0.0316379000,-0.0230844764,-0.1539158821,-0.1427354554,0.7214671597,0.5468433700,0.1128605055,0.8122056128,2.0603939219,-0.1400605035,0.2254624292,2.6371755748,0.5323682564,1.4525111666,-0.0530684595,-0.1000219254,0.5198682430,0.5925497014,-0.1458239124,-0.1618292400,3.7365725437,-0.1515027517,1.1156503296,1.3449470901,0.5674508206,0.9630981769,1.7635541865,1.8199877291,0.9655016655,2.3215461372,1.2802926748,1.0595813688,1.5057101117,0.4841040203,3.2084340398,2.3341356051,0.2919427091,2.4583764472,Control
GSM480991,1.1159922255,0.7686269781,0.5851406577,0.0913663959,0.0395486145,-0.1462610633,-0.1581139388,0.8451897474,0.7165256461,0.4495500481,1.1034342338,2.1026983037,-0.0995319171,-0.0283611304,2.5160266458,0.6050607913,1.6617641499,0.1885844830,-0.1246087980,0.5978940769,0.8232305498,-0.0277672247,-0.1435778517,2.9969781837,0.0785661613,1.3207692280,1.3635071415,0.6291095680,1.0052473011,1.8138154040,1.9296944512,0.8798563106,2.0550858006,1.3486526558,1.3924406172,1.9826779100,0.3270349691,2.1157750109,1.8714289568,0.5238757293,2.2138739626,Control
GSM480992,1.3908630312,1.1955761050,0.9096546438,0.0516481200,-0.0293508864,-0.1639955076,-0.1508931622,0.7765472040,0.7830724938,0.1243628139,0.8786868964,2.3011577429,-0.1267511330,-0.0429914173,3.0559881925,0.5694936550,1.4744232678,-0.1010108437,-0.0971568403,0.3543912626,0.0882811391,-0.0541518254,-0.1830145622,3.4229124188,0.1357841590,1.3938470074,1.2807490054,0.9174769530,0.8636122982,1.7899823908,1.6928559766,0.7929493465,1.7278080581,1.1035435498,1.1750178212,1.4012381237,0.2514505216,3.0597856910,2.3466269308,0.5029747339,2.1455257270,Control
GSM480993,1.3836450387,0.8555655859,0.5466666858,0.0791009124,0.0223074344,-0.0774891284,-0.1437527245,0.9600795027,0.9929348081,0.0855936661,0.9568125448,2.1149675399,-0.1181563563,0.1274420259,2.6409882606,0.5398450588,1.6853166786,0.2100970202,-0.1558556569,0.4660511243,0.6514531034,0.0176312022,-0.0666719346,2.7872479158,0.3024203840,1.3050267435,1.2623456335,1.0950649846,0.9389145459,1.6205834418,1.9963733927,0.7475199385,2.0188449322,1.2759684425,1.5867013385,1.9681422312,0.8718031824,3.2500903390,1.9904366864,0.6391025958,2.3302990729,Control
GSM480994,1.4025044254,0.7960257099,0.5576197046,0.0314171280,-0.0508901994,-0.1654959074,-0.1871418382,0.8888491672,0.4980019241,0.2463533363,0.7481883786,1.9923783169,-0.1208922246,0.0663054967,2.8548584581,0.7628847734,1.5958759718,0.6229404553,-0.1620907983,0.6230489757,0.1948273614,-0.0176248835,-0.0358653380,3.2270474832,0.3153425829,1.2961130961,1.4420545109,1.2687202672,1.0021779365,1.8867684676,2.0703434349,0.8898444149,1.8639173952,1.2104901622,1.3305516218,1.9024176997,0.6514212700,3.4071866600,1.6585374277,0.4650431052,2.4560501709,Control
GSM480995,0.8314193003,0.0903311556,0.1651457001,-0.0207639107,0.0530957756,-0.1277036130,-0.1468697840,1.0776690333,1.0159435179,0.0905942621,0.7753798311,1.9795516281,-0.1257384340,0.4689536161,1.6630773096,0.5571092356,1.1152977993,0.8777181212,-0.1528059791,0.3014214285,0.8335345784,-0.0164875998,0.0931989365,3.3468853233,0.2043808367,0.9849284869,1.1978953462,0.7728435195,0.7726250406,1.8093558637,1.4213242586,0.8413745977,2.4559317530,1.1229788723,1.3053934200,1.8265460200,0.4016598188,1.8795558647,1.3824474846,0.3922796733,2.5147657396,Control
GSM480996,1.3057233690,0.8968750122,0.4587073708,0.0014497258,-0.0232581042,-0.1546481726,-0.1141813510,0.9725422000,0.9944229330,0.9741949158,0.3609429602,1.8660038859,-0.1229618046,0.1586699237,1.4882866368,0.4269444735,1.5119389809,-0.1283847110,-0.1080862556,0.5191899228,0.4317642542,-0.0789042185,-0.1914139966,3.7933103245,0.2111657613,1.4008681177,1.2304781342,0.6117553664,0.8074813497,1.9573306444,1.3891808540,0.8582660561,2.7887995840,1.1288840303,1.5532533280,1.9385182990,0.6323046918,3.0511846760,2.0383353961,0.5733054237,2.6333461073,BRCA
GSM480997,0.1986876534,-0.1899446621,0.7825753183,0.1483036267,0.1499800370,0.1130234740,-0.1151256347,0.5184698278,1.2427919377,-0.0430879919,-0.0138225700,2.4554746150,-0.0806854127,1.2631336284,0.8454845846,0.6767444573,1.4243706233,-0.0475370713,-0.1331797901,0.8184598195,1.2943608822,0.2141915777,0.4926864589,3.1834146778,0.5449818827,1.2984397411,1.2838277305,1.0685922848,0.9334994999,1.4684959152,1.6091600098,1.0402623131,2.5281831920,1.1104826855,1.7291328757,2.1827441719,0.2863712813,1.6500357985,2.1560545828,0.2415286689,2.9944873121,BRCA
GSM480998,1.0295956619,0.3537764226,0.9529824936,0.0929609400,0.0755173367,-0.1632151407,-0.1106999720,1.0645051388,1.0732303690,0.2206614512,0.6844688452,1.6512988134,-0.1057059772,-0.1663023554,3.0562462211,0.6660827323,1.4276829326,0.5129612122,-0.0809549083,0.3961430036,0.8299638644,0.0986776481,-0.1320044960,3.0556799968,-0.1305352519,1.4087237939,1.3867175632,0.8770105579,0.7660180276,2.0870965421,2.1730637402,0.8623249853,2.4418852180,1.1583041437,1.7874439535,2.2540028890,1.1475024243,3.1312177399,1.3945477902,0.6557187234,2.2270531323,BRCA
GSM480999,0.9239269197,0.1213609158,0.2603787094,0.0762036621,0.0886791258,-0.2034337418,-0.1843106198,1.0479853087,0.8039828669,0.1623049339,0.6372730014,1.6803584695,-0.1303700678,-0.0137712971,2.2364965529,0.5183390201,1.4354048786,1.5006138582,-0.0419763184,0.7469809213,0.7209973874,-0.0158230020,-0.1279631554,2.1696859502,0.2243932344,1.2791509107,1.4606801394,0.5158974053,0.9673932855,1.9845050953,2.0603407322,0.8445942503,1.2274892219,1.2757347175,1.7546593347,1.9370452694,0.6634208968,1.9714305401,1.1092433828,0.6895113861,1.9910994900,BRCA
