@relation data

@attribute id string
@attribute 100 numeric
@attribute 115650 numeric
@attribute 23495 numeric
@attribute 29760 numeric
@attribute 29851 numeric
@attribute 326 numeric
@attribute 3543 numeric
@attribute 3561 numeric
@attribute 3575 numeric
@attribute 3718 numeric
@attribute 3932 numeric
@attribute 4261 numeric
@attribute 57379 numeric
@attribute 5788 numeric
@attribute 5896 numeric
@attribute 5897 numeric
@attribute 5993 numeric
@attribute 5994 numeric
@attribute 64421 numeric
@attribute 6890 numeric
@attribute 6891 numeric
@attribute 695 numeric
@attribute 7374 numeric
@attribute 7535 numeric
@attribute 8625 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 920 numeric
@attribute 925 numeric
@attribute 926 numeric
@attribute 930 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute 973 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3460975101,-0.0653279037,-0.0892204939,-0.0777193805,-0.1218768964,-0.2186062290,-0.1796905617,-0.1065405529,-0.1336563481,-0.1298386080,-0.0762471060,-0.0993550027,-0.0892394106,-0.1722219885,-0.2241958408,-0.1240611650,1.2911518374,0.1412505258,0.2950240081,1.5843171625,0.1236277795,-0.0538374768,1.9277144969,-0.1957494331,0.4051826149,-0.0656518902,-0.2278303034,-0.1001903431,-0.0700839953,-0.0188878691,-0.0653620412,-0.0944000360,-0.1889940840,-0.0779356192,BRCA
GSM481003,0.6498581663,-0.0753620650,-0.0952387061,-0.0374940587,-0.1185654941,-0.1320937654,-0.0861663807,-0.0966594915,0.0378041541,-0.0583250998,-0.0751021558,-0.0442129601,-0.0588527680,-0.1138911428,-0.1337825432,-0.0880712452,1.6409771810,0.1024996569,0.1102991003,1.9846071525,0.2507190672,-0.0653783161,2.2564991861,-0.1579814833,0.5616271551,-0.0770565563,-0.1819517889,-0.0606260283,-0.1348725014,-0.0825786177,-0.0820714727,0.1128028248,-0.1467106119,-0.0895141277,BRCA
GSM481004,0.7060271085,-0.0390576086,-0.1063411203,-0.0159967640,-0.0679055706,-0.1543696615,-0.1389656548,-0.0254715456,-0.1089372783,-0.0912097394,-0.0586939262,-0.0953136676,-0.1223785398,-0.1673319362,-0.1546362074,-0.1049928818,1.6658205413,0.1484193246,0.1927880776,2.0757570490,0.2184458778,-0.0186176126,2.3034197836,-0.1886380698,0.3337849919,-0.0345862663,-0.0889438873,-0.0573946973,-0.0793726691,-0.0626230279,-0.0403184684,0.0367485628,-0.0823195486,-0.0697609921,BRCA
GSM481005,0.5902578143,-0.0996596133,-0.1780815824,-0.0781992578,-0.1454700950,-0.1974930596,-0.0242454308,-0.0875499745,0.0906165795,-0.0796489555,-0.0613186934,-0.1052019037,-0.0193310632,-0.1606572991,-0.1076894393,-0.1199111971,1.2952434109,0.2491690325,0.4765767523,1.2326449081,0.0913990326,-0.0967047377,2.0248275623,-0.1697499079,0.4738933053,0.0022492817,-0.1447939863,-0.0384553807,-0.1266929486,-0.0229828025,-0.0205959372,0.0770583563,-0.1864941843,-0.0777109925,BRCA
GSM481006,0.3885685769,-0.0756869957,-0.0844905681,-0.1245753833,-0.1236475436,-0.1317582121,-0.1022958183,-0.1657815402,-0.1336784916,-0.0806952232,-0.1271773895,-0.0445516109,-0.1320381922,-0.1013667325,-0.1708176470,-0.1284470538,1.4299991172,0.2724586814,0.2573472519,1.5457908325,0.1891807448,-0.1076792432,2.3672459128,-0.1878603472,0.5483877609,-0.0095844398,-0.1266725116,-0.0865613314,-0.0666833480,-0.0923834387,-0.0921381399,0.1071480134,-0.1412679263,-0.0477737337,BRCA
GSM481007,0.4754703467,-0.0032393564,-0.0461710348,-0.0522174159,-0.0488125672,-0.1085496544,-0.0736941700,-0.0861694003,-0.0478119128,-0.1316772176,-0.1056098652,-0.0687349054,-0.0687593216,-0.1007321801,-0.1152773091,-0.0687126222,1.4191814653,0.2135312788,-0.0107129185,1.7626601458,0.0848948284,0.0187163064,2.6048950702,-0.1766618981,0.5416803957,-0.0307395773,-0.1174677125,-0.1007549883,0.1509046249,-0.0544135109,-0.0958110776,0.0036272553,-0.0966813660,-0.0277554872,BRCA
GSM481008,0.5337060676,0.0009688945,-0.0758682175,0.0178068966,-0.1090100288,-0.1738311305,-0.1439224388,-0.1323584576,0.1377506236,-0.1384186480,-0.1128407006,-0.0755486018,-0.1232477209,-0.1283997776,-0.0092684362,-0.1290077169,1.2994388591,0.3601557386,0.5839256118,1.9443050699,0.4243021803,-0.0557772740,2.2500383856,-0.1844459682,0.5460901485,-0.0317761449,-0.1770474609,-0.0427051691,-0.1495604314,-0.1106136142,-0.0645745573,0.0942950695,-0.0981632424,-0.0619877508,Control
GSM481009,0.2614881094,0.0846814683,-0.4406912087,-0.1014559770,-0.1280780442,-0.2089068741,-0.1450707987,-0.0851247029,-0.0040676375,-0.2643748682,-0.0767853803,-0.0254355502,-0.2201308600,-0.0928309777,-0.0424788417,-0.1160015320,1.2193833515,0.0783121586,0.1816600135,1.2931124734,0.0344115309,-0.1408496846,1.9580624923,-0.2642275951,-0.0275342090,0.0485846690,-0.2456428629,-0.0360599128,-0.0830179619,-0.0742771829,-0.0180100151,-0.0703402315,-0.2133116647,-0.1839932921,Control
GSM481010,0.5235210111,-0.0075207161,0.0006408891,-0.0727609081,-0.1657190521,-0.0995142843,-0.1509363602,-0.1204783785,0.0119828965,-0.0452238933,-0.0627768678,-0.0749119271,-0.1194040802,-0.1117582013,0.0377369800,-0.1309424241,1.5112492231,0.2225111510,0.4162126964,1.3739527205,0.1008564283,0.0355200546,1.9398863017,-0.1132535086,0.5034653259,-0.0380152711,-0.0665421138,-0.0627427894,-0.0702841424,-0.0651846437,-0.1299125630,0.0569735571,-0.1327051670,-0.0594183632,Control
GSM481011,0.6823159143,0.0110914554,-0.1098915418,-0.0331578064,-0.0552129229,-0.1674413880,-0.0469659710,0.0555257600,-0.1307185718,-0.1287815349,-0.1187003686,-0.1129846462,-0.0923135957,-0.1524609731,-0.1275767800,-0.0764641521,1.3766346119,0.1722447709,-0.0893107225,2.2509093956,0.2944700333,-0.0023091357,2.2559360487,-0.1617816474,0.3231461198,-0.0931687449,-0.1829459285,-0.0819519429,-0.0139633389,-0.0550308053,-0.1162713636,0.0428327815,-0.0771297612,-0.1343319207,Control
