@relation data

@attribute id string
@attribute 103 numeric
@attribute 104 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 22916 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 29974 numeric
@attribute 339 numeric
@attribute 4331 numeric
@attribute 4686 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 6829 numeric
@attribute 8731 numeric
@attribute 8732 numeric
@attribute 902 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,2.9771206644,0.5543435813,0.4126746371,0.2471734286,1.0373011971,0.5599901921,0.4458390437,0.6988280033,0.0819270354,0.0983569717,-0.1601288469,-0.0305818766,-0.0370083206,0.1068485583,0.5999198465,1.1703704466,0.9321065918,1.4741522832,0.9073006092,0.4790607486,1.7162887493,1.4991112350,2.0225933196,0.9153220130,1.7382117063,0.7013883383,0.3452672266,0.3811536158,0.5309962821,BRCA
GSM481003,2.8821675512,0.0802785542,0.4332668259,0.0809217530,1.0096748571,0.6384328385,0.6027689856,0.3816985116,0.0240194796,0.1887621529,-0.1028752510,-0.0581280026,-0.0238657131,0.1005977716,0.6650603986,1.0737781454,1.1258171098,1.7355406609,0.9993794023,0.5170908664,1.9700247826,1.5653517170,2.5304655898,0.7923391349,2.0476801031,0.9481514535,0.2276208367,0.2005917288,0.4128580279,BRCA
GSM481004,3.0301364262,0.3595268370,0.4885377014,0.1856753364,1.0246215303,0.6563029549,0.3990541024,0.5249313446,0.0484137601,0.2071125326,-0.1373587111,-0.0403178381,-0.0298508255,0.1649254847,0.7186753850,1.1400992890,1.2078082544,1.6407811478,0.9113441620,0.4213451779,1.9015568991,1.4534333797,2.2714820702,0.7345321434,1.6009336627,0.9399759378,0.4519700314,0.2576836387,0.5674291466,BRCA
GSM481005,2.7276941934,0.1966184516,0.3385402066,0.2276329494,1.2153531407,0.5496870449,0.7022237635,0.8590674320,0.0543346737,0.0273029770,-0.1547884383,-0.0524065409,0.0502684904,0.1130938942,0.7103806155,1.3566492122,1.0428239462,1.3264736316,0.8533831697,0.4386936296,1.7013532322,1.7193023414,1.9966017007,1.0200565478,1.9018808902,0.7949799944,0.5650474451,0.3986517541,0.7514979797,BRCA
GSM481006,3.1241360372,0.2702139708,0.3733979295,0.2647651799,1.2330643007,0.4691815671,0.6386246402,0.6036217285,0.1995508763,0.1172757720,-0.1489451608,-0.0364610159,0.0267637424,0.1783356244,0.5777717888,1.1537876290,0.8935009884,1.3338032147,1.1468729097,0.8161036820,1.9389057817,1.9559061824,1.9949334397,0.9471551222,1.5737857412,0.8953222914,0.6003511826,0.2108625122,0.8258214549,BRCA
GSM481007,2.6898285150,0.2748893037,0.4745502664,0.3188221376,0.6055114323,0.8353145834,0.4642803039,0.4712725024,-0.1117293039,0.1932108493,-0.1377033352,0.0036527300,-0.0726720185,0.0551729373,0.6028448843,1.1978196736,0.9925808908,1.1345281925,1.2312760055,0.5469112565,1.5477014357,1.8655931726,2.2120503649,1.2255379280,2.0267416139,1.0392575367,0.1709334125,0.1033708318,0.7083978821,BRCA
GSM481008,2.8177720441,0.0576052338,0.3531635934,0.3203204544,0.9540503333,0.6851009033,0.6192824858,0.4346267902,0.0583050080,0.3393358754,-0.1718510236,-0.1588123186,-0.0353264075,0.4425875269,0.7579538683,1.2731039599,1.2073366213,1.9825742786,1.0815599343,0.4978935979,1.6882617438,1.5542730316,3.0121067630,0.9354278338,1.7811089233,0.8410615484,0.3449828172,0.3857194127,0.4965368061,Control
GSM481009,3.0793819560,0.0595389689,-0.2521326546,0.0021543601,0.8596650853,0.3922241374,0.5486693074,0.4665545274,-0.0902150421,-0.2240744946,-0.1605124576,-0.0787169149,-0.0664649450,0.1067313193,0.3907827812,1.1732181000,0.6326582934,1.3352790693,0.6703982333,0.2487644386,1.6573938705,0.8164385689,1.6586243511,0.5219870231,1.2621933153,0.5012962595,0.2990854552,0.2550120979,0.3113005406,Control
GSM481010,2.8907169766,0.4455409283,0.3869085910,0.2743913706,1.2347107639,0.6619493134,0.8299167638,0.8621499950,0.0677283619,0.2553931049,-0.1451828049,-0.0814012028,0.0522999922,0.3337012409,0.5453053902,1.5307855830,0.9316960965,1.5254069404,0.9289203385,0.4621615706,1.8113816211,1.6379111709,2.1416127816,0.9562062303,1.7091990142,0.8723000284,0.7326965734,0.4347063202,1.1656297360,Control
GSM481011,2.4534712169,0.0811370864,0.7533496341,0.0953976019,0.7105927217,0.7387057178,0.3450502634,0.3670035432,0.1960499127,0.1669592507,-0.1244243048,-0.0990349486,0.0150719955,0.1074369706,0.7055492616,0.9410156570,1.2711931691,1.2921597741,1.2070852319,0.7072479838,2.0018711016,1.7775148304,2.3741526338,1.2171910213,2.2196026619,0.8796784953,0.1797329516,0.2938580540,0.7662111923,Control
