@relation data

@attribute id string
@attribute 4153 numeric
@attribute 5648 numeric
@attribute 735 numeric
@attribute 731 numeric
@attribute 730 numeric
@attribute 733 numeric
@attribute 732 numeric
@attribute 28378 numeric
@attribute 729 numeric
@attribute 727 numeric
@attribute 629 numeric
@attribute 717 numeric
@attribute 716 numeric
@attribute 718 numeric
@attribute 713 numeric
@attribute 712 numeric
@attribute 715 numeric
@attribute 714 numeric
@attribute 10747 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.3204,-0.0712,-0.1041,-0.0249,-0.1668,0.1403,-0.0118,0.0668,-0.0902,0.4187,0.0566,0.1701,-0.0314,-0.0109,0.0185,-0.0556,0.1463,-0.1832,-0.0017,Control
A02,-0.2867,0.0128,-0.0886,0.0266,-0.1305,0.229,0.0025,0.088,-0.0775,0.2327,0.1195,0.4159,-0.0807,0.0668,0.2249,0.2091,0.0609,0.0484,0.0232,Control
A03,-0.2122,-0.0181,-0.0738,0.0512,-0.1596,0.1254,-0.051,-0.183,-0.0876,0.4738,0.1341,0.6459,-0.0242,0.1904,0.5766,0.632,0.1277,0.1854,0.0193,Control
A04,-0.1692,-0.0313,-0.019,-0.0131,-0.1092,0.1968,-0.0203,-0.0301,-0.054,0.2223,0.0047,0.1735,-0.0699,-0.018,0.0886,0.09,0.0679,-0.0445,-0.0342,Control
A05,-0.1778,-0.06,-0.1021,-0.0655,-0.1085,0.2747,-0.0507,0.0141,-0.1087,0.444,0.0974,0.5234,-0.0757,0.1158,0.3421,0.5255,0.1262,0.1033,-0.0462,Control
A06,-0.233,-0.0088,-0.0748,0.0112,-0.0984,0.1371,0.0088,0.0392,-0.0712,0.4629,0.0596,0.2076,-0.0442,0.0631,0.1294,0.1648,0.0105,-0.0646,-0.0847,Control
A07,-0.1805,-0.0319,-0.0743,-0.0112,-0.1227,0.125,-0.0231,-0.0781,-0.0814,0.3717,0.1124,0.3313,-0.0956,-0.0116,0.1986,0.1379,0.0269,-0.0178,0.0085,Control
A08,-0.2358,-0.0477,-0.1512,-0.0418,-0.1439,0.127,-0.0306,0.0814,-0.1312,0.3132,0.0643,0.2619,-0.0438,0.1935,0.0314,0.0454,0.1333,-0.0419,0.0221,Control
A09,-0.1894,-0.0273,-0.0879,-0.0218,-0.1452,0.072,-0.0124,-0.0776,-0.0765,0.1841,0.0885,0.282,-0.0484,0.0589,0.1026,0.0688,0.024,0.079,0.0217,Control
A10,-0.1507,-0.0705,-0.0828,-0.1025,-0.1362,0.183,-0.045,-0.0994,-0.1064,0.3501,0.0605,0.2814,-0.0487,0.071,0.0875,0.0847,0.0641,-0.0611,0.0365,Control
A11,-0.1201,-0.0951,-0.0964,-0.0424,-0.131,0.1593,-0.0152,0.1009,-0.1066,0.3602,0.0492,0.1901,-0.0813,0.0033,0.1202,-0.0034,0.1069,-0.0323,-0.0202,Control
A12,-0.0486,0.1072,0.0342,0.0987,-0.0573,0.1519,0.0864,-0.3101,0.0113,0.0573,0.1378,0.1133,0.0558,-0.0052,0.3301,0.0654,-0.0522,0.1227,0.02,Control
B01,-0.0803,0.1495,-0.0588,0.0767,-0.0438,-0.0279,0.0881,-0.2427,-0.0268,0.3266,0.2444,0.1807,0.1029,-0.0467,0.2728,-0.0684,0.0771,-0.2431,0.1664,Control
B02,-0.0997,-0.0333,-0.0577,0.0047,-0.1092,0.1705,0.0242,-0.0525,-0.0544,0.2539,0.1241,0.2423,-0.0608,0.15,0.2055,0.1797,0.0772,-0.0737,0.1487,Control
B03,-0.0513,-0.0095,-0.11,-0.018,-0.1516,0.1645,0.053,0.0121,-0.0947,0.2873,0.1101,0.1544,0.0601,0.1063,0.2133,-0.117,0.1298,-0.0772,0.0683,BRCACancer
B04,-0.3386,-0.0145,-0.1043,0.0437,-0.1134,0.18,-0.0461,-0.0464,-0.0795,0.2361,0.0186,0.1688,-0.0289,-0.0362,0.0686,-0.0472,0.0413,-0.0891,0.0203,BRCACancer
B05,-0.208,0.0215,-0.0198,0.0746,-0.1173,0.4939,-0.006,0.0666,-0.0852,0.1233,0.0853,0.2958,-0.0211,0.2309,0.4232,0.6594,0.117,0.364,0.1026,BRCACancer
B06,0.0361,0.0775,-0.0067,0.1631,0.037,-0.0107,0.3131,0.0249,0.1194,0.1609,0.0884,0.1452,0.1546,-0.1559,0.154,-0.2214,-0.0619,-0.0873,0.0473,BRCACancer
B07,-0.1239,-0.0376,-0.0615,-0.0152,-0.0888,0.2312,0.0038,0.019,-0.0459,0.2895,0.1166,0.2753,-0.0707,-0.0405,0.1563,0.0834,0.0861,0.0218,0.201,BRCACancer
B08,-0.14,-0.0804,-0.1004,-0.0422,-0.1372,0.1633,3e-04,-0.0917,-0.0688,0.2944,0.0266,0.1737,-0.0153,0.0444,0.0713,0.0987,0.0594,-0.2099,-9e-04,Control
