@relation data

@attribute 11258 numeric
@attribute 7846 numeric
@attribute 5577 numeric
@attribute 8636 numeric
@attribute 11190 numeric
@attribute 983 numeric
@attribute 10540 numeric
@attribute 10382 numeric
@attribute 10383 numeric
@attribute 79959 numeric
@attribute 80184 numeric
@attribute 9793 numeric
@attribute 55125 numeric
@attribute 5116 numeric
@attribute 95681 numeric
@attribute 7283 numeric
@attribute 55755 numeric
@attribute 22981 numeric
@attribute 9738 numeric
@attribute 9814 numeric
@attribute 80321 numeric
@attribute 9702 numeric
@attribute 121441 numeric
@attribute 4751 numeric
@attribute 54820 numeric
@attribute 7840 numeric
@attribute 10142 numeric
@attribute 5108 numeric
@attribute 1453 numeric
@attribute 1454 numeric
@attribute 5048 numeric
@attribute 22994 numeric
@attribute 22919 numeric
@attribute 22995 numeric
@attribute 55722 numeric
@attribute 8655 numeric
@attribute 55835 numeric
@attribute 3320 numeric
@attribute 1069 numeric
@attribute 5518 numeric
@attribute 7277 numeric
@attribute 5347 numeric
@attribute 10806 numeric
@attribute 8481 numeric
@attribute 10733 numeric
@attribute 22897 numeric
@attribute 11064 numeric
@attribute 5566 numeric
@attribute 11116 numeric
@attribute 80254 numeric
@attribute 1778 numeric
@attribute 1639 numeric
@attribute 1781 numeric
@attribute 9662 numeric
@attribute 203068 numeric
@attribute 7532 numeric
@attribute 7531 numeric
@attribute 4957 numeric
@attribute 10121 numeric
@attribute 23332 numeric
@attribute 55142 numeric
@attribute Class {Control,BRCA}

@data
8.7250957895,13.072443805,4.767140212,9.419939709,6.416414676,5.5594032075,12.38876812,5.398154738,11.65291678,5.768456458,6.402675817,9.348677287,7.5439715025,10.22045122,7.2603132255,7.6199287775,8.72593202867,6.645049976,9.452437461,6.11498461967,7.654924404,5.903587403,6.8226328225,5.1676005395,9.91920268,8.216941185,5.3861411095,11.014074435,9.5726450965,9.99675948967,10.67301333,7.541053248,12.08741818,5.790735962,5.949774924,13.079535225,6.451380618,11.0093826917,12.14240395,12.47196608,7.482104333,6.390259793,8.306085763,7.836115267,7.084439364,8.8352776,8.28259169,6.36946717,7.247787805,6.4043032595,11.42258795,8.597857218,11.80942059,8.576542096,12.44246648,9.3985942475,7.09786273433,7.72621224367,11.28700256,10.76306733,10.01714982,Control
9.026339834,12.79617952,5.442455259,9.642241779,6.3044169435,5.1000844475,12.50573969,5.696558124,11.40523204,6.418236866,6.893972281,8.91908069,7.114461523,10.18476414,8.0724676395,7.688831127,8.73124015667,6.98692604,9.604794643,6.45576096767,8.01368714,6.633253641,5.960093228,5.428242927,10.61911518,8.551228685,5.479144783,11.227626825,9.7658327395,10.121046267,10.90148185,7.989105326,11.35888208,6.4507498025,5.605858198,12.884656825,6.441413448,11.030777654,12.20355304,12.56790862,8.517473661,6.340211188,7.673046,8.146417366,7.008823908,9.157436075,8.347268264,6.0929297895,6.86647878,6.44161841875,11.26946293,8.514938605,11.35660343,8.79005612,12.42498107,8.4722738185,6.614172522,7.46942338333,11.11641563,10.9243451,11.15845524,BRCA
8.770909668,12.980355135,5.112503363,9.508765915,6.5340196325,6.018363896,12.74918966,5.088959125,11.56729791,6.053334703,6.63423431,9.5420140415,7.238035327,10.07347253,8.6814613275,7.3591374765,9.34541088067,7.208480985,9.447621101,6.58123020367,8.437670028,6.683419695,6.1586725245,5.8455633845,9.868745837,8.366498305,5.8638224525,11.0271049,9.921162789,9.99088858467,10.87614109,8.131373577,11.66377168,6.279702324,7.357994257,12.742809565,6.878146348,11.1437694107,12.20355304,12.66850837,8.770202293,6.592573364,8.150027916,8.3824199,7.645047949,9.251968232,8.56631203,5.9034588485,7.090380087,6.35206481,11.53140597,8.46276230733,11.62416272,8.901682338,12.862480425,8.230995629,6.83129561633,7.65065889933,10.95382925,10.79624673,10.62124171,BRCA
8.583626614,12.245734715,5.7109519,10.08408125,7.464421512,6.0392399955,12.65578567,6.555360353,11.48413324,5.273526379,7.769145456,8.4015274,7.3777023705,10.56898715,8.2594530385,7.77912135475,8.85166412267,7.00203053,9.689915497,6.220656324,8.729128822,6.11187183,5.499074656,6.302180983,10.59770368,7.900053365,5.9965480755,11.310393535,9.766847145,10.1361144867,10.42139193,8.2003238815,11.23083122,5.6153976895,5.797150007,12.83089628,6.832450574,10.6939344647,12.08138533,12.57347448,8.99094148,6.635867278,7.558977641,8.732388881,6.58736921,9.605498559,8.189591244,6.323322532,7.403653582,6.4620405235,11.06502412,9.06217105167,10.8409276,9.119570898,12.463633735,8.3727076055,6.28271338533,7.262353542,11.28988649,11.08301405,11.47931054,Control
8.5045344805,12.856054365,5.377654117,9.541213345,6.388729141,6.028693113,12.75418295,6.418532045,11.38910174,6.379773104,6.961742327,9.0699188695,7.358911651,10.16846564,9.3913069685,7.34026717375,8.912334648,7.539800755,9.369641578,6.388181528,7.824005841,6.700929059,6.5937257225,5.664358233,10.30951646,8.186907968,5.865833244,11.27650647,9.519034593,10.062116718,10.475222,7.3790688965,11.80488133,6.2229981955,5.764215595,12.77985194,6.960584469,11.2182175033,12.11321645,12.75620088,9.298601687,6.97831327,7.811472837,8.16230462,6.802099894,8.695994791,7.722348399,6.52394041,6.99342281,6.35732894775,11.32260436,8.44956167533,11.48988071,8.482405766,12.56996462,9.100624738,6.57751783767,7.195038581,10.78663743,10.85270138,10.46617364,BRCA
8.3196657565,13.77264423,5.316879984,8.788825267,6.3652020315,6.0648074825,12.73133712,5.641409649,12.7347446,6.609736958,7.571337643,9.701446988,7.741818812,9.904556022,8.025288472,7.46187222275,9.24412158633,6.567428036,9.824812048,6.35133972,8.306769331,6.694466281,7.4413591625,5.442139384,10.18682028,8.28470975,6.0447921125,11.626504355,10.62802831,9.944659956,11.44759484,7.882039471,12.62645517,6.2764054195,6.028520116,12.839423155,7.297744257,11.374489615,11.82418918,12.86342169,9.118098254,6.794094554,8.120239335,8.372278642,7.143692193,8.816968528,8.179686605,5.9174340255,7.808161583,6.6014922245,11.65847718,8.26934174067,11.95919971,8.398990665,13.067456365,9.290985796,6.67180329633,7.987169256,11.54684638,10.70667324,9.682327984,BRCA
8.5035413435,11.906436665,4.904497645,9.858878951,6.381605002,5.427401159,12.68628938,6.292326809,11.04525817,5.288553513,8.432334276,8.638675126,7.092133616,10.38738762,7.885420172,7.45674833,8.20130346133,7.925763782,10.04312339,5.74019942867,9.465179215,6.575997225,5.498485073,6.2573400365,11.2808811,8.671568598,5.393605942,11.27609369,9.8079983875,10.2499751947,9.487689892,8.14047105,10.88785292,5.2175040545,5.119575355,12.929299285,5.821334729,10.4929184813,12.23236854,12.04072818,9.185154884,7.728874776,7.827423888,9.047751801,6.143337929,9.830864202,7.072751965,6.330484187,8.169024445,6.5229023585,10.71589576,8.923451807,10.42763004,8.999866943,12.31689829,8.2565850245,6.349076575,7.59938493167,11.83117769,11.36547782,12.02547364,BRCA
8.694065199,13.058642555,5.023045997,9.409285448,5.9628627815,5.6375433755,12.7232493,5.655646098,11.34927862,6.089429956,6.809675295,8.9065308085,7.120489152,9.718379234,7.668118169,7.32252578375,8.55414566333,6.486236204,8.994771422,6.07692904133,7.553285857,6.997860083,6.4788819545,5.2499153505,10.05847247,7.914536308,5.24964804,10.903927635,10.017162089,9.48759794033,10.07742031,7.7221352545,11.84033352,5.4904264215,6.377475723,13.397261375,6.840089057,10.7716702567,12.29746809,12.30526243,8.216698727,7.277940882,8.086336788,8.072107308,7.338939404,8.2864551,8.519529251,5.9718598575,7.454630623,6.441053898,11.05169516,8.218618965,11.92740031,8.644470219,12.522197665,8.636048659,7.28095493367,7.48679889367,10.97540039,10.32302692,9.545409111,Control
8.479839902,13.136039135,5.398154738,9.497054006,6.620385938,6.505547144,12.7584086,5.46083367,12.26341894,6.35918346,7.074572668,9.1026224835,7.606835086,9.966433757,7.935407086,7.50180900625,9.12740189367,6.777686415,9.539479273,6.41316825233,7.680836167,6.84090732,6.836956373,6.342726243,10.02058454,7.761021136,5.4185962075,11.21132067,10.1947464435,10.1070979907,10.65812692,7.985183624,12.16491644,6.3298132175,6.140170887,13.03210758,7.558977641,11.3126835957,12.35961925,12.62816419,9.111501597,6.718296974,8.324631881,8.584211958,7.784636686,9.025943153,8.248557517,6.3825279205,6.946412501,6.50513136225,11.858053,8.541001567,11.58824628,8.421277089,12.97769962,8.93960735,6.842406496,7.67392180867,10.86805107,10.49490585,9.826771359,BRCA
8.660237329,12.487072675,5.778347403,9.918602815,6.5254624415,5.4053195205,12.48766051,6.198941611,11.53000404,6.221350881,7.282164373,8.624224919,7.313077517,10.1934641,7.826153246,7.53599395475,9.25806804567,7.802485871,9.583172639,6.757881215,8.908453514,6.755759284,5.999467511,5.6292780925,10.69578097,8.314312607,5.6507064635,11.147804115,9.633999665,10.0974339573,10.89048111,7.8572605555,11.70655442,6.0533456175,5.531078267,12.984912665,7.012990752,10.9901063043,12.29684318,12.69546762,8.819932474,6.810382449,7.916657455,8.789893153,6.594851287,9.29541948,8.366498305,6.3457281585,6.791557296,6.530790095,11.63348356,8.93005572667,11.05567579,8.290941698,11.991282385,9.2874717905,6.90458015633,7.350946606,11.32206913,10.93507131,11.04675588,BRCA
9.0053123,13.477480985,5.492182674,10.00630543,7.2895381885,5.220752803,12.95342354,5.316518,12.49153253,5.749340677,7.47796287,8.8590917465,7.4307398925,10.15541314,7.5333987275,7.3563565505,9.47020677933,7.903175573,9.223061158,6.47951209567,8.328070265,6.734171472,5.172486578,5.9144666945,9.046449537,7.914327012,5.377195604,11.299053715,9.698028099,9.68199218,10.89786457,8.4078074615,11.87062298,5.836132062,6.048220516,13.2040306,7.388450298,10.8381684493,12.14433968,12.7003986,8.773914859,6.99712619,8.140703417,8.410834102,6.696275996,9.214180142,8.85288926,6.5859397695,6.740661566,6.373560529,11.966264,8.95841628467,11.57911804,8.208894121,12.64000882,9.361293612,6.42883852133,7.81809654,11.28199972,10.23684569,10.29787953,BRCA
8.656282343,12.81391672,5.564539174,9.086508547,6.100807664,6.0055657725,12.54078076,6.086885249,11.19443078,6.26987998,6.899541591,9.021591057,7.7846770225,9.764789141,7.5828846,7.3585839405,8.838224606,6.758726654,9.454947551,6.14863435867,7.584306987,6.559725532,6.4411812175,5.6974981285,9.938175917,7.544850722,5.139794193,10.99281268,9.833285308,9.742582051,10.80972013,7.9126497695,11.92126273,6.0554495635,5.792862671,13.078208025,6.64285001,11.034315424,12.22131078,12.31595909,8.000255161,6.457795876,7.793426314,7.97969831,7.384484012,8.671807401,8.192540795,6.027160675,7.685521692,6.39233149025,11.15055986,8.280820692,11.85273637,8.674422803,12.44734266,9.156716071,6.52215771867,7.43662888133,10.98249473,10.57522277,10.18105319,Control
8.2162899895,13.1265014,5.301049141,9.418454106,6.6481658945,6.0129300215,12.50386679,5.650485447,11.58824628,5.850881445,6.751146091,9.23359459,7.3022849895,10.25020399,7.882752442,7.5665836745,8.75305137633,6.528653847,9.289875449,6.21034735233,7.660782339,6.443196878,6.5591830185,5.4478444485,9.836169177,7.822253937,5.635266549,10.83945558,9.895151964,9.73822734833,10.84878354,8.144173867,11.87684316,5.6994447505,5.81916441,13.18400813,6.581167151,10.7678923323,12.20536419,12.40526256,7.832955068,6.760856726,8.221757631,7.498612144,7.526344936,8.67912917,8.566416689,6.4244788405,7.4513783,6.646192073,11.2607492,8.645661502,11.79461296,8.178753383,12.42259212,9.4850268925,7.410209695,7.689502591,11.34349681,10.53277502,9.801595657,Control
9.2359834315,12.712837,5.268482349,9.019661002,6.9579176865,5.5090344575,12.73346456,5.504788206,12.28574906,5.371568663,6.0664182,9.34814842,7.679173774,10.54869216,8.3590927715,7.77117905175,9.37452269067,6.23333746,7.690279365,6.82861897633,8.49257539,5.754627826,5.959853238,5.284432478,10.03642817,7.924576673,5.5944922015,10.59803109,10.342622705,10.0282831797,11.43055462,8.1709584305,12.09712198,5.755081049,6.417477555,13.21436922,6.671191186,10.9296346363,12.64235755,12.89109452,6.23333746,6.775581064,8.083773321,7.182446808,7.397976455,9.965265227,9.347389459,6.619283011,8.184182491,6.54457771,11.20993781,8.85681105433,11.90740908,8.852499177,12.25892191,7.1421030915,7.75918708867,8.66108766433,11.5122085,10.9073904,8.710996765,BRCA
8.360111318,12.38147315,5.287261033,8.674157944,7.227788253,5.6287591775,12.94056784,5.640759188,11.38910174,5.997919695,6.492819078,9.4083993935,8.088046683,10.7975726,8.015917379,7.60831752775,9.76427688767,6.556357083,8.100729512,6.48705620333,8.756632312,5.681878783,6.329591501,5.574122817,10.77027594,8.210063853,5.8067656305,11.19136171,9.7321726875,9.70681769467,11.40035929,8.2536102215,12.26420808,5.770801176,6.336913201,12.47077998,6.263556184,10.482276888,12.15911615,12.63275562,6.350855776,6.88194331,8.280342914,7.291081176,8.181973558,9.251796671,9.252630621,6.1288615465,7.569933673,6.399349178,11.7133136,8.619883446,11.91853169,8.609253665,13.13859582,7.3575656335,6.58181998633,8.36205957,11.50749997,10.60075877,8.979668929,BRCA
9.378809467,12.3901302,5.765409598,9.627078354,6.9989455405,5.441586912,12.81400365,5.178327476,12.0980404,5.993341073,5.995773509,9.0628136305,7.5662502575,10.40991359,8.2607263915,7.654679582,9.23246144767,6.118635505,8.242341843,6.15725068367,8.657381985,5.954668163,6.0079606575,5.3208004495,10.06438276,8.343742167,5.268968941,10.348797785,9.8506343605,9.98868459367,11.0799649,7.8493713375,11.94573106,6.09695962,6.860531827,13.014826665,6.467284066,10.592174145,12.96853095,12.76004735,6.342701959,6.65885814,7.8759814,7.179887014,7.551864201,9.410229325,9.238668129,6.5537420015,7.537997061,6.472585705,11.08527678,8.54364600667,11.70898051,8.645245129,12.74414655,7.10891775,7.562768804,8.34268900067,11.04153957,10.44328058,8.98387797,BRCA
9.5394659475,12.280089825,5.66903474,9.599773923,7.2074455935,5.6210469815,12.72208073,5.520431088,12.02968073,5.629437678,6.238027893,9.086191469,7.7870234565,10.4054024,8.461014248,7.6673958165,9.01423497767,5.955365844,7.760056446,6.510537475,8.546181736,5.800842481,6.0306218675,5.443804613,9.808393548,8.261120727,5.64148901,10.52624572,10.44557702,10.0540961177,11.08816233,8.0819310005,11.72497433,5.761491362,7.045271287,13.00878091,5.913614242,10.5236420607,12.9500565,13.06629278,5.963596221,6.489210244,8.02800428,7.135404364,7.584306987,9.733261595,9.438719677,6.61609541,8.297857579,6.63514882975,10.94111386,8.738322023,11.92740031,8.695403288,12.331116085,7.05551157,7.571187274,8.60298938667,11.09066178,10.92191923,8.771655456,BRCA
9.1020173755,12.113930285,5.325990094,9.840471544,6.783016206,5.8102462945,12.71275703,5.259471408,11.85273637,5.975682485,5.924581683,8.9673543045,7.308256908,10.39014238,8.273282406,7.95510947425,9.133356373,6.368598673,7.7260327,6.024752993,8.456581455,5.774530941,6.12909465,5.553156941,9.957331028,8.186771816,5.7319915545,10.552267605,9.9351132785,9.91231828033,10.94581345,8.0455987355,11.85228967,5.925234361,6.636773685,13.20687084,5.997750375,10.635449282,12.47196608,13.11037161,6.694953735,6.855868653,8.102055909,7.139349578,8.246623189,9.127363165,8.815320146,6.6313943815,7.941592183,6.39880129625,11.14896605,8.83635127433,11.79550409,8.442778825,13.023144375,7.5363665025,7.440021985,8.398899109,11.43314739,10.36162065,8.278683064,BRCA
9.293629021,12.36866559,5.707781006,9.641781332,6.936017341,5.34095673,12.90048482,5.730919264,12.11639279,5.801683303,5.950124992,9.112910055,7.535476876,9.992039425,8.5669490735,7.834358005,9.15610443833,6.075645604,7.591674041,6.42326074967,8.350343781,5.774135558,6.325951079,5.0582793155,9.219919401,7.629176499,5.7605785365,10.605062495,10.1797675,9.96881107433,11.19671294,8.1661135865,11.84964955,5.799759561,6.693037787,13.250110255,6.257393146,10.359324125,13.00956452,13.12486126,6.364402262,6.653780629,8.340541268,7.062696823,7.340698283,9.277578656,8.992443519,6.8628717035,8.232662106,6.5103478045,11.15072326,8.61299767067,11.85473021,8.517296488,12.88120986,7.296704193,8.02059184133,8.56157369633,11.27072181,10.76745641,7.922467146,BRCA
8.7071452185,11.19253328,5.002940155,10.55062442,7.018692226,5.46625573,11.79550409,4.916728914,9.933019721,5.398154738,5.944279407,8.413387993,7.590108709,10.81621191,8.3297082795,7.8854041065,9.365600049,5.852005861,7.081832585,5.80032584767,4.96556642,6.215101582,5.7399615055,5.444725148,10.82774384,8.886832944,5.177051987,8.461574883,10.513332762,9.65971951733,11.45963412,8.483432679,9.195003719,5.2314731565,6.528966337,13.201468475,5.19062597,9.11059015067,12.96419289,13.32349748,5.696558124,7.570673773,7.930502474,7.331770425,7.90620083,9.834609753,9.273365013,6.2169798845,6.182896477,6.5970308775,11.11469255,8.74300363967,11.33417845,7.553285857,11.344050735,5.471743705,6.529136167,8.541728251,12.10354363,11.35888208,9.716982805,BRCA
