@relation data

@attribute 7535 numeric
@attribute 3127 numeric
@attribute 920 numeric
@attribute 3111 numeric
@attribute 3125 numeric
@attribute 3112 numeric
@attribute 5062 numeric
@attribute 3702 numeric
@attribute 27040 numeric
@attribute 7454 numeric
@attribute 55740 numeric
@attribute 51466 numeric
@attribute 919 numeric
@attribute 3109 numeric
@attribute 3108 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 5058 numeric
@attribute 7408 numeric
@attribute 917 numeric
@attribute 9402 numeric
@attribute 3937 numeric
@attribute 5335 numeric
@attribute 3932 numeric
@attribute 3123 numeric
@attribute 2533 numeric
@attribute 4690 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCA}

@data
5.75848104033,4.927435762,7.587142037,8.653437275,8.455307825,6.986698549,8.225782395,7.258945501,6.16999198125,9.100426551,7.39745169333,12.58378567,8.7285712195,11.71707458,12.53699151,12.55918115,7.781935242,11.54630621,5.298302041,9.05221557,7.280935014,6.11956952,9.037678125,6.6644604375,6.720624337,5.162704759,5.934641074,7.6745180755,5.69019779725,5.209464331,7.030257525,10.98495975,13.17461947,Control
6.016599109,4.805564985,7.564704211,9.739840141,10.05747773,7.281144442,8.658878356,7.361507665,6.40648214275,9.110745023,7.18405895567,12.92825655,9.701700705,12.24572955,12.64414927,13.34981755,8.649032592,11.98934847,5.536838744,10.20167708,8.193154688,6.912593359,9.447476465,6.203672825,7.355551793,5.313618859,5.991981649,7.862876923,5.74326863275,6.166218956,7.2659403635,10.84149381,13.80159564,BRCA
6.474589657,5.616777635,7.27775495,10.36525103,9.645289663,7.608404767,7.83784169,8.430505998,6.41266603775,9.515168153,7.49568149067,13.00956452,10.17915014,12.12389031,12.41967063,13.42453443,8.937801287,12.03603115,6.236545833,10.70468636,8.37636907067,7.731643389,9.822754492,6.7713309535,8.04094875,5.583918611,5.992548231,7.7021225845,5.8326297955,6.220528877,7.686618584,10.64831289,13.830710045,BRCA
6.072880996,5.99820185,7.757275197,9.910005977,9.452334495,7.829676956,7.70770520067,7.852671704,6.60893172225,9.057775928,6.88467040767,13.37889296,10.0511208,12.44264168,12.73729283,12.65253473,8.826152109,10.73799536,6.235732444,10.52975779,8.21299733433,7.627900667,10.03852848,6.103628909,7.285266093,5.057029153,5.651059765,8.054801422,6.064440107,5.78869305,7.1302128835,10.73945599,13.10958531,Control
6.01685906633,5.56971228,7.922110302,9.620316579,11.12211636,7.554207264,8.07563913267,7.248072547,6.1514271285,9.305475333,7.43366389,12.63704035,9.3494460205,11.97837451,12.54078076,13.40746897,8.252229158,11.62550351,5.561716584,9.840864894,8.28606754333,7.904094356,9.507874464,6.057294721,7.74183962,5.885825234,6.058214335,7.930765467,5.91669616975,12.58150432,7.490372027,10.86805107,13.67035693,BRCA
6.03909155233,13.23175973,7.239410274,9.126537434,10.51325413,7.231847873,8.35808952433,7.637749928,6.35010843575,9.216237264,7.50264662767,12.95454627,8.381411497,11.80634431,12.60891324,12.82188064,7.960568361,11.3294966,5.78110476,6.358348455,6.930751522,6.389657687,9.3312535,7.116007336,6.529942434,5.222467693,6.58079041,7.6687152575,5.66966000725,12.50251243,7.3383273165,10.69407078,13.80707185,BRCA
6.25570060267,11.67464041,7.114005486,9.037218243,9.4537342,8.219678124,8.02893851733,7.958293333,6.911552594,9.490330011,6.82154188533,13.45145845,9.811707063,12.38541089,13.03029388,11.51045032,8.154072682,9.519577839,5.920240442,7.503032882,8.51372939333,7.380766509,9.354305108,6.299870208,7.791799626,5.301415026,5.634383622,8.590203577,5.862304229,10.54658128,6.633127312,10.66366508,12.56767587,BRCA
5.73411668,5.464350722,7.840024324,9.091403071,9.770623066,7.56483756,7.68379282967,8.331030144,6.60829313375,9.600610375,6.961492454,12.90226493,9.1744218995,12.15504123,12.60023009,13.04549694,7.851001152,12.09119909,5.651777341,8.982538116,7.87859624933,6.876858011,8.901176988,6.4861257565,6.566324756,4.475747249,6.601032076,7.7549264415,5.88068915225,11.59208337,7.253903874,10.92270353,13.646442645,Control
5.905664806,12.95548196,7.470071357,9.779514641,10.89786457,7.754087662,7.77701585767,7.095347239,6.185912712,8.933366916,7.63306600867,12.81938184,8.5153541335,11.79378019,12.23971048,13.32090986,7.884523325,12.05538931,5.841225451,9.306774385,7.83390275633,6.663348622,9.625618044,6.5383195555,6.735255184,5.656790406,6.332533963,8.1175343725,5.81485113325,12.10466109,7.3289576705,10.77967445,13.92629211,BRCA
6.16140338633,6.698430771,6.98547517,9.513254412,9.397268784,7.082364963,7.95022355167,7.573687183,6.49154331975,8.952028549,7.058722346,13.1958974,11.141348535,11.68597092,12.08864757,12.38431166,7.134300849,10.29950601,5.241850906,8.930486858,8.282150397,7.296207587,9.599773923,6.534855973,7.591674041,5.144669712,6.414563156,8.2287174245,6.225327925,11.29724747,7.0825797885,9.980729078,12.911595045,BRCA
