@relation data

@attribute id string
@attribute 2023 numeric
@attribute 2026 numeric
@attribute 2027 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 230 numeric
@attribute 2597 numeric
@attribute 26330 numeric
@attribute 2821 numeric
@attribute 5207 numeric
@attribute 5208 numeric
@attribute 5209 numeric
@attribute 5210 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5224 numeric
@attribute 5230 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 7167 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.1540563426,1.4770269913,-0.1143981450,3.1191021204,-0.1004817850,0.8104996549,3.3569518727,-0.1493900672,1.1574663612,-0.1417844107,0.4699186207,3.0937554572,0.5190832701,0.4608132554,1.6823871507,2.1811593638,-0.1377829202,2.4528030482,0.1637492007,1.2124351915,1.0061979023,BRCA
GSM480985,0.9892546585,1.1891173498,-0.0348445209,2.8172023893,-0.1190508436,1.1119598416,3.2649053733,-0.0903156561,0.8091977908,-0.1452084794,0.4710485845,3.1987189454,0.3793049705,0.6562312139,1.5224550367,2.0769849486,-0.0767881525,2.0595349175,0.1821799505,1.2593281625,0.7876512851,BRCA
GSM480986,1.2265099656,1.2240091974,-0.0169130189,3.1729900839,-0.1122202069,1.3892087210,3.7341542243,-0.1119092240,1.1176056136,-0.1256008816,0.3849032834,3.3293409082,0.7578100929,0.7415232734,1.5664965882,2.4997676479,-0.1016126425,2.7481482083,0.0966888740,1.1911504927,1.1751203536,BRCA
GSM480987,1.2667937372,1.2003767714,-0.0841759911,3.0307256580,-0.1362416810,0.4193452911,3.6346909207,-0.1404926991,0.9951029609,-0.1750976512,0.1733124284,3.2338553269,0.2841628347,0.4356939420,1.9207103552,2.0673179230,-0.0581494030,2.4801952812,0.0097332111,0.7729866667,1.0250765123,BRCA
GSM480988,0.9353813466,1.0350123030,-0.0436900057,2.6860279888,-0.0852625747,1.4752345087,2.8867309490,-0.1503134316,1.0425981658,-0.1267963599,0.3327508624,3.3426210880,0.6619650228,0.6102328022,1.6181857957,2.6309204763,-0.0163911235,2.5994263617,0.0375145020,0.9312757205,1.1771253664,BRCA
GSM480989,1.3584975356,1.8733662440,-0.0927954214,3.7068023680,-0.0405919630,2.0836580592,4.1127762797,-0.1527719293,1.2955676043,-0.2014268915,0.2918639932,3.7055528693,0.9326477847,0.7433620111,1.4731965326,2.7389387290,-0.1135746031,3.2133402771,0.0825043132,1.1754339944,1.3883722507,BRCA
GSM480990,1.2902029069,0.7312256614,-0.0589349617,3.6642830071,-0.0880344504,0.7687268687,4.0299192270,-0.1348014611,1.4479907993,-0.1539241340,0.2124590095,3.8149700431,0.5195826526,0.6646611701,1.6591785439,2.5505403279,-0.0157638356,2.0443916720,0.0356109999,1.2384746735,1.1889467905,Control
GSM480991,1.1943576631,0.8049711057,-0.0913220812,3.3511493803,0.0187055081,0.9393220113,3.5006267230,-0.0731718656,1.1540018956,-0.1328258199,0.4201692762,3.4244513777,0.6647858409,0.7867336054,1.4498729409,2.5239834256,-0.0643736766,2.6388060668,-0.0017519026,1.0837592061,1.2527781763,Control
GSM480992,1.3129814466,0.9358635689,-0.0106469618,4.0008762477,-0.1052813891,1.3573195999,4.2335794767,-0.0931469454,1.4153915515,-0.1978659131,0.2263130796,3.5782756804,0.7507210554,0.8926648379,1.4949450009,2.7886193726,-0.0659236095,2.3291698586,0.0948297891,1.1784894812,1.3005413837,Control
GSM480993,1.2059193881,1.5582664870,-0.1311150084,3.3487095834,-0.1080132356,1.6362959810,3.9189611273,-0.1876187269,1.2571051989,-0.0819883886,0.3327328570,3.1475992467,0.6820447637,0.9109335344,1.7650410084,2.7210100094,-0.0033562295,2.8261593364,0.0762583770,0.9992275332,1.1868843715,Control
GSM480994,1.4442197799,1.1262377650,-0.0286191446,3.9191686809,-0.1244481440,1.4429363676,4.3433037597,-0.1707431554,1.5754114203,-0.1392222774,0.3127669427,3.5156292387,0.6093794789,0.8023492618,1.7138180509,2.5248398514,-0.0540031831,2.8540724895,0.0669992124,1.1505125430,1.2490550485,Control
GSM480995,1.1556744809,1.5856762416,-0.0744375562,3.1250769497,-0.1176061063,0.6810583074,3.4004034200,-0.1042982367,0.8617358757,-0.2016998847,0.4305760308,3.4631973372,0.4744134179,0.4606201515,1.3912833408,2.5128417941,-0.0161729511,2.3829204115,0.0661090559,1.2617031036,0.9258482681,Control
GSM480996,1.3218487915,0.8202818212,-0.1333266659,3.3732299506,-0.1051689128,0.7048295173,3.7157783507,-0.1567616862,1.2608718248,-0.1576653131,0.3904754848,3.4550234477,0.5678367990,0.6760521138,1.7769434974,2.6795362367,-0.0811917745,2.8076120616,0.1078951395,0.9332415845,1.1580556093,BRCA
GSM480997,1.3874016962,2.6210415960,-0.1125323563,3.7184537351,-0.1379336485,1.0445630253,3.9672680693,-0.1099674729,1.2058513798,-0.1856484670,-0.0313811067,3.3948826524,0.7201374374,0.9794090622,1.8535553143,2.3434489172,-0.0747129191,2.9513058068,0.0331846142,0.8666087861,1.2597541931,BRCA
GSM480998,1.2599694964,1.2747562005,-0.1068377553,3.6494680344,-0.0890033372,1.3818354673,3.1585100493,-0.1072188370,1.4411964831,-0.0881463163,0.2075602658,3.5703486071,0.7094456914,0.7493077025,1.9036644025,2.8038024903,-0.0758023948,2.8710761558,0.0375520554,0.9440433110,1.4058364470,BRCA
GSM480999,1.0780328038,1.0361122880,-0.0717284674,2.9241754413,-0.0872115690,1.3604584206,3.3106869857,-0.1805700631,1.3249363526,-0.1065825814,0.4344901591,3.1853550274,0.4722304028,0.5877850123,1.5527595803,2.1898068719,-0.0694451401,2.2718203827,0.1921746222,1.2691900741,0.9433949714,BRCA
GSM481000,0.9851930485,1.4396426679,-0.0811011858,3.1030360459,-0.1108124062,1.1790028081,3.0293721360,-0.1641527842,1.0710038774,-0.1167886798,0.4592654174,3.1844036316,0.4864329706,0.4979383349,1.5874942690,2.4587032660,-0.1588344491,2.3935391795,0.2237204629,1.1022173536,1.0025834190,BRCA
GSM481001,1.0656382662,1.2421055213,-0.1149159156,3.1378204524,-0.1331263625,0.5818218646,3.2527720927,-0.1531324182,1.1689740699,-0.1883557101,0.4588344440,3.2349420652,0.2571629751,0.4275288928,1.1769784913,2.4067721766,-0.0141956048,2.1974163989,0.0973646806,1.1981332369,0.6404136935,BRCA
