@relation data

@attribute id string
@attribute 3155 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 5019 numeric
@attribute 56898 numeric
@attribute 622 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3530567057,1.5301591010,-0.0688513571,0.4213651722,1.8854160043,1.3295364646,0.9889474510,0.0675310190,BRCA
GSM480985,0.8624929058,1.0155779794,-0.1742544358,0.3191318561,1.2370085783,0.8096966877,1.6577339767,0.0340771202,BRCA
GSM480986,0.5845550713,1.4277941435,-0.0939783007,0.3186037661,1.7790332767,1.0438569983,1.1430698235,-0.0263257183,BRCA
GSM480987,0.7656420270,1.1324875428,-0.0981340940,0.3119321840,0.9624700149,0.4635825636,0.7353067398,-0.0318344241,BRCA
GSM480988,0.6518935631,1.0875277490,-0.1168545727,0.2166146619,1.6212292048,1.0505745877,1.1739766672,0.0593480335,BRCA
GSM480989,0.7184254999,0.9703494905,-0.0365952473,0.1508772254,1.9305272236,0.5069430502,0.7625643215,0.0586239879,BRCA
GSM480990,0.5156808877,1.0627120436,-0.0825709075,0.1760831968,1.1692135798,0.5478861730,0.3861590005,-0.0319542415,Control
GSM480991,0.7045827450,0.9952834231,-0.0947828551,0.2123512204,1.3281945321,0.4944018656,0.9298211930,0.0310139922,Control
GSM480992,0.6558161013,0.7699706780,-0.0754063559,0.1466532203,1.1854114103,0.5345441169,0.6101431518,0.1119496495,Control
GSM480993,0.7643577341,1.4282748104,-0.1251750968,0.2750413289,1.8513873287,1.0714054307,0.7366032153,0.0357473168,Control
GSM480994,0.5912370934,1.0227772257,-0.1116985683,0.2199128691,2.0570577118,0.6641268953,0.6108369957,-0.0121418411,Control
GSM480995,0.5815557723,1.1818876416,-0.1959692011,0.1562673113,1.1446741818,0.5417664746,0.6407951428,0.0545375562,Control
GSM480996,0.5929568336,1.3959521725,-0.0376490956,0.2750543582,1.7195974853,0.5792005791,0.6712617028,0.0037176525,BRCA
GSM480997,0.6623943041,0.9167992883,-0.1135364895,0.2534982480,1.0924310189,0.3903311839,0.8607969058,-0.0692109715,BRCA
GSM480998,0.5637100622,1.4781041069,-0.1130379773,0.3708835035,1.7904804550,0.9508503741,0.7090946685,-0.0072613743,BRCA
GSM480999,0.6581454246,1.4613395631,-0.1096197985,0.3976722136,1.9960314167,0.8599583110,1.4205629328,0.0140652455,BRCA
GSM481000,0.6945662812,1.4628990143,-0.0869350631,0.3858539755,1.8928084639,0.8525212110,1.4849333467,0.0835849229,BRCA
GSM481001,0.3804769519,1.2332955970,-0.1052918548,0.1713680428,1.0442754627,0.7102248420,0.7439770127,-0.0957426283,BRCA
