@relation data

@attribute id string
@attribute 2534 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3932 numeric
@attribute 5788 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7535 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0119043016,-0.1346518659,-0.0876011369,-0.0882698743,-0.1653921105,-0.1095956348,-0.1305549891,-0.1390153169,-0.0947839043,-0.2453502594,0.0172649335,-0.1217983118,-0.1204670775,BRCA
GSM480985,0.0315317513,0.0374173649,-0.1197701725,-0.1044245821,-0.1566653691,-0.1162348533,-0.1539827696,-0.1548241565,-0.0976470362,-0.1420515836,-0.0755412145,-0.1453095515,-0.0646950120,BRCA
GSM480986,0.0265829566,-0.0432058185,-0.1058928922,-0.1338326670,-0.1054329170,-0.0997965085,-0.1145835604,-0.1482777453,-0.1025164721,-0.1836532933,-0.0764585939,-0.1005907862,-0.0579067368,BRCA
GSM480987,0.6367091207,-0.1097697392,-0.1023941331,-0.0881993032,-0.1104806915,-0.1423497388,-0.1286077277,-0.1381325973,-0.0586565112,-0.1135724699,0.0434554065,-0.0885654808,-0.1082901696,BRCA
GSM480988,-0.0273392516,-0.1178864969,-0.0838345339,-0.1169642382,-0.1545460956,-0.0811823946,-0.1205688132,-0.1195039996,-0.1690102578,-0.0861505206,-0.0714377011,-0.0758738198,-0.0813145423,BRCA
GSM480989,-0.0600568494,-0.1505416402,0.0919470743,-0.1489578907,-0.1792231008,-0.1242563192,-0.1198005188,-0.1969966111,-0.1072041952,-0.2747554749,-0.0726881843,-0.1262440262,-0.0625123944,BRCA
GSM480990,0.2139598701,0.0769794038,0.0021974898,-0.1211649052,-0.1299618400,-0.1065446070,-0.1599072747,-0.1625582928,0.0162873660,-0.0756518555,-0.0923157431,0.0351502841,-0.0763895354,Control
GSM480991,0.0233230338,-0.0470037273,0.0457426893,-0.0983536802,-0.1069804765,-0.1362817270,-0.1380241071,-0.1602240545,-0.0287864372,-0.1731978334,-0.0621004389,-0.0616410336,-0.0782935824,Control
GSM480992,0.0886958316,-0.0839464270,-0.0198893765,-0.1135908183,-0.1197716071,-0.1215875586,-0.0995902242,-0.1598194368,-0.1138536607,-0.1843718206,-0.0304064613,-0.0767812506,-0.0207560157,Control
GSM480993,0.0776393937,-0.0267558961,-0.0672223516,-0.0451837614,-0.1061867289,-0.0916492745,-0.1186775381,-0.1856701243,-0.0829404122,-0.1479692379,-0.1244298857,-0.0306474256,-0.0625347915,Control
GSM480994,-0.0747274989,-0.0504936781,-0.1051258027,-0.1226211948,-0.1243739603,-0.1463121687,-0.1632034959,-0.1681100911,-0.0971247711,-0.1624246600,-0.1105393139,-0.1736542294,-0.1121476769,Control
GSM480995,0.4452200565,0.1550506412,-0.0582598697,-0.1345435835,-0.1463267483,-0.1177620587,-0.1525394473,-0.1601317021,-0.1060831791,-0.1653984124,-0.0832558254,-0.1097603444,-0.0775651909,Control
GSM480996,0.3453775692,-0.1184996940,-0.1246503093,-0.1087597198,-0.1536019153,-0.1022958450,-0.1040082968,-0.1697167057,-0.0229374820,-0.1479775926,-0.0096773121,-0.0471036181,-0.1102950716,BRCA
GSM480997,0.5756428409,-0.1481299422,-0.0758564937,-0.0978325531,-0.1388250560,-0.1152428375,-0.0530660446,-0.1613104811,-0.0532792890,-0.2339337939,0.0236029510,-0.1469830707,-0.0518638039,BRCA
GSM480998,-0.0005463961,-0.0696532652,-0.0733050589,-0.1109622012,-0.1277085972,-0.0854682219,-0.0943904088,-0.0900996391,-0.0647628040,-0.1931845868,-0.0661457953,-0.1018138896,-0.0159804952,BRCA
GSM480999,0.0363506132,0.0261681090,-0.0611685403,-0.1635860566,-0.1703495939,-0.1220287803,-0.1421011308,-0.1681996772,-0.0480174324,-0.2173311349,-0.0348622308,-0.0741243098,-0.0883136774,BRCA
GSM481000,-0.0241411641,-0.1204927498,-0.1157209226,-0.0698370280,-0.1222434176,-0.0836381324,-0.1215386662,-0.1293493783,-0.0719142461,-0.1011236538,-0.0122054115,-0.1223776192,-0.0875784462,BRCA
GSM481001,0.5395288854,-0.1724614685,-0.0040650874,-0.1135520418,-0.1543926394,-0.1089513153,-0.1232225799,-0.1132880598,-0.1214602343,-0.1624081214,-0.0601575094,-0.1688306261,-0.1328008519,BRCA
