@relation data

@attribute id string
@attribute 10189 numeric
@attribute 10250 numeric
@attribute 10482 numeric
@attribute 10762 numeric
@attribute 10921 numeric
@attribute 11097 numeric
@attribute 11338 numeric
@attribute 129401 numeric
@attribute 1977 numeric
@attribute 22916 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 23636 numeric
@attribute 348995 numeric
@attribute 4116 numeric
@attribute 4686 numeric
@attribute 4799 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 51362 numeric
@attribute 53371 numeric
@attribute 55746 numeric
@attribute 57122 numeric
@attribute 5903 numeric
@attribute 6426 numeric
@attribute 6427 numeric
@attribute 6428 numeric
@attribute 6429 numeric
@attribute 6430 numeric
@attribute 6431 numeric
@attribute 6432 numeric
@attribute 65109 numeric
@attribute 7175 numeric
@attribute 7307 numeric
@attribute 79023 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8683 numeric
@attribute 9295 numeric
@attribute 9631 numeric
@attribute 9688 numeric
@attribute 9785 numeric
@attribute 9818 numeric
@attribute 9883 numeric
@attribute 9939 numeric
@attribute 9972 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.68568542933,12.08138533,11.226533645,6.28022878033,9.9478443525,9.6648727675,9.244195928,7.2678836785,5.3832028615,7.88145338567,10.53897001,6.645049976,9.944646595,8.948514067,9.4780677085,8.3668938445,9.727453002,8.059859689,8.4534954625,10.65747949,6.766641794,10.3428528,8.4982454305,10.70099474,9.872136606,5.945099216,11.09170663,12.73346456,7.627945878,12.58929307,13.848465345,12.88068749,11.23443143,8.6072752645,10.73458709,8.7822184145,10.87230572,10.73828676,10.56852647,7.158562039,8.61174871767,7.571167906,12.74918966,5.988236614,7.400200831,10.32181006,8.301085877,6.03436478667,9.1153257685,6.253994582,9.744439113,Control
GSM427159,7.68395159167,12.49828211,11.19105737,6.28489948567,10.093905887,9.4416045875,9.1768267945,7.1869489675,5.478418359,7.51004890567,10.4051391,7.623298306,10.06496539,9.07757757,9.602807458,8.921735544,9.831165155,8.25492364,9.07906105725,9.904401726,6.824600342,10.11313043,8.242744387,10.79163118,10.16400217,5.044843524,11.25593456,12.8619748,8.057792791,12.87483063,13.59674589,13.23568448,11.50067275,8.471305704,10.82235197,8.915199928,10.78405837,10.96132689,10.58008449,6.991610063,7.884970577,7.305644941,12.70613234,6.541797943,7.6631158415,10.48239483,8.93858068,5.56283592867,9.331495089,6.615927983,9.026662535,BRCA
GSM427160,8.10018244867,12.36549278,11.074124375,6.48209168833,10.401239976,9.7955411235,9.5030130075,7.5858335005,5.231526198,7.94825784867,10.93899899,7.919118257,10.10125057,9.349613594,9.9134145385,9.1231107235,10.11027486,8.146621018,8.61427691625,10.74842792,6.87867607,10.43095979,8.419646614,10.97348951,10.14873431,5.90202005,11.37562067,12.74633592,7.937337889,12.30758799,13.470225715,13.32947056,11.64933041,8.3376210945,10.77184043,8.906940563,11.02156667,10.8492802,10.85124954,7.628593402,8.57418991167,7.90182937733,13.14374197,6.5729697,7.834746884,10.63133194,8.881474302,5.945402415,9.184940914,6.58267313,9.755547386,BRCA
GSM427162,6.61701775967,12.21133327,11.207780225,6.13564318433,9.583438812,8.725553334,9.4116827515,6.0686045945,5.0419966805,7.58612819967,10.4760984,8.215849806,9.560920839,9.614162807,9.7641065265,8.954544083,9.921722365,8.803470139,8.64235270975,10.67862239,6.97341843633,9.975966561,8.422447157,10.74842792,10.51689201,5.082373945,11.4318764,12.28299001,6.8495687005,12.44389288,13.56614457,13.45429804,11.74892461,8.629813818,10.82887651,8.4785009665,10.77639419,10.67254493,10.75691093,7.810926842,7.144783444,7.11799945933,12.25336009,6.269599511,7.5634028845,10.62174996,9.308186063,5.71183285833,9.5489799265,5.664988526,8.789559014,Control
GSM427163,8.20578410567,12.07125127,10.67384732,6.61995662867,10.4211467505,9.273737981,9.2509596,7.5611171875,5.609549966,7.93509094333,10.45025788,7.766050346,9.716228343,8.571526197,9.8283234625,8.713297444,10.03996125,8.173353743,8.61426475575,10.38135939,6.60734282267,10.15068061,8.644246817,10.51270618,9.863230401,6.183690582,11.27871096,12.24154982,8.158823234,12.58278655,13.129297275,12.7295762,11.32802988,8.2900423145,10.12116474,9.342502189,10.58989012,10.55491043,10.44585319,7.41187347,8.52278816767,7.382879181,12.9851927,6.858357554,7.9042128665,10.26227726,8.660014728,5.86548072367,8.7499691525,6.268757774,9.278322331,BRCA
GSM427164,7.83899154967,12.34904213,11.466639725,6.74734580867,10.73015353,9.6473876935,9.088103637,8.0406116585,5.428588795,8.084937371,10.89604874,7.441390364,10.68029603,8.935534242,9.647092859,8.490716209,9.265615706,8.315298042,8.513375705,10.79163118,7.501134809,10.37102002,9.349364842,11.02951865,10.58354379,6.835359227,11.59105257,13.09561052,8.4547314975,12.84430567,14.01322491,13.75481291,11.980959,8.2818032125,10.79624673,8.702197063,10.38787223,10.93414071,10.38522909,6.875169162,9.264684213,7.42526526267,12.81153531,6.964979397,7.9929258645,11.03904603,9.239217295,6.181169694,9.0253311545,7.302047389,10.41359385,BRCA
GSM427165,6.63745606467,12.38193096,10.814425035,6.971693019,8.942353879,7.963427229,9.2549460155,6.0253561645,5.593019755,7.31864934033,10.09113158,7.649114461,10.5411695,9.235907197,9.597454927,9.0898110315,9.632550476,9.040817876,9.23137616525,10.10297665,6.583680554,9.468797688,7.9662791415,10.09962433,10.09372163,5.28356184,10.50969117,11.62135377,6.3765728385,12.46600514,13.01406235,13.50703833,10.80184598,8.229011899,10.55979796,8.802359285,10.55491043,10.12172813,10.19220376,7.580354917,7.412940477,6.680431951,11.92604216,6.413421135,8.244454268,10.74125232,8.533476842,5.96643391133,10.0248169055,7.141854563,8.090034492,BRCA
GSM427166,8.09826930367,11.78748237,11.090430125,6.54759325767,9.933206313,10.2476641185,9.58057121,8.0799720185,5.2934412195,8.28694858433,10.49296002,7.04734514,10.05901354,8.527976511,9.7110048545,8.391776024,10.21330509,8.714478327,8.47004252,10.71990666,6.84616120133,10.39785406,8.654195741,10.71490255,10.10831572,5.455829609,11.20049729,12.68199828,7.905385112,12.47764072,13.52447045,13.074006,11.29816872,8.661250497,10.63068602,8.955194463,11.19977372,10.87818911,10.23748518,6.930592839,8.57418226267,7.88850129767,13.12983363,6.218786615,7.847019682,10.09936791,8.56474124,5.60097907267,8.5971275445,6.187357641,9.660094472,Control
GSM427167,8.44827411533,12.02464979,11.18344409,6.375129507,10.567171401,9.6269068455,9.47220228,8.1950312805,5.6159439165,8.102910264,10.94214079,7.909294774,9.760949066,8.757432619,10.2074034015,8.726991346,10.18746996,8.472326439,8.571999336,10.92822987,6.846979965,10.35235277,9.104528772,11.14957584,10.40557791,6.048874401,11.9866439,12.77284039,8.074104295,12.25336009,13.63707531,13.34320241,11.72497433,8.428272906,10.65349026,9.199840675,11.04774441,10.81621191,10.45696041,7.685311433,8.92060182067,7.356748726,13.02126635,6.667115534,7.605598727,10.39839664,8.593410849,6.13996439133,8.651042911,6.638729582,9.775001605,BRCA
GSM427169,7.79137073733,11.92740031,11.120786735,6.488023506,10.082569521,9.087620074,9.1813739735,7.0389208815,5.59106726,7.503244585,10.5220521,8.020912072,9.226822258,8.968033945,9.5666536195,8.9027815345,10.09936791,8.368136601,8.7982746035,10.43232295,6.389484251,10.10317669,8.7062533825,10.73828676,9.923803275,6.021041727,11.44340995,12.16189092,7.677358111,12.52245777,13.588464355,13.20549015,11.38494305,8.2903863185,10.50407936,9.107940046,10.64603237,10.59585913,10.56852647,7.582877963,7.88713234333,7.65162541167,12.93044173,6.934372381,7.505618187,10.25455658,8.64876303,6.20494726733,9.284031921,6.645878602,8.632641862,BRCA
