@relation data

@attribute id string
@attribute 1435 numeric
@attribute 1437 numeric
@attribute 1440 numeric
@attribute 2056 numeric
@attribute 3558 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3569 numeric
@attribute 3574 numeric
@attribute 3576 numeric
@attribute 3578 numeric
@attribute 3589 numeric
@attribute 920 numeric
@attribute 925 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.605429502,4.678374372,6.47579111167,5.26866948,5.726430204,5.089382945,5.0072306655,5.421372531,13.60771409,5.626563777,9.6189422155,5.03756193,5.422410676,7.587142037,7.537645287,Control
GSM427159,6.17163056667,5.205755379,5.45065757067,5.376786337,5.368428976,5.541105329,4.7333277815,5.340579688,8.608616259,5.574289436,6.7790147065,5.2627891075,5.376786337,7.564704211,8.71426511433,BRCA
GSM427160,5.75855648167,5.418452458,5.37552042867,5.194176951,5.465820435,5.29242402,5.313506773,5.7194123975,7.664022547,5.506245744,7.352992936,4.988913529,5.730783436,7.27775495,9.41246110667,BRCA
GSM427162,5.97830915367,5.03343539,5.02824661567,5.268575917,4.899672619,4.893861206,5.4457486575,5.472305765,6.879402901,5.395675362,6.039562885,5.362714252,4.851263383,7.757275197,8.56753031167,Control
GSM427163,6.018804739,5.17473722,5.14660261833,5.234397132,5.536217098,4.885099957,4.9685946665,5.0515537875,6.192791506,5.620116829,6.0044384665,5.185809559,4.783209568,7.922110302,9.03572480433,BRCA
GSM427164,6.35738866467,4.95444207,5.90057271633,4.83277771,5.032554093,5.421064416,4.916242232,5.1215765945,10.84461576,6.0004803565,8.452055235,4.996475113,4.540576974,7.239410274,8.38905717467,BRCA
GSM427165,5.61686352333,5.205168882,5.05878049733,5.602595877,4.759703782,5.516024013,5.173542303,5.2625027255,6.331772944,5.601416943,6.8963072275,5.136192569,5.014814152,7.114005486,8.47821215267,BRCA
GSM427166,6.48155647233,5.002490161,5.23336336333,5.110625549,4.823508981,4.626327643,5.2313828535,5.5434679,10.45145612,5.9509073735,7.9782570685,4.933053994,5.261917434,7.840024324,8.39202788833,Control
GSM427167,6.453235114,4.749683847,5.02918243733,5.26866948,5.307438771,5.476714818,4.865162184,5.272333773,10.12252426,5.549256199,8.04737784,4.9698303565,5.305251227,7.470071357,8.28138870167,BRCA
GSM427169,5.614786977,4.920783068,5.44629653933,5.181511332,5.044406414,5.072117861,5.2729194505,5.5195452685,7.723389827,5.6424401345,5.9031564735,4.6012373475,5.250782787,6.98547517,7.983374867,BRCA
GSM427170,5.47117669567,6.027248757,5.20646567367,5.511287161,4.879474508,5.10371924,5.4767379555,5.2954882695,9.620715209,5.796966621,6.926763588,5.2052474705,5.941758505,7.572626574,8.52618567367,BRCA
GSM427171,6.4643509,5.208391667,5.36752405833,5.495784089,5.572595075,4.884855828,4.9594614325,5.236038782,10.86030351,5.6751301325,8.7833788245,5.0756432285,4.946744016,8.062317545,8.07552379967,Control
GSM427172,6.39192184567,5.637792259,5.463782277,5.018602184,5.006310647,4.263099122,5.0479553105,5.753817663,11.58397843,5.7903941705,7.1443881845,5.1236133575,5.416511492,7.324655646,7.848454135,Control
GSM427178,6.03140516667,5.363706598,5.47926853333,5.712603517,5.431298057,5.605117409,5.1469376925,5.61349928,8.333559164,5.26681038,6.1489128,4.888360989,5.65836235,7.340030607,8.84300144733,BRCA
GSM427181,5.74386241533,5.234397132,5.47228789033,5.520116743,4.811228613,5.001814906,5.1417521165,5.322639635,7.561137318,5.6520349785,7.8549517575,5.0304882975,5.379907907,7.504284952,8.88479079233,BRCA
GSM427182,6.125868763,5.386130858,5.42868180033,5.862086362,5.043313058,5.391983545,4.942154083,5.594179114,6.535668564,5.51782871,6.814024793,5.4271323535,5.661429849,7.060753003,8.50441506767,BRCA
GSM427183,5.97306390367,4.235422182,5.68501652033,5.287261033,5.659504507,5.183299167,4.8414910265,5.4511408555,10.18060575,5.3395515135,6.874510871,5.0966617685,5.573125488,7.078260574,8.448402539,BRCA
GSM427187,6.062103457,5.272873517,5.48595179367,5.36790503,5.575169544,4.727256081,5.141070657,5.254707192,8.411575733,5.6241643085,7.2343726315,5.17876861,5.517599514,7.628739198,8.08304868833,BRCA
GSM427189,6.27193894667,4.901604566,5.45787780567,5.564234295,5.412113573,5.115835678,4.993426328,5.518342789,7.543536723,5.734585683,6.843036893,4.992318657,5.688328124,7.524289246,8.74836367633,BRCA
GSM427193,5.581131236,4.755170033,5.19311127833,5.842294551,6.396866433,5.557280839,4.634263323,5.463931152,8.685494426,5.9216774485,6.3321564655,5.495224459,5.567280188,7.818200484,7.863606286,BRCA
