@relation data

@attribute id string
@attribute 1437 numeric
@attribute 1440 numeric
@attribute 2056 numeric
@attribute 2322 numeric
@attribute 3479 numeric
@attribute 3552 numeric
@attribute 3562 numeric
@attribute 3569 numeric
@attribute 3578 numeric
@attribute 3589 numeric
@attribute 4254 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0995073779,-0.0857186879,-0.0916093512,-0.1549757404,-0.0070168312,0.1661164924,-0.0178495133,2.1287122038,-0.1019492356,0.0750082335,-0.1365547659,0.4776154854,0.8690730108,0.3435973456,BRCA
GSM481003,-0.1960046216,-0.0162799633,-0.0973341820,-0.1151991762,0.0254755334,0.2313655682,-0.0765174750,0.8208781174,-0.1263884370,0.1554474397,-0.0134893726,0.5876617368,1.5404983274,0.3926736576,BRCA
GSM481004,0.0166177656,0.5621052188,-0.1184247799,-0.1491221954,-0.0085871777,0.4731824256,-0.0381071386,2.5183840991,-0.1605601244,0.0185861854,0.0000928630,0.4072908132,1.1630562656,0.3364432512,BRCA
GSM481005,-0.2197902050,-0.1203495308,-0.0638614118,-0.0985862312,0.0353970129,0.1596501422,0.0504073964,2.3123772144,-0.1689507411,0.0310728523,0.0801171582,0.3632583721,1.1279461384,0.4534288727,BRCA
GSM481006,-0.1641713104,-0.0946035889,-0.0983582267,0.0398417017,0.2205455596,-0.0282404839,-0.0354233446,1.9709999030,-0.1514218298,0.0149849991,0.0314879373,0.3491632068,1.0640574322,0.3380506146,BRCA
GSM481007,-0.1757316024,-0.1176624930,-0.0644430971,-0.1815012768,0.0681594072,0.0713577823,-0.1021307824,1.5888246496,-0.1362479911,-0.0452537463,-0.1152506597,0.3947684393,0.2169134759,0.6869849099,BRCA
GSM481008,0.3109835955,3.1095010177,-0.0832351605,-0.0673005681,-0.0105432316,1.0422426972,-0.0274456507,2.6366142299,-0.0488110860,2.2366237441,0.0990413619,0.9020165747,1.0231049003,0.0843056362,Control
GSM481009,-0.2666411584,-0.1363151893,-0.1911623354,-0.0635557971,0.4388621020,0.0095844022,0.1083741087,0.9991316413,-0.0928471574,-0.1055642647,-0.0230382109,0.1325173036,0.2427701615,0.4328454778,Control
GSM481010,-0.1030195266,0.1831499014,-0.0527222298,-0.1251469134,0.1285491438,0.4967245454,-0.0778213033,1.8094631367,-0.1387407316,0.0216706173,0.0069278436,0.4001078805,1.3532863502,0.2637763904,Control
GSM481011,-0.2106334986,-0.0415977651,-0.0640695822,-0.0620418374,-0.0327065625,0.1365389772,-0.1111286889,1.6893038817,-0.0736912270,0.2107110365,0.0026153166,0.5330254723,0.6447139097,0.7929640099,Control
GSM481012,-0.1833798065,0.0465943393,-0.0954703493,-0.1154220378,0.2041939468,0.1931982643,-0.0758638756,1.0049425843,-0.0342332163,-0.0165833109,0.0797467572,0.5199112931,1.5153659507,0.5269023729,Control
GSM481013,0.6074453389,3.5210676193,-0.0906506602,-0.0689378790,0.0012623224,0.5703244086,-0.0664141561,2.6962871419,-0.1472232832,2.5223222058,0.1848873737,0.8838667682,0.7741769328,0.0336476039,Control
GSM481014,0.6177845617,2.5854113234,-0.1196261947,-0.0379481390,0.1120666010,0.7900819460,-0.1180271517,2.2378102143,-0.1407691067,1.1490589889,0.2136020156,0.3218004163,1.1500057242,0.1415528386,BRCA
GSM481015,-0.0519994606,0.3474226387,-0.1133358464,-0.0691012578,0.0024422611,0.0478898897,0.0336531569,0.3407851992,-0.1664574936,0.4335042363,-0.0424839405,0.7763060879,0.3064765770,0.2006122031,BRCA
GSM481016,-0.1442226569,2.0940816669,-0.0966136021,-0.0367630419,0.2929086208,1.7306298746,-0.0003961197,3.1754352251,-0.1278135746,0.5676409001,0.1676610351,0.5843027616,1.5501179507,0.1839202224,BRCA
GSM481017,-0.1911082312,-0.0106867041,-0.1248050857,-0.1065237789,0.6883583753,0.5366349750,-0.0270248804,2.1917732159,-0.0937292973,0.1893805823,0.1857970215,0.1734255932,1.2716998384,0.2218629139,BRCA
GSM481018,-0.2326416173,-0.1039329004,-0.1483091709,-0.0691392819,0.1276943403,0.1883108685,0.0055237950,0.4242593779,-0.0801371029,-0.0276349645,0.0690580767,0.4002028404,0.1284414199,0.7471383024,BRCA
GSM481019,-0.1521318131,0.3030502190,-0.0896362061,-0.0199261142,0.0060348028,0.5801654830,-0.0389095801,0.6046386344,-0.0376105001,0.0278377541,0.1685587950,0.3564084105,1.7677619047,0.1156405094,BRCA
