@relation data

@attribute id string
@attribute 1445 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2549 numeric
@attribute 2885 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 55824 numeric
@attribute 5781 numeric
@attribute 5829 numeric
@attribute 6714 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,2.3609020933,0.6516626943,0.4345339728,0.1568159528,1.3452941188,0.6502234032,0.7694715564,-0.0676500173,0.6681025633,0.6176301669,-0.0230143287,BRCA
GSM480985,2.1606899301,1.2256539837,0.3325850749,0.2529188136,1.1583383579,0.8534231111,1.5476133191,-0.0791736913,0.5670814931,0.4716516466,-0.0673303304,BRCA
GSM480986,2.4777050218,0.4262836435,0.3517915079,0.1934399384,1.5127595663,0.3758222094,0.9370587028,-0.0664065777,0.6322140187,0.6545756165,-0.0464315283,BRCA
GSM480987,2.5194125474,0.0239258781,0.1587947994,0.0150168047,1.4599798470,0.4246866423,0.9460729968,1.2277304634,0.4882750814,0.3087009139,-0.0569087189,BRCA
GSM480988,2.2995154489,0.3245137288,0.1726689534,0.0162218561,1.6300611323,0.5025178531,0.6583551200,-0.1066732947,0.3691913686,0.5326055884,-0.0468429086,BRCA
GSM480989,2.5530525644,0.6720767098,0.2135165615,0.0295218532,1.6843677122,0.3040667095,0.5104212239,-0.1082276275,0.3199180766,0.6901691206,-0.0013073004,BRCA
GSM480990,2.9678596127,0.0702140510,0.2635990058,0.0224591854,1.6475978081,0.4307222246,0.5701667320,0.0341238573,0.5040703920,0.8938638121,0.0237829644,Control
GSM480991,2.6857965554,0.8736306505,0.2092083807,0.1424582922,1.5652074934,0.3718392522,0.6246844594,-0.0472492151,0.4281628126,0.6825946626,-0.0323408361,Control
GSM480992,3.0799378289,0.1679068491,0.2100246319,0.1112684448,1.5792976092,0.3555988693,0.5310987036,-0.0903568195,0.3612510420,0.9083260275,0.0106290712,Control
GSM480993,2.7421589758,0.4212769849,0.2942363708,0.1246793050,1.5582134934,0.3556248992,0.7338769277,-0.0713408626,0.5473878640,0.6837831851,-0.0135325677,Control
GSM480994,2.9720106324,0.5657964832,0.1903169752,0.0979606234,1.5295505913,0.3275596730,0.5206810317,-0.0594246871,0.4120025120,0.7005255238,-0.0187703867,Control
GSM480995,2.4740091643,1.1379546598,0.5217593632,0.0815054135,1.6341215260,0.4566130469,0.5458690926,0.2824159819,0.5014929963,0.7582805396,-0.0279171207,Control
GSM480996,2.3603707120,0.1915650606,0.4382426251,0.0751060467,1.6202940312,0.3066054066,0.4963641018,0.1027210501,0.4176263105,0.8970763783,0.0263584877,BRCA
GSM480997,2.6245184020,0.3133909763,0.2648860105,-0.0009779871,1.6077907556,0.2881597711,0.1188000013,-0.0208475470,0.3504997707,0.6831726136,-0.0008275386,BRCA
GSM480998,2.7613053454,0.4491573981,0.2039249242,0.0763113007,1.8111653313,0.2050712937,0.6106414951,-0.0781859507,0.3281568143,0.5997032631,0.0090813116,BRCA
GSM480999,2.3835944532,0.6780377738,0.4440171438,0.1724472101,1.3847289206,0.7125618634,1.3181974521,-0.0777917873,0.5715724355,0.6035073776,-0.0673263892,BRCA
GSM481000,2.2281522202,1.1900375411,0.2628517869,0.1480702706,1.4343370085,0.5280358451,1.0340813620,-0.0088365190,0.4068637556,0.5297022294,-0.0261117631,BRCA
GSM481001,2.4767025122,0.9539825245,0.6662413150,0.1870186763,1.4455331878,0.6979045826,0.8875800183,-0.0384053991,0.5793670783,0.8318997654,0.0263371471,BRCA
