@relation data

@attribute id string
@attribute 1072 numeric
@attribute 1232 numeric
@attribute 23236 numeric
@attribute 27035 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3265 numeric
@attribute 387 numeric
@attribute 3984 numeric
@attribute 4633 numeric
@attribute 4660 numeric
@attribute 5288 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5747 numeric
@attribute 5894 numeric
@attribute 6356 numeric
@attribute 9475 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,2.3185293673,-0.0736471478,0.4097788456,-0.0732010464,0.5726595125,1.1579167798,0.7260348580,-0.1126273656,1.0380567778,1.9894220193,1.3786196138,-0.1103945201,-0.0684259127,0.3093014630,0.1474579691,-0.1072664774,0.5276523813,0.4586358647,0.3606912876,0.6409841057,-0.0589474224,-0.0796944764,BRCA
GSM480985,1.9290970167,-0.2087006801,0.7330552477,-0.0764408311,0.6760796893,1.3204932428,0.6644044377,-0.1372473919,0.5481084954,1.8852531751,1.2969016295,-0.1304085681,0.0340692135,0.1490147555,0.0900841358,-0.0931613796,0.4521202200,0.5649788797,0.4434307657,0.6127393824,-0.0580652157,-0.0687286226,BRCA
GSM480986,2.6057420970,-0.1331562847,0.5153439700,-0.0748122414,0.5903858004,1.3325283364,0.6901387549,-0.0677840849,0.9493732134,2.0062507787,1.4918706133,-0.0524439803,-0.0694685169,0.0452483481,0.1559347632,-0.1167993353,0.5276161861,0.5706250406,0.2375885064,0.4839221177,-0.0985684533,-0.0732849970,BRCA
GSM480987,2.3601241903,-0.1683314742,0.1668422063,-0.0851334064,0.6081153182,1.2904711387,0.7412058433,-0.0742860082,0.6616964770,1.8972162525,1.4120813263,-0.1087796988,-0.0250203873,-0.0807607361,0.0835026311,-0.1432857454,0.4570317386,0.5260457562,0.2307216385,0.3882937707,-0.0807794194,-0.0519221399,BRCA
GSM480988,1.7501517537,-0.0307077521,0.4406262552,-0.0644118586,0.4102926908,1.4781041429,0.5931581249,-0.1394877574,0.4589619954,1.6231118301,1.3669745201,-0.0551052652,-0.0634999532,0.2389379609,0.0817065693,-0.0806064152,0.4923907940,0.4829891018,0.3012423917,0.4704262694,-0.0492453841,-0.0317350667,BRCA
GSM480989,2.9739281333,-0.1227153854,0.1935005427,-0.0734611029,0.5169472916,1.3912816293,0.7107484369,-0.2168419232,1.1103506463,2.4842128198,1.5982619581,-0.0488451482,-0.0789885944,-0.0142589259,0.0811992555,-0.1211765001,0.4168803811,0.8519349658,0.1835803039,0.4437155496,-0.1092598151,-0.1349797046,BRCA
GSM480990,3.1392434437,-0.1461113950,0.0480474158,-0.0349208565,0.5721652171,1.4284008093,0.8782710590,-0.1018510503,1.1067612915,2.3151370526,1.8377779026,-0.0724117002,-0.0625151575,0.1323218714,0.1371517299,-0.1211324487,0.4040678319,0.5468216389,0.2556535407,0.3387474729,-0.0418200842,-0.1541326487,Control
GSM480991,2.8201174737,-0.1379031282,0.2907817717,-0.0363794910,0.6132513040,1.4307339596,0.7888649646,-0.1039781785,0.9763167946,2.0687043151,1.6326199131,-0.0667334538,-0.0845288320,0.0627733089,0.0569693500,-0.0960165404,0.5071865046,0.6482640730,0.2348265328,0.3654298311,-0.0328708654,-0.0669590193,Control
GSM480992,3.1759457587,-0.1205056687,0.0814318765,-0.0572268371,0.4795048717,1.5164660945,0.7672556795,-0.1357910544,1.1827308424,2.4234709023,1.9263710032,-0.0772472831,-0.1009846598,0.0847416449,0.1225340664,-0.1356904655,0.4130200728,0.9082788116,0.1477922502,0.3105769333,-0.1047790902,-0.1714860920,Control
GSM480993,2.6895048220,-0.1037018108,0.2383615070,-0.0499919807,0.5834782023,1.3899838875,0.7363728955,-0.0948902335,0.9945207685,2.1975401044,1.6787058631,-0.1288237980,-0.0502933783,-0.0348593006,0.1051260916,-0.1144585606,0.4741801064,0.7940912880,0.3103372069,0.3602931440,-0.1134757399,-0.1117413986,Control
