@relation data

@attribute id string
@attribute 10683 numeric
@attribute 11317 numeric
@attribute 113878 numeric
@attribute 1387 numeric
@attribute 1487 numeric
@attribute 1488 numeric
@attribute 151636 numeric
@attribute 171558 numeric
@attribute 182 numeric
@attribute 1840 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 1857 numeric
@attribute 196403 numeric
@attribute 2033 numeric
@attribute 22938 numeric
@attribute 23220 numeric
@attribute 23385 numeric
@attribute 2648 numeric
@attribute 28514 numeric
@attribute 3066 numeric
@attribute 3280 numeric
@attribute 3516 numeric
@attribute 3714 numeric
@attribute 388585 numeric
@attribute 3955 numeric
@attribute 4242 numeric
@attribute 4851 numeric
@attribute 4853 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51107 numeric
@attribute 54567 numeric
@attribute 55534 numeric
@attribute 55851 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 5986 numeric
@attribute 6868 numeric
@attribute 84441 numeric
@attribute 8650 numeric
@attribute 8850 numeric
@attribute 9253 numeric
@attribute 9541 numeric
@attribute 9612 numeric
@attribute 9794 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1801811597,-0.0195243709,-0.1064732909,0.6728254087,1.4300713978,0.3853648961,1.4712864093,0.0788333349,1.4384536205,0.0758361161,1.9197415728,0.9946343171,0.8688810969,-0.0669436085,1.8174475579,2.1754462995,1.5411980828,0.2999577661,0.4675290954,-0.0784063639,1.6001817076,1.3777658435,0.4553688230,1.3278468678,-0.0573577009,0.4296342051,-0.0217011046,0.4041583149,1.9758994369,0.7696682596,-0.0870096500,0.6832488424,-0.1103763672,-0.0636066782,0.1200577291,0.4306773639,0.2940756359,0.2268152606,1.0058991494,0.4883095701,0.7852288631,0.2713000476,-0.0387789424,0.6241460236,0.5009208878,0.9261601799,BRCA
GSM480985,-0.1217566350,-0.1020873496,-0.0504431542,0.6472114695,1.3159628416,0.3690183063,1.8346698020,0.0788207689,1.3094777759,-0.0132684707,1.1703327198,0.9884515573,1.0941874343,0.0092959178,1.6404941344,1.8881559418,1.9994549132,0.3510751394,0.3853105749,-0.0548409974,1.1737656782,1.5249645678,0.5138168153,1.4334747735,-0.1295745006,-0.0645647538,-0.0045460754,0.4794811464,1.9395915883,0.7998952643,-0.0875803076,0.5374009993,-0.1574012549,-0.0191105551,0.1387706436,0.4775120358,0.2073089417,0.2382447151,1.2719910523,0.6375153049,0.9548892406,0.6801856128,0.1066947384,1.1671491115,0.4874373016,0.7143223302,BRCA
GSM480986,-0.0837123304,-0.0602632061,-0.0723302276,0.7199448316,1.4008808979,0.3951017195,1.9014031026,0.1198127556,1.5139246204,0.0825706261,1.4138166258,0.8727725945,1.0536034351,-0.0541962315,1.9671993852,1.9873151138,1.8184246477,0.3242400648,0.5658012041,-0.1423909694,1.3686586999,1.4134243273,0.4127135578,1.7464426471,-0.0944599697,0.4788923256,-0.0512476366,0.4179691959,2.1549724165,0.9160429862,-0.1104190259,0.6256229197,-0.1008009999,-0.0507070340,0.3406218310,0.4260402334,0.4096347002,0.2045597612,1.2618767369,0.3174874472,0.7848622485,0.2476318860,0.1182093776,0.5044761003,0.5195074481,0.9729647040,BRCA
GSM480987,-0.0427642760,-0.0663240190,-0.1854895693,0.6522740087,1.4836568511,0.2743375154,2.1517594656,0.1759974465,0.9180956410,-0.1231711314,1.1244374067,1.1680386971,0.9820718962,-0.0139096661,1.9626392814,1.8720882352,0.2635935558,0.2334768176,0.2990469467,-0.1402951912,1.2607203397,1.1935314372,0.4689421657,0.0618157124,-0.1079274626,0.0035221728,-0.1444157207,0.3074186227,2.2874079802,0.8606830496,-0.0548219680,0.4480984137,-0.1557690085,-0.0883701453,0.1590228739,0.3273552372,0.3864956428,0.1512086881,1.2182627085,0.0942258241,0.5215385540,0.0770224849,0.2411189556,0.1073304868,0.4689856109,0.9130732817,BRCA
GSM480988,-0.0788008408,0.0357141522,-0.0890959293,0.6896800634,1.3755963949,0.4957924264,1.5142041312,0.0715133003,1.2234436146,0.0652635745,1.1592974100,0.9674527405,1.0335381681,-0.0324282978,1.8828163351,1.7690558112,2.5759800275,0.4132997250,0.5972152036,-0.0951285490,1.2457672998,1.3608495022,0.4469406149,1.3397660199,-0.1009434201,0.2541557301,0.0451788771,0.1992473567,1.9971979208,0.6810638835,-0.1239801727,0.3462867279,-0.1567384671,-0.0549422345,-0.0470390906,0.2225401956,0.1904675350,0.2464447113,1.0071117860,0.3459271311,0.6399823316,0.2711511826,0.0212178789,0.6311140099,0.4726961899,0.6527591648,BRCA
GSM480989,-0.1766801339,-0.0354230043,-0.0887131564,0.5010443183,1.6795843411,0.2909515544,1.7931690414,0.1447681014,1.3294056929,0.2217418788,1.6571678850,1.1711716315,1.0246425644,-0.0484258805,1.8141472619,1.4655815158,2.4691321800,0.4883826412,0.3739912390,-0.0951744117,1.1239065344,1.7024455563,0.2939044647,1.9336412520,-0.1498444508,0.3914855924,-0.0425805926,0.6016008839,2.0358038492,1.0787661426,-0.2098380776,0.9608786262,-0.2779771482,-0.1029421575,0.3227041837,0.4050124762,0.3592420754,0.2573979181,0.8527186277,0.2730273215,0.6748372818,0.3231673351,-0.0012932786,0.2662329557,0.5096826917,0.6475770677,BRCA
GSM480990,-0.1139018214,-0.0622078297,-0.0280854908,0.6429370626,1.6198221225,0.3428712114,1.3956577843,0.1692533842,1.6318678072,0.0805175076,2.2193822246,1.0859789932,1.0919862119,-0.0549598029,2.2293557487,1.5418267869,1.5187389107,0.3568122026,0.3598937529,-0.0876343511,1.2221211079,1.5712168356,0.2791721123,1.6977799110,-0.1113052626,0.5246098178,-0.0835630802,1.0087523136,1.9657399286,0.9909651011,-0.0585802786,0.8257227093,-0.2565780650,-0.1136370866,0.2574754970,0.2569054178,0.2532056378,0.2526996459,0.7980888286,0.1951454664,0.6944566687,0.1095306891,0.0672023514,0.5062015745,0.6557537768,0.8042714530,Control
GSM480991,-0.1064952958,-0.0619391504,-0.0194703307,0.7013037075,1.4209598924,0.3551215007,1.9732100766,0.0922395113,1.6245206817,0.1738221175,1.5516097281,0.8981677992,1.0610620773,-0.0697475983,1.8172405640,1.7209640742,2.0181955943,0.4409174623,0.4128106479,-0.1177752325,1.0640506309,1.7883298392,0.2197944649,1.6511056934,-0.1557029586,0.4039840441,-0.0592599094,0.5343633453,2.0803950008,1.0902454332,-0.1245286255,0.6955867127,-0.2220067810,-0.0438454405,0.4321573778,0.3933905798,0.4332083487,0.2529948674,0.9676728416,0.2449804137,0.7291253237,0.2392695968,0.1790164905,0.4295781703,0.4974972558,0.8506181340,Control
GSM480992,-0.1561968405,0.0120332053,0.1262376321,0.7777832307,1.6503561896,0.2953856500,1.4529969857,0.1255378139,1.3778665548,0.1575934886,1.8551404609,1.0833960023,1.2497049487,-0.0486382635,2.5581991299,1.6512970786,2.2752189288,0.5047747411,0.5278160311,-0.0381027541,1.0852730194,2.0229361512,0.2088883321,1.9128748972,-0.0614103659,0.5371193615,-0.0592824263,0.9065920863,2.3152437420,1.3451579130,-0.0753864566,0.9498860009,-0.1002077022,-0.0611442120,0.3880352750,0.3361732716,0.2220148885,0.5677320521,0.9064065219,0.2393261871,0.7313985478,0.0153145761,0.1719042055,0.2780888201,0.6216987659,1.1177113389,Control
GSM480993,-0.0675690577,-0.0565814104,0.0613939881,0.7884631976,1.5454504661,0.3796679750,1.7660593721,0.1432621879,1.4665886285,0.0090621939,1.3835353521,1.0939158932,1.1817921725,-0.0408063696,2.1836648658,1.8120750646,2.2343629350,0.3810258958,0.5173329118,-0.0967140787,1.2779296332,1.6458919850,0.3855494585,1.6956145877,-0.1217748536,0.5138343478,-0.0378869539,0.5642955434,2.1120791680,1.0137466300,-0.0763461085,0.7254536961,-0.0901059046,-0.0409335121,0.2294018507,0.4258051752,0.3069662438,0.4120909314,1.2115061570,0.3447111480,0.7452274412,0.2508581906,0.0896375783,0.1734161774,0.5790764240,1.0719641547,Control
