@relation data

@attribute id string
@attribute 1081 numeric
@attribute 1493 numeric
@attribute 3002 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3445 numeric
@attribute 355 numeric
@attribute 3558 numeric
@attribute 356 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3586 numeric
@attribute 5551 numeric
@attribute 7038 numeric
@attribute 7173 numeric
@attribute 7252 numeric
@attribute 7253 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1587199451,-0.0665195915,-0.1187746624,2.2812253023,1.5229048728,2.6123425960,0.2617410254,0.1389303861,-0.0531827862,-0.1349871809,0.2063854276,0.2531676890,0.0626172163,-0.1128758780,-0.1084095063,-0.1696438819,2.3021070256,0.2612027752,0.2401516087,-0.2249800251,-0.1665054104,-0.0429045095,-0.2226108248,0.2668822305,-0.0354637797,-0.0072285445,-0.2027328952,0.0127114221,-0.2486633961,0.0059491734,0.0017201134,-0.2022863563,0.0925200145,-0.1743161528,-0.1893430850,-0.1083238205,-0.1248357775,-0.0944000360,-0.1889940840,BRCA
GSM481003,-0.1356473458,-0.0715917353,-0.0930821378,2.5229606927,1.8544525307,2.9124462607,0.2029333366,0.1683829038,0.0041664632,-0.0688427752,0.0259170895,0.6661955884,-0.0168290509,0.1680997744,-0.1357929089,0.0581979249,2.1511375834,0.3748175066,0.4102152153,-0.1369568799,-0.0251908779,-0.1373027871,-0.1710536411,0.0943974674,0.0204832373,-0.1151960538,-0.1808650321,-0.0190007393,-0.1257941105,-0.0537678694,-0.0159377992,-0.2082409407,0.0790879139,-0.1144321992,-0.1096670431,-0.0904036750,-0.1233471200,0.1128028248,-0.1467106119,BRCA
GSM481004,-0.1157818614,-0.0017525011,-0.0634951672,2.3726209051,2.3105667233,3.0650056200,0.2018681579,0.0636798603,-0.0000845569,-0.1151951628,0.2566797595,0.2243358721,-0.0365873504,0.0933492766,-0.1005801593,-0.1419382361,2.3867501019,0.4093895632,0.4255986509,-0.2329448065,-0.0903554935,-0.0811381615,-0.2396499637,0.0639764964,0.1090250993,-0.0492128852,-0.1681409277,0.0046471892,-0.1977293875,0.0062699269,0.0865845919,-0.2222200623,0.0611667626,-0.1503999655,-0.1200933228,-0.1074905293,-0.1491042694,0.0367485628,-0.0823195486,BRCA
GSM481005,-0.1617871445,-0.0435396065,-0.0813898504,2.4218538858,2.2198376855,2.7893269853,0.6031133681,0.2108817556,-0.0114979355,-0.0705358872,-0.0677172207,0.8184409532,-0.0462793793,-0.1067173420,-0.1371304145,-0.1191317194,2.4552787683,0.3398955745,0.3398513175,-0.0999731669,-0.0703464779,-0.0872558476,-0.2208455736,0.5774546972,-0.0447170497,-0.0388775236,-0.1635580101,0.0441278708,-0.2033722807,-0.0255494128,-0.0434083469,-0.2046659691,0.0117488538,-0.1523934654,-0.1127792553,-0.1229680405,-0.1358126570,0.0770583563,-0.1864941843,BRCA
GSM481006,-0.1103160821,-0.0658524960,-0.1201832783,2.5923849594,2.5553631185,3.0099298953,0.4825668019,0.0737393404,0.0283940911,-0.0372671469,0.1826657505,0.3771197924,-0.0371877997,-0.0958439518,-0.0759507445,-0.0455616355,2.4233008693,0.5134105295,0.5036426629,-0.1273475336,-0.0825599241,-0.1263899816,-0.0908440640,0.3577389630,-0.0910276576,-0.0263599712,-0.2067404358,-0.0116900326,-0.1049547011,0.0121471837,-0.0428383682,-0.3066764671,-0.0832168390,-0.1409281332,-0.1203887555,-0.1057008965,-0.1329987930,0.1071480134,-0.1412679263,BRCA
GSM481007,-0.1200273781,-0.0483874479,-0.1325723258,2.7132214616,2.6203098695,3.3078905740,0.2947780871,0.0867929932,0.0340240244,-0.0151853888,0.5064731878,0.5332031575,-0.0577180198,0.1407612562,-0.0705216141,-0.0176842651,2.5416592009,0.4100853755,0.4378683264,-0.0661921823,-0.0938017999,-0.0554567706,-0.1144838074,0.0829495256,0.0635063079,0.0419518193,-0.1542351009,0.0073881931,-0.1695612810,-0.0230845344,-0.0360266774,-0.2548820310,-0.0299541411,-0.1252777383,-0.0767766709,-0.1090042344,-0.1440745181,0.0036272553,-0.0966813660,BRCA
GSM481008,-0.1542081549,-0.0441070308,-0.1441555116,2.9042129741,2.3881211680,3.5734345917,0.1060264790,0.0674133619,-0.0094582608,-0.0904161369,0.4952089607,0.6854993951,-0.0684947377,-0.1306113124,-0.1340358588,-0.1062880354,1.7290140671,0.7389904377,0.4788961043,-0.1489817619,-0.0607080726,-0.0912060768,-0.2021448404,0.1062172761,0.0322303700,-0.0779219265,-0.1944486666,-0.0449356602,-0.1578689768,0.0897939847,-0.0860484612,-0.1798503539,-0.0221648730,-0.1275198159,-0.1233326021,-0.1172582052,-0.1213212513,0.0942950695,-0.0981632424,Control
GSM481009,-0.1895970124,-0.1080729676,-0.0531995463,2.5609453994,1.5473926863,2.9983181160,0.2899453865,0.0951095528,-0.0167183488,-0.0995618049,0.1146979373,0.0094790388,-0.0653287124,-0.1491544191,-0.1188073308,-0.1019401512,1.6697274938,0.2221694356,0.3684054967,-0.1239943903,-0.0897535325,-0.0273430940,-0.1830840958,0.3526260266,-0.2402149611,-0.1702981595,-0.1727654666,-0.1201731059,-0.2203453198,0.1241364233,-0.0728641617,-0.3292680393,-0.0063208156,-0.1549722968,-0.1733742767,-0.1072094006,-0.1481053627,-0.0703402315,-0.2133116647,Control
GSM481010,-0.1229849129,-0.0664446317,-0.0895435364,2.0726020042,2.2387732467,3.1118620240,0.2368586194,0.1300376100,0.0475679800,0.0214899665,0.5221772490,0.5275679684,-0.0191521292,-0.0294654327,0.0576899002,-0.0129843161,2.0544098756,0.2942882480,0.4823872663,-0.1164575414,-0.0778342285,-0.1084122991,-0.0943694549,0.2218772557,-0.0780208683,-0.0221168976,-0.1556283878,0.0210424410,-0.1438307749,-0.0754363183,-0.0188019299,-0.1871980018,-0.1050632676,-0.1047531993,-0.0924790782,-0.0838255351,-0.0909093499,0.0569735571,-0.1327051670,Control
GSM481011,-0.1604995188,-0.0346704506,-0.0586675363,2.3672987532,0.8510558853,2.4098413787,0.5747642778,0.0721080420,-0.0076342911,-0.0709248130,0.8291512293,0.5837395656,0.0152344646,-0.1269030198,-0.0791338222,-0.0215034489,2.3644770805,0.1736610190,0.2398299707,-0.1018765384,-0.1155099279,-0.0170110600,-0.1619128032,0.2600723965,0.0246799973,-0.0394266611,-0.2382253656,-0.0164073991,-0.1425343341,0.0364831784,-0.0173010127,-0.2313585828,0.0817703110,-0.1432095357,-0.0911662719,-0.0831878588,-0.1059971412,0.0428327815,-0.0771297612,Control
