@relation data

@attribute id string
@attribute 1173 numeric
@attribute 160 numeric
@attribute 182 numeric
@attribute 207 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 375 numeric
@attribute 4067 numeric
@attribute 5170 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5335 numeric
@attribute 5581 numeric
@attribute 5590 numeric
@attribute 572 numeric
@attribute 5868 numeric
@attribute 5879 numeric
@attribute 6198 numeric
@attribute 695 numeric
@attribute 7410 numeric
@attribute 8411 numeric
@attribute 9181 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,2.1056936517,0.6339837544,0.7624754158,2.3584245311,0.6282775754,0.8950817100,0.5297736296,0.3161357614,0.6485961018,1.0823069131,1.4175004923,2.7037997379,0.8370002049,-0.0506832049,0.2436073230,0.3923970497,0.3991677657,3.2701125443,0.2291788254,-0.0538374768,-0.0023895863,0.3316287064,1.1541396589,BRCA
GSM481003,2.2337767680,0.7140137895,0.8208640670,2.5114432043,0.6853814301,0.9718543944,0.4987922869,0.1219394536,0.6032710826,1.2532150570,1.4906090684,3.2847887412,0.9900261754,-0.0892191342,0.3843681029,0.8256779464,0.2197816760,3.4451596026,0.1360396983,-0.0653783161,0.1084957430,0.1627881135,0.8408122492,BRCA
GSM481004,2.1819931137,0.6973926800,0.8571250873,2.2194539971,0.7605310136,1.3618418052,0.4408838824,0.3341139361,0.6172203298,1.2382617054,1.9411259219,3.2274260256,1.0766678804,-0.0517781934,0.3137696185,0.5918967704,0.2675627119,3.1503309594,0.0275244191,-0.0186176126,0.0092281189,0.1895031795,0.7983339448,BRCA
GSM481005,2.0474239456,0.6178779096,1.0829297764,2.3890128664,0.5514022044,0.9572651076,0.4662536803,0.1698534251,0.8054027840,1.2943529768,1.6618498339,2.9228360122,0.8211322722,-0.0404298417,0.3143144434,0.5596565347,0.5047304571,3.0240586301,0.6309395681,-0.0967047377,0.0036584168,0.3256739390,0.9312694087,BRCA
GSM481006,1.9427664413,0.5752585570,0.7215545679,2.7993582883,0.5057105281,1.0202108809,0.6621324261,0.3630817666,1.0976617766,0.9516619654,1.7662516459,2.3638884226,0.9354205676,-0.0173448764,0.2539185200,0.4886666650,0.3324119622,3.3005572359,0.4139080834,-0.1076792432,0.0232389788,0.5133121950,1.2168710813,BRCA
GSM481007,2.1076881356,0.6567551899,0.7780635746,2.4604020782,0.7364221625,0.5586554259,0.5559413459,0.3024995799,0.8467260383,1.0567843064,1.7821026965,1.8040965266,1.0210435065,-0.0485247119,0.3758502612,0.9255183645,0.3224442709,3.0947886640,0.1694968132,0.0187163064,0.0575834834,0.2354621901,0.9169253635,BRCA
GSM481008,1.5958242616,0.5330635202,0.7523473054,2.1300801171,0.9535613207,1.0892350491,0.4358279487,0.2535372900,0.6941363809,1.2752336439,1.7070318422,2.8109640281,0.8990125299,-0.0029593862,0.3197058526,1.0612640086,0.3914852613,3.2627433132,0.5929385196,-0.0557772740,0.0569410248,0.2934183009,0.7688564698,Control
GSM481009,1.6059574718,0.3281522293,0.9852922367,1.7882246540,0.2072424322,0.4939206066,0.3525457389,0.1738289398,0.5816204784,0.5635341403,1.4724833275,1.5926338021,0.4572595951,-0.1031874010,0.0714532481,-0.0767497015,0.2759424355,3.2104844170,0.1911922992,-0.1408496846,-0.0540411155,0.2915475966,0.9741334927,Control
GSM481010,2.1223495139,0.5441372355,0.6066384402,2.1086231072,0.5189746011,0.9262991083,0.4839327169,0.5541188944,0.6870637622,1.3660714698,1.4021478108,2.9758407409,0.7915824455,-0.0862323466,0.3779942882,0.7550900512,0.4433930765,3.1837559010,0.5689818496,0.0355200546,0.0842259519,0.2803448701,0.8386362549,Control
GSM481011,2.2543577088,0.8506034146,0.7886716408,2.7272794777,0.9022890391,0.8232649406,0.5276757160,0.1055537684,0.9310768999,1.3514226272,1.4261212981,3.3334842257,0.8280705125,-0.0933449689,0.2401240564,0.8490704160,0.1468833473,3.1741475263,0.2854890496,-0.0023091357,0.0532967153,0.1595414509,1.0655502437,Control
GSM481012,2.0955189997,0.6120296787,0.7912128780,1.8813959094,0.5604300284,1.3232103512,0.4192990438,0.2065362660,0.4757167012,0.9690264365,1.7529846728,2.4467694892,0.8961387801,-0.0693533491,0.2223633006,0.4327418197,0.2940880857,3.2437265771,0.4983770618,-0.0319677633,0.0351722094,0.4237353412,0.8797654233,Control
GSM481013,1.7306784391,0.5200916614,0.4362527373,2.6179897917,0.9790164636,0.9259994606,0.6063014909,0.3131716978,0.6526941874,1.0829856203,1.5698448269,2.9396538469,0.8020540474,-0.0325712060,0.1733491041,1.6294833929,0.4339633852,3.2779758109,0.3492456234,-0.0843652380,0.0623809012,0.1138115915,1.1123821268,Control
GSM481014,1.0543301802,0.6301755510,1.1312213482,2.0626784828,0.7771341632,0.8521356434,0.5001793888,0.1578708318,0.7648163985,0.8285442013,1.5018981995,1.6017006173,0.8919377841,-0.0129557619,0.0542568222,0.7193479280,0.5271664087,2.8680601916,0.4589858494,0.0814090963,0.0476909714,0.4858198152,1.0785204671,BRCA
GSM481015,2.0110734966,0.6153361756,0.6971685079,2.7202442222,0.8842140154,0.6041153413,0.6624560028,0.5117873584,0.6455962753,1.0431601632,1.7666265816,1.6166947020,0.9676776741,-0.0890502944,0.3008658145,1.0519241758,0.4088477703,3.1060722519,0.1846217488,-0.1038694951,0.0394383970,0.2096421892,1.1198507573,BRCA
GSM481016,2.0327460369,0.5118864077,0.8332787241,2.0178352594,0.5449922188,1.1687023452,0.5113902381,0.2431975798,0.6519391000,0.9874952055,1.8479962871,2.6728165679,0.7186530775,-0.0307667954,0.2142816363,0.3827381908,0.2982974333,3.1231380902,0.1344851521,-0.0256024617,0.0373939857,0.2205945596,0.7377151568,BRCA
GSM481017,1.4756873911,0.2542457713,0.7419676729,1.3314801619,0.1519547669,0.8607388701,0.2922838129,0.2874109277,0.5736763950,0.6607492260,1.5142061710,2.2533794774,0.5380615876,-0.0376514309,0.0879232335,0.1373565855,0.4863950003,3.1301447118,0.9595155914,-0.0299023689,0.0216026695,0.6631288828,0.7861059741,BRCA
GSM481018,1.9858496123,0.5483736972,1.5976449583,2.3386700948,0.7042894987,0.8730367090,0.4913405740,0.1513330281,0.5690142868,0.9419643980,1.6937522366,2.3273080189,0.7656023544,-0.0111975971,0.1730602518,0.7911132642,0.1081118960,3.0519481870,-0.0054797439,-0.0955180769,0.0094840113,0.1005610816,0.9911316848,BRCA
GSM481019,2.1240834130,0.5877198961,0.5428160138,2.3733375204,0.6639971113,1.1705839206,0.6422610062,0.4161726558,0.6645605356,1.1315600399,1.6038179324,2.8580264251,0.8776032864,-0.0352055344,0.3227790331,0.8715875683,0.4026873285,3.1031327843,0.5919812719,-0.0665088343,0.0737726187,0.4546842269,0.7130076073,BRCA
