@relation data

@attribute id string
@attribute 10454 numeric
@attribute 1385 numeric
@attribute 1386 numeric
@attribute 1432 numeric
@attribute 148022 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 1848 numeric
@attribute 1849 numeric
@attribute 2002 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 257397 numeric
@attribute 3725 numeric
@attribute 4205 numeric
@attribute 4208 numeric
@attribute 466 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5528 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6416 numeric
@attribute 6885 numeric
@attribute 7098 numeric
@attribute 7867 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0521394628,0.3960468965,-0.0693077171,0.6466643338,0.5537302456,0.7779804330,2.4721218571,2.0249133739,0.0526864920,0.2797568681,0.3869956061,0.1948640191,0.4966626382,0.7463167697,0.6293294718,-0.0983312302,0.8934277602,1.7623662382,0.3081120378,0.7647704655,0.7174999820,0.3854039603,0.5276523813,0.4586358647,0.3851125020,0.7139937217,-0.0717742680,0.6164951165,-0.1298536299,0.0778244350,2.0539485763,-0.0495949284,0.2957080686,0.8590166551,0.4753331980,0.3490809082,0.8519533800,0.9587464938,0.1874100881,1.2766757959,0.0787741060,0.5260521080,BRCA
GSM480985,-0.0289708189,0.2730189453,-0.0377684418,0.5214375071,0.4334531604,0.7307627691,2.1904622241,1.3860648959,-0.0760797338,0.3031341848,0.4735284309,0.3309724640,0.4695950437,0.9612028782,0.6384879346,-0.1254703736,0.7662042651,1.5972294421,0.2363182238,0.5275128255,0.4824771165,0.3409020890,0.4521202200,0.5649788797,0.3733170288,0.7487222366,-0.0165247075,0.6136501327,-0.1761504112,0.0538346215,1.6670765338,0.0406736651,0.2382422053,0.5620005916,0.4960677786,0.3743994703,0.9115112276,0.8959703881,0.5769564773,0.8484856859,0.1481528811,0.5768208967,BRCA
GSM480986,-0.0100979297,0.3807973232,-0.0624373969,0.5058162958,0.6701340191,0.8776524156,2.3349008746,1.9648351340,0.0212313689,0.3711583552,0.3484060676,0.3619466726,0.6206690983,0.9059672051,0.5029104183,-0.1237236924,0.7602790206,1.6820185006,0.3124934828,0.7615997205,0.7131900114,0.3827300649,0.5276161861,0.5706250406,0.5725946952,0.7966307569,0.0824834229,0.5081571897,-0.1388460667,0.0844743560,2.3174076223,-0.0793845745,0.2837639618,0.7839062919,0.4085617637,0.3229744066,0.8755208067,0.6764137213,0.4814574752,1.2209842923,0.0273207385,0.5440503550,BRCA
GSM480987,-0.0314649140,0.2020458693,-0.0562811985,0.6135009341,0.5947545545,0.7742029317,1.0657314784,1.8450806802,-0.1281716766,0.3778557302,0.2882891527,-0.0610097518,0.1123135203,1.2356612913,0.3049977311,-0.0579537458,0.8366915836,1.7100764543,0.3315473428,0.6131601911,0.5315221477,0.3297560222,0.4570317386,0.5260457562,0.7588645808,0.7170214796,0.1031593607,0.3891538004,-0.0662291722,0.0511663564,1.9121642141,-0.0082405777,0.2364959457,0.1390306237,0.8660132522,0.2145047075,0.4823463641,0.5847795974,0.2399629611,0.9180212573,-0.0024105624,0.6721313768,BRCA
GSM480988,-0.0249393861,0.2373043370,0.0156358049,0.4483090917,0.6305095806,0.8473060921,2.4576389789,1.4932760986,0.0015672266,0.1301916772,0.2490599537,0.3942711436,0.5432035022,0.5378554523,0.5119321555,-0.1065016748,0.6670131280,1.5759464525,0.3109120772,0.4110367248,0.6810503945,0.2888080597,0.4923907940,0.4829891018,0.6892718586,0.6912962379,-0.0181701116,0.5512484685,-0.0789457363,-0.0383270433,1.3670162843,-0.0020592896,0.0441387518,0.6210581084,0.2209763757,0.3158808795,0.8547642460,0.5952524423,0.4046079807,0.9171021938,0.1202236573,0.3245102197,BRCA
GSM480989,0.0112633825,0.1316228062,-0.1955304281,0.4561344552,0.6841553131,0.9086230601,2.6208845302,1.7183747148,0.0557358900,0.4043724635,0.2112542397,0.0513401362,0.1905650546,0.5993327181,0.3381318762,-0.1228035998,0.4140197684,1.3931663536,0.0226131609,1.0587791578,0.5312064313,0.4202536828,0.4168803811,0.8519349658,0.5325530826,0.5911021925,0.0375987290,0.2192373374,-0.0408563306,0.0375365682,2.3223415930,0.1581356411,0.3176934777,1.0677040443,0.3754435785,0.1254392710,0.4700387904,0.3143859178,0.1164513727,1.6577810662,0.0127705318,0.7406888563,BRCA
GSM480990,-0.0188042015,0.1244135859,-0.0857716558,0.3805084057,0.9678177219,0.7347391571,2.3965424226,2.5323146139,0.2099495596,0.4692344638,0.2772370632,0.1955064154,0.2346211446,0.9502829010,0.3184949082,-0.1191736433,0.5210730648,1.4343192951,0.2047472435,0.9752111733,0.4948035199,0.4702045261,0.4040678319,0.5468216389,0.5505317761,0.5124700949,0.1545863018,0.1815268757,-0.1292774052,0.1245269666,2.2060846408,-0.0766200014,0.3639611033,1.0079710025,0.7074387894,0.2346333858,0.3495328669,0.4204747106,0.1155510811,1.7385086259,0.0599880825,0.7886103518,Control
GSM480991,0.0043778190,0.1756075131,-0.1043765836,0.4695376563,1.0414880084,0.9623993304,2.5888637975,2.0876424451,-0.0162225069,0.3822606292,0.2545837700,0.5429381570,0.4090924351,0.9142568514,0.4219880824,-0.0937623682,0.5661078423,1.4974810705,0.1986639752,0.9436757888,0.6351671688,0.4595783168,0.5071865046,0.6482640730,0.4671709960,0.7236467786,0.1750445278,0.3723191662,-0.1158871563,0.0588836264,2.3923240316,-0.0620754509,0.2691069538,0.7941210804,0.5811723371,0.2548893520,0.4903383693,0.5598204840,0.4096991478,1.5449482256,-0.0162790011,0.7169337272,Control
GSM480992,-0.0220352950,0.1568766059,-0.0885431109,0.3800862124,1.1829189250,0.7943037503,2.6123112814,2.0516000313,0.2682381322,0.4556893493,0.3281374639,0.3445932802,0.3727006988,0.5848525959,0.3865627073,-0.1028343947,0.5830124984,1.2969635930,0.1431735181,1.1712464989,0.5340362522,0.4955356443,0.4130200728,0.9082788116,0.6848330431,0.4097217267,0.1619838233,0.3079451628,-0.0921796232,0.1346057261,2.7852531727,-0.0874094128,0.3634628315,1.0579590626,0.5338543657,0.2154794810,0.3735262640,0.4415234548,0.1679260019,1.8054043141,-0.0542850346,0.8554057643,Control
GSM480993,0.0051788399,0.2239596708,-0.0518364091,0.5930127984,1.0978839582,0.8182735740,2.6500993669,2.2398881207,0.0673163891,0.3937792435,0.2949584148,0.4851258332,0.4830037720,1.0657076714,0.4360589218,-0.1187496406,0.7345213384,1.6592786313,0.2477899835,0.7930191697,0.5554828322,0.4348709144,0.4741801064,0.7940912880,0.6592196021,0.7140314231,0.0750380798,0.5537918077,-0.0937452182,0.0415849929,2.5135206126,-0.0401579579,0.2558302714,0.8928548188,0.5429977189,0.2677287386,0.6978857851,0.4999517977,0.0810459316,1.5929693334,0.1655339871,0.6450165635,Control
