@relation data

@attribute 6714 numeric
@attribute 3265 numeric
@attribute 5747 numeric
@attribute 3672 numeric
@attribute 23236 numeric
@attribute 5894 numeric
@attribute 5579 numeric
@attribute 2149 numeric
@attribute 5321 numeric
@attribute 5578 numeric
@attribute 5742 numeric
@attribute 5604 numeric
@attribute 2770 numeric
@attribute 3688 numeric
@attribute 2792 numeric
@attribute 2782 numeric
@attribute 6850 numeric
@attribute 6916 numeric
@attribute 5595 numeric
@attribute 9002 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCA}

@data
6.75911734333,7.4423513115,9.55016911,9.101017795,6.8772890085,10.11570732,6.21136540967,11.7906038575,5.689167221,8.688181342,6.9407233715,10.49127719,7.1915641815,9.30169669467,5.028139516,13.02719506,9.65740828,9.338959802,11.634256725,6.5856284605,8.27215776867,Control
6.586005659,7.8897640555,9.45642471,7.86511636,6.8906417385,10.34726733,6.479820979,11.750443977,5.663779561,9.433471275,7.140230465,9.559434991,6.0573658185,8.828078384,5.682862067,13.00956452,9.946928611,8.92187152,11.27623323,5.996252561,7.85669691467,BRCA
7.22912163867,7.856102429,8.9981409465,7.148936963,6.771545835,10.45388564,5.889051372,11.386995669,5.682862067,8.48506563,7.072765053,9.65317699,5.457103785,8.9042892375,4.963487128,12.9979954,9.791985416,9.407427708,11.198356615,5.7067820295,8.11094053067,BRCA
6.91032494133,8.398114105,9.0133211855,6.516492413,7.226006717,10.09500831,6.312672729,10.928805556,5.460424154,9.211511834,6.9325116935,9.580847928,5.725019338,8.75186424133,5.29683478,13.11510467,9.638916035,8.769293322,11.274247985,6.1589432285,7.98209816267,Control
6.72839437467,7.697637374,9.0250253645,7.441058314,6.848015995,10.22872886,7.50900425433,11.7514471335,5.599028548,8.977409535,7.0536377325,9.966174165,6.8901006515,9.13491446,5.536217098,12.87743566,10.27897821,9.12926442,11.21839075,6.014131866,7.82991936767,BRCA
6.38912935567,7.3388634815,9.420287121,7.98845907,6.727722821,10.624983,6.98490046733,12.191046306,6.376000002,8.467749328,7.37406127,10.23164154,6.5536864175,9.489530799,5.717272857,12.98372673,9.943244144,9.457525103,11.07534033,5.793522485,8.18650002,BRCA
7.54701473933,7.9742866725,8.8796586,7.580354917,7.4861886795,9.961088297,6.81582852467,12.426379765,5.333433796,9.024558716,6.1559204335,8.977681421,5.366277458,9.251714595,5.442621133,12.64120964,10.45584633,7.40164993,11.151396135,6.911174781,8.451561107,BRCA
7.00963552967,7.7095138065,9.585335464,7.865827785,6.719520862,10.12277013,6.87117032933,12.080271783,5.891304496,8.419813926,7.1148430665,10.00443156,6.2928801065,9.23773095817,5.865554662,12.98945487,9.498226492,9.777124244,11.40345044,7.038632647,8.171538624,Control
6.85674479767,7.94496816,9.2675642675,7.418993406,6.995146243,9.9831294,6.13414385767,11.6814712815,5.847816088,8.419971893,6.969180441,9.452231522,6.2675959045,9.05065703483,5.659076304,12.96993872,9.427680085,8.946263807,10.99057863,6.035268306,7.91861634733,BRCA
6.973025285,8.148239231,8.984597332,7.512564929,6.432879816,10.28660429,6.39658479233,11.2871386965,5.838328613,8.01888328,6.8642442865,9.69476318,6.489380715,9.06946628383,4.958159726,13.02126635,10.46083242,8.840700143,11.551814785,5.208642,7.74245236133,BRCA
