@relation data

@attribute id string
@attribute 7518 numeric
@attribute 675 numeric
@attribute 4361 numeric
@attribute 672 numeric
@attribute 4683 numeric
@attribute 5893 numeric
@attribute 55775 numeric
@attribute 3014 numeric
@attribute 7158 numeric
@attribute 3981 numeric
@attribute 3978 numeric
@attribute 472 numeric
@attribute 6117 numeric
@attribute 5888 numeric
@attribute 7520 numeric
@attribute 2547 numeric
@attribute 10111 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 5591 numeric
@attribute 9656 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2902,0.4811,1.2447,0.2142,1.4928,0.5021,0.8729,0.2021,0.7846,0.8418,0.6555,2.6528,1.4243,0.1315,1.5732,0.8653,1.3756,0.3897,0.8764,1.7237,0.7423,Control
A02,0.3206,0.2141,0.738,0.0494,1.2977,0.2309,0.4955,0.0874,0.4262,0.6038,0.4502,2.3316,1.2092,0.0284,1.3992,0.6598,1.1892,0.2466,0.7208,1.325,0.5884,Control
A03,0.2963,0.4368,1.0165,0.1132,1.5432,0.3899,0.6542,0.2605,0.5899,0.647,0.5046,2.2525,1.3513,0.2126,1.4651,0.8209,1.2514,0.2993,0.8257,1.5001,0.6455,Control
A04,0.2478,0.2176,0.6257,0.0196,1.1521,0.2165,0.6027,0.2177,0.5342,0.5651,0.5296,2.1734,1.3715,0.1148,1.4722,0.6851,1.1935,0.2713,0.8193,1.3686,0.5925,Control
A05,0.3601,0.2851,0.9299,0.17,1.4239,0.3627,0.681,0.4553,0.588,0.7331,0.535,2.3116,1.3842,0.1745,1.5017,0.7495,1.2937,0.2845,0.8622,1.516,0.606,Control
A06,0.2839,0.2932,0.8118,0.0774,1.2947,0.2203,0.6472,0.1552,0.5184,0.5437,0.4429,2.3589,1.287,0.1698,1.4692,0.7593,1.1524,0.2325,0.8196,1.5167,0.5414,Control
A07,0.4396,0.2424,1.066,0.1321,1.5162,0.4682,0.6998,0.2895,0.5798,0.7038,0.4896,2.7222,1.3544,0.1119,1.7202,0.76,1.2699,0.3008,0.8758,1.6104,0.6124,Control
A08,0.5137,0.3553,1.0821,0.1212,1.4092,0.4913,0.8097,0.0179,0.7264,0.5637,0.5175,2.9337,1.3442,0.141,1.7574,0.7458,1.4049,0.2751,0.7175,1.8121,0.6592,Control
A09,0.3204,0.2756,0.9874,0.0776,1.4905,0.3248,0.7989,0.2331,0.5792,0.5868,0.4678,2.7367,1.3771,0.0948,1.6149,0.7718,1.1647,0.2256,0.8179,1.6441,0.4531,Control
A10,0.4367,0.277,0.9388,0.1539,1.3893,0.4162,0.6877,0.2241,0.5989,0.5877,0.4365,2.6756,1.4058,0.0057,1.7691,0.7618,1.5177,0.2379,0.8841,1.621,0.6184,Control
A11,0.1969,0.2366,0.8252,0.1022,1.179,0.3458,0.6723,0.1845,0.5512,0.5877,0.4416,2.5129,1.3033,-0.0183,1.3445,0.77,0.8713,0.2224,0.7719,1.4922,0.499,Control
A12,0.2363,0.0963,0.3471,-0.0193,0.6875,0.115,0.3705,-0.097,0.2018,0.2563,0.2461,1.6955,0.8703,-0.0443,1.2311,0.5444,0.972,0.2135,0.7697,0.8741,0.2334,Control
B01,0.2479,0.276,0.9713,0.058,1.3166,0.2413,0.7187,-0.3694,0.5837,0.3755,0.441,2.5849,1.1711,0.0522,1.4923,0.7495,1.274,0.3664,0.5696,1.42,0.5753,Control
B02,0.261,0.1757,0.8783,0.0105,1.3515,0.3382,0.7333,0.2258,0.5494,0.5781,0.6263,2.444,1.4325,0.1318,1.5503,0.821,1.2594,0.343,0.9138,1.3995,0.7253,Control
B03,0.2489,0.2003,0.9336,0.0621,1.3741,0.3035,0.6902,0.0262,0.5751,0.5313,0.459,2.4934,1.2712,0.11,1.5981,0.8405,1.3194,0.3227,0.7349,1.4137,0.5881,BRCACancer
B04,0.397,0.2138,0.8715,0.0015,1.1057,0.3839,0.5913,-0.0478,0.5623,0.4872,0.4321,2.7036,1.0246,0.0489,1.7316,0.5906,1.2432,0.1981,0.7201,1.5021,0.5852,BRCACancer
B05,0.2577,0.307,0.7333,-0.01,1.1451,0.1821,0.5332,0.0905,0.3998,0.3554,0.4053,2.3036,1.0899,0.0834,1.3299,0.6481,1.0075,0.2809,0.8936,1.3659,0.5204,BRCACancer
B06,0.2015,0.0224,0.7296,0.0478,1.0519,0.1818,0.4232,-0.3882,0.3653,0.2571,0.1965,2.2053,0.7113,0.0428,1.4178,0.5308,1.1004,0.1391,0.2559,0.9796,0.3549,BRCACancer
B07,0.3015,0.1995,0.9967,0.1084,1.4937,0.4562,0.7013,0.2622,0.5535,0.6598,0.5431,2.6523,1.2793,0.1163,1.6767,0.728,1.4735,0.3385,0.9212,1.5442,0.7871,BRCACancer
B08,0.1922,0.2518,0.8841,0.1163,1.3159,0.4166,0.6585,0.4143,0.4466,0.6038,0.5255,2.4174,1.4528,0.1483,1.3603,0.721,1.0543,0.2123,0.7583,1.3169,0.4345,Control
B09,0.3654,0.2043,0.9446,0.0922,1.1118,0.2709,0.5893,0.008,0.5541,0.1803,0.4422,2.6502,0.9856,0.0459,1.426,0.4302,1.0302,0.1203,0.4445,1.4323,0.5657,Control
B10,0.3015,0.1263,0.6307,0.0278,0.9794,0.1369,0.4785,0.0733,0.4197,0.2287,0.3107,2.7789,1.0861,-0.0819,1.5678,0.5845,1.108,0.2062,0.6674,1.359,0.3983,Control
B11,0.242,0.2156,0.7366,0.1414,1.2026,0.2477,0.5852,0.4042,0.4639,0.5898,0.3603,2.2066,1.0332,0.2076,1.4429,0.7357,1.1082,0.2628,0.9558,1.4485,0.4599,Control
B12,0.1909,0.1059,0.549,-0.0664,0.5769,0.2063,0.3987,-0.0731,0.3996,0.1188,0.3034,2.6735,0.5146,0.026,1.249,0.2276,0.7642,0.0947,0.1422,1.0555,0.4073,Control
C01,0.3632,0.1822,0.8646,0.0767,1.2488,0.4596,0.6063,0.1894,0.5052,0.6129,0.5029,2.4709,1.1428,0.0812,1.427,0.7641,1.1245,0.2283,0.7399,1.513,0.6772,BRCACancer
C02,0.2557,0.1991,0.8329,0.0066,1.1774,0.3856,0.6385,0.2959,0.4874,0.536,0.5515,2.3089,1.2818,0.0366,1.3891,0.8067,1.1778,0.3141,0.8005,1.3351,0.7132,BRCACancer
C03,0.2954,0.253,0.8257,0.0675,1.292,0.5096,0.6261,0.3741,0.5461,0.5935,0.6594,2.3522,1.2525,0.115,1.5387,0.7013,1.2125,0.236,0.8696,1.4649,0.8447,BRCACancer
C04,0.1308,0.2508,0.3014,-0.0321,0.626,0.0222,0.3821,0.1929,0.2837,0.3224,0.4523,1.9365,0.973,0.0902,0.943,0.451,0.4873,0.139,0.3499,0.9328,0.3102,Control
C05,0.2196,0.2276,0.4202,-0.0636,0.6788,0.1064,0.3753,0.0865,0.2226,0.3341,0.4206,2.0394,0.9635,0.0894,1.0873,0.4869,0.4292,0.2382,0.4849,1.001,0.4196,BRCACancer
C06,-0.0626,0.0419,0.0854,-0.0762,0.0214,0.0356,0.0706,-0.2309,0.0517,0.0941,0.1676,0.5662,0.2546,-0.0304,0.5455,0.1835,-0.0573,-0.0302,-0.1578,0.2501,0.078,Control
C07,0.2243,0.206,0.4454,0.0556,0.9211,0.1415,0.4395,0.1709,0.35,0.3562,0.3777,2.3406,1.1354,0.0391,1.2888,0.6305,0.9233,0.1759,0.6355,1.3042,0.4997,Control
C08,0.1527,0.2641,0.6967,0.0968,1.1567,0.3468,0.5673,0.0466,0.4941,0.585,0.5248,2.4621,1.2479,0.0014,1.3166,0.555,1.056,0.2055,0.7478,1.5359,0.5959,Control
C09,0.0852,0.2277,0.466,0.0469,0.8087,0.2308,0.4427,0.1544,0.2738,0.3815,0.4159,2.0626,1.0381,0.097,1.2545,0.5476,0.9391,0.2051,0.7961,1.0837,0.6038,Control
C10,0.1975,0.1333,0.4634,-0.0049,0.7366,0.248,0.3999,0.355,0.2657,0.4253,0.4261,1.9987,1.0693,0.1545,1.3252,0.5813,0.9537,0.2559,0.6923,0.9351,0.5467,BRCACancer
C11,0.1915,0.2085,0.7711,0.087,1.1021,0.3886,0.5928,0.3826,0.5272,0.4944,0.5553,2.4863,1.3168,0.0177,1.3408,0.6798,0.972,0.1828,0.7188,1.3818,0.6774,Control
C12,0.1172,0.1169,0.374,-0.008,0.5652,0.1318,0.3709,0.1301,0.2837,0.2898,0.3775,1.9561,0.8592,0.0027,0.9642,0.4422,0.5127,0.103,0.4181,0.9074,0.2642,BRCACancer
D01,0.3391,0.1196,0.9467,-0.0141,1.0415,0.3936,0.5246,-0.0941,0.5559,0.3032,0.5422,2.6195,0.8477,-0.0346,1.5121,0.4663,1.0804,0.1762,0.4516,1.3013,0.5977,BRCACancer
D02,0.1544,0.1495,0.6233,0.0354,0.8321,0.2901,0.4684,0.2964,0.4477,0.5019,0.4602,2.1309,1.1054,0.1528,1.2529,0.6285,0.806,0.1649,0.5336,1.2978,0.6881,BRCACancer
D03,0.1496,0.1309,0.3739,0.0016,0.7126,0.1998,0.3227,0.1415,0.3268,0.397,0.3572,1.9826,0.9175,-0.0326,1.1729,0.4846,0.7827,0.2096,0.4703,1.1756,0.3956,BRCACancer
D04,0.1968,0.174,0.6555,0.0803,0.9151,0.2749,0.4327,0.3165,0.3314,0.4375,0.4072,2.1615,1.105,-0.0466,1.3253,0.5956,0.8051,0.1286,0.5909,1.252,0.4027,BRCACancer
D05,0.1756,0.1456,0.5465,0.0357,0.9381,0.2169,0.4028,0.2387,0.2957,0.3946,0.3586,1.9786,1.1116,0.075,1.3946,0.6068,0.7547,0.2587,0.4865,1.0176,0.4237,BRCACancer
D06,0.1326,0.2397,0.8714,0.0493,1.1262,0.3893,0.6002,0.2883,0.5054,0.491,0.5585,2.3658,1.287,0.0022,1.4264,0.7233,1.0587,0.2167,0.6946,1.3715,0.5807,BRCACancer
D07,0.129,0.2153,0.6688,0.0762,1.1021,0.3085,0.5748,0.3044,0.388,0.5016,0.4555,2.1613,1.2878,-0.0263,1.301,0.6915,0.9262,0.1449,0.7271,1.1802,0.5872,Control
D08,0.124,0.1519,0.4269,-0.0014,0.7413,0.1291,0.3846,0.0843,0.2293,0.3456,0.373,1.8593,0.9756,0.0063,1.1399,0.5207,0.6054,0.1402,0.3944,0.8269,0.2649,Control
D09,0.2319,0.1203,0.5902,0.0244,0.9397,0.2794,0.5914,0.1664,0.3889,0.4517,0.4794,2.1385,1.2032,0.0532,1.2664,0.5771,0.9673,0.1596,0.6612,1.2255,0.4989,Control
D10,0.1022,0.2385,0.5676,0.0554,1.0526,0.2776,0.4991,0.4178,0.4667,0.3123,0.4103,1.9768,1.0771,0.1041,1.1964,0.6649,0.8211,0.2482,1.0174,1.3004,0.3104,Control
D11,0.0342,0.1238,0.0706,-0.0859,0.2651,0.1223,0.3309,-0.1876,0.1849,0.04,0.2963,1.3438,0.5829,0.19,0.8452,0.3346,0.3795,-0.005,0.1328,0.5469,0.1543,Control
D12,0.0533,0.1618,0.5574,0.0529,0.7515,0.232,0.4122,0.1751,0.2872,0.284,0.4035,2.0292,1.0428,0.0449,1.0286,0.6205,0.5981,0.0983,0.3794,0.9871,0.3109,Control
E01,0.0935,0.1635,0.3668,-0.0061,0.7741,0.2066,0.4189,0.0839,0.2599,0.2115,0.2975,2.0019,0.8663,0.1341,1.2266,0.6216,0.7777,0.1933,0.4967,0.965,0.385,BRCACancer
E02,0.2094,0.2437,0.6315,0.05,1.092,0.2914,0.6638,0.406,0.4582,0.4803,0.4664,2.3127,1.3025,0.177,1.4522,0.6719,1.2424,0.3097,1.024,1.3983,0.7555,Control
