@relation data

@attribute id string
@attribute 10728 numeric
@attribute 240 numeric
@attribute 2687 numeric
@attribute 4048 numeric
@attribute 4056 numeric
@attribute 4363 numeric
@attribute 5740 numeric
@attribute 5742 numeric
@attribute 5743 numeric
@attribute 64174 numeric
@attribute 6916 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.1566619658,0.1638572189,-0.1419736327,2.3232476711,-0.1012066563,2.0705750648,-0.1218386340,0.3559828922,0.0763389319,-0.1399318351,-0.0834891133,BRCA
GSM480985,-0.0045767851,0.0441368668,-0.0617751201,2.4214123489,-0.0383610266,2.0166333995,-0.1576357861,0.3641204405,-0.0300743042,-0.1222379940,-0.1082647094,BRCA
GSM480986,-0.0093515031,0.0874444216,-0.1102548969,2.3247029782,-0.0489616658,2.3016493732,-0.1553348210,0.4908392368,0.0178532619,-0.1195839523,-0.0604042063,BRCA
GSM480987,-0.0294170698,-0.0828422160,0.1948309065,2.2965442241,-0.1109817679,2.7513437551,-0.0162960913,0.9660276539,0.0989996669,-0.0190774926,-0.0360427475,BRCA
GSM480988,0.1326511386,-0.0168732813,-0.1269290171,2.8808846920,-0.1079082531,2.3438045994,-0.1324027182,0.4200770837,0.0590901193,-0.0523953864,-0.0674500442,BRCA
GSM480989,0.1648732898,0.1086193152,-0.1865025629,1.9485554694,-0.1587169462,2.4260728815,-0.1959064733,0.5738048525,0.0133889897,-0.1370080761,-0.0124124234,BRCA
GSM480990,0.0833557844,-0.0208881577,-0.1539158821,2.4402125178,0.0120328133,2.7277049519,-0.1791415912,0.1927727252,0.1267204625,-0.1545077657,-0.0983142367,Control
GSM480991,0.0186013431,0.1225535643,-0.1462610633,2.3719075471,-0.1710218027,2.4560298621,-0.1766819144,0.3827540398,0.0958185670,-0.1582051458,-0.0272934242,Control
GSM480992,0.0890360093,0.0732952315,-0.1639955076,2.4556494951,-0.1457722036,2.8129363832,-0.1194875709,0.6496253179,-0.0089352386,-0.1221605926,-0.0354851039,Control
GSM480993,0.0294039170,0.1112547602,-0.0774891284,2.2827373295,-0.0505769099,2.3617568100,-0.1372318670,0.4708882125,0.0211076165,-0.1178870321,-0.0384693646,Control
GSM480994,0.0529514250,0.0652550847,-0.1654959074,2.4098278883,-0.0650190541,2.4197910332,-0.1434151553,0.6016670704,-0.0307360638,-0.0950020376,0.0361051987,Control
GSM480995,-0.0372689014,0.0349707408,-0.1277036130,2.0088670999,-0.0785710640,2.4741949264,-0.1494346198,0.3661859546,0.6172481574,-0.1312157345,-0.0982755027,Control
GSM480996,0.0696325504,-0.0896574449,-0.1546481726,2.7353172005,-0.1627214708,2.4594320896,-0.1840392108,0.4345145130,1.0201405711,-0.0984107302,-0.0338509635,BRCA
GSM480997,0.0325925946,-0.1125615422,0.1130234740,2.0010105521,-0.1779433532,2.7374116241,1.2517442760,0.9454373726,0.9836006060,-0.0334702188,-0.0471182214,BRCA
GSM480998,0.1166734249,-0.0075637653,-0.1632151407,2.3045401723,-0.0881879348,2.6057512154,-0.1048728151,0.9846029331,0.0386848402,-0.0227728124,0.0081464766,BRCA
GSM480999,0.0769002040,0.0232587981,-0.2034337418,2.1949080974,-0.1521915469,2.1300154884,-0.1886393182,0.0791449902,0.0681534038,-0.1952549903,-0.0333689068,BRCA
GSM481000,-0.0683596056,0.0438591201,-0.1445969376,2.1502098293,-0.1706211526,2.1493784128,-0.1270041780,0.2161124372,0.0215957718,-0.0856551031,-0.0415995933,BRCA
GSM481001,-0.0045769868,-0.0084686027,-0.1800363924,2.0825723710,-0.1129213946,2.4103913254,-0.1909039574,0.0365449304,0.0290437091,-0.0321481065,-0.0929935019,BRCA
