@relation data

@attribute id string
@attribute 2 numeric
@attribute 9619 numeric
@attribute 19 numeric
@attribute 213 numeric
@attribute 649 numeric
@attribute 81693 numeric
@attribute 8029 numeric
@attribute 1071 numeric
@attribute 3931 numeric
@attribute 949 numeric
@attribute 335 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0437,0.3993,0.828,-0.1568,0.0817,-0.0074,0.3521,0.3227,0.4125,0.121,0.0964,Control
A02,0.0173,0.1572,0.3925,-0.0674,0.1081,0.0396,0.0051,0.1391,0.2725,-0.0073,0.0586,Control
A03,0.0084,0.2091,0.6778,-0.0876,0.1816,0.0144,8e-04,0.1868,0.2926,0.2215,0.1275,Control
A04,0.0036,0.1791,0.403,-0.0581,0.1176,0.2103,0.1086,0.116,0.1971,0.0677,0.2104,Control
A05,0.0255,0.2066,0.4659,-0.0609,0.1296,0.2252,0.1603,0.1875,0.2417,0.1882,0.122,Control
A06,0.0141,0.1817,0.5426,-0.0464,0.1456,-0.0588,0.1762,0.1068,0.1929,0.1632,0.0561,Control
A07,0.1124,0.149,0.5052,-0.1077,0.1029,0.0269,0.2239,0.0888,0.2563,0.1128,0.083,Control
A08,0.261,0.2588,0.632,-0.0739,0.0412,-0.0069,0.5914,0.1294,0.2282,0.0223,0.0481,Control
A09,0.0727,0.2218,0.6496,-0.0791,0.0874,0.0801,0.2674,0.1632,0.291,0.0548,0.1125,Control
A10,0.3502,0.2788,0.7393,-0.1095,0.0917,0.0748,0.1297,0.2986,0.2363,0.1011,0.1061,Control
A11,0.1356,0.2556,0.5962,-0.0667,0.0422,-0.0188,0.1276,0.1392,0.2389,0.0938,0.0487,Control
A12,-0.0185,0.0833,0.2635,-0.0094,0.0752,-0.2044,-0.0127,0.2569,0.1875,-0.0072,0.0177,Control
B01,0.0015,0.0724,0.4706,-0.038,-0.0605,-0.4257,0.3714,0.2257,0.2108,0.0323,-0.0306,Control
B02,0.0525,0.2606,0.4733,-0.0636,0.0799,0.1265,0.2392,0.1562,0.3918,0.1657,0.1321,Control
B03,0.1412,0.2066,0.3976,-0.0727,-0.0147,-0.0553,0.1625,0.2114,0.2238,0.0559,0.1085,BRCACancer
B04,0.2009,0.1551,0.5719,-0.1044,0.0402,-0.0949,0.3689,0.1682,0.2811,0.2317,0.1125,BRCACancer
B05,0.0201,0.1424,0.5555,-0.0405,0.1238,-0.0758,0.0776,0.1568,0.236,0.0553,0.106,BRCACancer
B06,0.083,-0.0513,0.5213,0.0263,-0.1198,-0.5176,0.1596,0.0775,0.03,-0.0876,-0.0272,BRCACancer
B07,0.3022,0.177,0.4626,-0.0677,0.1319,0.0695,0.2247,0.1777,0.3857,0.0798,0.1477,BRCACancer
B08,0.0637,0.1944,0.2929,-0.1051,0.0415,0.1234,0.0955,0.2578,0.2884,0.1822,0.1851,Control
B09,0.2687,0.228,0.4362,-0.0826,-0.0205,0.0219,0.25,0.172,0.1929,0.038,0.0578,Control
B10,0.0297,0.149,0.4436,-0.078,0.0363,0.0409,0.0879,0.1666,0.0776,-0.0015,0.1467,Control
B11,0.1045,0.1913,0.4331,-0.0237,0.0666,0.0684,0.0843,0.342,0.279,0.0542,0.2204,Control
B12,0.005,0.1302,0.3919,0.0122,-0.0114,0.0421,0.2471,0.0884,0.2104,0.0205,0.1386,Control
C01,0.0204,0.164,0.5077,-0.1126,0.1585,-0.0583,0.2173,0.1117,0.3693,0.1888,0.0446,BRCACancer
C02,-0.0146,0.2984,0.3583,-0.0448,0.1565,0.1977,0.0634,0.2227,0.2386,0.1426,0.1146,BRCACancer
C03,0.0399,0.1988,0.3947,-0.0256,0.3074,0.1636,0.1887,0.1305,0.5724,0.1654,0.0634,BRCACancer
C04,0.0477,0.1572,0.1545,-0.0328,0.0603,0.214,0.064,0.1525,0.1775,0.0823,0.0835,Control
C05,0.0056,0.1228,0.2536,0.0049,0.0706,0.2291,0.0666,0.0414,0.1319,0.1181,0.1343,BRCACancer
C06,-0.0418,0.1433,0.14,-0.0953,0.0086,0.1029,-0.0751,0.2866,-0.0158,9e-04,0.237,Control
C07,-0.0107,0.201,0.4068,-0.023,0.0913,0.1183,0.0362,0.1667,0.1642,0.0138,0.0202,Control
C08,-0.0618,0.2043,0.3784,-0.078,0.0929,0.0999,0.2145,0.2115,0.227,0.1201,0.0611,Control
C09,0.0488,0.1207,0.3003,-0.0852,0.0772,0.163,0.0269,0.2196,0.1876,0.1407,0.1284,Control
C10,0.0021,0.1776,0.2507,0.0158,0.1155,0.2355,0.0582,0.0633,0.1315,0.0888,0.1709,BRCACancer
C11,0.0123,0.2527,0.3411,-0.1248,0.0775,0.2161,0.1595,0.3206,0.2888,0.1401,0.1701,Control
C12,0.0297,0.0885,0.2386,-0.063,0.0364,0.2343,0.0702,0.0923,0.1092,-0.0515,0.1119,BRCACancer
D01,0.1849,0.3298,0.5004,-0.0911,0.0196,-0.0289,0.3558,0.1168,0.3426,0.1382,-0.0023,BRCACancer
D02,0.0163,0.3283,0.5457,-0.0865,0.0808,0.2718,0.082,0.1687,0.2154,0.1597,0.1245,BRCACancer
D03,-0.0209,0.1623,0.3687,-0.0272,0.0601,0.2367,0.023,0.1375,0.2063,0.1088,0.1148,BRCACancer
D04,0.0177,0.1749,0.3557,-0.0276,0.0831,0.1727,0.1208,0.2046,0.2525,0.1332,0.0776,BRCACancer
D05,-0.0054,0.0904,0.1828,-0.0376,0.1225,0.1647,0.0263,0.1583,0.2679,0.0665,0.0988,BRCACancer
D06,0.0029,0.2748,0.3766,-0.0938,0.1366,0.1489,0.2012,0.2226,0.3232,0.1901,0.1776,BRCACancer
D07,0.011,0.2605,0.5624,-0.1059,0.1289,0.2029,0.0846,0.2074,0.2813,0.1284,0.1968,Control
D08,-0.0163,0.1306,0.1899,-0.0747,0.0727,0.0967,0.0233,0.1279,0.1584,0.0271,-0.0133,Control
D09,-0.0691,0.306,0.4615,-0.0619,0.1213,0.1477,0.1011,0.075,0.1761,0.1077,0.1829,Control
D10,-0.0165,0.1764,0.4405,-0.0857,0.0353,0.1155,0.0767,0.2249,0.1921,0.0573,0.194,Control
D11,0.0091,0.1659,0.2543,-0.1157,-0.0238,-0.0482,0.002,0.2178,0.0832,0.0391,0.1345,Control
D12,0.0363,0.193,0.2886,-0.0931,-0.0404,0.1712,0.0693,0.2121,0.2178,0.0993,0.1514,Control
E01,7e-04,0.1035,0.2788,-0.0259,0.0674,0.1044,0.0758,0.0658,0.0026,-0.0073,0.0378,BRCACancer
E02,-0.0397,0.1331,0.3454,-0.0272,0.0749,0.2031,0.1191,0.211,0.0654,0.0589,0.031,Control
E03,-0.0043,0.3131,0.5249,-0.0084,0.0988,0.2643,0.1207,0.2445,0.1828,0.119,0.1504,Control
E04,0.0052,0.2174,0.3564,-0.029,0.2201,0.2761,0.1541,0.2243,0.367,0.1554,0.0273,Control
E05,-0.0278,0.1411,0.2139,-0.0702,0.0962,0.0177,0.2146,0.218,0.1297,0.0019,0.1435,Control
E06,-0.0792,0.0441,0.4366,-0.0652,0.0768,-0.2684,-0.0322,0.0788,-0.0026,0.0518,0.0786,BRCACancer
E07,0.0154,0.1553,0.3293,-0.0505,0.1073,0.2298,0.09,0.1838,0.2242,0.1246,0.0995,BRCACancer
E08,0.009,0.2197,0.3217,-0.0677,0.0049,0.2571,0.1076,0.1391,0.2263,0.0381,0.0119,Control
E09,0.0507,0.236,0.4554,-0.0544,0.0982,0.2084,0.1259,0.3795,0.1877,0.1108,0.2404,BRCACancer
E10,-0.0063,0.2211,0.5567,-0.0476,0.147,0.0674,0.096,0.1486,0.1905,0.0673,0.1874,BRCACancer
E11,0.0345,0.137,0.2433,-0.0361,0.0656,0.1666,0.0878,0.1748,0.2055,0.0322,0.2091,Control
E12,0.0197,0.1299,0.3176,-0.1183,-0.042,0.1004,0.0792,0.1429,-0.0454,0.0056,0.0806,BRCACancer
F01,0.0136,0.3422,0.6962,-0.1078,0.1305,0.0961,0.2882,0.238,0.2654,0.1552,0.1953,Control
F02,0.0156,0.3043,0.4299,-0.0574,0.1458,0.1611,0.2402,0.1362,0.3763,0.1668,0.0479,Control
F03,-0.0265,0.1485,0.3518,0.0282,0.1686,0.077,0.0459,0.3305,0.2164,0.1213,0.0451,Control
F04,0.0671,0.2208,0.5382,-0.0718,0.0823,-0.0952,0.1838,0.2121,0.2993,0.1255,0.0949,Control
F05,-0.0261,0.2113,0.3094,-0.0435,0.136,0.1436,0.1795,0.381,0.3157,0.1415,0.1741,Control
F06,-0.0057,0.1668,0.4158,-0.0082,0.0897,0.017,0.018,0.3282,0.1513,0.1032,-0.0189,Control
F07,0.0783,0.2513,0.4535,-0.0905,0.0508,0.1511,0.4575,0.134,0.2518,0.1126,0.114,Control
F09,0.0194,0.3135,0.5491,-0.0938,0.1768,0.2076,0.2061,0.2168,0.3717,0.2411,0.2325,Control
F10,0.0687,0.2715,0.4769,-0.0846,0.1354,0.2121,0.288,0.2141,0.4033,0.2464,0.1737,Control
F11,-0.0188,0.1308,0.2456,-0.0968,0.153,0.2713,0.0715,0.1022,0.3037,0.1628,0.1115,Control
F12,0.1455,0.2803,0.5879,-0.0918,0.0611,-0.0963,0.138,0.1565,0.2353,0.1385,-0.0038,Control
G01,-0.0234,0.2164,0.5793,-0.0604,0.0541,0.0903,0.0437,0.2862,0.2714,0.1988,0.0749,Control
G02,0.033,0.1655,0.4032,-0.0225,0.0056,0.1893,-1e-04,0.2079,0.0731,0.0933,0.2193,Control
G03,-0.0014,0.2118,0.3884,-0.0216,0.1273,0.0835,0.1669,0.231,0.2753,0.1475,0.1184,Control
G04,0.015,0.2128,0.3013,-0.0793,0.112,0.3136,0.1576,0.2697,0.2604,0.1428,0.2418,BRCACancer
G05,0.0204,0.1667,0.2474,-0.1162,-0.0718,-0.1566,0.0653,0.2426,0.2348,0.0526,0.1423,BRCACancer
G06,0.0024,0.1747,0.4501,-0.0336,0.1296,0.0527,0.0013,0.1932,0.3007,0.1655,0.026,BRCACancer
G07,-0.015,0.1653,0.2628,-0.0502,0.0012,0.1011,0.2122,0.1369,0.1708,0.021,0.0037,Control
G08,0.015,0.2289,0.5143,-0.1018,0.0983,-0.0264,0.1476,0.1985,0.2621,0.2996,0.0356,Control
G09,0.076,0.138,0.3934,-0.0752,0.0767,0.2215,0.0552,0.2065,0.1706,0.0813,0.1564,Control
G10,0.0243,0.135,0.2221,0.0176,0.0517,-0.0544,0.069,0.0834,0.1977,-0.0061,-0.0246,BRCACancer
G11,0.1436,0.0899,0.3481,-0.0318,-0.0336,-0.1166,0.1263,0.2582,0.1054,0.063,0.0879,BRCACancer
G12,0.0438,0.1776,0.5174,-0.1248,0.1154,0.0539,0.0613,0.1995,0.2331,0.0648,0.1132,BRCACancer
H01,-0.0717,0.0985,0.3004,-0.0268,0.0291,0.015,-0.0023,0.2174,0.0177,0.0414,-0.0195,Control
H02,0.0772,0.2083,0.5098,-0.0528,0.0669,0.2253,0.0538,0.2311,0.1248,0.0688,0.1095,Control
H03,0.0294,0.2734,0.3081,-0.0745,-0.021,-0.0859,0.0841,0.2557,0.1248,0.093,0.0554,Control
H04,0.0637,0.2284,0.4987,-0.0743,0.071,-0.0783,0.1637,0.1157,0.3311,0.1562,0.1068,Control
H06,0.011,0.2717,0.4573,-0.0708,0.0538,0.2168,0.1249,0.1574,0.1894,0.1733,0.2173,Control
H07,0.0456,0.1037,0.2578,-0.0514,0.0602,-0.1385,0.0847,0.1602,0.2774,0.0938,0.0284,BRCACancer
H08,-0.0118,0.1657,0.5382,-0.0359,0.0827,0.097,-0.021,0.1666,0.1569,0.0588,0.0415,BRCACancer
H09,0.069,0.1684,0.3841,0.0026,-0.0116,0.0587,0.1155,0.2093,0.1805,0.0277,0.0954,BRCACancer
H10,0.0072,0.1137,0.3805,0.048,0.0655,-0.1345,0.0324,0.2261,0.2037,0.0712,-0.1614,BRCACancer
H11,-0.0237,0.2014,0.3181,-0.0218,0.0903,0.0528,-0.0046,0.1861,0.2389,0.0688,0.069,BRCACancer
H12,0.012,0.1648,0.4716,-0.084,0.1597,0.0061,0.1506,0.2193,0.164,0.0987,0.1035,BRCACancer
I01,0.0281,0.242,0.5447,-0.0951,0.1394,0.186,0.1579,0.2285,0.2051,0.0501,0.1455,Control
I02,0.0832,0.1372,0.2805,-0.0524,0.0576,-0.0523,0.1658,0.1547,0.2138,0.0938,-0.0645,Control
I03,0.0151,0.1938,0.2606,-0.0555,-0.0178,0.0888,0.0483,0.2223,0.2071,0.004,0.229,Control
I04,0.0701,0.3849,0.4804,-0.1036,0.1749,0.3016,0.1662,0.2626,0.3788,0.1926,0.2304,Control
I05,-0.0179,0.3525,0.4065,0.0317,0.1731,0.2391,0.0969,0.177,0.1912,0.2024,0.1681,Control
I06,0.0042,0.3071,0.484,-0.0317,0.0953,0.2238,0.072,0.0562,0.1275,0.12,0.1769,Control
I07,-0.0378,0.2819,0.6035,-0.0832,0.2521,0.1564,0.145,0.0903,0.4149,0.24,0.1471,Control
I08,0.0327,0.2365,0.4581,-0.0511,0.1761,0.0354,0.1485,0.2095,0.3094,0.0983,0.1423,Control
I09,0.0014,0.1388,0.3375,-0.0405,0.0628,-0.0729,0.045,0.2849,0.2737,0.1053,-0.0793,Control
I10,0.042,0.118,0.3334,-0.0714,0.0504,0.1116,0.1491,0.3183,0.3167,0.164,0.1765,Control
I11,-0.0427,-0.0231,0.1026,-0.0142,0.0386,-0.0015,0.0339,0.206,0.0814,-0.0017,0.1723,Control
I12,-0.0424,0.2071,0.3073,-0.0522,0.0202,0.0066,0.1349,0.3426,0.1752,0.041,0.073,Control
I13,0.0203,0.1651,0.3708,-0.072,0.097,0.2002,0.1077,0.0924,0.2747,0.0685,0.1334,Control
J01,0.0053,0.2225,0.3757,-0.0532,0.0487,0.3135,0.1298,0.029,0.1054,0.1053,0.0605,Control
J02,0.0776,0.2232,0.3799,-0.0665,0.0607,0.2694,0.1815,0.1851,0.2318,0.077,-0.0054,Control
J03,0.0548,0.2357,0.3887,-0.0587,0.1806,0.1925,0.0883,0.2608,0.2342,0.1304,0.3104,Control
J04,0.0088,0.3451,0.4706,-0.0844,0.1313,0.1805,0.155,0.198,0.2176,0.1248,0.1595,Control
J05,0.0148,0.1145,0.3293,-0.0455,0.1023,-0.0612,0.3818,0.2527,0.269,0.1656,0.1046,Control
J06,0.0609,0.1899,0.3245,-0.0561,0.1588,-0.0838,0.107,0.0973,0.2064,0.0428,0.0597,Control
J07,0.0922,0.2226,0.4728,-0.0711,0.2248,0.2211,0.1772,0.439,0.3299,0.201,0.1877,Control
J08,0.0579,0.1484,0.3426,-0.0168,0.1533,0.008,0.143,0.1089,0.3839,0.144,0.0191,Control
J09,0.0112,0.0908,0.2523,-0.0742,0.0438,-0.0559,0.3003,0.1455,0.1924,-0.0233,-0.0988,Control
J10,0.1266,0.2602,0.5868,-0.1519,0.1207,0.0982,0.2313,0.2926,0.2874,0.1237,-0.0031,Control
J11,0.1644,0.2737,0.5462,-0.0776,0.1124,0.1176,0.2438,0.1595,0.152,0.0586,0.0893,Control
J12,0.0418,0.2144,0.4572,-0.1376,-0.0117,-0.0212,0.3343,0.2669,0.2435,0.0668,0.1312,Control
K01,0.0323,0.253,0.7435,-0.094,0.2051,0.1917,0.1919,0.2424,0.3531,0.2096,0.2688,BRCACancer
K02,0.1326,0.1726,0.3616,-0.0393,0.1329,0.123,0.1548,0.2873,0.331,0.1208,0.2793,BRCACancer
K03,0.1212,0.1735,0.4105,-0.0288,0.0098,-0.2297,0.1234,0.1652,0.2308,0.0937,0.069,BRCACancer
K04,0.1837,0.2845,0.5071,-0.0685,0.1044,0.1974,0.244,0.1598,0.3922,0.0977,0.1066,BRCACancer
K05,0.4059,0.1464,0.4076,-0.0692,0.1246,0.2463,0.1615,0.1688,0.3545,0.0803,0.1916,Control
AA3226,-0.0083,0.261,0.8398,-0.0753,0.0555,0.0918,-0.005,0.1747,0.4422,0.0474,0.2399,Control
AB3227,0.2596,0.2084,0.4497,-0.0674,0.1542,-0.0912,0.3223,0.1589,0.1499,0.1004,0.0883,Control
AC3228,-0.0338,0.19,0.4042,-0.0313,0.1297,-0.0358,0.2778,0.152,0.2651,-0.0403,0.0835,Control
AD3231,0.0676,0.3511,0.5911,-0.0511,0.1252,-0.0537,0.3526,0.0874,0.2114,0.1378,0.0395,Control
AE1543,0.0255,0.2348,0.6138,-0.1118,0.0833,-0.0337,0.2004,0.1051,0.1854,0.1119,0.0464,Control
AF3229,-0.0785,0.2145,0.8725,-0.0721,-0.0084,0.0639,0.0804,0.1923,0.4305,0.0117,0.1813,Control
AG3230,-0.0106,0.3395,0.6998,-0.0238,0.0566,-0.0277,0.1681,0.2216,0.2465,0.0865,0.0735,Control
AH3232,-0.04,0.2121,0.6157,-0.1141,-0.0074,0.0275,0.1463,0.1346,0.2498,0.1467,0.0327,Control
AI3233,0.093,0.1964,0.1958,0.014,0.1292,0.0655,0.2437,0.1864,0.157,0.1659,0.0163,Control
AJ3234,-0.0151,0.1909,0.2366,-0.0555,0.1302,0.0195,0.1086,0.191,0.177,0.187,0.0392,Control
AK3235,0.0233,0.1005,0.1943,-0.0251,0.2012,0.1021,0.1597,0.0686,0.115,0.1101,0.0961,Control
AL3236,-0.0794,0.0505,-0.023,-0.0036,0.0892,-0.0584,0.1768,0.1916,0.1781,0.1346,-0.0184,Control
AM3237,0.1414,0.1925,0.3205,-0.0907,0.0778,0.0938,0.2827,0.2146,0.2262,0.1697,0.0657,Control
AN757,0.0093,0.1527,0.48,-0.1088,0.1156,0.0585,0.0449,0.1558,0.2764,0.0208,0.1249,Control
