@relation data

@attribute 7535 numeric
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 805 numeric
@attribute 5599 numeric
@attribute 4776 numeric
@attribute 5894 numeric
@attribute 5579 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 2002 numeric
@attribute 5970 numeric
@attribute 4775 numeric
@attribute 801 numeric
@attribute 27040 numeric
@attribute 5533 numeric
@attribute 6416 numeric
@attribute 919 numeric
@attribute 5778 numeric
@attribute 4214 numeric
@attribute 5604 numeric
@attribute 7409 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 5532 numeric
@attribute 5530 numeric
@attribute 5921 numeric
@attribute 5290 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 2534 numeric
@attribute 808 numeric
@attribute 4773 numeric
@attribute 2353 numeric
@attribute 4772 numeric
@attribute 4790 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 3932 numeric
@attribute 4792 numeric
@attribute 5879 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCA}

@data
5.75848104033,14.72492149,7.4423513115,13.59313376,5.939777752,6.328365825,10.11570732,6.21136540967,9.15105029633,8.688181342,9.719046985,8.69026092,7.5492931052,13.11037161,6.16999198125,9.584314798,8.585478725,8.7285712195,6.2296262095,10.46146439,10.49127719,6.878146348,7.280935014,6.11956952,6.720624337,11.8054921,7.181967161,7.65896220633,6.685313404,7.6745180755,9.4954151895,11.634256725,9.2289642325,12.33572539,5.358259724,14.72004222,6.1646303325,12.34771002,6.299304767,7.0703331436,5.69019779725,15.00532806,8.85850435833,8.001564595,Control
6.016599109,14.11502538,7.8897640555,13.5121695,5.0886580415,6.757360421,10.34726733,6.479820979,8.42779587067,9.433471275,9.192268846,8.669346719,7.2620358308,12.75620088,6.40648214275,9.028818534,8.106593131,9.701700705,6.041761997,11.6627575,9.559434991,6.418236866,8.193154688,6.912593359,7.355551793,11.54241539,7.328338472,7.532686946,7.098719371,7.862876923,9.5539178325,11.27623323,8.8907159655,12.47764072,5.287134046,13.75148289,6.4733698555,12.34109771,7.09127967,7.6111323212,5.74326863275,13.91249272,9.23532012167,7.481398095,BRCA
6.474589657,14.41297137,7.856102429,13.47944813,5.6701097255,6.196140414,10.45388564,5.889051372,8.45925672733,8.48506563,9.676230874,9.073024297,7.332988387,12.13760287,6.41266603775,8.789730168,8.6701660175,10.17915014,6.1179995645,11.77105209,9.65317699,6.805650779,8.37636907067,7.731643389,8.04094875,11.24175993,7.238491368,7.43491518133,6.212526175,7.7021225845,9.480270588,11.198356615,8.275073194,12.54827894,5.0508794315,14.33042537,6.05907682475,12.51631937,6.323194968,7.448654099,5.8326297955,14.51605303,9.280236709,7.228580927,BRCA
6.072880996,14.08054111,8.398114105,13.35270561,5.7758281875,5.745177655,10.09500831,6.312672729,7.73867912133,9.211511834,9.684192438,7.67194989,7.1860203686,12.20536419,6.60893172225,8.74769044,8.231806127,10.0511208,6.250138029,12.00382718,9.580847928,6.327333135,8.21299733433,7.627900667,7.285266093,11.56978693,6.422323287,7.53095120333,5.584068992,8.054801422,9.432546201,11.274247985,8.08464112175,12.76004735,4.8161306655,12.01436934,5.969107067,12.26985874,6.299945779,7.6522265588,6.064440107,14.35403309,9.422761191,6.648325671,Control
6.01685906633,13.43392773,7.697637374,13.37889296,5.704258658,6.162799782,10.22872886,7.50900425433,8.10318445333,8.977409535,9.981439248,9.268495874,7.5168645844,12.34682957,6.1514271285,9.157246578,8.6043275615,9.3494460205,6.351515503,11.72645885,9.966174165,6.328276055,8.28606754333,7.904094356,7.74183962,11.00452968,7.7125980515,7.41149949233,7.405441727,7.930765467,9.66718229,11.21839075,8.34620788925,12.45248586,5.183721743,12.40857396,6.17905477475,12.37603319,7.300126299,7.950268865,5.91669616975,13.73047547,9.29741101033,7.634958261,BRCA
6.03909155233,13.80946823,7.3388634815,13.71343219,6.517858181,6.71596585,10.624983,6.98490046733,8.70127661067,8.467749328,9.979768545,9.673230059,7.5289073748,13.11510467,6.35010843575,9.836169177,8.9337864765,8.381411497,6.1485821605,11.51112271,10.23164154,6.682787905,6.930751522,6.389657687,6.529942434,11.73619062,7.745704965,7.47462674233,7.460253403,7.6687152575,9.9164802245,11.07534033,8.716652398,12.66384721,6.0739409315,13.96600025,7.79825655525,12.87483063,6.725540512,7.4183463498,5.66966000725,13.77694807,9.14697742367,8.19601328,BRCA
6.25570060267,13.91249272,7.9742866725,13.29267684,5.6011167705,6.18408747,9.961088297,6.81582852467,8.36198243367,9.024558716,9.212867878,7.262755244,7.3270793584,12.34260121,6.911552594,7.747456426,8.457614913,9.811707063,6.0822916725,12.26224618,8.977681421,5.926361974,8.51372939333,7.380766509,7.791799626,11.41213066,6.5896621115,7.49866828033,6.662423158,8.590203577,9.167523377,11.151396135,8.39165280725,12.61750082,5.0860843655,10.44201071,5.88961529475,12.52075501,7.476910459,8.3350079456,5.862304229,15.02279519,9.62804284167,7.292025067,BRCA
5.73411668,13.96294256,7.7095138065,13.44200721,5.401013329,6.913221911,10.12277013,6.87117032933,8.53051419067,8.419813926,9.290572499,9.194320487,7.3160751194,12.57155186,6.60829313375,9.508320259,8.519260169,9.1744218995,6.10054077,10.99477083,10.00443156,6.739851899,7.87859624933,6.876858011,6.566324756,11.39154181,7.480559564,7.22554449667,6.020263967,7.7549264415,9.1611827995,11.40345044,8.80415305075,12.74796537,5.2291868665,14.08516788,5.9603886785,12.20475003,6.726903149,7.757716558,5.88068915225,14.22362506,8.82865486733,7.787382059,Control
5.905664806,14.44356588,7.94496816,13.70458133,5.8779809975,5.801553978,9.9831294,6.13414385767,8.16926655967,8.419971893,10.01823535,9.012625324,7.4954770344,12.3148028,6.185912712,9.212004536,8.505661469,8.5153541335,5.9902913895,11.9611296,9.452231522,6.37387057,7.83390275633,6.663348622,6.735255184,10.77439198,7.5245411315,7.130488018,7.205282841,8.1175343725,9.3657406255,10.99057863,8.0162301535,12.4865699,5.2554434645,14.82357723,6.02825469225,12.42766909,6.426437217,7.6719006758,5.81485113325,14.37348409,9.29235500067,6.878728789,BRCA
6.16140338633,13.15952927,8.148239231,13.30755735,5.5839936855,6.110306469,10.28660429,6.39658479233,8.39504068233,8.01888328,9.726661428,8.33670864,7.6296535984,12.71572616,6.49154331975,9.015945424,8.616861979,11.141348535,5.905012142,11.43790563,9.69476318,6.73809606,8.282150397,7.296207587,7.591674041,11.36752411,7.3344224225,7.57770823567,7.606018576,8.2287174245,9.70078824,11.551814785,8.42904151725,12.57561022,4.4572839285,11.55023948,6.0078154565,12.09766027,6.76752611,7.3060563712,6.225327925,13.54172225,9.23513699733,7.4960371,BRCA
