@relation data

@attribute id string
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 2328 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 217 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 124 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
A11,-0.1339,-0.19,0.4175,-0.1527,0.059,-0.0734,-0.09,0.5304,0.8213,-0.046,0.3984,0.0319,-0.1309,-0.179,0.5503,0.1253,-0.0288,0.5027,0.6399,1.0888,-0.0858,-0.0508,-0.1119,0.0333,-0.0692,0.0369,-0.155,0.1995,0.1361,0.71,-0.0434,-0.0283,-0.1629,-0.2393,-0.0692,-0.4125,0.011,0.0967,0.2667,0.271,-0.0801,-0.2734,-0.1928,1.1475,0.2701,1.0642,0.7668,-0.0782,-0.0933,-0.1564,-0.0425,-0.0416,0.0866,-0.2265,0.3069,-0.0411,0.0944,0.0777,-0.0342,-0.2217,-0.155,0.8097,-0.0777,-0.0812,-0.0131,-0.1324,-0.3073,0.0518,-0.1215,0.5241,-0.1408,0.4436,0.269,0.6536,0.9727,-0.111,-0.1378,0.035,-0.0708,-0.242,0.3134,-7e-04,0.2971,-0.0161,0.1626,-0.0106,0.4067,0.5078,-0.0572,0.1764,-0.2336,0.1361,-0.1534,1.1631,-0.1729,0.4479,-0.0692,-0.0613,1.8273,0.1387,1.1481,0.8615,0.5329,0.0454,0.0665,1.9559,-0.1295,-0.1765,0.4073,Control
A12,0.1192,0.0797,0.3069,-0.0482,0.2506,-0.2022,0.2385,0.6032,0.6499,-0.0169,0.4128,0.0542,-0.11,-0.0023,0.3718,2e-04,-0.0366,0.5239,0.1681,1.2823,-0.1299,-0.0749,0.0137,-0.0397,-0.0215,0.0452,-0.1189,-0.0188,0.1424,0.5078,0.0545,0.0436,-0.1948,-0.3028,0.027,-0.0782,0.1928,0.2913,0.2666,0.2673,-0.0739,-0.328,-0.0246,0.6771,0.1691,0.7474,0.7965,0.0711,0.0473,-0.0284,-0.2092,0.0647,0.2196,-0.0068,0.1123,-0.0638,0.086,-0.1098,-0.0171,-0.2321,-0.184,0.3776,-0.1745,-0.1414,-0.0974,-0.02,-0.296,0.0467,-0.0581,0.5803,-0.0884,0.3398,0.2616,0.5616,0.8932,-0.1075,-0.2729,-0.1061,-0.0164,-0.3924,0.2263,0.1532,0.2709,0.01,0.2495,-0.0754,0.2938,0.5342,0.1184,0.2007,-0.0737,0.1357,-0.0549,0.7335,-0.0575,0.4002,0.0752,0.0703,1.812,0.1223,1.2762,0.5535,0.4152,0.0907,0.152,1.716,-0.0956,-0.001,0.7563,Control
B01,-0.1031,-0.2448,0.3211,0.0617,0.2146,-0.2396,0.0416,0.3185,0.5149,3e-04,0.5312,0.1486,-0.0242,-0.1399,0.6206,0.0676,-0.2212,0.548,0.4178,0.9198,-0.0402,-0.0941,-0.0617,0.064,-0.1189,-0.1426,-0.1279,-0.1984,0.3198,0.7077,-0.1004,-0.0298,-0.2453,-0.3808,-0.2356,0.0466,0.1647,0.0876,0.36,0.1033,0.0338,-0.3558,0.0191,0.8505,-0.0361,0.7862,1.3865,-0.0996,-0.0212,-0.0731,-0.1638,0.0156,0.2664,-0.1062,0.3482,-0.0823,-0.1184,0.0842,-0.047,-0.053,-0.3633,0.6325,-0.0515,-0.1634,-0.0344,-0.1898,-0.4883,0.0365,-0.1574,0.5174,-0.0994,0.3167,0.4773,0.8807,1.3318,-0.0879,-0.4334,-0.1119,-0.0171,-0.3773,0.2112,-0.1579,0.3763,0.0705,0.248,-0.0335,0.5234,0.7117,0.2524,0.0572,-0.0225,0.1534,-0.0659,0.6742,-0.103,0.5066,-0.2057,0.044,1.8213,0.187,1.2848,0.8491,0.5833,0.09,-0.1233,2.3942,-0.3495,-0.0923,0.2629,Control
B02,-0.1354,-0.1784,0.5802,-0.0084,0.0863,-0.165,0.0462,0.6215,0.9732,-0.0986,0.6205,-0.0507,-0.0055,-0.1128,0.7694,0.3594,-0.059,0.6943,0.976,1.0431,-0.1188,-0.1796,-0.0318,-0.0146,-0.0942,0.0469,-0.1513,0.1899,0.0524,0.9155,0.0217,-0.0605,-0.1631,-0.2066,0.2806,-0.2101,0.1279,0.3339,0.4082,0.1376,-0.0908,-0.1678,0.0495,1.1456,0.3573,1.2329,1.4107,-0.1,-0.0497,-0.0658,-0.0838,-0.0698,0.2375,-0.2655,0.4106,0.0082,0.0131,0.0275,-0.0128,-0.1588,-0.1567,0.9031,-0.0977,-0.1402,-0.0963,-0.0758,-0.2586,-0.0625,-0.1804,0.7513,-0.1068,0.4963,0.5391,0.8934,1.2644,-0.1089,-0.1184,-0.011,-0.1325,-0.209,0.1722,0.042,0.447,-0.0283,0.1989,-0.0646,0.6447,0.7713,0.085,0.218,-0.1226,0.0828,-0.1432,1.1829,-0.1063,0.6683,0.0716,0.0396,2.2271,0.0935,1.3652,0.9817,0.5232,0.0231,0.0169,2.8508,-0.0596,-0.0745,0.2078,Control
B03,-0.1658,-0.0487,0.4536,-0.097,0.1098,-0.195,-2e-04,0.2714,0.8433,-0.0344,0.5781,0.0604,-0.0632,-0.1339,0.6971,0.2644,-0.0933,0.6311,0.9254,0.4803,-0.0499,-0.1753,-0.0341,0.0421,-0.0659,-0.0311,-0.138,0.0079,0.2329,0.7857,-0.0738,-0.0855,-0.1995,-0.2387,0.2338,-0.1798,0.1095,0.1656,0.4427,0.1752,-0.0085,-0.253,-0.1425,1.0491,0.2757,1.057,1.1883,-0.082,-0.0629,-0.0584,-0.1437,-0.051,0.249,-0.0987,0.3536,-0.0106,0.0725,0.1065,-0.0523,-0.1182,-0.164,0.7084,-0.1369,-0.142,-0.0479,-0.0929,-0.3759,0.0316,-0.1187,0.6481,-0.0383,0.4444,0.4791,0.8214,1.2667,-0.0894,-0.2283,-0.0403,-0.0582,-0.2106,0.3074,-0.039,0.354,-0.0176,0.1935,-0.0083,0.511,0.7453,0.1476,0.1708,-0.0604,0.1352,-0.0903,1.1109,-0.1054,0.6023,-0.0789,0.0514,2.0875,-0.0351,1.3758,0.921,0.5861,0.1123,-0.0348,2.6493,-0.2281,-0.1346,0.2927,BRCACancer
B04,0.0145,-0.1375,0.5844,-0.1013,-0.002,-0.179,0.0094,0.47,0.656,-0.111,0.3027,-0.1128,-0.0423,-0.1646,0.5782,0.1464,-0.0257,0.4561,0.4896,1.0203,-0.1486,-0.0458,-0.0763,-0.1054,-0.0795,0.013,-0.178,0.0145,0.0859,0.4269,-0.0688,-0.0727,-0.251,-0.2555,0.2464,-0.2277,0.0398,0.1199,0.4073,0.1678,-0.0689,-0.2595,-0.0373,0.2873,0.196,0.5928,0.8783,-0.0803,0.0125,-0.1418,-0.09,-0.0675,0.1934,-0.0178,0.3259,-4e-04,0.0528,-0.2164,-0.0568,-0.2147,-0.1355,0.403,-0.1559,-0.1524,-0.1243,-0.1301,-0.3436,-0.0278,-0.165,0.7815,-0.1712,0.2316,0.4665,0.8835,1.4095,-0.0623,-0.2538,-0.0832,-0.1166,-0.3824,0.2015,0.0497,0.3917,-0.0478,0.2061,-0.1015,0.3419,0.7486,-0.0607,0.0806,-0.1433,0.0884,-0.1673,0.523,-0.155,0.5923,-0.0113,-0.0159,1.6093,0.0627,1.2305,0.6011,1.0949,0.0143,-0.038,2.0104,-0.2064,-0.0812,0.2532,BRCACancer
B05,-0.0339,-0.1675,0.343,-0.0821,0.1191,-0.2176,0.1783,0.3807,0.8007,-0.1181,0.3267,-0.0633,-0.1595,-0.1639,0.5656,-0.0156,-0.0275,0.6056,0.4876,0.9368,-0.1428,-0.1279,-0.0438,0.0019,-0.0497,-0.0833,-0.1629,0.0035,0.2769,0.2982,-0.089,-0.0649,-0.1563,-0.2296,0.2481,-0.0543,0.1399,0.1627,0.3689,0.1746,-0.0341,-0.3032,-0.0563,0.2458,0.1894,0.8229,1.0258,-0.0236,0.0381,0.0069,-0.1845,-0.0858,0.1285,-0.1866,0.2142,-0.0128,0.0941,0.03,-0.0978,-0.2979,-0.2277,0.8082,-0.2329,-0.1253,-0.1201,-0.0893,-0.409,0.1267,-0.1028,0.6838,-0.1849,0.1147,0.4034,0.5941,0.9946,-0.116,-0.2736,-0.1042,-0.1082,-0.3552,0.2134,0.0936,0.4167,-0.0774,0.2586,-0.0987,0.4175,0.6283,0.047,0.0341,-0.2346,-0.0293,-0.1067,0.2787,-0.1125,0.4854,0.0098,-0.0231,1.8116,0.1437,1.2271,0.8365,0.6287,-0.0067,0.054,2.1021,-0.0289,-0.0788,0.7424,BRCACancer
B06,-0.195,0.0853,0.1192,0.0565,0.3203,-0.3834,-0.0316,0.1408,0.389,-0.0639,0.3238,0.1749,-0.0335,-0.1083,0.3253,-0.0553,-0.1744,0.2967,0.1494,0.5803,0.0026,-0.1017,-0.0279,0.0659,0.0036,-0.1078,-0.0263,-0.3318,0.2903,0.3851,-0.1919,-0.1689,-0.2437,-0.3811,-0.111,-0.16,0.1816,-0.0483,0.3763,0.2585,0.0373,-0.4281,-0.1884,1.0314,-0.0697,0.7293,0.849,-0.0496,-0.0472,-0.0192,-0.1258,-0.0498,-0.0922,-0.3559,0.28,-0.1862,0.1134,0.1791,-0.0183,-0.0885,-0.3676,0.1085,-0.0694,-0.2014,-0.0227,-0.0609,-0.4671,0.1498,-0.0504,0.5078,-0.1124,0.1881,0.2645,0.7632,1.013,-0.0498,-0.5192,-0.1557,-0.0577,-0.1631,0.1828,-0.1273,0.1976,-0.022,0.361,0.0293,0.2679,0.5744,0.0459,0.2387,-0.1589,0.1298,-0.0392,0.987,-0.0426,0.3694,-0.2397,0.0077,1.5016,0.0095,1.1469,0.7224,0.5456,0.0045,0.1692,2.1412,-0.2274,-0.0672,0.4111,BRCACancer
B07,-0.15,-0.1584,0.6046,0.0047,0.0577,-0.1746,0.0617,0.543,0.7227,-0.1392,0.6744,-0.0744,-0.105,-0.1109,0.7197,0.3076,-0.0449,0.5781,0.4469,0.9854,-0.1369,-0.1048,-0.0448,-0.0823,-0.0921,-0.0574,-0.0786,0.0577,0.0505,0.8226,-0.1145,-0.1371,-0.091,-0.1612,0.142,-0.1067,0.0109,0.3451,0.4816,0.24,-0.0715,-0.2346,-0.0685,0.9664,0.2966,1.0346,1.394,-0.0712,-0.0484,-0.0551,-0.0694,-0.0809,0.3593,-0.0662,0.4115,-0.0694,0.1709,-0.0088,-0.042,-0.1207,-0.1887,0.744,-0.1628,-0.1171,-0.0951,-0.1076,-0.3124,0.1196,-0.1166,0.5529,-0.1171,0.4598,0.4641,0.983,1.3531,-0.0958,-0.1231,-0.051,-0.1238,-0.2014,0.2602,0.0451,0.5404,-0.0064,0.3666,-0.0728,0.5961,0.766,0.0098,0.18,-0.157,0.1157,-0.0628,1.5718,-0.0859,0.7937,0.148,-0.0281,2.1132,0.0412,1.5126,1.0701,0.6173,0.0097,0.0028,2.5618,-0.1017,-0.0868,0.4527,BRCACancer
B08,-0.1139,-0.2184,0.6183,-0.0341,0.0446,-0.0979,-0.0072,1.2034,0.9097,-0.0704,0.5962,-0.0528,0.0148,-0.1302,0.6046,0.3326,-0.0299,0.8742,0.687,1.8609,-0.0687,-0.1546,-0.0566,0.0165,-0.1281,-0.0137,-0.0962,0.0367,0.0235,0.6048,0.049,-0.1097,0.0051,-0.1277,0.1502,-0.251,-0.0267,0.1598,0.4235,0.1949,-0.0065,-0.0906,-0.0588,0.9946,0.1276,1.4585,1.2979,-0.0513,-0.0959,-0.1301,-0.0386,-0.0842,0.2714,-0.1324,0.4283,0.0181,0.0664,-0.0914,0.0257,-0.1251,-0.123,0.8459,-0.147,-0.0721,-0.0376,-0.1219,-0.2783,0.0249,-0.1343,0.8127,-0.0643,0.6246,0.2944,0.7053,1.0331,-0.0074,-0.109,-0.1177,-0.0475,-0.2501,0.4448,0.042,0.3428,0.0518,0.376,-0.0209,0.5496,0.5304,0.066,0.2669,-0.1255,0.1295,-0.1214,1.4062,-0.128,0.5927,0.0793,0.066,1.9658,0.1133,1.3817,0.8035,0.4632,0.0197,0.0778,2.3163,-0.1401,-0.1719,0.4473,Control
B09,-0.1475,-0.1991,0.3441,-0.139,-2e-04,-0.2039,0.1202,0.7937,0.428,-0.034,0.2887,0.0424,-0.0134,-0.0458,0.6364,0.017,-0.1109,0.5062,0.1845,1.3857,-0.0857,0.0269,-0.1225,0.1063,-0.0968,-0.0889,-0.15,-0.1869,0.1931,0.3255,-0.0295,-0.0896,-0.252,-0.1672,-0.1941,-0.1287,-0.0082,-0.08,0.2658,-0.0316,-0.0022,-0.2808,-0.2091,0.3802,0.1084,0.4321,0.689,-0.0654,-0.1264,-0.1093,-0.1675,-0.0804,0.0867,-0.3918,0.24,0.0076,0.1392,-0.273,-0.1122,-0.1919,-0.15,0.419,-0.0935,-0.2584,-0.1348,-0.075,-0.378,-0.0458,-0.2104,0.3076,-0.0775,0.1019,0.2997,0.7225,1.2159,-0.0722,-0.1452,-0.1422,-0.0955,-0.3821,0.1976,-0.0197,0.2155,-3e-04,0.6947,-0.0733,0.3259,0.4618,0.0416,0.0408,-0.2547,0.1288,-0.2442,0.4305,-0.1255,0.5403,-0.004,0.0109,1.3293,0.0443,0.9941,0.5591,0.859,0.0578,-0.0219,2.019,-0.1747,-0.2151,0.439,Control
B10,-0.0818,-0.1205,0.3195,-0.0474,0.0793,-0.3109,0.1905,0.4729,0.4866,-0.0926,0.5172,-0.0772,-0.0624,-0.1219,0.4459,0.1593,-0.08,0.3538,0.4226,0.9099,-0.1078,-0.0497,-0.0583,-0.0532,-0.1429,-0.0974,-0.0949,0.1328,0.0816,0.5571,-0.1378,-0.1104,-0.2124,-0.2142,-0.064,-0.2941,0.0198,-0.0985,0.3619,0.106,-0.0066,-0.2774,-0.2183,0.3867,0.1382,0.5747,0.9863,-0.0199,-0.0335,-0.0573,-0.1647,-0.1689,0.1732,-0.1049,0.2618,-0.024,0.179,-0.0479,-0.1499,-0.1639,-0.1564,0.4352,-0.1656,-0.204,-0.1478,-0.0847,-0.272,0.0916,-0.1536,0.5933,-0.1333,0.0642,0.4051,0.6563,1.2138,-0.1132,-0.2118,-0.0635,-0.1409,-0.1925,0.231,0.0247,0.2415,-0.0099,0.3062,-0.0273,0.2248,0.6569,0.0266,0.0801,-0.1198,0.138,-0.1463,0.6496,-0.0948,0.5365,0.0362,-0.0531,1.7605,0.1113,1.3584,0.6379,0.8346,-0.005,-0.0177,2.0816,-0.0612,-0.1396,0.1862,Control
B11,0.0289,-0.1181,0.4415,-0.0562,0.0824,-0.1515,0.1454,0.6998,0.7264,-0.1203,0.5311,-0.0117,-0.0111,-0.0812,0.5943,0.2878,-0.0167,0.8234,0.5094,1.5591,-0.1011,0.2017,-0.0719,-0.0078,-0.0636,0.0105,-0.0699,0.0753,0.0024,0.6033,0.0085,-0.0318,-0.0574,-0.1769,0.0187,-0.061,0.0241,0.1427,0.4065,0.331,-0.1187,-0.1833,-0.0363,0.8577,0.1537,1.1869,1.6676,-0.0403,0.1155,-0.1121,-0.1381,-0.0532,0.3332,-0.1642,0.3524,0.0198,0.13,-0.0437,-0.0522,-0.0979,-0.1219,0.7322,-0.058,-0.0555,-0.0913,-0.047,-0.4187,-0.0075,-0.1467,0.8599,-0.1301,0.5443,0.3327,0.6517,1.0602,-0.0763,-0.1186,-0.0582,-0.1465,-0.118,0.5594,0.0868,0.3461,-0.0015,0.5841,-0.057,0.3865,0.6539,0.0915,0.2229,-0.1551,0.1604,-0.0363,1.3752,-0.0869,0.566,0.0865,0.0154,1.9588,0.071,1.3185,0.6737,0.659,0.0406,-0.0412,2.0934,-0.0547,-0.1131,0.0208,Control
B12,-0.1815,-0.1799,0.2946,-0.0993,0.0198,-0.1208,0.0739,0.3302,0.4014,-0.1145,0.116,-0.0273,0.0423,-0.1196,0.3375,-0.0495,-0.1082,0.1504,0.2902,0.6438,-0.1592,0.2272,0.0048,0.0191,-0.0931,-0.0377,-0.0208,0.0882,0.1762,0.2537,-0.1024,-0.0046,-0.1888,-0.1458,-0.1157,-0.3113,-0.0742,0.0797,0.1233,0.0441,-0.0778,-0.2705,-0.095,0.3683,0.1178,0.4635,0.6595,0.0035,-0.1001,-0.0837,0.0067,-0.1071,0.0969,-0.0677,0.1323,-0.0218,0.1792,-0.199,-0.1257,-0.2027,-0.2095,0.2678,-0.1423,-0.14,-0.1404,-0.0977,-0.4272,0.1348,-0.0421,0.3349,-0.1365,0.1274,0.2289,0.3459,1.0341,-0.1045,-0.1996,-0.1063,-0.1002,-0.1328,0.2411,0.0399,0.1244,-0.0456,0.3898,-0.1283,0.1374,0.2671,-0.0096,0.2846,-0.1327,0.1726,-0.1504,0.2409,-0.0982,0.1732,0.0209,0.0148,1.0262,-0.0837,0.6988,0.3786,0.7205,-0.0385,0.0326,1.9746,0.0165,-0.2407,0.2343,Control
C01,-0.0026,-0.0688,0.6821,-0.073,0.0178,-0.2032,0.0367,0.7619,0.904,-0.1498,0.5762,-0.025,-0.0562,-0.1448,0.7833,0.2808,-0.0555,0.6232,0.7927,1.4746,-0.1579,-0.014,-0.0634,-0.0832,-0.1216,-0.025,-0.0545,0.0476,0.081,0.9145,0.0361,-0.1111,-0.2058,-0.2809,0.292,-0.2159,0.1039,0.2928,0.4306,0.2128,-0.094,-0.1836,-0.0896,0.9145,0.3867,1.3542,1.4778,-0.0336,-0.0456,-0.0862,-0.1574,-0.0595,0.2482,-0.1532,0.4666,0.002,0.0673,-0.0992,-0.0781,-0.3173,-0.22,1.0055,-0.1666,-0.0862,-0.1286,-0.1208,-0.3266,-0.1084,-0.1998,0.7859,-0.1665,0.6208,0.4505,0.6875,1.225,-0.0797,-0.0923,-0.0676,-0.1269,-0.3591,0.2492,0.0778,0.4244,-0.0483,0.2486,-0.0761,0.5159,0.6465,-0.0834,0.1017,-0.1527,0.051,-0.0998,1.3426,-0.0972,0.5393,0.0488,-0.0488,1.6438,0.1234,1.1972,0.7881,0.9932,0.0354,-0.0509,2.2152,0.0186,-0.1408,0.2473,BRCACancer
C02,-0.133,-0.1801,0.5136,-0.0971,0.025,-0.1343,-0.0459,0.8152,0.9838,-0.0983,0.6312,-0.072,-0.0037,-0.0291,0.7179,0.2366,0.0088,0.5952,0.6689,1.497,-0.1261,0.0082,-0.0408,-0.0902,-0.0924,-0.0125,-0.0463,0.16,-0.0287,0.7726,0.0314,-0.138,-0.1472,-0.1969,0.0858,-0.1742,0.0037,0.1502,0.4303,0.2877,-0.0995,-0.2018,-0.0039,1.1658,0.3012,1.2966,1.4365,-0.0189,-0.0516,-0.0544,-0.0498,-0.0301,0.1782,-0.2283,0.3367,-0.0471,0.1046,-0.0981,-0.0109,-0.2345,-0.1174,0.8509,-0.1827,-0.0749,-0.1383,-0.0724,-0.2654,0.0142,-0.1179,0.5949,-0.1128,0.5612,0.4201,0.7384,1.2079,-0.0852,-0.0854,-0.117,-0.137,-0.234,0.4555,0.1523,0.5413,-0.0534,0.3224,-0.0666,0.527,0.5729,-0.0434,0.0476,-0.1885,0.0782,-0.1342,1.3961,-0.0745,0.6562,0.1535,0.0157,1.9574,0.0571,1.4181,0.7743,0.4836,0.0147,-0.0032,2.2756,-0.0537,-0.1051,0.3803,BRCACancer
C03,0.0503,-0.1269,0.6903,-0.1219,0.0506,-0.1936,0.0285,0.7643,0.9553,-0.0985,0.5799,-0.0861,-0.1224,-0.0717,0.9079,0.3458,0.0013,0.7266,0.4772,1.4234,-0.1432,0.0356,-0.0111,-0.0808,-0.0791,-0.0563,-0.0489,0.2532,-0.0056,0.8963,-0.0523,-0.1736,-0.1085,-0.2231,0.3348,-0.1257,0.1043,0.0881,0.4315,0.2029,-0.1037,-0.2481,-0.0181,1.2441,0.37,1.3121,1.4721,-0.0313,0.0105,-0.0976,-0.0804,-0.0843,0.2406,-0.2143,0.4164,0.0015,0.0738,0.0217,-0.0545,-0.2195,-0.127,0.9471,-0.1769,-0.0951,-0.1232,-0.0566,-0.2765,-0.0367,-0.1215,0.5515,-0.1396,0.4416,0.6096,0.7866,1.2759,-0.1578,-0.0927,0.0491,-0.0993,-0.2628,0.1816,0.1448,0.497,-0.0558,0.4501,-0.0232,0.6991,0.7099,-0.0733,0.0952,-0.2376,-0.035,-0.0353,1.2334,-0.0598,0.6176,0.1534,-0.035,1.9567,0.049,1.3536,0.9019,0.7158,-0.0612,0.0879,2.2849,-0.0114,-0.0793,0.3481,BRCACancer
C04,-0.0504,-0.2401,0.5016,-0.0068,0.0139,-0.0467,-0.1373,0.9561,0.9961,-0.0722,0.2275,-0.0525,0.0181,-0.1454,0.4752,0.1871,0.0366,0.3429,0.3372,1.9592,-0.0967,0.0831,-0.0261,0.0354,-0.0933,-0.0506,0.0227,0.2198,0.0793,0.279,0.0758,-0.1467,-0.1169,-0.2367,0.2844,-0.3004,-0.0793,0.0665,0.0343,0.046,0.0413,-0.2782,-0.1319,0.777,0.2828,1.0897,1.0079,0.0242,-0.0472,-0.1061,0.0677,-0.064,0.2238,-0.2395,0.2512,0.0501,0.3097,0.03,-0.0564,-0.2838,0.0323,0.6532,-0.0569,-0.1391,-0.0827,-0.1012,-0.2078,0.0335,-0.149,0.4599,-0.1224,0.352,0.0539,0.3847,0.7248,0.0448,-0.1154,0.1529,-0.157,-0.2191,0.3826,0.1485,0.1856,0.0324,0.1971,-0.0379,0.2694,0.2804,0.0479,0.2306,-0.2244,0.1034,-0.0415,0.7777,-0.0299,0.4091,0.0727,0.0651,1.3184,0.1599,0.7708,0.5531,0.3026,0.0234,0.1166,1.6757,0.1477,-0.0872,0.7222,Control
C05,-0.0164,-0.3349,0.4347,-0.079,0.0468,-0.1044,0.0125,0.4588,0.9298,-0.0082,0.3153,-0.102,-0.0426,-0.1041,0.4469,0.1349,-0.0504,0.2696,0.4733,0.8639,-0.0786,0.1948,0.0253,-0.0062,-0.0361,-0.0105,0.0431,0.2105,-0.0826,0.3073,-0.0486,-0.0703,-0.1029,-0.1585,-0.054,-0.2769,-0.0133,-0.0771,0.0974,0.2142,-0.02,-0.0857,-0.1581,0.6822,0.1672,1.225,0.6951,-0.0401,0.0404,-0.0687,-0.0679,-0.0503,0.0939,-0.1454,0.2257,-0.055,0.1579,0.0171,-0.0429,-0.1621,-0.0078,0.6145,-0.0387,-0.0676,-0.1151,-0.0681,-0.2333,0.0248,-0.0817,0.4203,-0.1088,0.2223,0.1687,0.4201,0.8263,0.0485,-0.0764,-0.084,-0.1187,-0.0931,0.3258,0.1495,0.2876,-0.0296,0.7038,-0.0356,0.3463,0.3368,0.0065,0.2549,-0.0758,0.1435,-0.0394,1.1629,-0.0938,0.3468,0.1509,-0.0617,1.5624,0.1872,0.7803,0.4906,0.3449,0.0118,0.1152,1.8582,0.0516,-0.0473,0.1257,BRCACancer
C06,-0.0277,-0.3575,0.1503,-0.0766,0.0911,-0.2697,0.1588,0.5563,0.5088,0.001,0.0841,0.0336,-0.1023,0.4175,0.1109,0.0648,-0.0768,0.3062,0.2145,0.4114,-0.0991,-0.1448,-0.0242,0.0059,-0.0704,0.1653,-0.1558,0.0294,0.4401,0.0296,0.0734,-0.0251,-0.1745,-0.3381,0.1831,-0.4586,0.0033,0.184,-0.0541,0.0587,0.0749,-0.1863,0.0348,0.2311,0.1741,0.2401,-0.3263,0.0628,-0.073,-0.0477,-0.1625,-0.0082,-0.0114,-0.2815,0.0464,-0.0713,0.2203,0.0614,-0.0067,-0.2017,-0.065,0.2847,0.0412,-0.1944,-0.2273,-0.2793,-0.4319,-0.0335,-0.1831,-0.0157,-0.0447,0.1119,-0.0117,0.1196,0.2145,0.0406,-0.1128,-0.2364,-0.1637,-0.2323,0.2685,0.192,-0.1374,-0.0359,0.5265,0.0293,0.0561,0.1823,-0.0038,0.1718,-0.1987,0.152,0.003,-0.0824,-0.2273,0.0564,-0.0245,0.0288,0.5005,0.0908,0.2869,0.0459,0.1693,0.0746,0.0267,0.3443,-0.0628,-0.0389,0.0354,Control
C07,0.0493,-0.2678,0.3946,-0.0678,0.1009,-0.197,0.1166,0.7623,0.8078,-0.1081,0.338,-0.0729,-0.0354,-0.0615,0.4989,0.2525,0.0327,0.3988,0.3705,1.4236,-0.1146,-0.0934,-0.0431,-0.1027,-0.0869,-0.0173,-0.0289,0.2007,0.2076,0.3973,0.0282,-0.1012,-0.119,-0.1551,0.1478,-0.1752,0.0166,0.0429,0.1463,0.2227,-0.0477,-0.1319,-0.1325,0.8429,0.3683,1.2781,0.9666,-0.0209,-0.0044,-0.0516,-0.0184,-0.0095,0.0306,-0.1634,0.2157,0.0043,0.0742,-0.0641,-0.1096,-0.2466,-0.1606,0.7276,-0.0916,-0.178,-0.041,-0.1069,-0.0952,-0.0457,-0.0882,0.4465,-0.0647,0.2238,0.2253,0.4944,1.031,-0.1143,-0.1571,-0.0224,-0.1217,-0.3054,0.3024,0.1629,0.2882,-0.0063,0.3408,-0.047,0.369,0.4386,0.075,0.0878,-0.3485,0.1295,-0.0967,1.2018,-0.0877,0.606,0.1351,-8e-04,1.7805,0.092,1.1017,0.6154,0.3496,0.0098,0.2735,1.969,0.0447,-0.0773,0.3148,Control
