@relation data

@attribute id string
@attribute 23385 numeric
@attribute 4851 numeric
@attribute 4853 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51107 numeric
@attribute 55851 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 83464 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4093161449,0.2849820421,2.5484034980,1.0526433777,-0.0553315683,0.7524875518,0.0779468772,0.2626772636,0.4059866449,0.9753181636,BRCA
GSM481003,0.4201771034,0.3358662222,2.5900441093,0.8349737654,-0.1004153351,0.9200572537,0.1501637864,0.1710262043,0.5494550661,1.1439594924,BRCA
GSM481004,0.5729770413,0.3009108987,2.8422051002,0.9942219763,-0.0685732181,0.7784011277,0.0768952314,0.1590112297,0.5722425930,1.1097071169,BRCA
GSM481005,0.5262828029,0.2530161229,2.6150923301,1.1509351682,-0.0293136226,0.6939133648,0.1203601334,0.3476366963,0.5030498349,1.1017246097,BRCA
GSM481006,0.3676370584,0.6738934841,2.7919912302,0.9865617230,-0.1471384900,1.0601320580,0.2117960454,0.3838538600,0.5234791567,1.0241372809,BRCA
GSM481007,0.4225085249,0.2721732832,2.5003430178,0.7982678628,-0.1305327061,1.1355728010,0.3489399348,0.1124916842,0.5846136941,1.4694935381,BRCA
GSM481008,0.4056988864,0.3260349436,2.1586630853,0.5364942699,-0.0928984650,0.8236246168,0.2175885136,0.0936546897,0.3184334290,0.5136833181,Control
GSM481009,0.3926302677,0.0987727793,2.6284664414,0.9341125090,-0.1618926498,0.5096664967,-0.1411875799,0.2451832610,0.1466277583,0.6422537174,Control
GSM481010,0.3384307082,0.2667312132,2.2639028920,0.7551574250,-0.0696312889,0.6236649501,0.0747330757,0.3610900180,0.4480392276,0.8439756650,Control
GSM481011,0.5121155534,0.3253308557,1.8390324729,1.2542279104,-0.0795562974,0.8828957868,0.2440629703,0.0722549435,0.6786941268,1.5542021466,Control
GSM481012,0.4796120361,0.2118674402,2.3090658679,0.6143359909,-0.0101066589,0.5798951526,0.0136120781,0.1902598168,0.3570716307,1.0592019075,Control
GSM481013,0.2893412401,0.3911011448,2.1111588198,0.3407930743,-0.0818409256,1.3377688353,0.7476640680,0.0395308296,0.4421245891,0.4635878671,Control
GSM481014,0.3272300988,0.5135421454,2.2484186747,0.4672422760,-0.0146059760,0.8460989565,0.2504968699,0.2140933589,0.2632185720,0.4717090355,BRCA
GSM481015,0.6915798550,0.4759659944,1.7116606433,1.0813448413,-0.0326894345,1.1412640885,0.2632273267,0.1670459352,0.6466780193,1.1121048740,BRCA
GSM481016,0.4832674474,0.3162054242,2.5885991735,0.7505853635,-0.0307486265,0.5456373862,0.1970605878,0.1965749512,0.3927405931,0.9917867445,BRCA
GSM481017,0.2339474124,0.3045821472,2.6608072028,0.5697111300,-0.1569874793,0.4160521238,0.0743824987,0.3209436315,0.2343348392,0.6660082601,BRCA
GSM481018,0.5665930922,0.2944459216,1.9704872159,1.1385766606,0.0304351040,0.8627332348,0.2603581175,0.2249759724,0.3965527161,1.0215007289,BRCA
GSM481019,0.4320318127,0.4130816226,2.5687362236,0.3360161157,-0.0351354914,0.8854035499,0.4734903930,0.2700415744,0.4979437954,1.0135365611,BRCA
