@relation data

@attribute id string
@attribute 29968 numeric
@attribute 316 numeric
@attribute 493911 numeric
@attribute 55163 numeric
@attribute 57026 numeric
@attribute 8566 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.0079780485,9.387350221,6.8797246715,11.27393851,8.912680643,12.44264168,Control
GSM427159,5.9778487825,8.687945234,6.510636458,11.42512686,9.477151683,12.27401999,BRCA
GSM427160,6.847757283,6.963130532,6.514923644,11.83178435,9.306130703,12.37603319,BRCA
GSM427162,6.722817304,6.532671997,6.4953838365,11.45329393,9.495905543,12.1490422,Control
GSM427163,6.329470978,7.215681326,6.6169152885,11.82899735,9.464934258,11.976813,BRCA
GSM427164,5.778122528,9.344806934,6.7443318085,11.47828693,9.708558488,12.28299001,BRCA
GSM427165,6.853418228,7.146291501,6.003503947,11.17659722,9.184485567,11.87062298,BRCA
GSM427166,6.5733104545,9.269086417,6.8853342115,11.54684638,9.253688629,11.41099996,Control
GSM427167,5.980624115,6.58075273,6.4423407215,12.08543106,9.612141036,12.06924173,BRCA
GSM427169,6.288389029,7.914909976,6.603591631,11.75128055,9.01326762,12.14532727,BRCA
GSM427170,6.01853877,9.866042932,6.3528835665,10.98982397,9.073834372,12.23565236,BRCA
GSM427171,6.3794545435,9.350851427,6.504944055,11.64626856,9.315325713,11.92203438,Control
GSM427172,6.0522067165,9.413057256,7.028157574,11.66436963,9.468797688,12.54078076,Control
GSM427178,6.30062512,8.393649073,6.9241898045,11.25593456,9.465755721,11.9029781,BRCA
GSM427181,6.7227327125,9.169875611,6.3633290125,11.98210419,9.921153309,12.53234503,BRCA
GSM427182,6.8808960225,7.948281259,6.5421053735,11.30031411,10.00764092,11.92604216,BRCA
GSM427183,6.752544337,7.682241667,6.710202488,10.94914844,9.957153248,11.84561169,BRCA
GSM427187,6.947269014,8.749652525,6.504437555,11.32260436,9.836003445,12.39780304,BRCA
GSM427189,6.4226635385,8.069558687,6.9561560355,10.85352421,9.924501194,11.97407764,BRCA
GSM427193,6.893966828,9.045064165,6.810370906,11.19671294,10.76252761,12.37349196,BRCA
