@relation data

@attribute id string
@attribute 2067 numeric
@attribute 4331 numeric
@attribute 2072 numeric
@attribute 2071 numeric
@attribute 2073 numeric
@attribute 7508 numeric
@attribute 7507 numeric
@attribute 2068 numeric
@attribute 2965 numeric
@attribute 1022 numeric
@attribute 6117 numeric
@attribute 5887 numeric
@attribute 1643 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 2968 numeric
@attribute 1642 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6365,0.3161,0.8897,0.9639,1.8812,0.9389,1.0285,0.3536,0.9361,0.5741,1.4243,1.029,0.9284,0.3897,0.8764,0.3109,1.7191,1.626,1.2507,Control
A02,0.5973,0.1346,0.6126,0.7176,1.6434,0.5743,0.7114,0.2581,0.5947,0.3587,1.2092,0.7982,0.6554,0.2466,0.7208,0.1316,1.6122,1.2003,0.9149,Control
A03,0.6674,0.2105,0.7144,0.9385,1.7519,0.7903,0.9247,0.3958,0.7758,0.5493,1.3513,1.0839,0.8853,0.2993,0.8257,0.235,1.7007,1.5333,1.0688,Control
A04,0.5678,0.1798,0.5935,0.7658,1.6039,0.8211,0.818,0.3302,0.5436,0.5533,1.3715,0.9122,0.7467,0.2713,0.8193,0.2444,1.6787,1.4337,0.8439,Control
A05,0.7223,0.1989,0.7061,0.8599,1.6721,0.8779,0.8832,0.4459,0.6282,0.5475,1.3842,0.9598,0.825,0.2845,0.8622,0.3158,1.7921,1.4419,1.0253,Control
A06,0.6778,0.1536,0.768,0.7976,1.6779,0.7207,0.7522,0.301,0.6772,0.4938,1.287,0.8774,0.7299,0.2325,0.8196,0.2892,1.7046,1.421,1.0165,Control
A07,0.6844,0.3843,0.8271,0.8856,1.7194,0.7872,1.0967,0.3376,0.8017,0.5297,1.3544,1.0076,0.7342,0.3008,0.8758,0.2985,1.6973,1.7099,1.0785,Control
A08,0.5925,0.5743,0.8076,0.9227,1.7679,0.8427,0.97,0.2761,0.7686,0.5947,1.3442,1.0377,0.9396,0.2751,0.7175,0.1543,1.5335,1.8094,0.9915,Control
A09,0.5485,0.3797,0.6822,0.8179,1.7704,0.6945,0.9075,0.2396,0.634,0.5279,1.3771,0.8992,0.7418,0.2256,0.8179,0.1649,1.6557,1.6033,1.139,Control
A10,0.5777,0.3731,0.6982,0.9627,1.6955,0.7079,1.0156,0.331,0.6367,0.6165,1.4058,0.9067,0.7828,0.2379,0.8841,0.1928,1.6911,1.8899,0.9752,Control
A11,0.5829,0.3343,0.7015,0.5847,1.5356,0.4307,0.8213,0.3179,0.5729,0.4792,1.3033,0.8321,0.7497,0.2224,0.7719,0.0877,1.6223,1.1731,1.0675,Control
A12,0.4633,0.0675,0.254,0.5256,1.0782,0.3506,0.5317,0.2237,0.355,0.3997,0.8703,0.4842,0.4524,0.2135,0.7697,0.0222,1.1437,0.9578,0.4845,Control
B01,0.4898,0.2878,0.6689,0.8259,1.8476,0.7101,1.1198,0.095,0.7041,0.5081,1.1711,0.879,0.8221,0.3664,0.5696,0.0932,1.4448,1.5744,1.0319,Control
B02,0.6413,0.1951,0.6674,0.9664,1.894,0.8418,0.9624,0.4138,0.678,0.5758,1.4325,0.9021,1.003,0.343,0.9138,0.2791,1.7364,1.6925,1.1845,Control
B03,0.5713,0.278,0.6809,0.946,1.8513,0.6952,1.0137,0.2735,0.6463,0.5109,1.2712,0.929,0.8836,0.3227,0.7349,0.1922,1.5968,1.6826,0.9967,BRCACancer
B04,0.484,0.4782,0.6002,0.8567,1.5233,0.7897,0.7441,0.1939,0.6065,0.4926,1.0246,0.8557,0.7471,0.1981,0.7201,0.1011,1.3002,1.6006,0.5793,BRCACancer
B05,0.6051,0.2156,0.3979,0.7262,1.5307,0.5546,0.8262,0.2537,0.4523,0.3957,1.0899,0.8682,0.8732,0.2809,0.8936,0.0912,1.4788,1.3469,0.6473,BRCACancer
B06,0.3369,0.159,0.5138,0.7046,1.5479,0.3966,0.6164,-0.0561,0.5134,0.369,0.7113,0.559,0.6666,0.1391,0.2559,-0.0265,1.1617,1.1893,0.6337,BRCACancer
