@relation data

@attribute id string
@attribute 10454 numeric
@attribute 11197 numeric
@attribute 1387 numeric
@attribute 1452 numeric
@attribute 1453 numeric
@attribute 1457 numeric
@attribute 1487 numeric
@attribute 1499 numeric
@attribute 1855 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 4089 numeric
@attribute 4609 numeric
@attribute 51176 numeric
@attribute 51701 numeric
@attribute 5467 numeric
@attribute 5515 numeric
@attribute 595 numeric
@attribute 6885 numeric
@attribute 7088 numeric
@attribute 7471 numeric
@attribute 8312 numeric
@attribute 8321 numeric
@attribute 8945 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0521394628,-0.0877195273,0.6728254087,1.1739820129,0.7757304648,1.1127546282,1.4300713978,0.9433099893,1.9197415728,1.2060972602,0.3981079434,0.5766988737,0.5926393938,-0.0609185226,0.3864522146,0.6971814451,1.7623662382,1.5825335458,0.9587464938,0.8530044131,-0.1784286854,0.0194719580,0.6079061520,0.0014613103,BRCA
GSM480985,-0.0289708189,-0.1118235291,0.6472114695,1.2725747880,0.7636967339,0.9595143553,1.3159628416,1.1109306672,1.1703327198,0.8787267861,0.2601429904,0.5756055410,0.2717646782,-0.1205094834,0.3446538975,0.5993762612,1.5972294421,1.5935095322,0.8959703881,0.6617346806,-0.2227140021,0.0196088935,0.6363046326,0.0644135960,BRCA
GSM480986,-0.0100979297,-0.1375305104,0.7199448316,1.0942751028,0.9877382814,1.1313685492,1.4008808979,0.9477347201,1.4138166258,1.3099040800,0.2144276956,0.5589410135,0.4492141063,-0.0845531220,0.3507614940,0.7115066892,1.6820185006,1.9378681357,0.6764137213,0.7460671614,-0.2109329382,-0.0080926579,0.5543586761,0.1160914501,BRCA
GSM480987,-0.0314649140,-0.0468881307,0.6522740087,0.9154273811,0.7732189820,1.1919919963,1.4836568511,0.7213038760,1.1244374067,1.1273281686,0.0411869942,0.5155373554,0.7697951637,0.2274401900,0.3041801918,0.6272972048,1.7100764543,1.2294952867,0.5847795974,0.2245185916,-0.2920788191,-0.0179345891,0.5006304462,0.0502347329,BRCA
GSM480988,-0.0249393861,0.0860981324,0.6896800634,0.9021175691,0.6518305094,0.8136572200,1.3755963949,0.8318137222,1.1592974100,1.5309302174,0.1999644395,0.3915546862,0.4848055529,-0.0362709062,0.2564665851,1.0694119925,1.5759464525,1.0011213121,0.5952524423,0.6402802321,-0.1896429905,-0.0275964493,0.5828108958,0.0174755329,BRCA
GSM480989,0.0112633825,-0.0543474063,0.5010443183,0.7459947163,0.6693502553,1.0008007305,1.6795843411,0.9154817797,1.6571678850,1.3318944331,0.1645981787,0.3272314875,0.3984325587,-0.1170667829,0.2353863288,0.8384001215,1.3931663536,1.7276778767,0.3143859178,0.7284597634,-0.2957198480,-0.0369311500,0.4903254279,0.0230541362,BRCA
GSM480990,-0.0188042015,0.0168506342,0.6429370626,0.9341612693,0.8615262061,1.0906922513,1.6198221225,0.8344820888,2.2193822246,1.3889006043,0.1217091008,0.2867155222,0.5031338535,-0.0439781166,0.3080648652,1.0157447277,1.4343192951,1.6585228148,0.4204747106,0.5198678984,-0.2169761581,0.0606553730,0.3496120568,0.0038495344,Control
GSM480991,0.0043778190,-0.0114626859,0.7013037075,0.9482068079,0.8657999114,0.9955256260,1.4209598924,0.9456861730,1.5516097281,1.2929992116,0.1253455669,0.3461920900,0.3545671447,-0.0690634400,0.3406172249,0.9547655356,1.4974810705,2.0593645064,0.5598204840,0.6752326541,-0.2880659788,-0.0342619440,0.5008719263,0.0277498589,Control
GSM480992,-0.0220352950,-0.0544576449,0.7777832307,0.8333354584,0.9769073650,1.0083798761,1.6503561896,0.7282237562,1.8551404609,1.5241501815,0.1554057272,0.2245497412,0.5397554174,-0.0951844001,0.1778322738,1.0294869397,1.2969635930,1.9210771919,0.4415234548,0.7652918463,-0.2778281164,0.0391911526,0.4217283724,0.0437098363,Control
GSM480993,0.0051788399,-0.1239903156,0.7884631976,1.0301553905,0.9614707976,1.1333396416,1.5454504661,0.8789024687,1.3835353521,1.3381779529,0.0713412618,0.4767308229,0.5181170303,0.0113864971,0.2355947277,0.8596536507,1.6592786313,1.8622661701,0.4999517977,0.7045313329,-0.2228755165,0.0153811188,0.6935565511,0.0424645376,Control
