@relation data

@attribute id string
@attribute 1020 numeric
@attribute 1958 numeric
@attribute 3265 numeric
@attribute 4803 numeric
@attribute 4804 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5894 numeric
@attribute 8851 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2358186120,1.5524003968,1.0380567778,-0.1472829417,0.1028337865,0.5276523813,0.4586358647,0.0778244350,0.6409841057,0.2938635393,BRCA
GSM480985,0.2468691167,1.5879697942,0.5481084954,-0.1080499572,0.1248554666,0.4521202200,0.5649788797,0.0538346215,0.6127393824,0.0583396936,BRCA
GSM480986,0.4068633393,1.5917406207,0.9493732134,-0.1034840642,-0.0515953347,0.5276161861,0.5706250406,0.0844743560,0.4839221177,0.2624568431,BRCA
GSM480987,0.1170820677,1.7063559235,0.6616964770,0.0772469334,-0.1142703091,0.4570317386,0.5260457562,0.0511663564,0.3882937707,0.1755684758,BRCA
GSM480988,0.0976537560,1.3382579845,0.4589619954,-0.0620756386,0.2525387860,0.4923907940,0.4829891018,-0.0383270433,0.4704262694,0.0890686572,BRCA
GSM480989,0.5341739923,1.4510748002,1.1103506463,-0.0762286128,0.0640462163,0.4168803811,0.8519349658,0.0375365682,0.4437155496,0.1635457416,BRCA
GSM480990,0.3835640923,1.7449727725,1.1067612915,-0.0433772932,0.0951365499,0.4040678319,0.5468216389,0.1245269666,0.3387474729,0.3299616234,Control
GSM480991,0.4622921833,1.8275540573,0.9763167946,-0.1841129842,0.0719107018,0.5071865046,0.6482640730,0.0588836264,0.3654298311,0.2467182452,Control
GSM480992,0.5325466043,2.1186698657,1.1827308424,-0.1251400337,0.0331385645,0.4130200728,0.9082788116,0.1346057261,0.3105769333,0.3799952923,Control
GSM480993,0.3221832017,1.9321437605,0.9945207685,-0.0431781644,0.0994669689,0.4741801064,0.7940912880,0.0415849929,0.3602931440,0.2608289001,Control
GSM480994,0.2986508013,1.9240405427,0.9641585409,-0.1910128100,0.1442428216,0.4017414163,0.8330526240,0.0713199491,0.2916244940,0.0875530977,Control
GSM480995,0.3755203387,1.5691533120,1.0583383925,-0.0541586333,-0.0319183744,0.5249027839,0.4630933479,0.0880067439,0.4126590016,0.6578836445,Control
GSM480996,0.4897384940,1.5934879041,1.5339100845,-0.1965174687,0.1429467446,0.5563891964,0.5709639528,0.1171138221,0.4680346772,0.6185242427,BRCA
GSM480997,0.5262219813,1.6289693272,1.0607690384,0.6806209386,0.0953169929,0.4731658620,1.1649881211,0.1700248201,0.3204180677,0.1054338109,BRCA
GSM480998,0.4068094317,1.9077596946,1.3928146588,-0.0733141016,0.1378435676,0.5020119320,0.7742886320,0.0915210075,0.4395502677,0.1830734061,BRCA
GSM480999,0.4321432363,1.4932501639,0.6999813840,-0.1409254161,0.0393878842,0.5291442982,0.5399878732,0.0392929259,0.5582407979,0.1383686869,BRCA
GSM481000,0.4189672770,1.2971661412,0.8529196009,-0.1388408774,-0.0221785148,0.5257301268,0.5414116234,0.0170446189,0.6487222089,0.1814580774,BRCA
GSM481001,-0.0274410993,1.7537797228,0.8871232791,-0.1122713208,-0.0516873195,0.5172970049,0.4539386201,0.0661582048,0.3988278703,0.5872523899,BRCA
