@relation data

@attribute id string
@attribute 23236 numeric
@attribute 2353 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 50624 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 7124 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.4097788456,0.1948640191,1.0380567778,0.7463167697,0.5926393938,0.4754300158,0.8049394469,0.2754940836,0.1474579691,-0.1072664774,0.5276523813,0.4586358647,0.6409841057,0.8525465690,-0.0286056817,BRCA
GSM480985,0.7330552477,0.3309724640,0.5481084954,0.9612028782,0.2717646782,0.4509238059,0.9412159958,0.2808234078,0.0900841358,-0.0931613796,0.4521202200,0.5649788797,0.6127393824,0.8536376064,0.0503361004,BRCA
GSM480986,0.5153439700,0.3619466726,0.9493732134,0.9059672051,0.4492141063,0.3572855135,0.9283377825,0.0169532887,0.1559347632,-0.1167993353,0.5276161861,0.5706250406,0.4839221177,0.9353946786,-0.0117659394,BRCA
GSM480987,0.1668422063,-0.0610097518,0.6616964770,1.2356612913,0.7697951637,0.2389650019,1.1037804131,0.1488309771,0.0835026311,-0.1432857454,0.4570317386,0.5260457562,0.3882937707,0.8780260834,-0.0407701192,BRCA
GSM480988,0.4406262552,0.3942711436,0.4589619954,0.5378554523,0.4848055529,0.2502003758,0.7093335530,0.0951484854,0.0817065693,-0.0806064152,0.4923907940,0.4829891018,0.4704262694,0.6707278885,0.0001304974,BRCA
GSM480989,0.1935005427,0.0513401362,1.1103506463,0.5993327181,0.3984325587,0.1723780840,1.0994870811,-0.0751988925,0.0811992555,-0.1211765001,0.4168803811,0.8519349658,0.4437155496,1.1224099571,-0.0217998318,BRCA
GSM480990,0.0480474158,0.1955064154,1.1067612915,0.9502829010,0.5031338535,0.3219937040,1.2569765001,-0.0209733283,0.1371517299,-0.1211324487,0.4040678319,0.5468216389,0.3387474729,1.1399565821,-0.0152148257,Control
GSM480991,0.2907817717,0.5429381570,0.9763167946,0.9142568514,0.3545671447,0.3367405246,1.2472408378,-0.0682004979,0.0569693500,-0.0960165404,0.5071865046,0.6482640730,0.3654298311,1.0769064036,0.1726690396,Control
GSM480992,0.0814318765,0.3445932802,1.1827308424,0.5848525959,0.5397554174,0.1333302662,0.8925691490,-0.0023799821,0.1225340664,-0.1356904655,0.4130200728,0.9082788116,0.3105769333,1.2896809784,-0.0538811761,Control
GSM480993,0.2383615070,0.4851258332,0.9945207685,1.0657076714,0.5181170303,0.2735164897,0.9085881339,0.0151584418,0.1051260916,-0.1144585606,0.4741801064,0.7940912880,0.3602931440,0.9961075650,-0.0270253466,Control
GSM480994,0.2284014675,0.4939027579,0.9641585409,0.5563842119,0.4485219349,0.1787086215,0.7630755900,0.0034842321,0.1282837399,-0.1302939479,0.4017414163,0.8330526240,0.2916244940,1.0543388821,-0.0388376962,Control
GSM480995,0.2389674408,0.1775458926,1.0583383925,1.9688322091,0.4980991434,0.3540730737,1.5879044235,0.0201021164,0.1549260844,-0.1366150506,0.5249027839,0.4630933479,0.4126590016,1.1591183341,0.5440024578,Control
GSM480996,0.0815557936,0.2972178226,1.5339100845,1.1081883643,0.7537075156,0.1904408052,1.0681144075,-0.1636250027,0.1266842851,-0.1023722273,0.5563891964,0.5709639528,0.4680346772,1.0762969156,0.0285358698,BRCA
GSM480997,0.4908198788,-0.1969313083,1.0607690384,1.4992139659,0.3535957234,0.1267871698,1.5878493340,0.0443677462,0.3052101101,-0.0603807799,0.4731658620,1.1649881211,0.3204180677,1.1341954818,-0.0829490899,BRCA
GSM480998,0.3538282335,0.4853948928,1.3928146588,0.5623371863,0.8580861243,0.1354134279,0.8054925223,-0.1108023014,0.2023127026,-0.0860605537,0.5020119320,0.7742886320,0.4395502677,0.8914366579,-0.0494261949,BRCA
GSM480999,0.7342411944,0.3528046992,0.6999813840,0.8877214403,0.2517886319,0.7189646635,0.8425852770,-0.0192146842,0.1332951783,-0.1419028194,0.5291442982,0.5399878732,0.5582407979,0.9518814928,-0.0331076858,BRCA
GSM481000,0.5105571078,0.3186011869,0.8529196009,0.9541519526,0.3210571348,0.4366804063,1.0661682747,0.0586857989,0.2112378953,-0.0985733992,0.5257301268,0.5414116234,0.6487222089,0.8998429909,-0.0260094933,BRCA
GSM481001,0.3173254339,0.1838395956,0.8871232791,1.2256693399,0.4399477396,0.5967181248,1.2998180016,-0.1098579160,0.0994878260,-0.1122984693,0.5172970049,0.4539386201,0.3988278703,1.1184988925,0.3260543148,BRCA
