@relation data

@attribute id string
@attribute 6770 numeric
@attribute 3290 numeric
@attribute 3284 numeric
@attribute 3293 numeric
@attribute 1588 numeric
@attribute 3283 numeric
@attribute 1586 numeric
@attribute 1585 numeric
@attribute 1584 numeric
@attribute 1583 numeric
@attribute 80765 numeric
@attribute 147323 numeric
@attribute 134429 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0399,-0.0665,-0.0683,0.0108,-0.1167,0.2018,-0.0542,0.0161,0.0816,-0.1352,0.52,-0.2092,1.2683,Control
A02,-0.0368,-0.0166,-0.0749,-0.0312,-0.1115,0.2263,-0.0497,-0.0706,0.113,-0.119,0.1815,-0.2544,1.4109,Control
A03,0.0248,-0.0032,-0.2175,-0.0714,-0.1052,0.2868,-0.1557,0.0111,0.0203,-0.1405,0.2656,-0.2023,1.4891,Control
A04,0.0651,-0.019,-0.2129,-0.0398,-0.125,0.1434,-0.0843,0.0204,0.1222,-0.1514,0.2079,-0.1438,1.4054,Control
A05,-0.0275,-0.0357,-0.195,-0.0023,-0.1057,0.1506,-0.069,-0.0738,0.2024,-0.1243,0.2918,-0.1665,1.4982,Control
A06,0.0145,-0.065,-0.0951,-0.0648,-0.0928,0.0259,0.0055,-0.0681,0.0938,-0.1594,0.2678,-0.2232,1.2064,Control
A07,-0.0231,-0.0361,-0.1943,-0.0454,-0.1517,0.1104,-0.0991,-0.0381,0.0475,-0.1496,0.3185,-0.2411,1.3546,Control
A08,0.0095,-0.0266,-0.0714,-0.0648,-0.1325,0.1439,-0.0935,-0.0195,0.136,-0.1392,0.2231,-0.1816,1.291,Control
A09,0.0081,-0.0582,-0.1578,-0.0461,-0.115,0.2023,-0.0905,0.0076,-0.0589,-0.1241,0.2151,-0.1404,1.1464,Control
A10,-0.0342,-0.1004,-0.1568,0.0146,-0.1084,0.1376,-0.0753,-0.0633,0.0853,-0.0659,0.2786,-0.1499,1.3815,Control
A11,0.0708,-0.152,-0.1609,-0.0421,-0.0843,0.077,0.024,0.0366,0.2111,-0.0515,0.3071,-0.1366,1.0743,Control
