@relation data

@attribute id string
@attribute 10203 numeric
@attribute 10266 numeric
@attribute 10267 numeric
@attribute 10268 numeric
@attribute 133 numeric
@attribute 3375 numeric
@attribute 796 numeric
@attribute 797 numeric
@attribute 799 numeric
@attribute 79924 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1005374130,-0.0988735439,0.3068221869,-0.2680551823,2.3511802043,-0.0173997841,-0.0591113598,-0.1174687999,-0.0905173432,0.3332861074,BRCA
GSM481003,-0.0828870904,-0.0779009014,0.1742775132,-0.1981330183,2.6618880828,-0.0607554581,-0.0806185362,-0.1405506266,-0.0899435145,0.1913125683,BRCA
GSM481004,-0.0922309217,-0.0581982881,0.1125538852,-0.2160079331,3.2911541594,-0.0748226429,-0.0227907845,-0.0665163331,-0.0634357101,0.1798166355,BRCA
GSM481005,-0.1211310418,-0.0571382909,0.4684070117,-0.1823308058,2.8108222031,-0.0830953829,-0.0682289646,-0.1877037456,-0.0241390365,0.2757434328,BRCA
GSM481006,-0.1119228491,0.1238347143,0.8168455800,-0.2267707414,2.9753691157,-0.0707056522,-0.0772258149,-0.1278402574,-0.0633418135,0.2675573988,BRCA
GSM481007,-0.0127481208,0.0461217760,0.9590665644,-0.1646292791,2.8911846526,-0.0384182333,-0.0416983613,-0.1037025881,-0.0689038429,0.2257701663,BRCA
GSM481008,-0.0839799782,0.0685795071,0.0396173128,-0.2061547977,2.4213602080,-0.0931404326,-0.0816071063,-0.1362674517,-0.0773598160,0.1710349915,Control
GSM481009,-0.0656674788,-0.1029586037,0.4038269714,-0.2188857661,2.6244598661,0.0125898218,-0.0421969897,-0.1239747682,-0.0858838131,0.1795333024,Control
GSM481010,-0.0422210586,-0.0070498776,0.2692766514,-0.1861951756,2.9061449667,-0.0721662682,-0.0709607551,-0.0970082757,-0.0628264352,0.1679993867,Control
GSM481011,-0.0582183444,-0.0669179047,0.2295599894,-0.2844685811,3.2403810868,-0.1325333343,-0.0564101988,-0.0877523847,-0.0612617317,0.3443828844,Control
GSM481012,-0.0898295823,0.1324160481,0.1300006577,-0.1193251688,2.0777324354,-0.1108651692,-0.0714714059,-0.0981653839,-0.0617349450,0.1304096309,Control
GSM481013,-0.0271600086,0.1651093284,0.3280962043,-0.1865039637,2.1268700592,-0.0419343497,-0.1071504976,-0.0939749801,-0.0715441478,0.3292050948,Control
GSM481014,-0.0897505482,0.0175646840,0.0341758833,-0.1358723160,2.4665917954,0.0546985472,-0.0400923076,-0.0375227937,-0.0448199255,0.2875779923,BRCA
GSM481015,-0.0492230835,-0.0094136766,1.3125078746,-0.1772009093,3.7183196546,-0.0988682686,-0.0580168233,-0.2081977418,-0.0722500791,0.2513382724,BRCA
GSM481016,-0.0716852130,-0.1123282574,0.0214621989,-0.1996480847,2.4140183132,-0.0152133438,-0.0581342611,-0.1700212890,-0.0384753194,0.2385092712,BRCA
GSM481017,-0.0329136719,0.0249811634,0.3005153108,-0.0533596824,1.9452854684,-0.0558513323,-0.0801386019,-0.0883909216,-0.1049334606,0.2017861585,BRCA
GSM481018,-0.0852314782,-0.1222775269,0.8889197798,-0.2429271093,3.4208109479,0.0168668112,-0.0506557468,-0.1480728247,-0.0639021541,0.2869783399,BRCA
GSM481019,-0.0760553824,0.1685806843,0.2585497763,-0.1775204629,2.7327028248,-0.0070725653,-0.0800244719,-0.0200960748,-0.0642163583,0.2438598725,BRCA
