@relation data

@attribute 1457 numeric
@attribute 3725 numeric
@attribute 6722 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 6774 numeric
@attribute 6775 numeric
@attribute 5579 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 2002 numeric
@attribute 1956 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 1950 numeric
@attribute 6416 numeric
@attribute 4214 numeric
@attribute 5604 numeric
@attribute 3716 numeric
@attribute 5921 numeric
@attribute 5290 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 6778 numeric
@attribute 2353 numeric
@attribute 5295 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCA}

@data
7.90764269433,14.72492149,11.90369558,7.4423513115,5.939777752,11.45883824,8.010809379,6.21136540967,10.11570732,9.15105029633,8.688181342,9.719046985,7.05035509475,10.31346778,12.53522562,6.141397664,8.585478725,10.46146439,10.49127719,11.04382723,7.65896220633,6.685313404,7.6745180755,9.4954151895,11.634256725,9.961088297,11.46083484,9.701471572,14.72004222,7.0703331436,8.001564595,Control
7.803043395,14.11502538,12.0948349,7.8897640555,5.0886580415,11.6077021567,8.022133529,6.479820979,10.34726733,8.42779587067,9.433471275,9.192268846,6.79791370075,10.329653278,12.61090263,6.795134192,8.106593131,11.6627575,9.559434991,9.540845393,7.532686946,7.098719371,7.862876923,9.5539178325,11.27623323,10.15001415,11.3989816,10.00164081,13.75148289,7.6111323212,7.481398095,BRCA
7.94848537033,14.41297137,11.66204091,7.856102429,5.6701097255,11.5512263767,8.172253881,5.889051372,10.45388564,8.45925672733,8.48506563,9.676230874,6.80402066425,10.0589241477,12.55918115,7.503172055,8.6701660175,11.77105209,9.65317699,10.145837,7.43491518133,6.212526175,7.7021225845,9.480270588,11.198356615,10.28344757,12.10466109,10.53976977,14.33042537,7.448654099,7.228580927,BRCA
7.444988463,14.08054111,11.78440594,8.398114105,5.7758281875,10.720960379,7.177023614,6.312672729,10.09500831,7.73867912133,9.211511834,9.684192438,6.3257817405,10.100698262,12.6473067,7.0134654,8.231806127,12.00382718,9.580847928,7.64196344,7.53095120333,5.584068992,8.054801422,9.432546201,11.274247985,10.10956988,11.96551025,10.64202486,12.01436934,7.6522265588,6.648325671,Control
8.520100527,13.43392773,11.30524968,7.697637374,5.704258658,11.54329104,7.543266046,7.50900425433,10.22872886,8.10318445333,8.977409535,9.981439248,6.78190965925,10.5729125313,11.94781234,8.466587485,8.6043275615,11.72645885,9.966174165,10.16184396,7.41149949233,7.405441727,7.930765467,9.66718229,11.21839075,9.833894617,11.9164133,10.10887108,12.40857396,7.950268865,7.634958261,BRCA
8.51193804167,13.80946823,12.47196608,7.3388634815,6.517858181,11.6186680667,7.740271759,6.98490046733,10.624983,8.70127661067,8.467749328,9.979768545,7.10041818325,10.5815088053,12.27296951,7.455781587,8.9337864765,11.51112271,10.23164154,11.74013292,7.47462674233,7.460253403,7.6687152575,9.9164802245,11.07534033,10.29596436,11.1888517,10.45090222,13.96600025,7.4183463498,8.19601328,BRCA
7.90176327133,13.91249272,11.85634588,7.9742866725,5.6011167705,10.620682972,6.888624921,6.81582852467,9.961088297,8.36198243367,9.024558716,9.212867878,6.9842760015,11.3817422673,12.97428108,6.973327498,8.457614913,12.26224618,8.977681421,8.66980731,7.49866828033,6.662423158,8.590203577,9.167523377,11.151396135,9.214514093,10.72234672,10.14295619,10.44201071,8.3350079456,7.292025067,BRCA
8.330459995,13.96294256,11.58622772,7.7095138065,5.401013329,11.4495990067,8.219823303,6.87117032933,10.12277013,8.53051419067,8.419813926,9.290572499,6.998917209,9.76574384767,12.63536109,6.405231362,8.519260169,10.99477083,10.00443156,10.70365297,7.22554449667,6.020263967,7.7549264415,9.1611827995,11.40345044,9.788616845,10.75261086,10.54158093,14.08516788,7.757716558,7.787382059,Control
8.343961905,14.44356588,11.78440594,7.94496816,5.8779809975,11.6033707233,7.272352474,6.13414385767,9.9831294,8.16926655967,8.419971893,10.01823535,6.85070537275,9.956344037,12.13627672,7.872399588,8.505661469,11.9611296,9.452231522,10.41875948,7.130488018,7.205282841,8.1175343725,9.3657406255,10.99057863,9.93285737,11.94573106,10.145837,14.82357723,7.6719006758,6.878728789,BRCA
7.705001504,13.15952927,11.68854659,8.148239231,5.5839936855,11.0351359567,8.06708625,6.39658479233,10.28660429,8.39504068233,8.01888328,9.726661428,6.30061577025,10.3519697093,12.70613234,6.79717879,8.616861979,11.43790563,9.69476318,9.172928193,7.57770823567,7.606018576,8.2287174245,9.70078824,11.551814785,9.955468697,11.45097165,10.21491439,11.55023948,7.3060563712,7.4960371,BRCA
7.49544647233,14.17314893,11.72159494,8.198599078,5.9065229025,11.0871946533,8.344585666,6.39932068633,10.23292486,8.62624266567,8.202296649,9.68790976,6.71360662325,9.93530678933,12.59315889,6.522938973,7.974032126,11.22161448,9.736317839,8.551815066,7.015802299,6.657000843,8.709822916,9.153599552,11.573459625,9.998485053,11.89929188,9.880571175,14.20597115,6.9076540764,6.507481989,BRCA
8.17481472767,13.87385551,11.60131362,7.4409667175,5.767601547,11.5050606867,8.075467283,6.68769140167,10.11618835,8.601359139,8.474558864,9.524248408,6.904091352,10.334999682,12.46365343,6.776897268,8.704684954,11.05015324,9.990983614,10.93235154,7.32636290633,6.822223857,7.877739246,9.5256586835,11.32136754,9.562147541,11.36056745,9.486775264,14.15265365,7.509195938,8.512524314,Control
8.22907692933,14.67256817,12.02214941,7.6537280945,6.1670985755,11.3647894967,7.959250151,6.24070564267,10.13087976,8.523978557,8.584390499,9.844219734,6.94855824675,10.3450320487,12.47764072,6.832703733,8.3498677015,10.77967445,10.29596436,11.03036559,7.56845758133,6.672535396,7.919144247,9.597360232,11.488573795,10.15541314,11.68668229,10.12558819,14.61254488,7.3656981534,8.640083234,Control
8.002619778,13.48222565,12.80095353,8.1909422715,5.967633391,11.2640425267,8.81259539,6.35314852433,10.76657469,9.16094315833,7.646632733,10.24378721,6.51319229175,10.6552894147,12.9500565,6.0664182,8.5569316505,9.313711317,10.01433476,10.52922583,7.163410176,4.904979261,7.988942668,9.06038523,11.695521545,10.12611757,11.50045491,10.54330281,13.61588998,7.1534205814,7.7584583,BRCA
8.40329123233,13.17144427,12.01701203,7.2806843915,5.329465727,11.33747121,8.167494826,6.73899581333,10.37973064,8.789516499,7.883225397,9.913970625,6.77269984975,10.5797653207,13.32349748,6.807100898,8.5497894345,9.683047729,9.712540381,10.46394351,7.512671056,5.472171943,7.9147536295,9.5800955565,11.206231375,10.35359929,11.31253714,10.22614155,12.35733627,7.0222287176,7.8511886,BRCA
8.04410134333,14.09890062,12.32769025,8.539009948,5.656097949,11.2932842667,8.580165392,6.39469361333,10.55366796,8.419142242,8.420129842,10.00415062,6.93725355825,9.828262008,12.60628034,6.406592471,8.480919728,9.206422917,9.812386363,9.622015717,7.44853876433,4.944168843,7.7272309565,9.0393998015,11.49634678,9.873298423,11.50810934,9.612141036,13.96294256,6.9209080238,7.192690117,BRCA
7.69877329,14.01211384,12.82188064,8.146852134,6.071716146,11.21401799,8.398830385,6.135427533,10.73881029,8.58330978467,7.621284726,10.22872886,6.51560473275,9.85565975467,12.75033439,6.185475721,8.4390426745,9.06544382,9.916141133,10.1691111,7.34638663767,5.538546893,7.5975884795,8.9731778835,11.796022585,10.15087731,11.37712933,10.13755512,13.92451704,6.8965544166,7.688986551,BRCA
8.05336789633,13.34674991,12.50386679,8.041917075,6.259376137,11.2249138333,8.123579715,6.82794277033,10.51457134,8.49027171233,7.779918143,10.30881145,6.4814821935,10.041403703,12.56283634,6.300403471,8.551370553,9.805889394,10.0322459,9.546605663,7.14949232,5.070616072,7.531468856,8.9213733295,11.46459896,10.23716846,12.16093036,10.09760788,12.40276968,6.895239566,7.192172276,BRCA
8.29788210633,12.76004735,11.84868564,7.888636145,6.1648761405,11.46263687,8.305595673,6.69079792733,10.54450111,8.95843216133,7.098719371,10.45750942,6.70888373325,9.72583582933,12.61931219,6.672075676,8.655247477,9.17185302,9.833428205,10.84149381,7.19533388633,5.353156751,7.8558007155,9.111304808,11.5411915,10.29197677,11.77876926,10.19263222,13.08977243,7.0040046146,7.574595656,BRCA
8.10439908967,12.03663478,13.82037647,8.85628218,5.593235253,11.7207938433,8.189751835,6.127634878,5.97155002,8.67313689733,7.791197286,10.01669727,7.023639895,8.84918642867,12.4925881,6.877625017,8.821488149,6.536717836,9.724718956,9.58528234,6.53442220433,5.027033758,7.6793168875,10.2970447,12.52079595,10.5038757,11.62476132,10.74747575,8.405238411,7.4112322548,8.480033951,BRCA
