@relation data

@attribute id string
@attribute 10014 numeric
@attribute 10891 numeric
@attribute 2101 numeric
@attribute 4205 numeric
@attribute 4207 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 5465 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 57172 numeric
@attribute 6517 numeric
@attribute 7533 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8536 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0230193533,0.0020471462,0.1692933292,0.6293294718,-0.3883404298,-0.0983312302,0.1846735908,0.0438976392,1.1392389064,1.3485143633,0.9049248654,-0.0946981021,-0.1520311560,0.2840659279,1.5891594400,0.9537983259,2.1997757852,-0.1062511549,-0.0635502934,-0.0643923931,0.6420336235,0.1409569047,0.1084740903,BRCA
GSM480985,0.1236203918,-0.0197375997,0.0007199682,0.6384879346,-0.2833417452,-0.1254703736,0.2095803749,0.1551618082,1.0624773818,1.2292638585,0.8493034308,-0.1099366091,-0.1374936132,0.2868869492,1.2845784730,0.9828057632,1.9199515841,-0.1264687864,-0.0360112713,-0.0954384340,0.7133841506,0.1554803168,0.0502871593,BRCA
GSM480986,0.0255042815,-0.0643021473,0.0585335915,0.5029104183,-0.3363986726,-0.1237236924,0.2977734730,0.0923702951,1.1325124873,1.4755984701,0.6729391185,-0.0942361577,-0.0801955923,0.2451798338,1.6418533209,0.7694473286,2.1900971755,-0.1107559652,-0.1068710505,-0.0770829322,0.6441054073,0.1217694167,0.0236114874,BRCA
GSM480987,0.0728954567,0.3416970953,0.1022775632,0.3049977311,-0.3583539021,-0.0579537458,0.3343636306,0.0477555604,0.7104099762,1.6084967972,0.9346764925,-0.1012048819,-0.1326161029,0.1725909245,1.3375803794,0.6854064385,1.7749855086,-0.0822204906,-0.0885894268,-0.0640990646,0.8422779248,0.0131572660,0.1616492030,BRCA
GSM480988,0.0252903881,0.0222914002,0.0046208487,0.5119321555,-0.3615671181,-0.1065016748,0.2018256103,0.0974898358,1.0280710610,1.3750535183,0.7414630045,-0.0944439151,-0.1383585218,0.1968091326,1.4518957679,0.8568994044,2.2009519134,-0.1005794919,-0.0432362018,-0.1012624690,0.6047102776,0.1260813951,-0.0708861909,BRCA
GSM480989,0.0381274243,-0.0260923778,0.0733185062,0.3381318762,-0.5219548063,-0.1228035998,0.2661028575,0.0965169618,0.8617932616,1.4386271053,0.5870933372,-0.0961413859,-0.0412789477,0.3122929088,1.5590544180,0.7983118814,2.9188919440,-0.1560957574,-0.0476141433,-0.1131204681,0.5547810792,0.1083134365,0.0264548731,BRCA
GSM480990,0.0037827764,-0.0834686967,0.0388267665,0.3184949082,-0.3183309759,-0.1191736433,0.3583629270,0.0129572296,0.9861059069,1.2886391192,0.5830522417,-0.0838693852,-0.1000015383,0.2054380223,1.4453520321,0.6829452796,2.5856389926,-0.0154691427,-0.0387971694,-0.0783020266,0.5480292028,0.0558532586,-0.0122939400,Control
GSM480991,0.0994496026,0.0171881357,0.0474097507,0.4219880824,-0.4502119443,-0.0937623682,0.3763658349,0.0583993807,1.0007687234,1.3283271537,0.6608008562,-0.0928285138,-0.2055335632,0.2894791155,1.5451146222,0.7246558555,2.3986895680,-0.1178059007,-0.0434597657,-0.0664389667,0.5891530063,0.1548473247,0.0127019396,Control
GSM480992,0.1064664332,-0.0123003864,0.0252262702,0.3865627073,-0.4287381620,-0.1028343947,0.4881010573,0.0454737347,1.0355044920,1.4482076389,0.4972681324,-0.1050234023,-0.1633972467,0.2041087145,1.4246134289,0.7415068230,2.6897532866,-0.1482992642,-0.0718402782,-0.0227440883,0.5535295457,0.0925191902,0.0114550946,Control
GSM480993,0.0474058765,-0.0341302611,0.1380058500,0.4360589218,-0.2818559122,-0.1187496406,0.3266614947,0.1407039952,1.0264566022,1.5829170607,0.7091649962,-0.0888799439,-0.1625273310,0.2556822760,1.5856227239,0.8005855027,2.4490207491,-0.0999037584,-0.0968572793,-0.0807639728,0.6798162911,0.1127858115,0.0000394760,Control
GSM480994,0.0367035445,-0.0306465200,0.0618269802,0.3825191858,-0.3676905202,-0.1346536691,0.2340472468,0.1070738251,1.0076148938,1.3474458521,0.4535895987,-0.0996016857,-0.1404904873,0.2774473589,1.5541917865,0.8043518845,2.7740268455,-0.1226034717,-0.0611050115,-0.0367938739,0.6584365796,0.0357378546,-0.0258303885,Control
GSM480995,0.1026675987,-0.0394724598,-0.0166972592,0.4606061956,-0.4452674096,-0.0936818024,0.4759469786,0.1876672952,0.9513446041,1.3944983287,1.0622602218,-0.1174763749,-0.1695386111,0.5412903211,1.5843793040,0.9457654122,2.1464026361,-0.1011984693,-0.0468415509,-0.1080818607,0.6459787596,0.0404827893,0.0596762474,Control
GSM480996,0.0285628775,-0.0390251919,0.2721113217,0.4585731118,-0.5625950397,-0.0908498017,0.4036022649,0.0651412984,0.8234341725,1.4198639741,1.1742941980,-0.0589956255,-0.1251026563,0.3093682314,1.6124594438,0.6485259212,2.3817085028,-0.1204441152,-0.0608134375,-0.0592950330,0.7075808469,0.0241134928,0.0706389855,BRCA
GSM480997,0.1412663775,-0.0158179606,-0.0153092757,0.3682870291,-0.5110662004,-0.0735103151,0.4381550884,0.0057908209,0.7475809276,1.3862778493,0.9376632374,-0.1233973642,-0.1082822699,0.1777003901,1.2744263483,0.8059017853,2.8542935214,-0.0766761294,-0.0536945836,-0.0796740413,0.7908484311,-0.0073402746,0.1754187057,BRCA
GSM480998,0.0772211095,-0.0427874798,0.3636369753,0.7116161440,-0.4252792730,-0.0915930386,0.1669786735,0.0747181150,1.0495297983,1.2653997881,0.5803620688,-0.1235982346,-0.1068550830,0.4473880360,1.5269277998,0.8750626656,2.5579728074,-0.1096933295,-0.0220169510,-0.1107295344,0.4885897034,0.0974695335,0.0403276968,BRCA
GSM480999,0.0411451901,0.1847343097,0.0701012027,0.6512807949,-0.4389936841,-0.0927351674,0.2624256817,0.2013112467,1.1105407498,1.3215316391,0.6862187239,-0.1332821241,-0.1435348417,0.3078824333,1.5838601271,1.0177537981,2.0875280909,-0.1086250906,-0.0542111546,-0.1084865482,0.6815303476,0.2214991348,0.0719779460,BRCA
GSM481000,0.1640064642,0.0315649048,0.1649564430,0.5047497764,-0.3851830684,-0.1047226165,0.2692951032,0.1190499055,1.1056336816,1.2788028746,0.9713452984,-0.1119152436,-0.1166135197,0.4014917543,1.6113596664,0.8381175668,2.0064177178,-0.0878202606,-0.0937581678,-0.0784636595,0.5175461768,0.2358452617,0.0162982839,BRCA
GSM481001,0.0961137630,0.0530609974,0.0446953022,0.5778894978,-0.4376547130,-0.1432682437,0.4120886349,0.1469710781,1.1119622626,1.2652735421,0.8110297031,-0.0672516037,-0.1174154797,0.5547916435,1.6483445484,1.0630492036,2.2235211097,-0.1802260384,-0.0022356982,-0.0728627337,0.6839215293,0.0375085662,0.0217105069,BRCA
