@relation data

@attribute id string
@attribute 1398 numeric
@attribute 2887 numeric
@attribute 2885 numeric
@attribute 6464 numeric
@attribute 5595 numeric
@attribute 3643 numeric
@attribute 8660 numeric
@attribute 1796 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
D07,0.7267,0.0569,1.4296,0.7789,0.9348,0.0961,0.5025,0.5817,0.8111,Control
D08,0.5879,0.0758,1.2683,0.5388,0.8146,0.0265,0.3403,0.3289,0.5506,Control
D09,0.7495,0.0964,1.4266,0.75,1.0398,0.0946,0.3246,0.5634,0.7371,Control
D10,0.7225,0.0533,1.581,0.6069,0.8457,0.102,0.4233,0.4767,0.6175,Control
D11,0.2115,0.0438,0.8295,0.3362,0.3809,-0.0307,0.1056,0.1105,0.2635,Control
D12,0.6853,0.038,1.4151,0.511,0.9554,0.0682,0.42,0.254,0.4739,Control
E01,0.5577,0.0395,1.4031,0.6806,0.7767,0.013,0.4449,0.3307,0.5953,BRCACancer
E02,0.7568,0.0749,1.4048,0.8196,1.0066,0.1113,0.4029,0.5587,0.8881,Control
E03,0.7815,0.0419,1.5979,0.6495,1.1335,0.1386,0.529,0.599,0.5972,Control
E04,0.8229,0.0888,1.5412,0.9894,1.2731,0.1956,0.5327,0.7532,0.8595,Control
E05,0.6141,0.1515,1.227,0.6676,0.8005,-0.0128,0.3007,0.3433,0.9182,Control
E06,0.4836,0.1528,1.2853,0.5451,0.4629,0.0331,0.189,0.2967,0.7624,BRCACancer
E07,0.7479,0.0571,1.5114,0.803,0.9472,0.1918,0.5504,0.6437,0.8198,BRCACancer
E08,0.7738,0.0372,1.5283,0.8383,1.0552,0.1064,0.4522,0.6274,0.8485,Control
E09,0.772,0.0717,1.5643,0.7519,1.0742,0.0859,0.4357,0.5825,0.7464,BRCACancer
E10,0.8093,0.1574,1.6731,0.829,0.9698,0.1742,0.5878,0.5994,1.0414,BRCACancer
E11,0.6879,0.0564,1.3961,0.6435,0.8395,0.0439,0.3455,0.3491,0.6365,Control
E12,0.4609,-0.0192,1.2321,0.5806,0.6402,0.0804,0.3096,0.1726,0.4659,BRCACancer
F01,0.85,0.0916,1.6107,0.7273,1.167,0.1572,0.5494,0.6278,0.9704,Control
F02,0.9163,0.0805,1.5449,0.87,1.1417,0.1437,0.4938,0.6812,0.9519,Control
F03,0.92,0.1066,1.3953,0.7669,1.0058,0.1475,0.4209,0.7591,0.7463,Control
F04,0.8737,0.0755,1.6199,0.6591,0.9111,0.0796,0.4296,0.4378,0.997,Control
F05,0.7428,0.1224,1.5073,0.7969,1.0555,0.1056,0.329,0.693,0.7676,Control
F06,0.6287,0.1565,1.3651,0.6174,0.9441,0.0978,0.5375,0.5889,0.5554,Control
F07,0.7336,0.0384,1.5015,0.7896,0.9762,0.1119,0.4675,0.5227,1.0482,Control
F09,0.9089,0.0626,1.6157,0.9428,1.302,0.2413,0.6661,0.9014,0.9535,Control
F10,0.8897,0.0651,1.6602,0.9037,1.2103,0.1916,0.5525,0.9495,1.1028,Control
F11,0.9031,0.1091,1.5684,0.8001,1.1665,0.1529,0.489,0.7577,0.629,Control
F12,0.7765,0.0606,1.6505,0.7254,0.9593,0.1545,0.4851,0.516,1.0312,Control
G01,0.7614,0.0972,1.5528,0.715,0.9913,0.1841,0.3853,0.679,0.7577,Control
G02,0.6836,0.0383,1.4222,0.666,0.9558,0.1014,0.4882,0.5606,0.7526,Control
G03,0.816,0.0973,1.6403,0.8924,1.1056,0.1264,0.5614,0.7814,1.1155,Control
G04,0.7112,0.0747,1.4798,0.8647,1.1757,0.1323,0.5049,0.7567,0.9417,BRCACancer
G05,0.2627,0.0599,1.1658,0.3242,0.7052,0.0453,0.2519,0.2008,0.5383,BRCACancer
G06,0.6211,0.0926,1.4026,0.8023,1.0116,0.1584,0.3897,0.5569,1.0108,BRCACancer
G07,0.637,0.037,1.3968,0.6034,0.9459,-0.0337,0.3196,0.3325,0.6015,Control
G08,0.7836,0.0804,1.5768,0.7293,1.1241,0.2125,0.4992,0.6969,0.874,Control
G09,0.591,0.0085,1.3119,0.6789,0.8667,0.0916,0.429,0.3242,0.6725,Control
G10,0.4579,0.0756,1.1694,0.5515,0.5397,-0.0483,0.1484,0.2923,0.7451,BRCACancer
G11,0.321,-0.0037,1.0046,0.2973,0.5235,0.1646,0.0652,-0.0796,0.3565,BRCACancer
G12,0.5207,0.0556,1.3276,0.6492,0.7987,0.0707,0.4273,0.3057,0.9109,BRCACancer
H01,0.3999,-0.0182,1.2987,0.6386,0.7918,0.0272,0.246,0.3373,0.6825,Control
H02,0.7535,0.0128,1.482,0.7282,0.9908,0.0971,0.4877,0.3853,0.5235,Control
H03,0.5315,0.0841,1.2661,0.4804,0.8535,0.0074,0.2001,0.2585,0.7701,Control
H04,0.7713,0.0127,1.5729,0.6328,1.0809,0.101,0.4697,0.4185,0.8059,Control
H06,0.6959,0.0391,1.5265,0.7139,0.9811,0.196,0.4901,0.5491,0.7552,Control
H07,0.6157,0.0355,1.351,0.5165,0.8444,0.0552,0.2803,0.2679,0.641,BRCACancer
H08,0.548,0.1262,1.4587,0.6519,0.6965,0.1142,0.7664,0.4271,0.6224,BRCACancer
H09,0.332,0.0861,0.9477,0.3728,0.522,0.0261,0.4786,0.0945,0.6399,BRCACancer
H10,0.5425,0.1465,1.3625,0.5337,0.7236,0.0283,0.2236,0.2249,0.5289,BRCACancer
H11,0.5231,0.1245,1.1251,0.6862,0.8107,0.0444,0.4987,0.5478,0.8182,BRCACancer
H12,0.759,0.0762,1.4753,0.8321,0.9731,0.1063,0.2635,0.6308,1.1541,BRCACancer
I01,0.6839,0.0866,1.4733,0.7063,1.0209,0.0356,0.4341,0.6098,1.3558,Control
I02,0.4374,0.1448,1.2686,0.4443,0.7537,-0.0032,0.2424,0.2815,1.0099,Control
I03,0.4259,0.0422,1.0278,0.5126,0.7317,0.0155,0.2487,0.2088,0.4714,Control
I04,0.838,0.0644,1.4139,0.9079,1.2158,0.0974,0.4805,0.8736,0.778,Control
I05,0.6393,0.1093,1.4428,0.7386,1.1824,0.1174,0.456,0.6966,0.5809,Control
I06,0.6667,0.076,1.3048,0.8068,1.0225,0.0662,0.5702,0.5414,0.7634,Control
I07,0.9175,0.0753,1.6659,1.0162,1.2983,0.2148,0.532,0.9224,1.0673,Control
I08,0.7029,0.0658,1.3844,0.8454,0.9969,0.068,0.3601,0.6499,1.1073,Control
I09,0.4886,0.1108,1.4074,0.5641,0.9761,0.0287,0.2636,0.4308,0.6194,Control
I10,0.8085,0.1142,1.505,0.8318,1.0008,0.1214,0.4353,0.8137,1.021,Control
I11,0.4152,0.142,1.139,0.6038,0.7042,-0.0731,0.1861,0.4182,0.6405,Control
I12,0.6308,0.1048,1.3337,0.5978,0.8095,0.0297,0.3164,0.5029,0.7694,Control
I13,0.7188,0.055,1.3399,0.804,1.0195,0.0917,0.4218,0.5986,0.7674,Control
J01,0.6304,-0.0014,1.3005,0.6997,0.9094,0.0921,0.4181,0.3157,0.6198,Control
J02,0.6539,0.0196,1.3544,0.686,0.9347,0.0538,0.4212,0.5197,0.7335,Control
J03,0.8041,0.0489,1.3831,0.9233,1.2033,0.1164,0.4638,0.7978,1.04,Control
J04,0.7539,0.022,1.641,0.6907,1.1565,0.1074,0.5808,0.5214,0.8666,Control
J05,0.6324,0.1215,1.6952,0.557,0.9403,0.1458,0.3754,0.3028,0.9786,Control
J06,0.5319,0.1801,1.3702,0.6359,0.7643,0.019,0.3185,0.3752,1.0703,Control
J07,0.909,0.1005,1.7215,0.9111,1.3016,0.2339,0.6563,0.8553,1.063,Control
J08,0.7149,0.1218,1.5286,0.6862,0.9145,0.1238,0.3233,0.5088,0.7996,Control
J09,0.3441,0.0963,1.1163,0.5002,0.8875,-0.0105,0.2508,0.03,0.6695,Control
J10,0.732,0.1692,1.7491,0.7336,1.018,0.1449,0.4594,0.4688,1.172,Control
J11,0.6728,0.0309,1.6388,0.7064,0.9509,0.0981,0.4307,0.4037,0.8782,Control
J12,0.5033,0.0829,1.4011,0.4646,0.8095,0.0223,0.2379,0.2498,0.9875,Control
K01,1.0424,0.11,1.932,0.9113,1.1102,0.2373,0.683,0.7812,1.2437,BRCACancer
K02,0.7655,0.0984,1.7149,0.8581,1.1444,0.1391,0.546,0.6961,1.073,BRCACancer
K03,0.6546,0.0895,1.4086,0.6911,0.8326,0.0347,0.1879,0.2664,1.091,BRCACancer
K04,0.8685,0.0371,1.6713,0.8118,1.1445,0.1704,0.4822,0.5895,1.0734,BRCACancer
K05,0.6093,0.0678,1.6396,0.729,1.0373,0.0869,0.5508,0.4327,0.7798,Control
AA3226,1.0181,0.0377,1.4344,0.8757,0.8185,0.275,0.6326,0.5638,0.6126,Control
AB3227,0.7582,0.0818,1.6633,0.6851,1.0926,-0.0013,0.381,0.5568,1.1298,Control
AC3228,0.8536,0.1021,1.3655,0.8441,0.9432,0.0637,0.5053,0.6577,0.8363,Control
AD3231,0.8893,0.1544,1.7475,0.7159,1.2232,0.0509,0.5284,0.4892,1.0365,Control
AE1543,0.6274,0.0663,1.4922,0.6291,0.8998,0.1026,0.4063,0.2785,0.6781,Control
AF3229,0.9623,0.0142,1.5613,0.9848,1.0779,0.3425,0.4166,0.6944,0.831,Control
AG3230,0.7568,0.0799,1.359,0.6823,0.9657,0.1559,0.4001,0.3057,0.801,Control
AH3232,0.5878,0.0153,1.0707,0.4727,0.7371,0.0455,0.3249,0.1389,0.6472,Control
AI3233,0.6689,0.1213,1.6419,0.6527,1.004,0.0941,0.4542,0.6951,1.3882,Control
AJ3234,0.7281,0.1636,1.7076,0.7374,1.0436,0.1455,0.7427,0.7015,1.1973,Control
AK3235,0.4103,0.1495,1.6088,0.7085,1.0279,0.0464,0.4719,0.5348,1.0085,Control
AL3236,0.325,0.0889,1.3771,0.6468,1.2641,0.0536,0.3956,0.558,0.799,Control
AM3237,0.6246,0.1105,1.5189,0.6549,1.0287,0.1062,0.5036,0.3277,1.1069,Control
AN757,0.7999,0.0572,1.4372,0.7316,0.8737,0.0921,0.6385,0.4898,0.7993,Control
C474,0.7391,0.0421,1.7552,0.6668,0.8335,0.0515,0.5033,0.4796,0.5693,Control
D480,0.4361,0.0882,1.5336,0.635,0.8785,0.0147,0.3606,0.3222,0.9494,Control
E519,0.9991,0.05,1.8459,0.9039,1.1364,0.2118,0.5344,0.8622,0.8837,Control
F548,0.4962,0.0318,0.9642,0.4973,0.5033,-0.0221,0.0392,0.197,0.6211,Control
G660,0.4955,0.0891,1.4585,0.7742,0.9919,0.1276,0.5101,0.3746,0.4885,Control
H663,0.7379,0.0913,1.406,0.5089,0.9099,0.0471,0.5763,0.4201,0.7112,Control
I782,0.6277,0.0458,1.1471,0.4727,0.7374,0.0335,0.5738,0.2677,0.6088,Control
J787,0.8494,0.0688,1.8008,0.769,1.1568,0.1053,0.6297,0.6666,0.6629,Control
K1162,0.4663,0.1356,1.3358,0.6364,1.0062,0.1168,0.3557,0.8301,1.1226,BRCACancer
L1176,0.6414,0.0974,1.3809,0.7194,0.7091,0.0369,0.4797,0.324,0.8407,BRCACancer
M1263,0.5596,0.1324,1.4022,0.5804,0.8997,0.094,0.5049,0.4236,0.9352,BRCACancer
P1075,0.8592,0.0382,1.5234,0.714,1.0475,-0.0022,0.3403,0.6011,0.5523,BRCACancer
Q1080,0.647,0.0183,1.521,1.0765,0.9036,0.1486,0.2394,0.4563,0.5941,BRCACancer
R1104,0.8394,0.1077,1.6247,0.7534,0.961,0.1677,0.5749,0.38,0.8122,BRCACancer
S1133,1.0136,0.0598,1.3883,0.8517,0.7555,0.0795,0.5263,0.5092,0.68,BRCACancer
T1463,0.7282,0.1623,1.5011,0.6984,0.8888,0.1345,0.4607,0.6949,1.333,BRCACancer
U2017,0.8659,0.0549,1.4333,0.5174,0.7819,0.1171,0.2961,0.3928,0.5702,BRCACancer
V432,0.5957,-0.005,1.2781,0.6537,0.5588,0.0745,0.4184,0.2399,0.5586,BRCACancer
W433,0.6296,0.1034,1.5699,0.593,1.0085,0.1212,0.5001,0.5113,1.0989,BRCACancer
X524,1.0914,0.0725,1.7608,1.0299,1.1906,0.1807,0.545,0.8779,1.1024,BRCACancer
Y546,0.5857,0.0489,1.0309,0.6005,0.578,0.0646,0.0747,0.2388,0.5029,BRCACancer
Z3225,0.657,0.1439,1.1857,0.6758,1.0031,0.1473,0.2094,1.1122,1.3153,Control
