@relation data

@attribute id string
@attribute 10073 numeric
@attribute 10419 numeric
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 11218 numeric
@attribute 1207 numeric
@attribute 129401 numeric
@attribute 22916 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 25929 numeric
@attribute 348995 numeric
@attribute 4686 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 50628 numeric
@attribute 51808 numeric
@attribute 53371 numeric
@attribute 55746 numeric
@attribute 57122 numeric
@attribute 5903 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 7175 numeric
@attribute 79023 numeric
@attribute 79084 numeric
@attribute 79760 numeric
@attribute 79833 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8487 numeric
@attribute 9631 numeric
@attribute 96764 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9972 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.8031089687,2.0006884559,0.4899455309,0.8025336055,0.8597377698,1.9443174603,1.0520923548,1.8174701333,0.9790288194,0.6899368121,0.9026345282,0.3684030536,1.1188165413,0.7302590771,0.7445804778,1.5253196360,0.7909886523,0.9346516181,0.5853373708,0.4461162236,0.4754831513,2.5620279180,1.2697496667,1.9450077416,2.0643569082,2.6062716643,2.3485379815,0.1686845633,2.2888150217,0.8881405729,1.0847723121,1.7486711109,0.3490223767,1.9176657945,1.7725182475,0.3414848109,0.2932295016,1.9272642836,1.5733707614,0.7190336831,1.0942583308,1.2740596096,1.9006769914,1.1677160359,0.4972714678,BRCA
GSM480985,0.9596252292,1.5728960409,0.3209908083,0.7899544011,0.4931217336,1.7052590050,0.5999261141,1.5404746989,0.8449234596,0.4797835061,0.3769728733,0.1872565681,0.6108488126,0.7941040839,0.3393816852,1.2684743941,0.5284117226,0.5894882608,0.4467268376,0.3337536132,0.4203461343,1.8590886791,1.1120309131,1.5113319533,1.1534284825,2.3817210197,1.7068111213,0.1282716198,1.1320751110,0.7980979091,0.7446152211,1.0563064366,0.1594461512,1.2399410754,1.3996164949,0.1817586680,0.2457146933,1.3572577246,1.3429538292,0.4895070514,0.6886551158,0.8927579324,1.2444984571,0.8040189062,0.3756342870,BRCA
GSM480986,0.9960541727,2.0283605829,0.5144213329,0.6092003303,0.8159628931,1.8451191587,0.9434039399,1.6741521096,0.9667765086,0.3431033431,0.6600834293,0.2663877588,1.2108206352,0.9862888256,0.6536400349,1.2953370094,0.8413109845,1.1925358701,0.5771452174,0.3676353578,0.4071509692,2.2887325682,0.8680856632,2.0297983736,1.7334408810,2.5954663753,2.1068636873,0.0856349762,1.9089450040,0.5540504726,0.9023940156,1.7442307612,0.3307545862,1.6465366109,1.6873053685,0.2735908890,0.3267470447,1.8090917643,1.7406961901,0.4325876290,1.1981142461,1.0310627564,1.8644245863,0.9770701648,0.3576157473,BRCA
GSM480987,1.3107560410,2.1785191150,0.4756588642,0.4331952077,0.6907663432,1.8311155240,0.6746583796,1.9021330754,0.7314085239,0.0085328299,0.4986517626,0.2858136211,1.4462458758,0.8838460347,0.5613852767,1.2237848221,0.5981645194,1.2535021119,0.2686015234,0.3425380510,0.3766436594,2.2926479181,0.5817610253,2.1123042704,1.6946716409,2.7081866263,2.0405936590,0.0210847840,1.8295230863,0.2872325689,0.7593178876,1.5349283521,0.2991448761,1.6919560209,1.6172707303,0.2320962109,0.1665232545,1.9836852131,1.9729779246,0.3318746270,1.0364601911,1.1270034798,2.0359585796,1.0548824731,0.3201931257,BRCA
GSM480988,0.9090196472,2.1051902324,0.5040328691,0.4507192669,0.6590425036,1.0958140093,0.9564199784,1.2991112575,1.1624832315,0.3379816800,0.7316907225,0.1746661196,0.9799030757,0.8510179381,0.5848175896,1.6813288630,0.7880356329,1.3580407648,0.4546295685,0.2598672854,0.4961164197,1.8298926553,0.8539893320,1.8256524034,1.2115395334,1.9589085180,1.8104193287,-0.1098701093,1.2294787167,0.5273030028,1.0191732168,1.4526717032,0.2042319833,1.1885749716,1.8396926300,0.3155866897,0.0784844844,1.5446772821,1.6725406502,0.2783697915,1.3504983186,0.7980905874,1.6184079913,0.6414931819,0.1854534280,BRCA
GSM480989,1.1778291066,1.9867116177,0.2515059077,0.2878968191,0.3985582608,1.2330736717,0.2786281444,1.3030091405,0.6236715474,0.5833824877,0.5280406712,0.2732863293,0.8073536026,0.5967798695,0.4277957842,0.9306071563,0.4615591537,1.1618960793,0.2389696221,0.1682821758,0.3463664977,1.3265355958,0.4970077554,2.4080531894,1.2904159272,2.9400583903,1.8450706848,-0.0347481402,1.8861691553,0.2597217747,0.6315251452,1.7588466431,0.4782714713,1.5138759986,1.7930940537,0.3307590806,0.3105335636,1.4989452720,1.8053516249,0.1567750582,0.7900690103,0.6927430122,2.1433293523,0.6250937043,0.2868868260,BRCA
GSM480990,0.9449738529,2.0877481216,0.3663991575,0.2567484271,0.5774103782,1.1275433700,0.4454658264,1.4144610668,0.5934648400,0.1810319527,0.4196051169,0.2868407922,0.7786950436,0.5345657226,0.4327955214,0.7941773206,0.4168597883,1.2338522624,0.2151194810,0.1865623486,0.3176912965,1.7735032969,0.6544796128,2.1374707371,1.3736833832,2.3431901533,1.7826679150,-0.1254706071,2.1331729890,0.3550588907,0.6770358148,1.9086902063,0.3972719268,1.2596600504,1.5929139627,0.3354887767,0.3472459912,1.5356153959,1.3790800394,0.2085318584,0.6197933665,0.8776337744,2.1964491989,0.8004929145,0.2576270442,Control
GSM480991,1.0786264473,1.9924228304,0.3685883262,0.3352320662,0.4184737379,1.3085478150,0.5029890854,1.5166104675,0.6033780656,0.2632443212,0.4026509775,0.2965048943,0.7321240836,0.7777325424,0.4317130148,1.0513600351,0.4981267733,1.0565365164,0.3020154576,0.2289351204,0.3597656103,1.5388040409,0.6270802238,1.8622680902,1.1820439424,2.5551036200,1.9348096848,-0.0286068464,1.4340345067,0.2713266311,0.6241490858,1.6358736737,0.3736636378,1.3199419974,1.2705404720,0.2419609862,0.2648514968,1.5389606075,1.5989998545,0.1769632810,0.6278897970,0.7554390920,1.6539879311,0.6209978864,0.1586463004,Control
GSM480992,0.8725749587,1.9363291375,0.3552881419,0.3066152192,0.5374659081,1.4233314197,0.4407250004,1.4871710202,0.6688444043,0.5385330186,0.2964485517,0.3125823943,0.7759308914,0.6642244395,0.3609761331,0.9289087177,0.5204037031,1.2498756406,0.2006298491,0.2128063798,0.2997363796,1.4609698521,0.6391996745,2.0404704065,1.0782580027,2.3832895360,1.9553247742,-0.0118806803,1.6086926857,0.3485739969,0.5102666020,1.7707315489,0.3987503188,1.1096139139,1.3486973049,0.3442658012,0.5017346553,1.3852293123,1.5279809683,0.3188368206,0.5969751815,0.5834069090,2.0108780094,0.4366950640,0.2093612051,Control
GSM480993,1.0737860931,2.0217501074,0.3950321178,0.3677166989,0.7014865647,1.7182994683,0.7420407823,1.5598783485,0.9003113795,0.7873379532,0.5397679249,0.3433874613,1.0496800144,0.8608841755,0.4616988506,1.0976969004,0.7333630248,1.4183998843,0.2755273775,0.3543627792,0.3972872659,1.7947998842,0.5857965611,2.2108649759,1.5376518070,2.5969754060,1.9600288868,0.0186391051,1.7798670133,0.2722776126,0.9428212035,1.6470693963,0.3919734646,1.5554032028,1.5577344969,0.2897538714,0.3084160125,1.6705465861,1.7083129882,0.1051730422,1.1722488850,0.8306281372,1.9973433444,0.9661113581,0.3327972405,Control
