@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10062 numeric
@attribute 10197 numeric
@attribute 1026 numeric
@attribute 10379 numeric
@attribute 10401 numeric
@attribute 10686 numeric
@attribute 1147 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1432 numeric
@attribute 148022 numeric
@attribute 149461 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 1965 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23533 numeric
@attribute 23562 numeric
@attribute 23586 numeric
@attribute 24146 numeric
@attribute 26285 numeric
@attribute 27102 numeric
@attribute 2885 numeric
@attribute 29110 numeric
@attribute 2932 numeric
@attribute 3265 numeric
@attribute 3434 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3445 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3551 numeric
@attribute 3576 numeric
@attribute 3646 numeric
@attribute 3659 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 369 numeric
@attribute 3716 numeric
@attribute 3845 numeric
@attribute 3949 numeric
@attribute 440275 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4893 numeric
@attribute 4938 numeric
@attribute 4939 numeric
@attribute 4940 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 51208 numeric
@attribute 51588 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5465 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 55844 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5610 numeric
@attribute 572 numeric
@attribute 57506 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 6041 numeric
@attribute 6256 numeric
@attribute 6300 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 7098 numeric
@attribute 7122 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7157 numeric
@attribute 7186 numeric
@attribute 7187 numeric
@attribute 7297 numeric
@attribute 8503 numeric
@attribute 8554 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 9021 numeric
@attribute 9063 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9074 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9451 numeric
@attribute 949 numeric
@attribute 9641 numeric
@attribute 975 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,0.6078571063,1.7593188546,2.1393974684,0.6036259606,1.9450536700,-0.0151344607,1.5553736859,0.5269904546,0.0574920065,1.7706486186,0.4128884136,0.6466643338,0.5537302456,-0.0796619306,0.6516626943,0.4345339728,2.5917396498,1.9397812022,0.1866127024,-0.0448427393,-0.1124613259,0.3545336227,-0.0170168009,-0.0588314680,2.0377430321,1.3452941188,1.4199947384,1.2060972602,1.0380567778,-0.1176047746,-0.1199885893,-0.0355491750,-0.0352307766,-0.1936514984,0.5704009241,0.8266974284,-0.0526817539,0.5241222142,0.8618448906,0.9864003901,0.5706342640,1.0548458216,0.2621445727,0.4352205655,0.4470524510,0.4153290968,0.6986789812,0.5980447877,0.4754300158,0.8049394469,1.3243965731,0.4087582765,-0.0312992236,0.1465691538,0.0024670343,0.9713189493,-0.0240158797,-0.1719544368,0.9942950769,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,0.0438976392,1.7623662382,0.3081120378,0.7647704655,0.7174999820,0.8280982228,-0.1094415527,0.0769328680,0.3984676105,0.5276523813,0.4586358647,0.7139937217,-0.0717742680,0.6164951165,-0.1298536299,1.5197282433,1.9213543832,0.2177100353,-0.0394104061,0.6409841057,0.8525465690,0.6608368526,0.5852018984,-0.0068966250,0.1797246685,0.5492388602,0.3043230119,0.6816845689,0.9369924123,0.8531475714,0.1874100881,-0.1032576506,-0.0286056817,0.9943679759,0.8841919228,-0.0161119644,0.5542944142,1.2250487839,0.8580704628,0.8837820046,0.4405293713,0.3025678801,0.1306348896,0.5587895059,0.6189519864,2.6962009007,-0.1994480709,-0.0683266355,0.9160380667,-0.0483732750,0.9271493068,0.3250162346,-0.0148841539,1.9410274476,BRCA
GSM480985,0.6712534413,0.5715637846,1.0737894159,2.2990302591,0.8658275828,1.8431647222,-0.0513184398,1.1625347307,0.7342764941,0.2624109593,1.6812248330,0.1705754072,0.5214375071,0.4334531604,-0.1027213873,1.2256539837,0.3325850749,2.0516016627,1.4054429928,0.2867683454,-0.0263181581,-0.0871124358,0.4486756139,-0.0203990307,-0.1546119963,2.1499958336,1.1583383579,1.4103516273,0.8787267861,0.5481084954,-0.0811478889,-0.1568539746,-0.0688103966,-0.0579974532,-0.2161015719,0.6930642174,1.2275162233,-0.1283639223,0.8006201253,1.2310367167,1.0847987669,0.7682872626,0.9619517792,0.3229465311,0.4021199361,0.5544197005,0.4587173745,0.3670200387,0.7150775671,0.4509238059,0.9412159958,0.8611773475,0.3918603846,-0.0132144624,-0.0034263134,0.0254270337,1.6740460265,0.0031078936,-0.0926865414,0.8471601896,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,0.1551618082,1.5972294421,0.2363182238,0.5275128255,0.4824771165,0.6375519826,-0.1311084704,0.0453235230,0.2506681306,0.4521202200,0.5649788797,0.7487222366,-0.0165247075,0.6136501327,-0.1761504112,0.8917866104,1.9373695652,0.2315313540,0.0310598344,0.6127393824,0.8536376064,0.7181389647,0.6415359193,-0.0052304801,0.2011654340,0.6409502427,0.3713752488,0.8107330653,1.1877501093,1.0000824235,0.5769564773,-0.0090509724,0.0503361004,0.8512390850,0.5955694337,0.0039439453,0.4229003476,1.1729557717,1.1287610356,1.1159370162,0.7702170055,0.3405707169,0.1143579324,0.6225400145,1.5059091382,3.3014034431,-0.2187516283,-0.0704605920,1.2613686594,0.0913711271,1.1344667301,0.2144054214,0.1249656190,2.6223033666,BRCA
GSM480986,0.3637514705,0.4552049634,1.8491583764,2.2193307467,0.6944233122,1.7647203603,-0.0829284461,1.3508609449,0.4177501201,0.0552441317,1.7351717518,0.2640824781,0.5058162958,0.6701340191,-0.0876056654,0.4262836435,0.3517915079,2.4968324184,1.7577156492,0.2145363198,-0.0236322101,-0.0660320081,0.3618640598,-0.0219129330,-0.1225341080,2.2547901124,1.5127595663,1.0706012746,1.3099040800,0.9493732134,-0.1076694471,-0.1459904786,-0.1096312147,-0.0646809692,-0.1664142668,0.7245968678,0.7817915348,-0.0855226764,0.5310721682,1.1678017355,1.0795250823,0.5925843641,1.0879376855,0.2916625174,0.4833758425,0.5183176570,0.4106089262,0.6423200652,0.9581417178,0.3572855135,0.9283377825,1.3830056341,0.4241582888,-0.0258917820,0.1255886387,-0.0484648710,0.7859586161,-0.0460213097,-0.1427189726,1.0312913730,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,0.0923702951,1.6820185006,0.3124934828,0.7615997205,0.7131900114,0.6806659546,-0.1152539310,0.0592372055,0.4443250835,0.5276161861,0.5706250406,0.7966307569,0.0824834229,0.5081571897,-0.1388460667,1.3150411108,2.0651082593,0.3771760837,0.0220968891,0.4839221177,0.9353946786,0.8098747869,0.8420553809,0.0253748071,0.0952468054,0.4793911673,0.3954231461,0.8439718666,1.0308837134,0.8920400335,0.4814574752,-0.0810573978,-0.0117659394,1.0988370049,0.8508987498,0.0043865108,0.6713280771,1.2944865178,0.9668687962,0.6919990912,0.8699044535,0.3061211907,0.1587117150,0.6676984564,0.6009663289,2.5117521420,-0.1308928371,-0.0833104959,1.0621557547,0.0171090096,0.7755073346,0.3798008564,0.1161199381,2.2950280980,BRCA
GSM480987,0.4741756265,0.5779061277,1.7688858435,2.7037154810,0.5503708279,1.5240115589,-0.0823137330,0.9561490119,-0.1502266019,-0.0489588074,-0.0900415049,1.0150489352,0.6135009341,0.5947545545,-0.0951677346,0.0239258781,0.1587947994,2.8311268234,1.6769249506,0.2593453904,-0.0190172376,-0.1622992494,0.2473949593,0.0549581140,-0.0692456274,2.1629027127,1.4599798470,0.8813240594,1.1273281686,0.6616964770,-0.0159264707,-0.1097571099,-0.0948572686,-0.1676894665,-0.1128342754,0.4521056199,0.5771380468,-0.0639082647,0.3550794774,1.1729830871,1.2341011606,1.0624914233,0.6078441045,0.0574592080,0.4795592507,0.7885095960,0.2296363310,0.4957578379,0.6955175438,0.2389650019,1.1037804131,1.3380605279,0.0716668986,-0.0392625514,0.1296856389,-0.0745307706,1.2320871734,-0.0651945644,-0.1669844580,0.5568740662,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,0.0477555604,1.7100764543,0.3315473428,0.6131601911,0.5315221477,0.4434901190,-0.1264129629,0.0728529078,0.2787342311,0.4570317386,0.5260457562,0.7170214796,0.1031593607,0.3891538004,-0.0662291722,0.5668156716,2.3265610238,0.1247138026,0.0485572440,0.3882937707,0.8780260834,0.4882077727,0.7166370249,0.1567118048,0.0700896732,0.1445394283,0.2871097813,1.6194223358,1.2035289304,0.6242419429,0.2399629611,-0.0564154077,-0.0407701192,1.2855681681,0.8372933389,0.0084098196,0.6198128639,1.0620853786,0.1919102957,0.4651297226,0.5612895813,0.2509096731,0.2300387841,0.5420704658,0.0895075921,0.3912027059,-0.1961606463,-0.0308629964,0.0752644180,-0.0538081663,0.4352403332,0.2417326949,-0.0076473621,2.2694300339,BRCA
GSM480988,0.3666419161,0.4407131382,1.8225000948,2.3901760505,0.5889144660,1.8508476613,-0.0434393109,1.0976330084,0.3607583904,-0.0549435111,1.1728110809,0.2920180181,0.4483090917,0.6305095806,-0.0668707719,0.3245137288,0.1726689534,2.2427152109,1.1675294143,0.1712146028,-0.0933597851,-0.0363038128,0.5579253692,0.0279797427,-0.1409048050,2.4792207031,1.6300611323,0.9052912428,1.5309302174,0.4589619954,-0.0884240247,-0.2155395465,-0.1216714709,-0.1151237102,-0.1170662931,0.7729100537,0.7013928529,-0.0499219117,0.6144637026,0.4444268425,0.6897387656,0.4879711281,0.8604278209,0.1464195122,0.3179003717,0.2999578148,0.2562269165,0.4281081147,0.7001526007,0.2502003758,0.7093335530,1.0662603861,0.4000430040,-0.0706422611,0.2233202129,-0.0409041132,0.6754580580,0.0060846907,-0.1897049992,0.9700278779,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,0.0974898358,1.5759464525,0.3109120772,0.4110367248,0.6810503945,0.5630921404,-0.0409799413,0.0399752743,0.3432787602,0.4923907940,0.4829891018,0.6912962379,-0.0181701116,0.5512484685,-0.0789457363,1.2879227399,2.2814113895,0.0354253387,-0.1205929500,0.4704262694,0.6707278885,0.6000535457,0.6533234366,-0.0337513612,0.0896705153,0.3725107078,0.2504118828,0.7314281068,0.8725124588,0.5880402816,0.4046079807,-0.1191514552,0.0001304974,0.9984557778,0.6972457048,0.1082906400,0.3084307401,1.3467391969,1.0844853694,0.4694818990,0.7674596748,0.2956867596,0.0590967738,0.5746509899,1.1925035451,2.9809040228,-0.1141403450,-0.0466016669,0.9884170632,0.0085407338,0.6306084554,0.3367433697,0.0166109555,2.0274857433,BRCA
GSM480989,0.2517094096,0.5786115627,1.9073935897,2.7720669135,1.0763674080,2.2621888320,0.0310693728,0.6682628254,1.0058885305,0.2020044652,2.4454563890,0.8166204245,0.4561344552,0.6841553131,0.0186659424,0.6720767098,0.2135165615,2.0098380756,2.3074461223,0.2270790681,-0.0318046184,-0.0309763127,0.1380224213,-0.1284807392,-0.0867649301,2.4858520030,1.6843677122,0.4892180647,1.3318944331,1.1103506463,-0.1107153593,-0.2096376306,-0.1344856783,-0.0775834191,-0.2043228039,0.4609084725,1.0291361542,-0.0385720141,0.4192595793,0.7921105779,0.4685607729,0.9970638146,1.1559712717,0.4143021801,0.4588489833,0.4428248556,0.2400973081,0.9601269712,0.6658834294,0.1723780840,1.0994870811,1.2916537300,0.7700807478,-0.0798931159,0.0862850480,-0.0267336389,1.0948092279,-0.0274175816,-0.2490806250,0.8723785451,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,0.0965169618,1.3931663536,0.0226131609,1.0587791578,0.5312064313,0.4833833664,-0.1011753005,0.1921022146,0.2071824134,0.4168803811,0.8519349658,0.5911021925,0.0375987290,0.2192373374,-0.0408563306,2.1237873399,2.0604030293,0.5766588003,-0.0525853271,0.4437155496,1.1224099571,0.4551470995,0.8751727511,0.0401129422,-0.0037837656,0.2630944657,0.2245239546,0.5177749856,1.0442203304,0.9483558725,0.1164513727,-0.0130096410,-0.0217998318,1.1939883348,1.2405139033,0.0247480945,0.4933905824,1.2474005231,1.0210926999,0.3853870328,0.9244262918,0.1041393924,0.0761810911,0.4061242660,1.2022641268,2.4921964673,-0.1806637100,0.0677883270,0.6196880026,0.0370877476,0.4521916940,0.4140146006,0.0987333377,2.6022959201,BRCA
GSM480990,0.3166647480,0.3608751160,1.9044463635,2.7343542910,0.5424318109,2.4919313061,-0.0660100179,0.8183849113,0.3522281795,0.0238317825,1.9480334157,0.3318013596,0.3805084057,0.9678177219,-0.0398207089,0.0702140510,0.2635990058,2.4013878107,2.3939645291,0.2749733657,-0.0240894286,-0.1225349001,0.1734370638,-0.1238608885,-0.1225173859,2.4378441723,1.6475978081,0.6201157256,1.3889006043,1.1067612915,-0.0802407451,-0.1833390939,-0.0603193185,-0.0836057560,-0.2017702788,0.3853512744,0.6298420306,-0.0773540400,0.4130142646,0.7562215037,0.8448045222,0.7224995090,1.1517067235,0.2441689003,0.4235380454,0.3581295984,0.3191353141,0.8059552148,0.4603899568,0.3219937040,1.2569765001,0.9421872181,0.0488483303,0.0015253178,-0.0309725386,0.0182006511,0.7012910847,-0.0720719992,-0.0624454214,0.3677679448,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,0.0129572296,1.4343192951,0.2047472435,0.9752111733,0.4948035199,0.5190951805,-0.0898131300,0.1991758036,0.3392335310,0.4040678319,0.5468216389,0.5124700949,0.1545863018,0.1815268757,-0.1292774052,1.1991209335,2.0639327617,0.4847173588,0.0859563885,0.3387474729,1.1399565821,0.2150513528,1.2033769806,0.1445519146,0.0120991491,0.3107558547,0.2258322309,0.4939969672,1.0843852511,0.7514938833,0.1155510811,-0.0089044591,-0.0152148257,1.1523818072,1.1059742302,-0.0334197225,0.5814113617,1.2734626049,0.6030732589,0.6428148949,0.9544915450,0.0876675515,0.2067435608,0.3577120741,0.9849450721,1.3871032067,-0.1303983054,-0.0045412671,0.7622464742,0.0953551888,0.3504422927,0.4362924077,0.0047592533,2.5189896225,Control
GSM480991,0.2500861962,0.4010709407,1.7922020852,2.7373882608,0.8731865696,2.0391580959,0.0034333845,1.0469395604,0.9799972104,0.1568808900,2.3234847387,0.9389027224,0.4695376563,1.0414880084,-0.0628333489,0.8736306505,0.2092083807,2.1625981141,1.8290236989,0.2449685031,0.0096481766,-0.1111295003,0.5780202312,-0.0515776859,-0.0353925389,2.2510998548,1.5652074934,0.7864951706,1.2929992116,0.9763167946,0.0227623743,-0.1778612315,-0.0778660037,-0.1045818321,-0.1634213613,0.6097369702,0.8652666948,-0.1146401153,0.4572952855,1.1222321147,0.6113403093,1.0513603007,1.0437163300,0.4185109420,0.4692680691,0.5139666454,0.3643042232,0.6420924345,0.7673887505,0.3367405246,1.2472408378,1.1985398679,0.7585266523,0.1535815208,0.1371836862,-0.0987580774,1.2929585343,-0.0643866166,-0.2424371094,0.6418447939,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,0.0583993807,1.4974810705,0.1986639752,0.9436757888,0.6351671688,0.5461958677,-0.0539851167,0.1473591978,0.4123026472,0.5071865046,0.6482640730,0.7236467786,0.1750445278,0.3723191662,-0.1158871563,1.5476096728,2.0421963037,0.4295866277,0.0589605966,0.3654298311,1.0769064036,0.7987231443,0.9345876711,0.1220167010,0.0441448208,0.3851343730,0.2893171571,0.7248970133,1.1135392351,0.9142858364,0.4096991478,-0.0576659664,0.1726690396,1.1897217152,0.9629745603,0.0421075354,0.6795843002,1.3447533796,1.0204976901,0.5797347622,0.9954326866,0.2397026908,0.1226207004,0.3607202676,1.6695320208,2.8427255419,-0.1782377246,0.0363576253,0.9921294030,0.1179961617,0.5005850600,0.3769491573,0.1555729893,2.8027356268,Control
GSM480992,0.2476967987,0.5866474814,1.9878609218,2.7673748358,0.6744476668,2.6104615131,-0.0635908829,0.6665939561,0.6926356406,0.0885025715,2.6263523236,0.3532487679,0.3800862124,1.1829189250,-0.0271722245,0.1679068491,0.2100246319,1.8185823321,2.3328941266,0.3295684198,0.0098416810,-0.1734692978,0.0437622333,-0.0995841408,-0.0792383742,2.4316266029,1.5792976092,0.5256840844,1.5241501815,1.1827308424,-0.2072154949,-0.1318738071,-0.0616193620,-0.0327074025,-0.1333063953,0.4187143548,0.5189734097,-0.1523727468,0.3674736292,0.0302081386,0.6883667336,0.3644016023,1.2706938629,0.6244995780,0.6180237605,0.3732452306,0.2580534183,0.5132272439,0.4629498967,0.1333302662,0.8925691490,0.6252961718,0.2775278365,-0.0003188545,0.1467148296,-0.1631293948,0.5121208262,-0.0188918518,-0.1460697303,0.5632396906,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,0.0454737347,1.2969635930,0.1431735181,1.1712464989,0.5340362522,0.6923516668,-0.0616241511,0.2228041516,0.1930754964,0.4130200728,0.9082788116,0.4097217267,0.1619838233,0.3079451628,-0.0921796232,1.8157576812,1.8933416455,0.4719536303,0.0643659119,0.3105769333,1.2896809784,0.3984969891,1.3046935373,0.0927470139,0.0183351703,0.4019502806,0.4011166239,0.4897415630,1.1896179910,0.9575954077,0.1679260019,-0.0369503002,-0.0538811761,1.3154176546,1.0991194739,-0.0174076045,0.5012856345,1.4693703024,0.7441449755,0.5221174205,1.0342417146,0.2120288617,0.2786760029,0.3244659520,0.1692075819,2.1585274140,-0.1716710903,-0.0259502849,0.7065502705,0.0421305199,0.6378022171,0.5422001528,0.1035292027,3.0308103859,Control
GSM480993,0.3786722400,0.4236857698,1.8616356552,2.7103066743,0.7457018384,2.0358387761,-0.1291178515,1.1139041867,0.5968067498,0.2305033326,2.1207302874,0.5422982129,0.5930127984,1.0978839582,-0.0705183992,0.4212769849,0.2942363708,2.3556275273,1.9907199673,0.3003267815,0.0090587195,-0.0412175156,0.1892079480,-0.0634746311,-0.0536266352,2.4065892846,1.5582134934,0.7399564301,1.3381779529,0.9945207685,-0.0219158812,-0.1627845147,-0.0709183736,-0.0435795975,-0.1360850570,0.3915107152,0.8843783471,-0.1179253427,0.5721119152,0.6293743797,1.0541967147,0.5464824716,1.0818377999,0.3454880324,0.5771721326,0.4200200984,0.2800151646,0.6011461378,0.7125177241,0.2735164897,0.9085881339,1.2895348594,0.4450927360,0.1904307125,0.3703672318,-0.0635382313,1.4853956729,-0.0856323575,-0.0892015926,1.0416793153,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,0.1407039952,1.6592786313,0.2477899835,0.7930191697,0.5554828322,0.6579530155,-0.0954193931,0.0549426040,0.2754902696,0.4741801064,0.7940912880,0.7140314231,0.0750380798,0.5537918077,-0.0937452182,1.6241304980,1.9780568280,0.4597184245,0.0235644488,0.3602931440,0.9961075650,0.5653968500,0.9114326927,0.0791702164,0.0562111053,0.4506590302,0.4162600737,0.7950845586,1.0815802749,0.9188969735,0.0810459316,-0.0865624208,-0.0270253466,0.9243113236,1.0900611624,0.1364159654,0.6170357651,1.3497798583,1.0595477061,0.6027663985,0.8602189127,0.3169923441,0.1709461399,0.5313795765,0.5346886906,2.5802887544,-0.1878573310,0.0283705314,0.8749618310,0.1226217514,0.6201864443,0.4147879066,0.1040214929,2.7095573025,Control
