@relation data

@attribute id string
@attribute 1938 numeric
@attribute 10209 numeric
@attribute 1968 numeric
@attribute 1965 numeric
@attribute 8661 numeric
@attribute 1964 numeric
@attribute 3692 numeric
@attribute 8672 numeric
@attribute 1982 numeric
@attribute 1983 numeric
@attribute 29904 numeric
@attribute 1981 numeric
@attribute 1973 numeric
@attribute 1974 numeric
@attribute 1977 numeric
@attribute 8894 numeric
@attribute Class {Control,BRCACancer}

@data
A01,2.7981,2.5028,2.3257,1.3309,2.1306,1.1475,1.1417,0.7795,2.5024,2.7488,0.3809,1.4793,1.8662,2.1165,0.5757,0.7258,Control
A02,2.772,2.3055,2.2595,1.1569,2.0392,0.7795,0.9535,0.6906,2.5395,2.633,0.1665,1.3423,1.7522,1.8069,0.4203,0.4748,Control
A03,2.6718,2.7368,2.0812,1.3394,2.0488,1.2685,1.2056,0.8395,2.6326,2.8729,0.34,1.4772,2.2543,2.1599,0.5343,0.5402,Control
A04,3.0565,2.6843,2.2021,1.147,1.9416,0.9591,1.1996,0.7613,2.7776,2.8424,0.2249,1.4762,1.8524,2.1067,0.4748,0.4569,Control
A05,2.8684,2.488,2.0874,1.2592,2.088,0.9823,1.3153,0.9125,2.5587,2.7515,0.3622,1.7308,1.7783,1.854,0.4721,0.4714,Control
A06,2.8743,2.6142,2.2636,1.1872,1.9758,0.902,1.1547,0.8206,2.5602,2.7421,0.2116,1.5194,2.0417,1.9042,0.3823,0.5533,Control
A07,2.8642,2.2007,2.2825,1.3152,2.0664,0.9687,1.0681,0.9039,2.6813,2.6018,0.2756,1.4711,1.6949,1.7643,0.6261,0.644,Control
A08,2.5508,2.2901,2.1588,1.1752,1.9198,0.9789,0.7821,0.9338,2.4821,2.5058,0.2929,1.3477,1.8875,1.9116,0.7036,0.6476,Control
A09,2.933,2.4237,2.2171,1.2498,2.0185,0.9214,0.8659,0.8064,2.597,2.664,0.2278,1.3751,1.8755,1.7305,0.5664,0.5013,Control
A10,2.674,2.2763,2.1378,1.3176,1.9374,0.9587,0.9611,1.1129,2.6601,2.5128,0.2724,1.4812,1.89,1.866,0.528,0.5286,Control
A11,2.8181,2.24,2.0624,1.2664,1.8642,0.7794,1.0471,0.6415,2.4081,2.4445,0.2446,1.1265,1.6199,1.4056,0.3428,0.4871,Control
A12,2.3832,2.0809,1.4328,0.872,1.1934,0.4522,0.6319,0.6005,2.1994,2.0135,-0.0104,1.0294,1.1543,1.3668,0.2567,0.1952,Control
B01,2.3924,2.5487,2.3297,1.117,1.8693,1.4217,0.6365,0.6663,2.594,2.7835,0.1644,1.2023,2.1053,2.1927,0.5583,0.7332,Control
B02,2.9173,2.8474,2.421,1.2237,2.0372,1.3227,1.207,0.7303,2.8264,2.9588,0.4115,1.5603,2.4408,2.4081,0.5056,0.6254,Control
B03,2.7277,2.8083,2.3764,1.1625,2.0546,1.3008,1.0118,0.6774,2.7562,2.8699,0.2471,1.3979,2.2427,2.3298,0.479,0.5802,BRCACancer
B04,2.2415,1.7808,2.0792,0.8964,1.8099,0.672,0.6224,1.1159,2.2982,2.2111,0.247,1.2841,1.8421,1.6692,0.6598,0.5864,BRCACancer
B05,2.5642,2.7939,2.0619,0.9767,1.8024,1.0457,0.7699,0.6501,2.5602,2.7687,0.1801,1.2371,2.0866,1.7181,0.4768,0.4689,BRCACancer
B06,1.973,2.2102,2.2229,0.8917,1.4931,0.9574,0.333,0.5521,2.2659,2.5036,-0.0218,0.9466,1.7225,2.031,0.4841,0.4994,BRCACancer
B07,2.7457,2.6227,2.5534,1.2438,2.0219,1.0891,0.8771,0.8781,2.6858,2.8571,0.2591,1.498,2.2469,2.2149,0.651,0.7159,BRCACancer
B08,2.9226,2.184,2.3054,1.2636,1.8941,0.9631,1.1346,0.7163,2.6898,2.7159,0.2512,1.3232,1.6446,1.6032,0.4016,0.6265,Control
B09,2.178,2.5933,1.8166,0.7044,1.962,0.9237,0.4608,0.9257,2.5609,2.3864,0.1938,1.0884,2.2896,1.9873,0.6358,0.578,Control
B10,2.45,1.734,1.7177,1.0035,1.798,0.6804,0.5339,0.8189,2.5485,2.0933,0.1584,1.2474,1.5229,1.5732,0.4398,0.3409,Control
B11,2.6153,2.4331,1.839,1.1209,1.8629,0.7114,0.7987,0.7934,2.553,2.2552,0.205,1.4821,1.6616,1.4423,0.3535,0.3972,Control
B12,1.9579,1.8855,1.6933,0.5285,1.4092,0.4693,0.3257,0.6616,1.9826,1.6461,0.0888,0.8152,1.9944,1.3769,0.4854,0.4691,Control
C01,2.7328,2.0153,2.2011,1.1232,2.0261,1.0034,1.1606,0.8526,2.5883,2.5943,0.3452,1.5757,1.7919,1.5116,0.5377,0.6342,BRCACancer
C02,2.9808,2.266,2.1619,1.118,1.9511,0.8715,1.2519,0.7843,2.6305,2.5491,0.3427,1.5953,1.5389,1.7478,0.4468,0.4545,BRCACancer
C03,2.815,2.2564,2.2376,1.1081,2.005,0.9667,1.3219,0.816,2.6004,2.5869,0.4394,1.6586,1.9901,1.9252,0.509,0.5554,BRCACancer
C04,2.9346,2.2859,1.7368,0.7337,1.6236,0.6168,0.9898,0.5203,2.6482,2.1099,0.1623,1.0453,1.588,1.2017,0.3065,0.325,Control
C05,3.0151,1.6063,1.7078,0.7812,1.5942,0.4818,0.9644,0.4507,2.59,1.9269,0.1476,1.2405,0.9635,1.2195,0.286,0.4069,BRCACancer
C06,1.5307,0.9147,0.3854,0.3272,0.7294,0.1675,0.3608,0.1456,0.8327,0.5606,-0.0476,0.438,0.8036,0.5177,0.1373,0.225,Control
C07,3.0358,1.9282,1.8386,0.9372,1.7524,0.6888,0.9559,0.7079,2.5767,2.2728,0.1649,1.3458,1.1656,1.3381,0.3301,0.2425,Control
C08,2.9085,1.9826,1.987,1.1789,1.9369,0.7805,1.0946,0.675,2.5435,2.608,0.2711,1.4448,1.279,1.3897,0.3763,0.4708,Control
C09,2.8386,1.9206,1.8598,0.9073,1.5948,0.4936,0.8914,0.5974,2.6454,2.208,0.1917,1.4028,1.1177,1.3967,0.2906,0.386,Control
C10,3.0329,1.5095,1.6844,0.914,1.5553,0.5651,0.9762,0.7473,2.6514,2.2247,0.1916,1.5478,1.1599,1.4075,0.315,0.3745,BRCACancer
C11,2.9281,2.1876,2.0396,1.1872,1.9577,0.954,1.0062,0.6825,2.6402,2.5579,0.3643,1.4819,1.5958,1.4786,0.3777,0.5133,Control
C12,3.0707,1.3204,1.6167,0.6983,1.454,0.538,0.6083,0.5187,2.5825,1.8469,0.1241,1.0813,1.0604,1.0252,0.1863,0.1708,BRCACancer
D01,2.2106,1.7216,2.064,0.8531,1.7987,0.8196,0.5356,0.6839,2.1283,2.038,0.2041,1.0906,1.8447,1.6723,0.5654,0.567,BRCACancer
D02,3.0971,1.7897,1.9858,0.9862,1.7805,0.6802,1.0765,0.735,2.7293,2.2407,0.2874,1.3957,1.3036,1.4929,0.3427,0.3766,BRCACancer
D03,3.0157,2.0417,1.8398,0.7992,1.5047,0.5434,0.8777,0.714,2.7906,2.1667,0.1512,1.3896,1.4905,1.3048,0.303,0.3233,BRCACancer
D04,3.0233,1.748,1.8936,1.0215,1.8228,0.6026,0.9833,0.6681,2.7637,2.363,0.3165,1.4723,1.4784,1.352,0.3096,0.4141,BRCACancer
D05,2.9179,2.1513,1.7965,0.9555,1.7471,0.5632,1.1801,0.746,2.6621,2.3171,0.1584,1.544,1.6039,1.5874,0.35,0.3015,BRCACancer
D06,2.8991,2.0347,2.1334,1.1476,1.8957,0.8023,1.1573,0.7238,2.6841,2.5886,0.0537,1.575,1.5243,1.6772,0.4024,0.5416,BRCACancer
D07,3.1059,1.9585,1.9294,1.0531,1.8645,0.7146,1.2402,0.7176,2.8,2.5035,0.2519,1.5018,1.552,1.6059,0.3802,0.3641,Control
D08,2.8337,1.8285,1.7804,0.8583,1.5278,0.5858,0.8142,0.5351,2.5962,2.2757,0.1277,1.2089,1.1328,1.2864,0.3053,0.23,Control
D09,2.9412,1.9258,1.7866,0.976,1.8059,0.5816,1.1718,0.6024,2.5436,2.3953,0.2462,1.4416,1.2834,1.5779,0.4048,0.4157,Control
D10,3.0345,1.9823,1.8606,1.1563,1.9346,0.6521,1.1273,0.6029,2.3876,2.2653,0.2293,1.246,0.9152,1.0187,0.2717,0.2835,Control
